EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.2202,0.064700,0.012200,0.1672,0.012900,0.025200,0.001400,0.006200,0.002600,0.020900,0.001300,0.003300,0.021400,0.3170,0.2697,0.8110,0.016500,0.2659,0.019700,0.001000,0.011600,22.9381,23.0507,0.001900,0.000700,0.000300,0.009400,0.044600,0.000300,0.002300,0.023100,0.001400,0.001500,1.5781,0.015700,0.000100,0.062200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1780,15807.1602,5448.5859,6214.1250,0,21255.7461,0,0,1,0,22.9319,0,0,0,0,0,0,0,2,0,0
,13.1885,0.061800,0.011200,0.077000,0.011900,0.026700,0.001500,0.005900,0.011500,0.027400,0.001700,0.002700,0.019600,6.7227,0.2925,0.8403,0.014200,0.4042,0.019900,0.000900,0.002700,0.1023,0.2010,0.001600,0.000700,0.000100,0.007200,0.040600,0.000200,0.002000,0.020000,0.001500,0.001700,0.062400,0.016300,0.000200,5.5225,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6725,15807.9180,5448.5859,6214.1250,0,21256.5039,0,0,0,0,0,0,0,0,352,216,0,0.077900,0,0,0
,12.3388,0.058600,0.011200,0.082300,0.012700,0.025500,0.001400,0.005700,0.002600,0.019800,0.001100,0.003400,0.021100,0.2832,0.2460,0.7586,0.013500,0.3012,0.020400,0.001100,0.003200,0.1972,0.3135,0.001600,0.000800,0.000100,0.008200,0.042200,0.000200,0.002200,0.018700,0.001300,0.001500,0.051100,0.013300,0.000200,11.2047,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1230,15807.8555,5448.5859,6214.1250,0,21256.4414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2613,0.053400,0.012700,0.067800,0.009400,0.028000,0.001500,0.006600,0.002700,0.021300,0.001300,0.003100,0.021000,0.2906,0.2399,0.7709,0.014600,0.3230,0.015200,0.000600,0.001800,0.1807,0.2552,0.001000,0.000500,0.000100,0.005900,0.029700,0.000600,0.001600,0.014600,0.001000,0.001200,0.035700,0.012100,0.000100,0.1190,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2966,15807.8555,5448.5859,6214.1250,0,21256.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5290,0.064100,0.012300,0.081700,0.017000,0.030400,0.001600,0.006700,0.003300,0.024800,0.001200,0.003600,0.022800,0.2803,0.2445,0.8100,0.017200,0.2957,0.018200,0.001000,0.002700,0.2252,0.3296,0.001900,0.000800,0,0.007600,0.037000,0.000200,0.001800,0.016200,0.001300,0.001700,0.053300,0.015600,0.000100,11.2964,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3504,15807.9180,5448.5859,6214.1250,0,21256.5039,0,0,0,0,0,0,0,0,409,305,0,0.088400,0,0,0
,0.2060,0.064400,0.022600,0.1221,0.013200,0.025900,0.001600,0.005700,0.002800,0.020200,0.001000,0.003300,0.019000,0.2523,0.2516,0.7680,0.014200,0.3476,0.016700,0.000700,0.010200,20.5300,20.6357,0.002300,0.000600,0.000100,0.007900,0.051300,0.000300,0.002300,0.021400,0.001600,0.001600,0.058600,0.016800,0.000100,0.1450,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2730,15807.9805,5448.5859,6214.1250,0,21256.5664,0,0,1,0,20.2748,0,0,0,0,0,0,0,0,0,0
,12.5300,0.060200,0.012100,0.078400,0.011800,0.027100,0.002000,0.006400,0.002700,0.019100,0.001400,0.002500,0.020600,6.6671,0.2643,0.8058,0.016000,0.3180,0.020700,0.001000,0.003000,0.2590,0.3580,0.001400,0.000700,0,0.007500,0.041200,0.000200,0.002000,0.019300,0.001200,0.001600,0.053700,0.015500,0.000100,5.0183,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0725,15807.9531,5448.5859,6214.1250,0,21256.5391,0,0,0,0,0,0,0,0,297,209,0,0.071200,0,0,0
,0.1949,0.051100,0.008800,0.064300,0.010400,0.021800,0.001000,0.005200,0.001900,0.017300,0.000900,0.002200,0.052700,0.2748,0.2304,0.7470,0.013600,0.3468,0.016200,0.000700,0.001900,0.2515,0.3277,0.001000,0.000300,0.000100,0.005500,0.032200,0.000200,0.001800,0.014300,0.001200,0.001500,0.035800,0.011700,0.000100,0.1960,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8959,15807.9531,5448.5859,6214.1250,0,21256.5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5466,0.070100,0.014500,0.099100,0.013600,0.032800,0.001900,0.007900,0.004600,0.027900,0.001700,0.003600,0.023300,0.2813,0.2304,0.8028,0.016400,0.2662,0.018600,0.000800,0.002700,1.4314,1.4006,0.001400,0.000800,0,0.008500,0.040800,0.000300,0.002000,0.019000,0.001600,0.001800,0.8298,0.017500,0.000100,11.3672,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6881,15807.8281,5448.5859,6214.1250,0,21256.4141,0,0,1,0.1369,0,0,0,0,0,0,0,0,0,0,0
,0.2996,0.054700,0.012500,0.075800,0.010900,0.037100,0.002000,0.007400,0.002400,0.022200,0.001500,0.003000,0.023400,0.2698,0.2699,0.8186,0.013500,0.3333,0.016400,0.000500,0.001500,0.4657,0.4019,0.001000,0.000400,0.000100,0.006300,0.035600,0.000100,0.001300,0.016400,0.001200,0.001400,0.046100,0.013100,0.000200,0.085500,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9872,15807.8281,5448.5859,6214.1250,0,21256.4141,0,0,0,0.1410,0,0,0,0,0,0,0,0,0,0,0
,12.9661,0.064600,0.012200,0.088900,0.012900,0.028800,0.001500,0.006800,0.003200,0.023400,0.001100,0.003200,0.022200,0.2997,0.2476,0.7996,0.015500,0.3124,0.019500,0.000900,0.003000,0.3660,0.3487,0.001400,0.000800,0.000100,0.008500,0.039200,0.000300,0.002100,0.020000,0.001400,0.001800,0.056000,0.015700,0.000100,11.7704,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4226,15807.9141,5448.5859,6214.1250,0,21256.5000,0,0,0,0.1242,0,0,0,0,462,392,0,0.1005,0,0,0
,0.2734,0.068000,0.012300,0.1448,0.013000,0.030700,0.001300,0.006300,0.003000,0.021600,0.001200,0.003300,0.021600,0.3231,0.2739,0.8160,0.015500,0.3069,0.017000,0.000500,0.012500,22.1447,24.8308,0.001600,0.000800,0.000300,0.008400,0.042600,0.000200,0.001900,0.019200,0.001200,0.001700,0.9222,0.015200,0.000100,0.1066,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9539,15807.9766,5448.5859,6214.1250,0,21256.5625,0,0,1,0.1987,21.5500,1,2,2,0,0,0,0,1,0,0
,12.9460,0.064400,0.012500,0.081700,0.012800,0.027400,0.002000,0.006800,0.002700,0.020600,0.001400,0.002800,0.022000,6.8094,0.3326,0.8617,0.016200,0.3063,0.022600,0.001000,0.003100,0.2398,0.3414,0.001400,0.000900,0,0.007200,0.061000,0.000300,0.002400,0.019700,0.001700,0.001900,0.057700,0.016600,0.000200,5.1789,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5287,15808.0938,5448.5859,6214.1250,0,21256.6797,0,0,0,0,0,0,0,0,347,218,0,0.076900,0,0,0
,12.6954,0.067000,0.015800,0.086100,0.012900,0.040400,0.001800,0.006000,0.002900,0.021000,0.001100,0.003500,0.021400,0.2757,0.2309,0.7692,0.026800,0.3666,0.017900,0.000900,0.002500,0.2481,0.3421,0.001200,0.000700,0.000100,0.012000,0.053300,0.000200,0.002100,0.018800,0.001200,0.001400,0.051800,0.015200,0.000100,11.5665,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2191,15808.0312,5448.5859,6214.1250,0,21256.6172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2248,0.052400,0.012300,0.066800,0.008800,0.028200,0.001700,0.005900,0.002500,0.021100,0.001000,0.003100,0.030200,0.2487,0.2543,0.7448,0.013600,0.2209,0.015100,0.000800,0.001800,0.2373,0.3078,0.001000,0.000400,0.000100,0.005200,0.029300,0.000100,0.001500,0.013800,0.001100,0.001300,0.035400,0.010100,0.000100,0.073900,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2637,15808.0312,5448.5859,6214.1250,0,21256.6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.0013,0.068000,0.012600,0.092200,0.013700,0.035800,0.002100,0.008200,0.003200,0.025800,0.001400,0.003700,0.023600,0.3112,0.2739,0.8368,0.015300,0.3935,0.019200,0.001000,0.003500,1.2330,1.2063,0.001600,0.000700,0.000100,0.007800,0.060700,0.000300,0.002200,0.020000,0.001400,0.001700,0.056600,0.015300,0.000100,11.7286,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2060,15807.9883,5448.6484,6214.1250,0,21256.6367,0,0,0,0.1361,0,0,0,0,353,296,0,0.079200,0,0,0
,0.2537,0.064200,0.012100,0.1162,0.013300,0.027100,0.001600,0.006300,0.002800,0.021700,0.001100,0.003100,0.021100,0.2599,0.2290,0.8401,0.015600,0.2327,0.017000,0.000800,0.009200,21.1659,21.1191,0.001900,0.000800,0.000500,0.009500,0.048000,0.000300,0.007400,0.023200,0.001300,0.001900,0.057700,0.015300,0.000200,0.073200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3727,15806.4258,5448.6484,6214.1250,0,21255.0742,0,0,1,0.1540,20.7586,0,0,0,0,0,0,0,0,0,0
,12.3681,0.056300,0.012400,0.084500,0.011200,0.026200,0.001800,0.006400,0.002500,0.019400,0.001300,0.001900,0.018100,6.7533,0.2969,0.8164,0.016900,0.6160,0.025100,0.000800,0.002800,0.6458,0.6132,0.001400,0.000600,0.000100,0.007400,0.036600,0.000300,0.001900,0.018400,0.001200,0.001600,0.2895,0.012000,0.000100,4.6271,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7362,15806.4258,5448.6484,6214.1250,0,21255.0742,0,0,0,0.1384,0,0,0,0,365,214,0,0.074500,1,0,0
,0.2699,0.063600,0.012000,0.075600,0.011700,0.031000,0.001800,0.006800,0.002600,0.021800,0.001000,0.003900,0.021900,0.3056,0.4558,0.7679,0.016500,0.2639,0.017100,0.000700,0.002100,0.4259,0.3925,0.001200,0.000600,0.000100,0.006700,0.045000,0.000200,0.001600,0.017000,0.001400,0.001500,0.049000,0.012800,0.000200,0.1401,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0468,15806.4258,5448.6484,6214.1250,0,21255.0742,0,0,0,0.1158,0,0,0,0,0,0,0,0,0,0,0
,12.7709,0.062300,0.010600,0.086000,0.012100,0.026800,0.001700,0.005500,0.002300,0.020600,0.001300,0.003600,0.020800,0.3074,0.2413,0.7800,0.014400,0.4117,0.018800,0.000800,0.003200,0.2334,0.3381,0.001400,0.000700,0,0.008600,0.038000,0.000200,0.001800,0.017700,0.001300,0.001700,0.051200,0.014100,0.000100,11.5284,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3757,15806.4297,5448.6484,6214.1250,0,21255.0781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2654,0.064600,0.011800,0.079900,0.012300,0.029100,0.001800,0.006600,0.002900,0.022800,0.001100,0.004000,0.022300,0.2768,0.2333,0.7863,0.015800,0.2992,0.017900,0.000900,0.002400,0.2304,0.3187,0.000900,0.000700,0.000100,0.006300,0.036800,0.000100,0.001800,0.016400,0.001600,0.002300,0.049000,0.013200,0.000200,0.1269,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4781,15806.4336,5448.6484,6214.1250,0,21255.0820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.1320,0.069600,0.012600,0.092000,0.013500,0.029700,0.001900,0.006400,0.003000,0.022800,0.001300,0.003600,0.021800,0.3216,0.2273,0.8287,0.015900,0.3818,0.020400,0.000900,0.002900,0.2670,0.3863,0.001600,0.000800,0.000100,0.008200,0.044800,0.000200,0.002300,0.019600,0.001300,0.001900,0.058000,0.015900,0.000300,11.8795,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2929,15806.5586,5448.6484,6214.1250,0,21255.2070,0,0,0,0,0,0,0,0,481,397,0,0.1064,0,0,0
,0.2208,0.064300,0.012200,0.1382,0.012500,0.027800,0.001600,0.006900,0.002500,0.027700,0.001200,0.003000,0.023400,0.2712,0.2551,0.7800,0.014000,0.2695,0.020600,0.000800,0.009600,21.6393,21.6856,0.002400,0.001500,0.000200,0.011400,0.042100,0.000200,0.002000,0.019200,0.001500,0.001700,0.8360,0.017600,0.000100,0.1206,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6349,15806.4961,5448.6484,6214.1250,0,21255.1445,0,0,1,0.059600,21.3947,0,0,0,0,0,0,0,1,0,0
,13.1137,0.062500,0.012700,0.085700,0.013500,0.031400,0.001900,0.008200,0.003100,0.024400,0.001400,0.003200,0.022800,6.7752,0.2686,0.8174,0.015500,0.3927,0.021100,0.001000,0.002900,0.2763,0.3759,0.001200,0.000800,0,0.007400,0.041400,0.000200,0.002200,0.019800,0.001400,0.001500,0.054700,0.027500,0.000100,5.3927,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7336,15806.5273,5448.6484,6214.1250,0,21255.1758,0,0,0,0,0,0,0,0,288,208,0,0.078300,0,0,0
,12.7902,0.060800,0.010700,0.1032,0.011600,0.026000,0.001700,0.005300,0.002600,0.019300,0.001100,0.002700,0.019700,0.4185,0.2710,0.8131,0.013200,0.2991,0.022800,0.001200,0.003000,1.2282,1.2013,0.001200,0.000600,0.000100,0.007100,0.036500,0.000200,0.002200,0.015900,0.001300,0.001600,0.051700,0.014400,0.010600,11.5123,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2571,15806.6445,5448.6484,6214.1250,0,21255.2930,0,0,1,0.1258,0,0,2,2,0,0,0,0,0,0,0
,0.2175,0.052200,0.011100,0.089600,0.010400,0.025200,0.001300,0.005500,0.002500,0.019300,0.001000,0.003000,0.017900,0.2467,0.2499,0.7988,0.015900,0.3119,0.016500,0.000600,0.002200,0.3057,3.0691,0.001100,0.000400,0.000100,0.006200,0.033100,0.000100,0.001800,0.019700,0.001200,0.001400,0.055500,0.010800,0.000100,0.1496,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4058,15806.6484,5448.6484,6214.1250,0,21255.2969,0,0,0,0.1332,0,0,0,0,0,0,0,0,0,0,0
