EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1058,0.058500,0.011100,0.078200,0.010900,0.068000,0.002100,0.005200,0.003200,0.021300,0.001300,0.004000,0.027900,0.5226,0.2152,0.8441,0.011500,0.003600,0.1021,0.2736,0.018200,0.000800,0.002400,0.003900,0.097600,0.001100,0.000700,0.001900,0.013800,0.045300,0.5716,0.001500,0.020000,0.001300,0.001600,0.053200,0.013000,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1365,0,38,0,0,0.4312,0.5677,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2296,11907.4688,5457.6016,6219.0156,0,17365.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7568,0.060500,0.011900,0.085400,0.012400,0.065700,0.002100,0.005100,0.002900,0.022200,0.001200,0.004400,0.027100,0.3324,0.2200,0.8274,0.013900,0.003200,0.1106,0.4020,0.017500,0.000700,0.068500,0.005100,0.6967,0.001200,0.000600,0.002800,0.017400,0.044600,0.5844,0.001400,0.019400,0.001300,0.001500,0.059800,0.010900,0.000100,1.5835,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1343,0,38.5000,0,0,0.4463,0.5806,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9797,11905.7344,5457.6016,6219.0156,0,17363.3359,0,0,1,0,0,0,478,323,0,0.1154,0,0,0,0,0,0,0,0,0,0,0,0
,0.1065,0.058900,0.012100,0.086100,0.011500,0.069700,0.002300,0.005900,0.003600,0.024000,0.001500,0.005600,0.031800,0.5358,0.2117,0.8286,0.013200,0.002900,0.071600,0.2473,0.019900,0.000600,0.002200,0.004000,0.093100,0.001100,0.000600,0.001700,0.014000,0.043200,0.2542,0.001200,0.022100,0.001200,0.001500,0.047900,0.010800,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.075817,0,12.5000,0,0,0.1748,0.2506,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3915,11900.3125,5457.6016,6219.0156,0,17357.9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7931,0.067200,0.014200,0.087600,0.012400,0.076200,0.002300,0.006000,0.003700,0.024500,0.001100,0.005400,0.030800,0.3598,0.2351,0.8599,0.015200,0.003200,0.1142,0.4057,0.020700,0.000700,0.002300,0.004900,0.1064,0.001000,0.000700,0.002100,0.013700,0.046700,0.4895,0.001300,0.021100,0.001400,0.001500,0.051400,0.012000,0.000100,1.5936,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1235,0,33,0,0,0.3619,0.4854,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5722,11893.9375,5457.6016,6219.0156,0,17351.5391,0,0,0,0,0,0,400,230,0,0.078500,0,0,0,0,0,0,0,0,0,0,0,0
,0.1385,0.054100,0.011400,0.086400,0.010500,0.054600,0.001700,0.005800,0.003200,0.021800,0.001100,0.003900,0.027400,0.3219,0.2361,0.9726,0.011600,0.003400,0.084300,0.3063,0.017900,0.000600,0.002500,3.8234,3.9221,0.001300,0.000500,0.005100,0.018700,0.041100,0.3760,0.001100,0.018700,0.001200,0.001200,0.042400,0.010600,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1016,0,19,0,0,0.2703,0.3719,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3477,11886.6875,5457.6016,6219.0156,0,17344.2891,0,0,1,0,3.8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7003,0.065000,0.013200,0.083600,0.012500,0.070100,0.002200,0.005000,0.003000,0.022200,0.001100,0.004600,0.030100,1.6316,0.2444,0.8453,0.014000,0.003700,0.5194,0.3506,0.019600,0.000900,0.002500,0.004800,0.092300,0.001200,0.001000,0.001500,0.013600,0.045500,0.084900,0.001500,0.019600,0.001400,0.001700,0.054700,0.012100,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.081200,0,0,0,0,0,0.081200,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4627,11884.3477,5457.6016,6219.0156,0,17341.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1310,0.068000,0.014600,0.085600,0.014600,0.073200,0.002100,0.005100,0.003300,0.022700,0.001200,0.004000,0.027800,0.3457,0.2397,0.8844,0.014300,0.003300,0.1050,0.3102,0.018900,0.000400,0.002300,0.004200,0.1029,0.000800,0.000700,0.001900,0.014300,0.057800,0.5682,0.001300,0.022100,0.001500,0.001500,0.056500,0.023100,0,0.016800,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1393,0,39,0,0,0.4244,0.5637,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1948,11882.8203,5457.6016,6219.0156,0,17340.4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.6911,0.058100,0.011800,0.079900,0.012200,0.066200,0.002100,0.005300,0.003000,0.021400,0.001200,0.004300,0.029100,0.6611,0.2380,0.8419,0.013900,0.002900,0.1050,0.2934,0.016000,0.000500,0.055500,0.004400,0.089400,0.001400,0.000800,0.001600,0.014300,0.048300,0.7610,0.004300,0.020400,0.001500,0.001500,0.043900,0.011600,0.000200,1.5395,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1588,0,34,0,0,0.5983,0.7571,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1933,11881.7891,5457.6016,6219.0156,0,17339.3906,0,0,1,0,0,0,506,416,0,0.1066,2,2,0,0,0,0,0,0,0,0,0,0
,0.1306,0.064000,0.012500,0.082600,0.012900,0.071900,0.002100,0.005400,0.003300,0.022200,0.001200,0.004800,0.027000,0.3280,0.2409,0.8517,0.014500,0.003500,0.1110,0.3405,0.020700,0.000800,0.017000,0.004500,0.098600,0.001200,0.000800,0.002400,0.014400,0.047200,0.3097,0.001400,0.019800,0.001200,0.002000,0.071400,0.010600,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.085287,0,14,0,0,0.2203,0.3056,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3444,11873.4023,5457.6016,6219.0156,0,17331.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7473,0.067600,0.013800,0.082500,0.012800,0.075400,0.002200,0.005300,0.003200,0.022300,0.001200,0.004500,0.028600,0.3360,0.2503,0.8343,0.013800,0.002800,0.099300,0.3632,0.017900,0.000600,0.002200,0.004400,0.097800,0.001200,0.000800,0.001800,0.014800,0.1009,0.5393,0.001200,0.019800,0.001200,0.001500,0.049000,0.011900,0.000100,1.4802,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1328,0,34,0,0,0.4027,0.5355,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8437,11869.0430,5457.6016,6219.0156,0,17326.6445,0,0,0,0,0,0,369,228,0,0.088000,0,0,0,0,0,0,0,0,0,0,0,0
,0.1368,0.059900,0.012900,0.089900,0.011600,0.066400,0.002100,0.005500,0.003100,0.022300,0.001100,0.004600,0.030000,0.5555,0.2205,0.8312,0.013500,0.002700,0.087900,0.2482,0.017500,0.000600,0.002300,3.8800,3.9736,0.001300,0.000600,0.003100,0.017500,0.1606,0.2877,0.001100,0.018600,0.001200,0.001200,0.041200,0.011100,0.000100,0.077400,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.087693,0,18,0,0,0.1959,0.2836,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5030,11865.5586,5457.6016,6219.0156,0,17323.1602,0,0,1,0,3.8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7785,0.062700,0.012200,0.079400,0.012500,0.076800,0.002300,0.005300,0.003500,0.022300,0.001200,0.004200,0.027300,1.3883,0.2242,0.8382,0.012400,0.003500,0.4971,0.3337,0.016800,0.000800,0.002200,0.004300,0.088000,0.001500,0.000700,0.001600,0.012400,0.042900,0.082800,0.001300,0.016700,0.001200,0.001500,0.050400,0.011300,0.000200,0.056500,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.078999,0,0,0,0,0,0.078999,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7159,11860.8164,5457.6016,6219.0156,0,17318.4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1206,0.058900,0.011900,0.080300,0.011800,0.079700,0.002000,0.005500,0.003400,0.022900,0.001000,0.004400,0.027600,0.5097,0.2407,0.8448,0.014300,0.002800,0.098200,0.2561,0.018700,0.000700,0.002400,0.004500,0.1034,0.001200,0.000900,0.001900,0.014900,0.044800,0.5963,0.001300,0.019900,0.001400,0.001600,0.050400,0.011900,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1465,0,39,0,0,0.4457,0.5922,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2668,11855.5508,5457.6016,6219.0156,0,17313.1523,0,0,0,0,0,0,531,394,0,0.1035,0,0,0,0,0,0,0,0,0,0,0,0
,2.7415,0.064300,0.012900,0.082500,0.012600,0.069100,0.002000,0.005500,0.003100,0.021900,0.001200,0.004900,0.029700,0.3391,0.2362,0.8359,0.014100,0.002800,0.1120,0.3486,0.017400,0.000800,0.067900,0.004200,0.1024,0.001100,0.000800,0.002500,0.015700,0.047900,0.5328,0.001200,0.023300,0.001300,0.001400,0.051700,0.012400,0.000300,1.5589,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1329,0,36,0,0,0.3960,0.5289,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1607,11847.5664,5457.6016,6219.0156,0,17305.1680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1305,0.064000,0.012300,0.082200,0.012200,0.070400,0.002000,0.005400,0.003300,0.022100,0.001100,0.004800,0.027500,0.5606,0.2396,0.8232,0.013400,0.003000,0.097600,0.3599,0.020100,0.000500,0.002400,0.004100,0.098600,0.001100,0.000700,0.001700,0.014700,0.044600,0.2817,0.001200,0.018800,0.001300,0.001700,0.049600,0.011500,0.000100,0.031900,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.083890,0,19,0,0,0.1940,0.2779,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2824,11842.9062,5457.6016,6219.0156,0,17300.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8377,0.061700,0.012200,0.081300,0.011600,0.070400,0.002300,0.005800,0.002900,0.023000,0.001200,0.004400,0.027000,0.3381,0.2454,0.8446,0.013500,0.003000,0.1040,0.3260,0.019200,0.000900,0.002700,0.004700,0.099700,0.001300,0.000700,0.002100,0.014100,0.045600,0.4708,0.001500,0.021200,0.001200,0.001700,0.045400,0.011200,0.000100,1.6316,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1226,0,30,0,0,0.3442,0.4668,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7718,11840.0977,5457.6016,6219.0156,0,17297.6992,0,0,0,0,0,0,377,252,0,0.092000,0,0,0,0,0,0,0,0,0,0,0,0
,0.1253,0.059400,0.012800,0.090800,0.011400,0.065400,0.002000,0.005500,0.003100,0.022900,0.001400,0.004900,0.031000,0.5491,0.2403,0.8458,0.013300,0.003000,0.093800,0.2592,0.019900,0.000800,0.002700,3.8468,4.5209,0.001300,0.000800,0.003000,0.016100,0.044100,0.5420,0.001200,0.020400,0.001400,0.001700,0.058400,0.009500,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1276,0,32,0,0,0.4104,0.5380,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2819,11837.1211,5457.6016,6219.0156,0,17294.7227,0,0,1,0,3.8422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7375,0.065200,0.012000,0.082800,0.016100,0.063500,0.002300,0.005200,0.003400,0.022400,0.001100,0.004700,0.029100,1.4016,0.2240,0.8677,0.012200,0.003900,0.4972,0.3262,0.017600,0.000600,0.002300,0.004200,0.095500,0.001200,0.000700,0.002100,0.013100,0.043400,0.086100,0.001400,0.018400,0.001400,0.001800,0.2001,0.012400,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,1,26,0,0,0,0,0,0,0,0.082199,0,0,0,0,0,0.082199,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5794,11832.5469,5457.6016,6219.0156,0,17290.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1319,0.066900,0.012500,0.094700,0.014000,0.073600,0.002200,0.005200,0.003000,0.022400,0.001400,0.004400,0.029500,0.6029,0.2217,0.8498,0.013500,0.003200,0.1381,0.2903,0.055100,0.000700,0.002600,0.004500,0.1227,0.001500,0.000800,0.002300,0.018200,0.056700,0.9695,0.001800,0.023800,0.001600,0.001700,0.059000,0.014100,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2163,0,40,0,0,0.7483,0.9646,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2064,11825.6133,5457.6641,6219.0156,0,17283.2773,0,0,0,0,0,0,491,327,0,0.091300,0,0,0,0,0,0,0,0,0,0,0,0
,2.6908,0.057800,0.012400,0.077900,0.010900,0.069000,0.001900,0.005600,0.003000,0.022800,0.001100,0.004800,0.027300,0.3161,0.2270,0.8287,0.012300,0.002600,0.086500,0.2806,0.014300,0.000400,0.062300,0.004200,0.089700,0.001100,0.000700,0.001700,0.014100,0.042000,0.3546,0.001200,0.019000,0.001200,0.001500,0.044500,0.011600,0.000100,1.4873,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.096496,0,24.5000,0,0,0.2548,0.3513,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3565,11821.2109,5457.6641,6219.0156,0,17278.8750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1327,0.062500,0.012000,0.080800,0.012000,0.069300,0.002000,0.005500,0.003500,0.023300,0.001200,0.004600,0.026700,0.4971,0.2358,0.8738,0.013700,0.003500,0.094900,0.2370,0.018400,0.000500,0.002300,0.004400,0.099400,0.001000,0.000700,0.002000,0.013600,0.045900,0.5153,0.001400,0.021800,0.001300,0.001500,0.051800,0.011500,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1783,0,23,0,0,0.3331,0.5114,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3102,11818.0078,5457.6641,6219.0156,0,17275.6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7289,0.066000,0.012800,0.082800,0.012800,0.075300,0.002200,0.005300,0.003300,0.022900,0.001200,0.005400,0.030500,0.3248,0.2412,0.8402,0.014300,0.003100,0.094400,0.3058,0.015800,0.000600,0.002000,0.004300,0.094100,0.001000,0.000700,0.001900,0.014300,0.046800,0.4083,0.001500,0.019300,0.001100,0.001600,0.051200,0.011800,0.000200,1.5344,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1096,0,25.5000,0,0,0.2948,0.4044,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7011,11815.3086,5457.6641,6219.0156,0,17272.9727,0,0,0,0,0,0,415,319,0,0.1144,0,0,0,0,0,0,0,0,0,0,0,0
,0.1088,0.062600,0.011900,0.098200,0.012800,0.067500,0.002000,0.004900,0.003000,0.021100,0.001300,0.004100,0.031000,0.6462,0.2238,0.8374,0.011300,0.003100,0.1082,0.2541,0.018500,0.000500,0.002200,3.8684,3.9640,0.001500,0.000700,0.002700,0.018000,0.051400,0.6191,0.004500,0.024700,0.001300,0.001600,0.054700,0.013400,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1340,0,21.5000,0,0,0.4809,0.6149,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8245,11810.1445,5457.6641,6219.0156,0,17267.8086,0,0,1,0,3.8636,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
