EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderSpacing/ConstraintMilliseconds,GuLiCommanderSpacing/CandidatePairs,GuLiCommanderSpacing/BlockedMoves,GuLiCommanderSpacing/Violations,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Camera,Exclusive/GameThread/Pathfinding,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/EventWait
,0.098100,0.053700,0.011500,0.072500,0.010700,0.024700,0.001500,0.006600,0.3865,0.4034,0.001200,0.004900,0.022500,0.2721,0.1582,0.4763,0.1058,0.1936,0.008000,0.000700,0.008900,0.004600,0.1171,0.000900,0.000700,0.006000,0.025800,0.000100,0.001000,0.009600,0.000800,0.001300,0.044800,0.008500,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9872,13121.6211,5590.6367,6353.5703,0,18712.2578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.061200,0.040600,0.008600,0.051800,0.008000,0.018500,0.001500,0.005000,0.3087,0.3226,0.000900,0.003700,0.015100,0.1829,0.1228,0.008500,0.084900,0.097100,0.006000,0.000600,0.002100,0.002600,0.077700,0.000600,0.000700,0.004400,0.021000,0.000200,0.000900,0.009300,0.000700,0.000800,0.040200,0.007000,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010,13120.2617,5590.6172,6353.5273,0,18710.8789,0,0,0,0,0,402,305,0,0.039500,0,0,0,0,0,0,0
,0.056700,0.046900,0.008900,0.062100,0.010000,0.019000,0.001400,0.005300,0.3233,0.3375,0.001000,0.004200,0.016100,0.2383,0.1388,0.4710,0.098100,0.1623,0.008200,0.000500,0.002500,0.003300,0.3393,0.001300,0.000500,0.006200,0.026000,0.000100,0.001200,0.009500,0.000600,0.001300,0.067400,0.008200,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8581,13120.2969,5590.6172,6353.5273,0,18710.9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066900,0.041100,0.009200,0.059000,0.007900,0.019500,0.001300,0.004900,0.3232,0.3382,0.001200,0.003600,0.017300,0.3425,0.1323,0.009400,0.091800,0.1106,0.006700,0.000500,0.001700,1.5797,1.6595,0.000700,0.000500,0.004400,0.021000,0.000100,0.000900,0.009900,0.000500,0.001200,0.048700,0.007100,0.000100,0,0,0,0,50,0,0,0.4290,6392,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4220,13120.8516,5590.6172,6353.5273,0,18711.4688,0,0,0.000100,0,1,0,0,0,0,1.5771,0,0,2,0,0,0
,0.085000,0.045400,0.009400,0.057500,0.008500,0.020200,0.001400,0.005100,0.3072,0.3212,0.000800,0.003500,0.014900,0.3158,0.1225,0.4323,0.083900,0.1472,0.007700,0.000500,0.001900,0.002700,0.085000,0.000800,0.000400,0.005100,0.025600,0.000100,0.001000,0.009900,0.000800,0.001000,0.043000,0.007100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0786,13121.3828,5590.6172,6353.5273,0,18712,0,0,0,0,0,404,2310,0,0.1497,0,0,0,0,0,0,0
,0.066800,0.072600,0.014300,0.069700,0.010600,0.024500,0.002300,0.007000,0.3573,0.3757,0.001100,0.005500,0.021000,0.4869,0.1499,0.010300,0.1072,0.1357,0.008200,0.000500,0.002300,0.002500,0.097200,0.000700,0.000700,0.004900,0.025700,0,0.000800,0.010600,0.000900,0.001100,0.053700,0.007500,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6785,13120.1602,5590.6172,6353.5273,0,18710.7773,0,0,0,0.031300,0,0,0,0,0,0,0,0,0,0,0,0
,0.063300,0.038200,0.008700,0.052700,0.007700,0.019100,0.001200,0.004800,0.3554,0.3692,0.000900,0.005300,0.016800,0.3367,0.1404,0.4448,0.099300,0.1297,0.007900,0.000700,0.006200,0.002200,0.080700,0.000800,0.000500,0.004100,0.020300,0.000100,0.000600,0.008600,0.000700,0.001000,0.037200,0.006600,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1058,13120.6055,5590.6172,6353.5273,0,18711.2227,0,0,0.000100,0.028300,1,0,0,0,0,0,0,0,0,0,0,0
,0.060300,0.041000,0.008400,0.058700,0.008700,0.018400,0.001300,0.004800,0.3144,0.3281,0.000800,0.003500,0.013700,0.1977,0.1213,0.008700,0.1573,0.1482,0.008600,0.000500,0.001700,0.002500,0.085800,0.000800,0.000400,0.004900,0.039900,0.000300,0.000800,0.010600,0.000800,0.001000,0.039600,0.007700,0.000200,0,0,0,0,47,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0564,13121.1602,5590.6172,6353.5273,0,18711.7773,0,0,0,0,0,428,305,0,0.044600,0,0,0,0,0,0,0
,0.062300,0.047400,0.011800,0.071200,0.009700,0.023100,0.001400,0.005100,0.4446,0.4600,0.000700,0.004600,0.015000,0.2504,0.1560,0.5316,0.1525,0.1888,0.009200,0.000600,0.001800,0.003800,0.1465,0.000800,0.000600,0.004500,0.023700,0,0.001100,0.010200,0.000900,0.000900,0.038700,0.006600,0.000100,0,0,0,0,47,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5906,13121.3672,5590.6172,6353.5273,0,18711.9844,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1007,0.042000,0.008500,0.069300,0.009000,0.023200,0.001200,0.004900,0.3145,0.3281,0.000800,0.003200,0.013500,0.1878,0.1359,0.009200,0.1749,0.1392,0.009800,0.000500,0.001500,1.8249,1.9152,0.001000,0.000800,0.005700,0.026800,0.000100,0.001400,0.032800,0.000700,0.001500,0.065400,0.011300,0.000300,0,0,0,0,48,0,0,0.5597,6494,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0827,13122.2383,5590.6211,6353.5273,0,18712.8594,0,0,0.000100,0,1,0,0,0,0,1.8225,0,0,0,0,0,0
,0.084100,0.074800,0.015300,0.064900,0.008400,0.028400,0.002000,0.007500,0.3927,0.4132,0.001100,0.006700,0.020800,0.4205,0.1712,0.5339,0.1961,0.3113,0.009700,0.000600,0.002000,0.002900,0.082100,0.000700,0.000400,0.004000,0.022200,0,0.001000,0.009800,0.000800,0.000900,0.040700,0.007100,0,0,0,0,0,47,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9895,13122.5117,5590.6211,6353.5273,0,18713.1328,0,0,0,0,0,404,2333,0,0.068100,0,0,0,0,0,0,0
,0.056400,0.038200,0.008700,0.051800,0.008500,0.019400,0.001200,0.005300,0.3240,0.3382,0.000800,0.003200,0.014700,0.1973,0.1230,0.009100,0.1603,0.2077,0.013700,0.000600,0.001900,0.002700,0.080600,0.000500,0.000500,0.004100,0.021200,0,0.001000,0.009700,0.000700,0.001100,0.039800,0.006800,0,0,0,0,0,47,0,0,0.001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5666,13120.6758,5590.6250,6353.5273,0,18711.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077000,0.069500,0.012200,0.059700,0.008900,0.026700,0.002000,0.007400,0.4269,0.4470,0.001500,0.005200,0.021600,0.2557,0.2572,0.4801,0.1705,0.1771,0.008900,0.000500,0.005800,0.002500,0.079200,0.001300,0.000600,0.004400,0.021700,0.000100,0.001100,0.008900,0.000800,0.000900,0.038600,0.007700,0,0,0,0,0,48,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0104,13121.5156,5590.6250,6353.5273,0,18712.1406,0,0,0.000100,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.062100,0.046100,0.008700,0.050300,0.007700,0.018900,0.001500,0.004800,0.3198,0.3344,0.000800,0.003600,0.014200,0.1808,0.1083,0.008700,0.1409,0.1379,0.008700,0.000300,0.001800,0.002600,0.079100,0.000700,0.000500,0.004000,0.020900,0.000100,0.000800,0.008700,0.001300,0.000900,0.078900,0.007100,0.000200,0,0,0,0,47,0,0,0.001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1270,13120.1094,5590.6289,6353.5273,0,18710.7383,0,0,0.000100,0,0,402,329,0,0.041900,0,0,0,0,0,0,0
,0.065400,0.071100,0.017200,0.072700,0.009100,0.020000,0.001300,0.005200,0.3396,0.3544,0.000900,0.004900,0.016500,0.2476,0.1415,0.4647,0.1729,0.2402,0.013900,0.000600,0.002100,0.003900,0.1266,0.000900,0.000400,0.005300,0.026900,0.000100,0.001600,0.011700,0.000700,0.001200,0.051100,0.009000,0.000100,0,0,0,0,47,0,0,0.001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6681,13120.1172,5590.6289,6353.5273,0,18710.7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071900,0.039400,0.008600,0.061500,0.008100,0.018600,0.001500,0.005400,0.3367,0.3512,0.001100,0.003100,0.015300,0.2007,0.1349,0.010000,0.1615,0.1463,0.009200,0.000500,0.001700,1.6672,1.7553,0.001100,0.000300,0.004700,0.021000,0.000200,0.001100,0.009900,0.000600,0.000900,0.1111,0.007300,0,0,0,0,0,48,0,0,0.4389,6559,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5537,13120.6719,5590.6328,6353.5273,0,18711.3047,0,0,0,0,1,0,0,0,0,1.6641,0,0,0,0,0,0
,0.090600,0.046400,0.008600,0.054200,0.009300,0.019000,0.001500,0.005100,0.3235,0.3376,0.000800,0.003400,0.013500,0.3008,0.1246,0.4666,0.1425,0.1642,0.008900,0.000500,0.006100,0.002900,0.084800,0.000700,0.000400,0.004000,0.025600,0,0.001300,0.010900,0.000800,0.001300,0.048100,0.008200,0,0,0,0,0,47,0,0,0.001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3944,13122.5273,5590.6328,6353.5273,0,18713.1602,0,0,0.000100,0,0,404,2325,0,0.095400,0,0,0,0,0,0,0
,0.063200,0.055200,0.011300,0.066900,0.010900,0.023900,0.002000,0.006800,0.3657,0.3836,0.000900,0.004300,0.015700,0.2384,0.1481,0.010100,0.1988,0.1642,0.009100,0.000400,0.002400,0.003900,0.3451,0.000800,0.000600,0.006000,0.024500,0.000100,0.001100,0.024200,0.000900,0.001400,0.055700,0.006600,0.000100,0,0,0,0,47,0,0,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6985,13122.8086,5590.6367,6353.5273,0,18713.4453,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061100,0.044100,0.010900,0.051700,0.008200,0.018100,0.001400,0.004400,0.3266,0.3407,0.000600,0.003500,0.016000,0.2291,0.1174,0.4337,0.1471,0.1722,0.009700,0.000500,0.006700,0.002500,0.076100,0.000800,0.000400,0.003700,0.019200,0.000100,0.000700,0.008100,0.000600,0.000900,0.037500,0.007100,0,0,0,0,0,51,0,0,0.001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5020,13122.9062,5590.6367,6353.5273,0,18713.5430,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
,0.073800,0.054300,0.009100,0.066600,0.010200,0.020100,0.001400,0.005700,0.3396,0.3547,0.001000,0.004300,0.017800,0.2876,0.1631,0.011800,0.2223,0.1982,0.014200,0.001700,0.002700,0.004100,0.1456,0.001000,0.000700,0.005100,0.026900,0.000200,0.001400,0.011300,0.000800,0.001200,0.056500,0.010000,0.000200,0,0,0,0,47,0,0,0.001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4613,13123.3477,5590.6406,6353.5273,0,18713.9883,0,0,0,0,0,402,327,0,0.047500,0,0,0,0,0,0,0
,0.078200,0.054300,0.017900,0.063300,0.009600,0.028500,0.001800,0.007500,0.3795,0.3987,0.000700,0.003700,0.017900,0.2172,0.1494,0.4687,0.1482,0.2315,0.009200,0.000500,0.001900,0.002700,0.081000,0.000700,0.000500,0.004100,0.022600,0,0.000900,0.009700,0.000800,0.001000,0.042500,0.007600,0.000100,0,0,0,0,47,0,0,0.001700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2901,13123.8398,5590.6445,6353.5273,0,18714.4844,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1149,0.047000,0.009300,0.070000,0.009600,0.021600,0.001600,0.005100,0.3270,0.3428,0.001100,0.004400,0.015400,0.2066,0.1291,0.010300,0.1507,0.1440,0.008800,0.000400,0.001900,1.6581,1.7423,0.001100,0.000500,0.005200,0.025700,0.000100,0.001000,0.012000,0.000800,0.001700,0.050300,0.008600,0,0,0,0,0,48,0,0,0.4807,6616,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2427,13123.3906,5590.6445,6353.5273,0,18714.0352,0,0,0.000100,0,1,0,0,0,0,1.6553,0,0,0,0,0,0
,0.1041,0.049200,0.009100,0.060000,0.009900,0.020400,0.001300,0.005200,0.3559,0.3702,0.001100,0.003800,0.016600,0.4012,0.1690,0.5292,0.2206,0.2422,0.011300,0.000600,0.002300,0.003300,0.095400,0.001100,0.000700,0.005400,0.023400,0.000200,0.001000,0.011900,0.000800,0.001100,0.045700,0.009200,0,0,0,0,0,47,0,0,0.002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7308,13124.0586,5590.6445,6353.5273,0,18714.7031,0,0,0,0,0,404,2333,0,0.067800,0,0,0,0,0,0,0
,0.069300,0.041700,0.010200,0.053400,0.008200,0.018600,0.001300,0.004800,0.3288,0.3424,0.000800,0.003300,0.014400,0.1953,0.1322,0.009900,0.1696,0.1551,0.009100,0.000800,0.001700,0.002500,0.078700,0.000700,0.000500,0.004600,0.024600,0.000100,0.000900,0.009300,0.000600,0.001000,0.038300,0.006700,0.000100,0,0,0,0,47,0,0,0.002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8621,13124.5273,5590.6484,6353.5273,0,18715.1758,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077300,0.045900,0.009000,0.061400,0.009700,0.018200,0.001200,0.005300,0.3256,0.3398,0.000800,0.004000,0.014500,0.2286,0.1239,0.4696,0.1648,0.1928,0.011400,0.000800,0.007400,0.003100,0.1030,0.000600,0.000400,0.005400,0.031600,0.000200,0.001600,0.009900,0.000800,0.001400,0.055200,0.009800,0.000100,0,0,0,0,48,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7274,13125.0625,5590.6484,6353.5273,0,18715.7109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.064900,0.049100,0.012500,0.061700,0.008500,0.025300,0.001500,0.006900,0.3603,0.3793,0.001000,0.004400,0.017400,0.2190,0.1355,0.010000,0.1548,0.1462,0.009100,0.000700,0.001800,0.002800,0.081400,0.000700,0.000400,0.004500,0.021600,0.000300,0.000900,0.008700,0.000600,0.001200,0.041000,0.007400,0.000100,0,0,0,0,47,0,0,0.001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2011,13125.4453,5590.6523,6353.5273,0,18716.0977,0,0,0,0,0,402,333,0,0.1894,0,0,0,0,0,0,0
