EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Generic_RepNotifies,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount
,0.042500,0.3045,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009600,1,0.012400,0.080300,0.011500,0.8712,0.030100,0.1056,0.020800,0.000900,0.004500,0.029900,0.3536,0.4357,0.1365,0.003900,0.060000,0.040300,0.3315,0.024600,0.000600,0.048100,0.059300,0.014600,0.028300,0.005900,0.065200,0.6533,0.023700,0.1417,0.043300,0.073100,0.002500,0.018900,0.001300,0.006100,0.001400,0.009500,0.031900,0.046200,0.005000,0.000100,0.1499,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1411,0.035275,4,0.007100,0.065200,16.4952,9727.7617,2479.5820,2449.7148,0,12191.8359,0,0,0,0,0,16.6667,0.4547,28.6140,0,0,0,0,0,0,0,0,0
,0.056100,0.2401,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000,0.082500,0.011000,1.0784,0.030200,0.1856,0.1154,0.001000,0.006000,0.031900,0.3351,0.4627,0.1468,0.004400,0.066000,0.044800,0.2273,0.024200,0.000600,0.002200,0.066900,0.017600,0.032000,0.006200,0.075800,0.8185,0.031600,0.1759,0.057400,0.076800,0.002700,0.018100,0.001300,0.005900,0.001500,0.019100,0.041600,0.051200,0.004900,0.000100,0.1530,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2386,0.059650,4,0.048900,0.077900,17.0155,9727.8086,2479.5859,2449.7148,0,12207.3477,0,0,0,0,0,16.6667,0.4923,28.6925,0,0,0,548,382,0,0.1098,0,0
,0.028100,0.2375,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500,0.093300,0.012500,0.8999,0.026700,0.059500,0,0.001200,0.004400,0.039100,0.3902,0.5132,0.1448,0.004400,0.062000,0.041300,0.2504,0.019100,0.000400,0.002000,0.080600,0.014700,0.027600,0.005800,0.065800,0.6743,0.024000,0.1421,0.046600,0.084200,0.003000,0.019000,0.001300,0.006800,0.001600,0.019600,0.045000,0.052200,0.005600,0.000200,0,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2136,0.053400,4,0.044900,0.068300,16.2268,9716.8008,2479.5898,2449.7148,0,12207.3984,0,0,0,0,0,16.6667,0.4616,28.5055,1,0,0,0,0,0,0,0,0
,0.051900,0.1971,0.007900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014000,0.089700,0.012700,1.0642,0.031200,0.1484,0.1146,0.001200,0.004400,0.027100,0.3207,0.5264,0.1343,0.004600,0.061000,0.040700,0.2287,0.024900,0.000500,0.002100,0.066000,0.019200,0.035900,0.006000,0.074100,0.8426,0.028700,0.1426,0.044800,0.073000,0.002200,0.019100,0.001200,0.005800,0.002200,0.010700,0.034300,0.077500,0.004800,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2319,0.057975,4,0.046900,0.079300,16.9355,9716.7383,2479.5898,2449.7148,0,12196.3906,0,0,0,0,0,16.6667,0.4974,29.0032,0,0,0,0,0,0,0,0,0
,0.045300,0.2833,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008500,1,0.012100,0.075900,0.011300,0.8531,0.028200,0.098700,0,0.000900,0.003800,0.026900,0.3763,0.4615,0.1100,0.004300,0.087700,0.039600,0.3561,0.020400,0.000600,0.002000,0.055400,0.012600,0.030000,0.006100,0.052300,0.6655,0.027400,0.1019,0.036700,0.074900,0.002500,0.019100,0.001000,0.004500,0.001000,0.017200,0.040000,0.087300,0.005600,0.000400,0.1496,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2209,0.055225,4,0.010100,0.096500,16.4813,9717.8242,2479.6523,2449.7148,0,12196.3906,0,0,0,0,0,16.6667,0.4835,28.4517,0,0,0,501,309,0,0.1314,0,0
,0.048400,0.2620,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003700,1,0.013200,0.099700,0.012100,1.0420,0.032200,0.1960,0.1176,0.001400,0.005900,0.034400,0.3494,0.4870,0.1230,0.004500,0.068000,0.040500,0.2913,0.021600,0.000500,0.002000,0.069600,0.014600,0.028500,0.006100,0.068700,0.7878,0.028000,0.1440,0.050600,0.090800,0.002500,0.020900,0.001700,0.007100,0.001600,0.018900,0.052500,0.049900,0.005000,0.000100,0.2876,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2961,0.074025,4,0.072500,0.076200,17.2298,9720.1758,2479.6523,2449.7148,0,12197.4766,0,0,0,0,0,16.6667,0.4341,28.9980,0,0,0.001800,0,0,0,0,0,0
,0.042700,0.4032,0.007900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003600,1,0.012000,0.1083,0.011600,0.8852,0.034000,0.1745,0.022900,0.001100,0.009100,0.028800,0.3745,0.4991,0.1682,0.005000,0.068800,0.041800,0.4530,0.018900,0.000700,0.046200,0.069900,0.015500,0.030000,0.006500,0.066100,0.6538,0.023800,0.1413,0.055100,0.083400,0.010000,0.021000,0.001300,0.007800,0.001500,0.011900,0.039300,0.055100,0.005900,0,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2120,0.053000,4,0.011600,0.077800,16.3975,9720.1758,2479.6523,2449.7148,0,12199.8281,0,0,0,0,0,16.6667,0.4867,28.4493,0,0,0,0,0,0,0,0,0
,0.034000,0.2435,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003100,1,0.014300,0.086600,0.012200,0.9837,0.030700,0.1817,0.1133,0.001400,0.004500,0.025900,0.3477,0.4782,0.1366,0.004100,0.062300,0.042300,0.1997,0.022100,0.000600,0.001800,0.067200,0.016600,0.030500,0.005800,0.066300,0.7557,0.025500,0.1414,0.045700,0.078200,0.002300,0.019000,0.001200,0.006200,0.001400,0.018200,0.040800,0.054100,0.005200,0.000300,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2028,0.050700,4,0.044500,0.060300,16.5302,9719.9883,2479.6523,2449.7148,0,12199.8281,0,0,0,0,0,16.6667,0.4391,28.4898,0,0,0,530,347,0,0.098000,0,0
,0.045700,0.2291,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013400,0.091100,0.012000,0.9468,0.033100,0.1508,0,0.001100,0.004700,0.027200,0.3647,0.4837,0.1468,0.004200,0.063800,0.041000,0.2667,0.021300,0.000600,0.002400,0.068600,0.017100,0.028400,0.006200,0.065300,0.7051,0.025500,0.1450,0.045100,0.075500,0.002500,0.021100,0.001400,0.006800,0.001600,0.020200,0.044900,0.070000,0.005600,0.000100,0.1712,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177,0.054425,4,0.038500,0.071200,16.7159,9719.9883,2479.6523,2449.7148,0,12199.6406,0,0,0,0,0,16.6667,0.4524,28.9623,0,0,0,0,0,0,0,0,0
,0.043900,0.2570,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004800,1,0.014600,0.087300,0.012700,1.0173,0.031800,0.1421,0.097700,0.001300,0.004700,0.029200,0.3067,0.4911,0.1393,0.004000,0.060000,0.040900,0.2671,0.019300,0.000600,0.001900,0.066100,0.016600,0.031600,0.005000,0.066600,0.7909,0.025600,0.1433,0.044400,0.071800,0.002700,0.019700,0.001300,0.006200,0.001300,0.010800,0.033700,0.046700,0.005500,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2122,0.053050,4,0.043100,0.067900,16.5566,9719.7930,2479.6523,2449.7148,0,12199.6406,0,0,0,0,0,16.6667,0.4527,27.9794,0,0,0,0,0,0,0,0,0
,0.048100,0.2660,0.017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100,1,0.017300,0.078400,0.012300,0.9890,0.034600,0.2418,0.1317,0.001000,0.004400,0.027300,0.3702,0.4886,0.1439,0.005000,0.074700,0.055200,0.4285,0.020300,0.000500,0.002100,0.063800,0.015500,0.028100,0.005600,0.070000,0.7700,0.024400,0.1429,0.042000,0.072300,0.002000,0.018100,0.001300,0.005400,0.001400,0.019300,0.041200,0.045700,0.005400,0,0.1482,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3026,0.075650,4,0.065500,0.085600,17.1335,9719.9180,2479.6523,2449.7148,0,12199.4453,0,0,0,0,0,16.6667,0.5036,28.5546,0,0,0,536,384,0,0.1136,0,0
,0.048100,0.2551,0.009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005200,1,0.013200,0.094600,0.012600,0.9547,0.030500,0.1090,0.027500,0.001200,0.004600,0.029200,0.3689,0.5180,0.1460,0.004700,0.075000,0.044300,0.2861,0.028000,0.000600,0.002200,0.073000,0.017600,0.032800,0.006100,0.066800,0.7165,0.026500,0.1444,0.061100,0.082200,0.002600,0.020700,0.001300,0.007100,0.001800,0.020200,0.045300,0.061900,0.005400,0.000100,0.011500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3113,0.077825,4,0.072100,0.085700,16.2537,9719.8945,2479.6602,2449.7148,0,12199.5781,0,0,0,0,0,16.6667,0.4615,28.4378,0,0,0,0,0,0,0,0,0
,0.042100,0.3302,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003300,1,0.012800,0.089500,0.013100,0.8993,0.035000,0.095500,0,0.000800,0.004900,0.027800,0.3978,0.4557,0.1373,0.003700,0.073600,0.041700,0.3138,0.019100,0.000900,0.047000,0.071100,0.016300,0.031300,0.007000,0.066400,0.6507,0.024300,0.1559,0.050100,0.092200,0.002700,0.022700,0.001400,0.007600,0.001600,0.010900,0.037200,0.052300,0.005600,0.000100,0.1649,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1753,0.043825,4,0.032600,0.068200,16.7153,9720.6133,2479.6602,2449.7148,0,12199.5547,0,0,0,0,0,16.6667,0.4809,28.1930,0,0,0,0,0,0,0,0,0
,0.040900,0.1941,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400,0.086100,0.012100,1.0058,0.028900,0.1664,0.1127,0.001100,0.005600,0.030500,0.3377,0.4306,0.1056,0.003800,0.058800,0.039300,0.2374,0.023400,0.000600,0.002200,0.067100,0.015000,0.030000,0.006200,0.073800,0.7803,0.028300,0.1449,0.045800,0.074800,0.002700,0.021800,0.001400,0.007400,0.001500,0.019800,0.043700,0.1566,0.005900,0.000100,0.1685,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,0.051825,4,0.040500,0.067700,16.7822,9720.6172,2479.6602,2449.7148,0,12200.2734,0,0,0,0,0,16.6667,0.4467,28.1990,0,0,0,546,384,0,0.1348,0,0
,0.047400,0.2204,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100,0.087600,0.013400,0.9902,0.028500,0.057100,0,0.001200,0.004400,0.031300,0.3609,0.5209,0.1056,0.003700,0.061100,0.039800,0.2713,0.016500,0.000700,0.001700,0.062900,0.014000,0.029500,0.005800,0.068400,0.7625,0.025600,0.1416,0.047100,0.079700,0.002800,0.020600,0.001400,0.006300,0.001400,0.018500,0.040400,0.049500,0.005200,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1899,0.047475,4,0.040200,0.065700,16.2911,9720.7383,2479.6602,2449.7148,0,12200.2773,0,0,0,0,0,16.6667,0.4595,28.3281,0,0,0,0,0,0,0,0,0
,0.044700,0.2549,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004000,1,0.012600,0.088300,0.011600,0.9814,0.032300,0.1565,0.1136,0.001100,0.004100,0.026700,0.3149,0.5118,0.1352,0.004000,0.056300,0.038200,0.2234,0.020600,0.000700,0.010500,0.065200,0.016400,0.029400,0.005400,0.065500,0.7575,0.023400,0.1398,0.044400,0.071200,0.002400,0.018200,0.001100,0.006700,0.001500,0.011200,0.036900,0.050700,0.005800,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0.051200,4,0.040600,0.072300,16.7851,9721.6445,2479.6602,2449.7148,0,12200.3984,0,0,0,0,0,16.6667,0.4089,28.6856,0,0,0,0,0,0,0,0,0
,0.059300,0.2195,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012100,0.083800,0.011700,0.9698,0.030200,0.1596,0.1102,0.001100,0.004600,0.043800,0.4399,0.4593,0.1214,0.003800,0.059000,0.051000,0.1866,0.018300,0.000600,0.002100,0.064900,0.014800,0.027800,0.005700,0.065100,0.7514,0.023400,0.1393,0.048500,0.069900,0.002400,0.017800,0.001300,0.005900,0.001300,0.018300,0.040400,0.050600,0.005300,0.000100,0.1467,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2007,0.050175,4,0.027700,0.069900,16.8490,9721.6445,2479.6602,2449.7148,0,12201.3047,0,0,0,0,0,16.6667,0.4790,28.0676,0,0,0.024000,558,385,0,0.1112,0,0
,0.035100,0.2670,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003600,1,0.013700,0.087400,0.013300,0.8836,0.029000,0.1235,0.020600,0.000800,0.004200,0.027100,0.3279,0.4522,0.1259,0.004100,0.058000,0.038900,0.2731,0.020100,0.000400,0.002100,0.062700,0.014700,0.028300,0.005700,0.064900,0.6615,0.024100,0.1405,0.043100,0.080100,0.002300,0.018000,0.001200,0.005900,0.001600,0.018200,0.041000,0.047800,0.005000,0.000100,0.1442,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2212,0.055300,4,0.038700,0.064800,16.3936,9721.8125,2479.6602,2449.7148,0,12201.3047,0,0,0,0,0,16.6667,0.4423,28.5973,1,0,0,0,0,0,0,0,0
,0.027500,0.2863,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003100,1,0.013400,0.1071,0.012400,0.9857,0.029300,0.1539,0.1173,0.001200,0.004800,0.028000,0.4240,0.4854,0.1435,0.004000,0.059800,0.041100,0.2806,0.019600,0.000700,0.050600,0.067500,0.017500,0.031300,0.006300,0.065900,0.7549,0.025500,0.1404,0.050300,0.091200,0.002600,0.019500,0.001200,0.006400,0.001400,0.010000,0.034300,0.1402,0.005300,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913,0.072825,4,0.043100,0.093400,17.0979,9721.9219,2479.6602,2449.7148,0,12201.4727,0,0,0,0,0,16.6667,0.4436,29.0156,0,0,0,0,0,0,0,0,0
,0.049700,0.2834,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014400,0.088500,0.014400,0.9498,0.030700,0.066400,0,0.001100,0.004800,0.031200,0.3230,0.5041,0.1457,0.004300,0.081300,0.043500,0.3076,0.022300,0.000700,0.002200,0.068200,0.017700,0.032200,0.006600,0.071200,0.7220,0.026600,0.1424,0.048600,0.085300,0.002600,0.032700,0.001200,0.006700,0.001500,0.019100,0.043200,0.049200,0.005000,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1639,0.040975,4,0.008300,0.071600,16.3380,9721.9336,2479.6602,2449.7148,0,12201.5820,0,0,0,0,0,16.6667,0.4550,27.9610,0,0,0,520,383,0,0.1034,0,0
