EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,4.3543,0.067100,0.1804,0.013800,0.1239,0.016200,0.079700,0.002500,0.007900,0.003800,0.024800,0.001200,0.004800,0.033400,0.9281,0.2598,0.8650,0.015600,0.005100,0.5179,0.028700,0.000900,0.002800,6.5717,6.7022,0.001900,0.000900,0.004600,0.021200,0.050100,0.4544,0.4524,0.001700,0.023200,0.001400,0.001600,0.093700,0.014600,0.000100,2.1455,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1201,0,24.5000,0,0,0.3905,0.5106,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3917,4897.0820,5503.1914,6242.0781,0,10400.2734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,6.5650,0,1929,288,0,0.3139,0,0,0,0,0,0,0,0,0
,0.1519,0.076300,0.2371,0.013400,0.1136,0.018500,0.079100,0.002000,0.007300,0.003100,0.022800,0.001200,0.004700,0.034600,2.6346,0.2645,0.8598,0.014700,0.006000,0.3997,0.044400,0.000900,0.082600,0.005400,0.1455,0.002000,0.001000,0.003000,0.021300,0.069300,0.6947,0.5992,0.002700,0.030200,0.001800,0.002400,0.1180,0.015500,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1758,0,25,0,0,0.5867,0.7625,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2225,4896.6445,5503.1914,6242.0781,0,10399.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6574,0.072900,0.085500,0.013400,0.095500,0.017100,0.083800,0.002400,0.007300,0.004000,0.024900,0.001300,0.004800,0.036900,0.4382,0.2673,0.8836,0.015700,0.004600,0.4866,0.023800,0.000800,0.002200,0.004700,0.1081,0.001100,0.001000,0.001900,0.015400,0.051000,0.5579,0.1127,0.001700,0.020900,0.001300,0.001600,0.2556,0.014800,0.000200,3.3379,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1279,0,27.5000,0,0,0.4974,0.6253,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2427,4896.4805,5503.1914,6242.0781,0,10399.6719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1630,0.088800,0.1916,0.013800,0.096500,0.015900,0.079300,0.002000,0.007100,0.003300,0.023200,0.001300,0.004700,0.032300,1.3970,0.3236,1.4369,0.017100,0.007300,0.3699,0.040800,0.000800,0.002300,0.005100,0.1148,0.001400,0.000800,0.001900,0.015700,0.055800,0.5179,0.4694,0.001600,0.022300,0.001600,0.001700,0.096600,0.014300,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1208,0,24,0,0,0.4606,0.5814,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4108,4896.4102,5503.1914,6242.0781,0,10399.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,2622,390,0,0.2419,0,0,0,0,0,0,0,0,0
,3.4806,0.066800,0.2321,0.013400,0.089500,0.015300,0.076900,0.002500,0.007100,0.003500,0.023400,0.001200,0.004700,0.035700,0.5139,0.3159,0.9026,0.034800,0.006200,0.3193,0.032100,0.000500,0.001600,0.004200,0.1024,0.001200,0.000700,0.001900,0.013800,0.049100,1.1888,0.098300,0.005100,0.019700,0.001500,0.001600,0.091300,0.013900,0.000400,2.0451,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2124,0,27.5000,0,0,1.1865,1.3989,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2567,4896.0391,5503.1914,6242.0781,0,10399.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,0.1540,0.070200,0.1710,0.014100,0.093600,0.015200,0.080300,0.002700,0.007600,0.003500,0.024100,0.001400,0.004800,0.041000,1.2273,0.2728,1.0175,0.014500,0.006000,0.2726,0.029300,0.000600,0.002500,0.020500,0.1279,0.001400,0.000800,0.002800,0.015500,0.047600,0.4671,0.4625,0.001300,0.020100,0.001300,0.001800,0.3104,0.013700,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,10,10,0,1,27,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1185,0,23,0,0,0.4051,0.5236,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6482,4895.9961,5503.1914,6242.0781,0,10399.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8112,0.065300,0.094200,0.011300,0.1092,0.015200,0.073800,0.002400,0.007500,0.003600,0.024400,0.001200,0.004600,0.034500,0.4292,0.3357,1.0349,0.017900,0.005200,0.3551,0.023300,0.000500,0.002100,5.9524,6.0668,0.001600,0.000700,0.004000,0.021900,0.1131,0.6131,0.095800,0.001500,0.019200,0.001300,0.001800,0.1017,0.013600,0.000200,3.2441,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1463,0,30,0,0,0.5421,0.6884,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2469,4895.8438,5503.1914,6242.0781,0,10399.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,5.9470,0,2500,365,0,0.2114,0,0,0,0,0,0,0,0,0
,4.9755,0.072900,0.2456,0.011200,0.1164,0.018900,0.067500,0.001700,0.006800,0.003200,0.019800,0.001300,0.003600,0.026300,2.4485,0.3683,1.0167,0.018200,0.007300,0.3739,0.040200,0.000800,0.090000,0.005900,0.1629,0.001900,0.001100,0.003500,0.023600,0.067300,0.7561,0.5232,0.002200,0.036600,0.002200,0.002200,0.1110,0.014400,0.000200,1.3931,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,9,9,0,2,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1950,0,24.5000,0,0,0.6518,0.8468,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5890,4895.7383,5503.1914,6242.0781,0,10398.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1524,0.070800,0.1294,0.013900,0.097100,0.015600,0.090300,0.002300,0.007100,0.003300,0.023800,0.001300,0.004500,0.035100,0.4063,0.2584,0.8661,0.015700,0.003900,0.4286,0.029700,0.000700,0.002400,0.004500,0.1393,0.001300,0.000900,0.002100,0.015600,0.1438,0.5962,0.1208,0.001400,0.023400,0.001600,0.001500,0.081900,0.012200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1414,0,30.5000,0,0,0.5629,0.7043,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7371,4894.9336,5503.1914,6242.0781,0,10398.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5807,0.073900,0.1964,0.015700,0.1081,0.017800,0.1001,0.002700,0.008500,0.004100,0.028500,0.001600,0.005500,0.040700,1.4042,0.3705,1.3190,0.019200,0.006200,0.3146,0.033000,0.000900,0.003300,0.006100,0.1470,0.001800,0.001100,0.002800,0.020100,0.050400,0.4845,0.4457,0.001300,0.021600,0.001300,0.001700,0.099600,0.013700,0.000100,2.7372,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1209,0,20.5000,0,0,0.4444,0.5653,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1421,4894.9453,5503.1914,6242.0781,0,10398.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,2641,379,0,0.2186,0,0,0,0,0,0,0,0,0
,0.1465,0.073400,0.073900,0.013100,0.1029,0.017500,0.078200,0.002200,0.006600,0.003100,0.022200,0.001300,0.004800,0.033700,0.4136,0.2482,0.9208,0.013500,0.004900,0.4425,0.029700,0.000900,0.002700,0.005400,0.1437,0.001600,0.001000,0.003000,0.019700,0.050800,0.4934,0.1162,0.001700,0.024100,0.001500,0.002100,0.087300,0.012600,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1345,0,23,0,0,0.4151,0.5496,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4399,4894.7578,5503.1914,6242.0781,0,10397.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3214,0.068200,0.2209,0.013500,0.093000,0.014000,0.075600,0.002100,0.007300,0.003300,0.022900,0.001400,0.004500,0.035000,1.0881,0.2558,0.9709,0.017500,0.007600,0.3325,0.026700,0.000700,0.001700,0.003400,0.098300,0.001700,0.000800,0.002100,0.014800,0.049500,0.7368,0.5742,0.002200,0.041100,0.001400,0.001300,0.093200,0.014000,0.000300,2.7186,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,4,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1643,0,28,0,0,0.6509,0.8152,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0170,4894.5547,5503.1914,6242.0781,0,10397.7461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1654,0.068800,0.1173,0.011200,0.1190,0.015700,0.078300,0.002300,0.008100,0.003700,0.023700,0.001100,0.004400,0.030400,0.6627,0.2704,0.8422,0.014500,0.004600,0.3734,0.022400,0.000700,0.001900,5.9644,7.0977,0.002500,0.000800,0.004500,0.021700,0.2494,0.6064,0.1086,0.004900,0.023500,0.001400,0.001400,0.094000,0.013600,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1357,0,31.5000,0,0,0.5534,0.6891,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9241,4894.2617,5503.1914,6242.0781,0,10397.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,5.9583,0,2363,379,0,0.1623,0,0,0,0,0,0,0,0,0
,0.1300,0.069300,0.2257,0.013200,0.1023,0.017000,0.073400,0.002200,0.006700,0.003500,0.022800,0.001300,0.004600,0.034500,2.1299,0.2644,0.9269,0.013300,0.007100,0.3581,0.034800,0.000900,0.075000,0.004700,0.1235,0.001500,0.001000,0.001700,0.015800,0.052800,0.4615,0.5133,0.001800,0.022300,0.001600,0.002400,0.1096,0.013800,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1126,0,18.5000,0,0,0.3914,0.5040,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0179,4893.7539,5503.1914,6242.0781,0,10396.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1993,0.070500,0.079000,0.015100,0.1078,0.016300,0.1017,0.002700,0.008400,0.004600,0.029700,0.001400,0.005600,0.034900,0.4065,0.2792,0.9474,0.015900,0.004600,0.4077,0.026600,0.000600,0.002100,0.006700,0.1542,0.001700,0.001000,0.003300,0.020800,0.045000,0.5436,0.096900,0.001200,0.019100,0.001300,0.001300,0.082600,0.013200,0.000300,3.7651,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1393,0,26,0,0,0.4659,0.6052,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8726,4891.8125,5503.1914,6242.0781,0,10395.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1512,0.063500,0.1027,0.010600,0.081400,0.014800,0.070500,0.002500,0.008000,0.004100,0.026000,0.001300,0.003900,0.034000,0.8134,0.2635,0.8652,0.014800,0.003800,0.3430,0.027600,0.000700,0.001900,0.004200,0.1077,0.001200,0.000800,0.001900,0.014000,0.051300,0.5918,0.1224,0.001400,0.021400,0.001300,0.001600,0.090200,0.013400,0.000400,0.043000,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1306,0,23,0,0,0.5378,0.6684,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5316,4891.6133,5503.1914,6242.0781,0,10394.8047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,2405,364,0,0.2003,0,0,0,0,0,0,0,0,0
,5.1565,0.074500,0.1817,0.012400,0.097200,0.016100,0.069200,0.002700,0.007500,0.003600,0.024700,0.001200,0.003700,0.031700,0.8962,0.1925,0.8269,0.015400,0.004600,0.4465,0.031500,0.000600,0.002900,0.005400,0.1345,0.001600,0.001100,0.003000,0.017000,0.063700,0.6886,0.4761,0.002100,0.028000,0.001700,0.002000,0.093800,0.013700,0.000100,3.0760,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1286,0,21,0,0,0.6228,0.7514,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5345,4891.2109,5503.1914,6242.0781,0,10394.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1651,0.068400,0.061100,0.015300,0.086700,0.014700,0.073100,0.002100,0.008500,0.003700,0.025300,0.001500,0.004800,0.034600,0.3819,0.2339,0.9019,0.016600,0.004100,0.2562,0.026900,0.000900,0.002500,0.004200,0.1067,0.001000,0.000900,0.002400,0.015400,0.045700,0.3766,0.1012,0.001400,0.021900,0.001500,0.001400,0.1007,0.013100,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.095390,0,18.5000,0,0,0.3250,0.4204,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7240,4890.1797,5503.1914,6242.0781,0,10393.3711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4826,0.065300,0.1804,0.012600,0.1119,0.015800,0.078400,0.002300,0.007800,0.003700,0.024200,0.001200,0.004100,0.033200,1.8832,0.2626,0.8630,0.015800,0.004900,0.6425,0.030500,0.000800,0.002300,6.0326,6.1645,0.001600,0.000800,0.004900,0.022900,0.051800,0.5820,0.4583,0.001600,0.022500,0.001400,0.001800,0.085100,0.012900,0.000300,2.2374,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,4,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1369,0,28.5000,0,0,0.5170,0.6539,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7966,4889.9375,5503.1914,6242.0781,0,10393.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,6.0270,0,2243,386,0,0.3140,0,0,0,0,0,0,0,0,0
,0.1706,0.060500,0.2304,0.011100,0.077800,0.014200,0.063500,0.002400,0.006600,0.004200,0.022000,0.001200,0.003700,0.025400,1.9272,0.2488,0.7850,0.010400,0.004000,0.3006,0.1407,0.000700,0.057300,0.004200,0.1086,0.001300,0.001200,0.002000,0.015300,0.046700,0.4482,0.4612,0.004300,0.018800,0.001400,0.001600,0.080300,0.011700,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,50,2,100,0,6,10,10,2,68,34,0,26,1,0,3,20,0,0,0,0,0,0,0,0.1229,0,3,1.8564,0,0.4890,0.6119,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8449,4889.9297,5503.1914,6242.0781,0,10393.1211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,5.2211,0.067000,0.1106,0.011900,0.088200,0.014200,0.1342,0.002400,0.007600,0.003300,0.025100,0.001400,0.006400,0.031500,0.8010,0.2476,0.8581,0.015100,0.003800,0.3863,0.026700,0.000600,0.001800,0.004300,0.1089,0.001200,0.000800,0.002200,0.016600,0.1087,0.7507,0.1060,0.001400,0.017900,0.001400,0.001300,0.1005,0.013500,0.000100,4.0455,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1592,0,40.5000,0,0,0.6831,0.8423,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2815,4889.7266,5503.1914,6242.0781,0,10392.9180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1356,0.069600,0.1742,0.018500,0.091500,0.015100,0.077100,0.003000,0.008500,0.003600,0.028100,0.001600,0.004800,0.038800,1.0256,0.3122,1.0936,0.020300,0.008000,0.3500,0.026100,0.000600,0.001900,0.004400,0.1102,0.001200,0.000800,0.002000,0.015000,0.1169,0.5001,0.4581,0.001300,0.020900,0.001300,0.001600,0.083800,0.014700,0.000300,2.5710,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,9,9,0,0,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1253,0,27.5000,0,0,0.4307,0.5560,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0540,4889.4961,5503.1914,6242.0781,0,10392.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,2537,366,0,0.1627,0,0,0,0,0,0,0,0,0
