EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,MassEntities/GameThread/BatchedCommand,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.025800,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1182,0.009500,0.063200,0.008100,0.2236,0.018500,0.1156,0.069900,0.1112,0,0.001100,0.003200,0.019900,0.2115,0.1029,0.074600,0.001900,0.050900,0.021600,0.1022,0.009200,0.000200,0.001500,0.047100,0.011600,0.017700,0.004400,0.020800,0.1737,0.029500,0.061700,0.002100,0.011900,0.000800,0.004400,0.000800,0.010800,0.024200,0.054200,0.003900,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099500,0.024875,4,0.017700,0.037600,16.5210,10491.4531,2592.3672,2586.7773,0,13082.4297,0,0,0,0,0,16.6667,0.2922,28.0581,0,0,0,0.001700,1,512,379,0,0.051000,0,0,0,0,0,0
,0.023100,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1112,0.008200,0.057500,0.007600,0.2070,0.017900,0.078300,0.058200,0,0,0.000700,0.002500,0.016000,0.2151,0.1323,0.072900,0.002500,0.057200,0.026300,0.092300,0.010000,0.000300,0.001500,0.047900,0.012300,0.017100,0.004300,0.021000,0.1618,0.028300,0.046700,0.001900,0.012100,0.001300,0.004600,0.000800,0.005700,0.019600,0.053100,0.003600,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205,0.030125,4,0.024600,0.037400,16.4816,10487.2734,2592.3711,2586.7773,0,13083.8242,0,0,0,0,0,16.6667,0.3286,26.2000,0,0,0,0.002300,1,0,0,0,0,0,0,0,0,0,0
,0.028000,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1299,0.010300,0.061900,0.009300,0.2055,0.048900,0.065000,0.017000,0,0,0.001100,0.003300,0.019900,0.3560,0.1628,0.084600,0.002700,0.055700,0.026800,0.078100,0.011500,0.000200,0.057100,0.1434,0.014000,0.022500,0.004400,0.020800,0.1486,0.030200,0.055800,0.001900,0.011600,0.000700,0.004500,0.001000,0.012000,0.026200,0.059700,0.003900,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,0.027150,4,0.017000,0.044600,17.0425,10490.0469,2592.3750,2586.7773,0,13079.6484,0,0,0,0,0,16.6667,0.2882,26.0999,0,0,0,0,0,0,0,0,0,27384,64,0,0,0,0
,0.024300,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0.009200,0.057200,0.008100,0.1985,0.018300,0.036800,0,0,0,0.000800,0.003300,0.017000,0.2029,0.1380,0.073400,0.002400,0.049100,0.022100,0.1052,0.010600,0.000100,0.001500,0.047300,0.011000,0.019200,0.004500,0.021200,0.1530,0.027900,0.057000,0.001800,0.011800,0.000700,0.004500,0.000900,0.010100,0.023800,0.055700,0.003500,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1019,0.025475,4,0.019800,0.038900,16.2154,10486.4727,2592.3789,2586.7773,0,13082.4258,0,0,0,0,0,16.6667,0.2792,25.7428,0,0,0,0.004000,1,524,377,0,0.054700,0,0,0,0,0,0
,0.032800,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1396,0.012400,0.074400,0.013600,0.2238,0.025500,0.1105,0.072700,0.1201,0,0.001000,0.003900,0.021400,0.2708,0.1709,0.094700,0.003000,0.076200,0.031800,0.1186,0.010900,0.000400,0.002100,0.055700,0.014800,0.022900,0.004500,0.022100,0.1673,0.032000,0.071100,0.002100,0.012500,0.001100,0.005600,0.001000,0.006800,0.021300,0.064800,0.004100,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1708,0.042700,4,0.033200,0.058900,17.2197,10486.1484,2592.4062,2587.2773,0,13078.8789,0,0,0,0,0,16.6667,0.3410,26.3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.033300,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1279,0.012600,0.068200,0.010100,0.2630,0.022200,0.047900,0,0,0,0.000800,0.003200,0.020700,0.2670,0.1815,0.1022,0.002200,0.066800,0.032400,0.1021,0.010300,0.000200,0.001800,0.054800,0.010900,0.019300,0.004400,0.029600,0.1859,0.029600,0.048500,0.001800,0.011800,0.000900,0.004100,0.001000,0.013200,0.027500,0.059700,0.004000,0.000100,0.028200,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496,0.037400,4,0.029900,0.048500,16.3866,10487.8086,2592.4062,2587.2773,0,13078.5547,0,0,0,0,0,16.6667,0.3085,27.0160,334068,144788,1,0.002400,1,0,0,0,0,0,0,0,0,0,0
,0.023800,0.004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1087,0.011600,0.068000,0.009500,0.2324,0.019700,0.069600,0.063900,0,0,0.000700,0.002400,0.016900,0.2239,0.1450,0.069500,0.002200,0.049500,0.024200,0.089600,0.011100,0.000200,0.001800,0.057900,0.028300,0.024200,0.005000,0.023800,0.1825,0.031600,0.053000,0.002200,0.012400,0.000900,0.004800,0.001000,0.012500,0.027000,0.058000,0.003800,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088800,0.022200,4,0.016100,0.034700,16.5963,10487.9609,2592.4102,2587.2773,0,13080.2188,0,0,0,0,0,16.6667,0.3411,26.4296,0,0,0,0.001700,1,514,378,0,0.094600,0,0,0,0,0,0
,0.031300,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1211,0.012700,0.069400,0.010900,0.2301,0.020000,0.084200,0.076300,0,0,0.000700,0.002800,0.020100,0.2338,0.1778,0.088000,0.003100,0.062200,0.030200,0.1023,0.012500,0.000400,0.002200,0.055100,0.013900,0.021900,0.005300,0.020100,0.1746,0.028500,0.049700,0.001800,0.011900,0.000700,0.005200,0.001200,0.006200,0.021100,0.056600,0.003600,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1064,0.026600,4,0.005500,0.048300,16.7534,10483.6484,2592.4141,2587.2773,0,13080.3750,0,0,0,0,0,16.6667,0.3436,28.1015,0,0,0,0.001700,1,0,0,0,0,0,0,0,0,0,0
,0.024600,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259,0.009900,0.059600,0.010400,0.1997,0.020000,0.084500,0.016900,0.1034,0,0.000900,0.003500,0.018600,0.2549,0.1018,0.074300,0.002000,0.055000,0.025200,0.079000,0.010500,0.000400,0.2769,0.1310,0.010400,0.019400,0.004100,0.019700,0.1454,0.028100,0.061000,0.001700,0.010700,0.000700,0.004400,0.001000,0.011100,0.022900,0.075000,0.003200,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1292,0.032300,4,0.021300,0.046300,16.9346,10486.3516,2592.4180,2587.2773,0,13076.0664,0,0,0,0,0,16.6667,0.3178,27.2524,0,0,0,0,0,0,0,0,0,27384,64,0,0,0,0
,0.027100,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1189,0.010700,0.082500,0.010100,0.2486,0.021700,0.1044,0.068200,0,0,0.000900,0.002800,0.017600,0.2252,0.1563,0.084300,0.003000,0.060700,0.026800,0.099600,0.012400,0.000300,0.002400,0.064400,0.013600,0.025000,0.006400,0.022500,0.1944,0.035800,0.074600,0.001900,0.013800,0.001000,0.006100,0.001400,0.016300,0.037000,0.073300,0.003300,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172,0.029300,4,0.019200,0.047400,16.4962,10485.3320,2592.4219,2587.2773,0,13078.7734,0,0,0,0,0,16.6667,0.3212,27.7910,0,0,0,0.004400,2,524,377,0,0.061900,0,0,0,0,0,0
,0.031500,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1405,0.014300,0.075200,0.014700,0.2029,0.022800,0.062900,0,0,0,0.001200,0.004200,0.022500,0.2456,0.1718,0.083600,0.002300,0.060600,0.028400,0.1215,0.009600,0.000200,0.001700,0.046600,0.011500,0.017600,0.004100,0.021000,0.1471,0.028700,0.045600,0.002200,0.011500,0.000700,0.004000,0.001000,0.005900,0.018700,0.051600,0.003900,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1399,0.034975,4,0.021800,0.046600,16.4715,10485.1680,2592.4258,2587.2773,0,13077.7578,0,0,0,0,0,16.6667,0.2986,27.7297,0,0,0,0.002000,1,0,0,0,0,0,0,0,0,0,0
,0.022700,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095300,0.007300,0.048000,0.006600,0.2388,0.016900,0.065600,0.057700,0.005900,0,0.000600,0.002500,0.015700,0.1801,0.1268,0.071200,0.002400,0.044400,0.020200,0.083300,0.009700,0.000200,0.001300,0.041400,0.010800,0.014200,0.003500,0.019800,0.1708,0.025100,0.041800,0.001700,0.011200,0.000800,0.004000,0.000900,0.009000,0.022500,0.049900,0.003000,0,0.026400,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083400,0.020850,4,0.014300,0.029500,16.4538,10485.1094,2592.4297,2587.2773,0,13077.5977,0,0,0,0,0,16.6667,0.2900,28.0264,334068,144788,1,0.002600,1,0,0,0,0,0,0,0,0,0,0
,0.030300,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1448,0.016100,0.079400,0.013900,0.2338,0.021600,0.097100,0,0.1238,0,0.000900,0.003600,0.022100,0.2393,0.1192,0.089100,0.002200,0.060200,0.027400,0.1251,0.011700,0.000200,0.001600,0.053200,0.013600,0.022000,0.004500,0.022800,0.1745,0.029300,0.055100,0.002100,0.014300,0.000900,0.004600,0.001100,0.010600,0.025500,0.074200,0.003000,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1200,0.030000,4,0.021500,0.046600,17.0740,10485.4375,2592.4336,2587.2773,0,13077.5430,0,0,0,0,0,16.6667,0.3461,27.8337,0,0,0,0.002300,1,528,380,0,0.055100,0,0,0,0,0,0
,0.022900,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1140,0.009800,0.055100,0.008100,0.2010,0.020100,0.065000,0.062000,0,0,0.001000,0.001900,0.017100,0.1972,0.1438,0.075200,0.002000,0.048900,0.021800,0.097400,0.010100,0.000200,0.012400,0.047100,0.011700,0.018400,0.004000,0.021100,0.1566,0.028900,0.057600,0.001700,0.012700,0.000900,0.004000,0.000800,0.004600,0.017300,0.049600,0.003000,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099300,0.024825,4,0.017600,0.038500,16.3468,10485.0625,2592.4375,2587.2773,0,13077.8750,0,0,0,0,0,16.6667,0.3211,27.7561,0,0,0,0.003000,1,0,0,0,0,0,0,1,0,0,0
,0.020300,0.004600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204,0.009900,0.071500,0.008200,0.2708,0.019100,0.1058,0.013100,0,0,0.000800,0.003500,0.017300,0.2162,0.1341,0.075600,0.002300,0.061000,0.025000,0.1006,0.009800,0.000200,0.1509,0.1553,0.014200,0.026400,0.005000,0.027300,0.2178,0.047400,0.062300,0.005400,0.014500,0.001600,0.005300,0.001400,0.014300,0.031300,0.071400,0.003400,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093100,0.023275,4,0.016400,0.035200,17.1175,10486.3398,2592.4375,2587.2773,0,13077.5000,0,0,0,0,0,16.6667,0.3100,27.7063,0,0,0,0.002100,1,0,0,0,0,27384,64,0,0,0,0
,0.026400,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121,0.009500,0.064500,0.009200,0.2281,0.017800,0.091400,0.063500,0,0,0.000500,0.002500,0.017000,0.2439,0.1448,0.068800,0.001800,0.048000,0.024900,0.066600,0.010900,0.000300,0.002200,0.051700,0.012600,0.018900,0.004600,0.023100,0.1808,0.026400,0.044100,0.001800,0.011700,0.000800,0.003800,0.000900,0.011600,0.026000,0.058200,0.003700,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094900,0.023725,4,0.016500,0.037600,16.2975,10489.4258,2592.4414,2587.2773,0,13078.7812,0,0,0,0,0,16.6667,0.3047,27.9512,0,0,0,0.002200,1,514,379,0,0.056400,0,0,0,0,0,0
,0.024200,0.002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017,0.008000,0.1445,0.007300,0.1946,0.019100,0.064400,0,0.094100,0,0.000700,0.003500,0.031000,0.2288,0.1161,0.081900,0.002600,0.051100,0.029200,0.077300,0.008100,0.000200,0.001200,0.039900,0.009800,0.015200,0.003500,0.019500,0.1485,0.026300,0.044800,0.002100,0.010700,0.000700,0.003900,0.000600,0.004300,0.017200,0.047800,0.003400,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087200,0.021800,4,0.018300,0.029100,16.6552,10485.2773,2592.5078,2587.2773,0,13081.9336,0,0,0,0,0,16.6667,0.2867,28.2847,0,0,0,0.001800,1,0,0,0,0,0,0,0,0,0,0
,0.035200,0.005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1348,0.013800,0.083000,0.013800,0.3528,0.023800,0.1231,0.082000,0.2238,0,0.000800,0.003300,0.023200,0.2814,0.083300,0.091700,0.003100,0.073500,0.036900,0.1000,0.013400,0.000400,0.008900,0.071500,0.019600,0.027200,0.006200,0.032300,0.2586,0.038000,0.061900,0.002500,0.014000,0.001000,0.005300,0.001400,0.014700,0.031800,0.075000,0.004500,0,0.033100,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1545,0.038625,4,0.024300,0.057600,17.3298,10488.3750,2592.5078,2587.2773,0,13077.7852,0,0,0,0,0,16.6667,0.3628,26.1997,334068,144788,1,0.002300,2,521,357,0,0.059100,0,0,0,0,0,0
,0.021300,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005,0.008300,0.051800,0.008100,0.1899,0.016300,0.055300,0,0.008400,0,0.000900,0.002700,0.018700,0.2046,0.081700,0.077700,0.002400,0.049500,0.016900,0.091300,0.010300,0.000200,0.001300,0.043300,0.009700,0.016400,0.003700,0.019800,0.1466,0.025400,0.040500,0.001500,0.010100,0.000700,0.003800,0.000700,0.008800,0.021500,0.047300,0.003000,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074500,0.018625,4,0.004300,0.033000,15.7421,10485,2592.5078,2587.2773,0,13080.8828,0,0,0,0,0,16.6667,0.2290,27.4696,0,0,0,0.002100,1,0,0,0,0,0,0,0,0,0,0
,0.025900,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092700,0.010100,0.078900,0.009100,0.2552,0.021500,0.069300,0.069500,0,0,0.000600,0.002600,0.016700,0.2459,0.1022,0.094700,0.002300,0.069500,0.022000,0.077800,0.015700,0.000300,0.002000,0.065900,0.016400,0.024700,0.005700,0.025700,0.2006,0.041900,0.081300,0.002400,0.013500,0.001700,0.005400,0.001200,0.007200,0.022800,0.069400,0.004800,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1367,0.034175,4,0.020600,0.050800,17.0952,10485.7656,2592.5078,2587.2773,0,13077.5078,0,0,0,0,0,16.6667,0.2705,28.0570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
