EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,Exclusive/AllWorkers/MassProcessorTask,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FMsgLogf/FMsgLogfCount,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.059100,0.2908,0.010500,0.1185,0.015200,0.1433,0.083900,0.002600,0.009800,0,0,0,0,0,152.2272,152.2505,0.001600,0.009400,0.042400,31.6045,0.3036,64,0,0,13.2257,1456,1254,0,0.3868,0.6106,0.016000,0.006500,0.2740,0,0.4249,0.039400,0.000800,0.1219,13.5166,13.5236,13.8363,0.001800,0.001000,0.005300,0.022800,0.055300,1.1152,0.004700,0.022000,0.001300,0.001800,0.1179,0.015000,0.000100,26,0,0,0,0,2,2,4,4,50,2,102,0,8,3,4,0,42,34,0,30,2,0,8,7,0,0,0,0,0,0,0,0.2313,0,46,0.9102,0,1.1033,1.3346,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,201.8440,2840.9023,5537.3828,6261.6836,0,8378.2852,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.068200,0.4655,0.011500,0.1357,0.017100,0.1464,0.1144,0.001900,0.006600,0,0,0,0,0,170.4128,170.4317,0.002000,0.011600,0.045100,2.0835,0.3120,64,0,0,10.2915,1738,181,0,0.2146,0.8820,0.015900,0.005500,0.4203,7.4861,0.4279,0.034700,0.001000,0.1083,16.2214,16.2310,17.9987,0.002700,0.000900,0.005600,0.029200,0.070300,1.3962,0.002000,0.030800,0.001700,0.002900,0.5964,0.016900,0.000200,52,0,0,0,0,2,2,4,4,50,2,100,0,10,6,7,0,22,58,0,56,2,0,8,13,0,0,0,0,0,0,0,0.2931,0,45,0,0,1.2817,1.5748,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.6421,2837.3516,5537.3828,6261.6836,0,8374.7344,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.082600,0.2833,0.013300,0.1337,0.018700,0.2120,0.1275,0.003000,0.008700,0,0,0,0,0,176.0094,176.0347,0.001800,0.010500,0.043200,30.3353,0.2867,64,0,0,10.0617,1100,125,0,0.1484,0.8071,0.016000,0.007200,0.3378,0,0.4320,0.029900,0.000900,0.089800,14.0923,14.0987,14.2238,0.002300,0.001200,0.006000,0.027000,0.1407,1.1144,0.001800,0.026900,0.001400,0.002200,0.1579,0.022100,0.000500,26,0,0,0,0,2,2,4,4,50,2,100,0,10,4,4,0,4,30,0,30,2,0,8,8,0,0,0,0,0,0,0,0.2308,0,45,0,0,1.0112,1.2420,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,225.4755,2829.2188,5537.7461,6261.6836,0,8366.9648,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.1314,0,0,0
,0.094300,0.4643,0.016600,0.1639,0.024400,0.2510,0.1738,0.003800,0.010500,0,0,0,0,0,56.2358,56.2648,0.002100,0.011300,0.051200,2.2967,0.4060,62,0,0,9.8968,1265,1302,0,0.1494,1.1673,0.023600,0.007700,0.5119,6.2577,0.4664,0.024900,0.000700,0.092100,14.7503,14.7576,15.9398,0.003800,0.001200,0.005900,0.027000,0.2014,1.2090,0.002500,0.038100,0.001900,0.003500,0.2285,0.018000,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,8,8,8,0,33,62,0,56,2,0,7,16,0,0,0,0,0,0,0,0.2488,0,46,0,0,1.1865,1.4353,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.7872,2827.9297,5537.7500,6261.6836,0,8365.6797,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.079800,0.3009,0.018700,0.1401,0.020600,0.2321,0.1461,0.003900,0.012300,0,0,0,0,0,62.7650,62.7948,0.002100,0.011000,0.041100,30.9120,0.3319,64,0,0,6.7521,1863,177,0,0.2828,0.5696,0.017200,0.006900,0.3461,0,0.4509,0.026500,0.000500,0.065000,6.1107,6.1164,6.3584,0.001700,0.000800,0.004500,0.022000,0.076500,1.2687,0.008900,0.030300,0.001400,0.002200,0.1148,0.013300,0.000200,26,0,0,0,0,2,2,3,4,50,2,102,0,6,4,4,0,70,36,0,28,2,0,7,8,0,0,0,0,0,0,0,0.2544,0,42,0,0,1.1695,1.4239,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,104.7160,2827.2227,5537.8203,6261.6836,0,8365.0430,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.069200,0.3001,0.010000,0.1300,0.017400,0.1323,0.096200,0.002100,0.007300,0,0,0,0,0,72.0437,72.0632,0.001600,0.009800,0.041200,1.9068,0.2886,62,0,0,11.0316,1471,1303,0,0.1401,0.6730,0.017200,0.005700,0.4536,8.3716,0.4597,0.022300,0.000400,0.063900,6.2720,6.2768,6.4859,0.002200,0.000800,0.004900,0.023100,0.068000,0.8693,0.001600,0.027500,0.001600,0.002600,0.3512,0.014300,0.000100,52,0,0,0,0,2,2,2,3,50,2,100,0,10,8,8,0,6,56,0,54,2,0,5,16,0,0,0,0,0,0,0,0.2002,0,45,0,0,0.7712,0.9714,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2049,2827.4023,5537.8203,6261.6836,0,8365.2227,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.067800,0.3541,0.013200,0.1455,0.018400,0.1388,0.080900,0.002400,0.007600,0,0,0,0,0,85.5551,85.5755,0.001700,0.012400,0.050100,2.5059,0.2859,64,0,0,6.7292,1578,172,0,0.1249,0.5849,0.017200,0.006600,0.3105,3.8823,0.3332,0.025200,0.000600,0.079400,6.3862,6.3928,7.4348,0.002300,0.000900,0.005200,0.028000,0.1637,1.3220,0.002100,0.030000,0.001700,0.002000,0.2156,0.013100,0.000100,26,0,0,0,0,2,2,3,3,50,2,100,0,10,3,3,0,20,30,0,28,2,0,6,6,0,0,0,0,0,0,0,0.3107,0,42,0,0,1.1767,1.4874,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9707,2825.7148,5537.8203,6261.6836,0,8363.5352,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.063500,0.3508,0.012200,0.1330,0.015700,0.1522,0.1303,0.002300,0.007200,0,0,0,0,0,95.1666,95.1873,0.002200,0.009800,0.040800,1.9014,0.2781,62,0,0,9.9015,1951,212,0,0.1649,0.6824,0.015600,0.005500,0.4037,7.3731,0.4350,0.024600,0.000800,0.089000,6.4031,6.4090,6.6666,0.002500,0.001000,0.005400,0.026000,0.055400,1.2175,0.001700,0.023000,0.001300,0.001500,0.1121,0.013400,0.000100,52,0,0,0,0,2,2,2,3,50,2,100,0,8,7,7,0,8,54,0,54,2,0,5,14,0,0,0,0,0,0,0,0.2643,0,45,0,0,1.1005,1.3648,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.6861,2819.8633,5537.8203,6261.6836,0,8357.6836,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.068400,0.3192,0.012900,0.1237,0.016400,0.1962,0.1028,0.002400,0.007400,0,0,0,0,0,115.3994,115.4225,0.002200,0.012900,0.048900,2.5695,0.4331,64,0,0,10.6654,945,111,0,0.089800,0.9391,0.021600,0.007300,0.3145,7.3297,0.3197,0.027200,0.000800,0.069800,6.0348,6.0400,6.2650,0.002000,0.000800,0.004500,0.023600,0.1249,1.0839,0.004600,0.023000,0.001100,0.001600,0.1119,0.015000,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,8,3,4,0,38,32,0,28,2,0,7,7,0,0,0,0,0,0,0,0.2323,0,45,0.9600,0,1.1308,1.3631,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2276,2816.3438,5537.8203,6261.6836,0,8354.1641,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.059100,0.3508,0.012600,0.1280,0.015800,0.1350,0.1313,0.002100,0.006800,0,0,0,0,0,124.2604,124.2792,0.001900,0.010800,0.051800,2.2838,0.3492,62,0,0,10.1399,1422,151,0,0.1682,1.1177,0.021600,0.009200,0.5306,6.6104,0.3998,0.024500,0.000700,0.081200,12.8108,12.8179,14.0124,0.002100,0.001000,0.005100,0.024900,0.062200,0.9158,0.002200,0.027100,0.001400,0.001800,0.3533,0.012600,0.000100,52,0,0,0,0,2,2,3,3,50,2,100,0,8,7,7,0,20,56,0,56,2,0,6,14,0,0,0,0,0,0,0,0.2107,0,44,0,0,0.8153,1.0260,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.2603,2815.6016,5537.8203,6261.6836,0,8353.4219,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.054800,0.2811,0.010900,0.1083,0.012800,0.1414,0.070800,0.002300,0.007300,0,0,0,0,0,119.8046,119.8246,0.001900,0.011900,0.049900,32.0982,0.3357,64,0,0,7.2270,1933,1305,0,0.4177,1.1416,0.021800,0.006900,0.2889,0,0.3504,0.028400,0.000800,0.084800,4.6960,4.7014,4.9254,0.004300,0.000600,0.003500,0.021800,0.042900,1.2181,0.003700,0.021100,0.001600,0.001300,0.1176,0.076000,0.000400,26,0,0,0,0,2,2,3,3,50,2,100,0,8,4,4,0,40,34,0,28,2,0,6,8,0,0,0,0,0,0,0,0.2660,0,45,0,0,1.0863,1.3523,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,161.5931,2806.4766,5537.8203,6261.6836,0,8344.2969,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.070300,0.4610,0.014900,0.1213,0.015200,0.1521,0.1152,0.002700,0.008600,0,0,0,0,0,135.1804,135.2029,0.001700,0.010200,0.038800,2.6539,0.2620,62,0,0,7.3266,1716,177,0,0.1959,1.0448,0.021500,0.009100,0.6093,3.3906,0.3662,0.024700,0.000700,0.093000,11.7792,11.7852,12.8004,0.003700,0.001000,0.004400,0.022000,0.048000,0.9874,0.001400,0.021400,0.001300,0.001800,0.1853,0.016100,0.000100,52,0,0,0,0,2,2,3,4,50,2,100,0,10,7,8,0,31,62,0,56,3,0,7,15,0,0,0,0,0,0,0,0.1991,0,47,0,0,0.9240,1.1231,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0486,2803.2188,5537.8359,6261.6836,0,8341.0547,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.062600,0.2522,0.013300,0.1335,0.015700,0.1685,0.1071,0.003000,0.010600,0,0,0,0,0,137.1470,137.1748,0.001400,0.010200,0.045400,32.5893,0.3264,64,0,0,5.9802,1602,1256,0,0.1996,1.2204,0.018800,0.008000,0.3165,0,0.2994,0.027600,0.000500,0.082100,7.3827,7.3900,7.6287,0.003200,0.001100,0.005800,0.026400,0.1886,1.0224,0.001700,0.024200,0.001400,0.001400,0.3533,0.014500,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,12,28,0,28,3,0,7,8,0,0,0,0,0,0,0,0.2261,0,46,0,0,0.9103,1.1364,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,182.4058,2788.5000,5538.2578,6261.6836,0,8326.7578,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.062100,0.5093,0.014300,0.1334,0.017700,0.1890,0.1570,0.003900,0.008700,0,0,0,0,0,142.6847,142.7108,0.002000,0.011000,0.042100,2.2736,0.2854,64,0,0,8.3181,1075,125,0,0.1166,0.3731,0.016800,0.009700,0.5242,5.6394,0.4125,0.026500,0.000700,0.1102,13.9624,13.9697,15.1378,0.002300,0.001100,0.005400,0.024900,0.061600,1.3779,0.006100,0.024300,0.001200,0.002000,0.1554,0.011700,0.000100,52,0,0,0,0,2,2,3,3,50,2,104,0,6,8,8,0,86,64,0,56,2,0,6,16,0,0,0,0,0,0,0,0.2886,0,45,0.9805,0,1.3496,1.6382,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5697,2785.0234,5538.2578,6261.6836,0,8323.2812,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.065500,0.2728,0.013100,0.1409,0.015600,0.1712,0.1132,0.002600,0.006900,0,0,0,0,0,162.2039,162.2247,0.002500,0.012800,0.048100,31.8259,0.3888,62,0,0,10.2824,1914,439,0,0.2075,0.3674,0.019300,0.009800,0.3569,0,0.3176,0.031100,0.000500,0.095700,13.3415,13.3489,13.5785,0.002800,0.001100,0.005700,0.022900,0.057200,0.9261,0.002400,0.024400,0.001200,0.001800,0.1259,0.015100,0.000100,26,0,0,0,0,2,2,4,4,50,2,100,0,10,4,4,0,4,32,0,30,2,0,8,8,0,0,0,0,0,0,0,0.2000,0,45,0,0,0.8329,1.0329,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,211.4897,2750.0195,5538.2578,6261.6836,0,8288.2773,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.068600,0.3864,0.012300,0.1252,0.017600,0.1847,0.1539,0.002900,0.008700,0,0,0,0,0,160.7971,160.8223,0.002100,0.013700,0.048000,2.0390,0.3006,64,0,0,9.3856,1248,972,0,0.1871,0.2540,0.017100,0.007000,0.4680,7.0278,0.2718,0.014200,0.000600,0.084700,10.5833,10.5886,11.4909,0.001900,0.000900,0.004800,0.024800,0.1265,1.0507,0.001700,0.023300,0.001500,0.001800,0.3611,0.014800,0.000100,52,0,0,0,0,2,2,4,4,50,2,100,0,10,8,8,0,20,58,0,56,2,0,8,16,0,0,0,0,0,0,0,0.2524,0,45,0,0,0.9638,1.2162,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.7146,2683.8633,5538.2578,6261.6836,0,8222.1211,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.036800,0,0,0
,0.2557,0.4261,0.023000,0.1866,0.018600,0.2169,0.1008,0.003000,0.008000,0,0,0,0,0,176.0856,176.1097,0.002300,0.012600,0.050200,33.5256,0.2517,65,0,0,7.3495,2059,1376,0,0.2802,0.2648,0.015100,0.006200,0.4285,0,0.2839,0.019400,0.000700,0.090100,12.0385,12.0440,12.2935,0.005000,0.001200,0.005400,0.028700,0.068900,1.9155,0.006000,0.036200,0.001500,0.002500,0.2122,0.017500,0.000300,26,0,0,0,0,2,2,4,4,50,2,102,0,8,4,5,0,42,38,0,30,2,0,8,9,0,0,0,0,0,0,0,0.3681,0,46,0.9277,0,1.9259,2.2940,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,227.1559,2589.7617,5538.6172,6261.6836,0,8128.3789,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,1,0
,0.1269,0.4470,0.023400,0.1481,0.021000,0.2704,0.2196,0.003000,0.009000,0,0,0,0,0,68.9998,69.0242,0.002500,0.015200,0.052600,2.3451,0.3100,64,0,0,10.4279,1812,174,0,0.1421,0.3656,0.022800,0.009200,0.5169,7.7295,0.3291,0.022500,0.000800,0.097000,12.3114,12.3189,13.4452,0.002100,0.001100,0.005700,0.022500,0.080000,1.2651,0.002500,0.035800,0.001700,0.002500,0.1831,0.014200,0.000100,52,0,0,0,0,2,2,4,4,50,2,100,0,10,8,8,0,20,58,0,56,2,0,8,16,0,0,0,0,0,0,0,0.2663,0,45,0,0,1.1984,1.4647,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4683,2545.0547,5538.6328,6261.6836,0,8083.6875,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.076200,0.3459,0.012000,0.1495,0.018000,0.1849,0.1126,0.006100,0.010500,0,0,0,0,0,64.9599,64.9908,0.001700,0.012100,0.048100,33.3490,0.3727,62,0,0,6.6589,1350,1298,0,0.2096,0.3179,0.021100,0.008700,0.4529,0,0.3960,0.028700,0.000800,0.095100,8.8139,8.8204,9.0723,0.003600,0.000900,0.006700,0.033400,0.1579,1.5965,0.002000,0.029400,0.001600,0.001700,0.1533,0.015800,0.000300,26,0,0,0,0,2,2,2,3,50,2,100,0,10,4,4,0,8,32,0,28,2,0,4,8,0,0,0,0,0,0,0,0.3284,0,44,0,0,1.4352,1.7636,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,112.4010,2493.6328,5538.7734,6261.6836,0,8032.4062,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.056900,0,0,0
,0.076600,0.3582,0.014500,0.1502,0.021800,0.1421,0.1141,0.003400,0.009900,0,0,0,0,0,76.7326,76.7582,0.002400,0.010500,0.045800,2.0753,0.3006,64,0,0,9.7198,1612,172,0,0.2121,0.2742,0.017100,0.005600,0.5642,7.4210,0.4786,0.024000,0.001800,0.1131,6.6750,6.6824,6.9872,0.003100,0.001300,0.006600,0.031100,0.1805,1.2287,0.007000,0.031400,0.001400,0.002000,0.5568,0.016000,0.000200,52,0,0,0,0,2,2,3,4,50,2,102,0,8,8,9,0,36,58,0,54,2,0,7,17,0,0,0,0,0,0,0,0.2616,0,45,1.0254,0,1.2429,1.5045,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3342,2455.4219,5538.7734,6261.6836,0,7994.1953,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.077400,0.3612,0.016200,0.1591,0.020200,0.1796,0.1033,0.002700,0.008100,0,0,0,0,0,94.9708,94.9955,0.001900,0.011600,0.046000,2.4180,0.3150,62,0,0,4.4027,1099,116,0,0.1561,0.2636,0.015700,0.005300,0.3051,1.8266,0.2806,0.018900,0.000900,0.087000,7.2102,7.2169,8.4359,0.001900,0.001700,0.007000,0.026900,0.071200,1.3295,0.002500,0.035400,0.002000,0.002200,0.1736,0.016100,0.000100,26,0,0,0,0,2,2,1,2,50,2,100,0,8,3,3,0,16,28,0,28,2,0,3,6,0,0,0,0,0,0,0,0.2787,0,41,0,0,1.2618,1.5405,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.9247,2404.3945,5538.7734,6261.6836,0,7943.1680,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.079900,0.5113,0.014800,0.1888,0.023200,0.1816,0.1448,0.002900,0.010100,0,0,0,0,0,101.3441,101.3732,0.001600,0.011100,0.044000,2.3939,0.2722,64,0,0,9.7672,1881,211,0,0.1812,0.2645,0.017100,0.006600,0.6003,7.3900,0.3302,0.015700,0.001700,0.065000,7.4429,7.4494,7.8662,0.004400,0.001700,0.009200,0.043700,0.1027,2.3921,0.009700,0.040600,0.001500,0.002800,0.2031,0.013900,0.000100,52,0,0,0,0,2,2,3,3,50,2,100,0,8,7,7,0,38,60,0,54,2,0,6,14,0,0,0,0,0,0,0,0.5737,0,45,0,0,2.0770,2.6507,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0235,2403.5664,5538.7734,6261.6836,0,7942.3398,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
