EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Ticks/GuLiStrongholdNetworkPresentationComponent,FMsgLogf/FMsgLogfCount
,0.035900,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2066,0,0,0.012500,0.092500,0.010400,0.8871,0.035600,0.1637,0.001100,0.003900,0.026000,0.4007,0.4846,0.1057,0.004200,0.068400,0.050500,0.1913,0.022000,0.000700,0.1065,0.071600,0.013600,0.029100,0.006200,0.076300,0.6549,0.028700,0.1529,0.056600,0.091000,0.010400,0.020900,0.001400,0.006600,0.001400,0.018200,0.040800,0.040000,0.004600,0.000100,0.093700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666,0.041650,4,0.028400,0.053800,16.8891,11798.6133,2465.9297,2439.4961,0,14277.1445,0,0,0,0,0,16.6667,0.3968,27.4029,0,0,0,0,0,0,0,0,0
,0.041400,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2097,0.003900,1,0.011800,0.082000,0.009500,1.0442,0.028800,0.2055,0.001100,0.004600,0.024900,0.3277,0.4921,0.1261,0.004500,0.063900,0.037200,0.2356,0.019900,0.000500,0.001700,0.060200,0.017000,0.029100,0.005400,0.067300,0.8242,0.025100,0.1419,0.041300,0.068400,0.002200,0.020600,0.001400,0.007300,0.001400,0.021500,0.046400,0.045600,0.004900,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1732,0.043300,4,0.038100,0.052100,16.7915,11797.3633,2465.9297,2439.4961,0,14264.5430,0,0,0,0,0,16.6667,0.4911,26.9580,0,0,0,0,0.1893,0,0,0,0
,0.042100,0.020500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2235,0,0,0.011700,0.083900,0.009900,0.8738,0.031100,0.1299,0.000900,0.004300,0.031100,0.3340,0.4463,0.1055,0.004300,0.061100,0.042900,0.2376,0.024800,0.000600,0.002300,0.070500,0.017200,0.029900,0.006100,0.067600,0.6559,0.025400,0.1408,0.046100,0.086900,0.002500,0.021800,0.001300,0.007200,0.001900,0.011200,0.036600,0.053900,0.005900,0.000100,0.001400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1569,0.039225,4,0.026700,0.056600,16.4171,11795.9336,2465.9297,2439.4961,0,14263.2930,0,0,0,0,0,16.6667,0.4792,27.2730,540,383,0,0.1382,0,0.1664,0,0,0
,0.042900,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2731,0.006200,1,0.013100,0.089500,0.010500,0.8676,0.033300,0.1261,0.000800,0.004700,0.029400,0.4137,0.4389,0.1080,0.004300,0.078200,0.044600,0.2583,0.021600,0.000600,0.002300,0.071400,0.017200,0.033000,0.005600,0.066300,0.6372,0.027200,0.1395,0.048000,0.080900,0.002900,0.020600,0.001200,0.008000,0.001500,0.017500,0.041100,0.052700,0.004800,0.000100,0.077700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2230,0.055750,4,0.050700,0.065700,16.8391,11794.4453,2465.9297,2439.4961,0,14261.8633,0,0,0,0,0,16.6667,0.4127,27.6986,0,0,0,0,0.021200,0.1689,0,0,0
,0.029400,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2386,0.003200,1,0.012800,0.082200,0.009700,0.8625,0.034000,0.048800,0.001100,0.003700,0.026400,0.3962,0.5173,0.1107,0.004500,0.055100,0.049400,0.1994,0.021200,0.000500,0.002300,0.066400,0.016300,0.029100,0.005500,0.065400,0.6282,0.023400,0.1393,0.052900,0.099900,0.002900,0.018900,0.001300,0.006900,0.001800,0.019200,0.042900,0.052600,0.005500,0.000100,0.1087,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1787,0.044675,4,0.039200,0.054500,16.4249,11792.4414,2465.9297,2439.4961,0,14260.3750,0,0,0,0,0,16.6667,0.4632,27.1004,0,0,0,0,0,0,0,0,0
,0.035200,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2053,0.003400,1,0.012800,0.084100,0.009600,0.9938,0.029100,0.051800,0.000800,0.003900,0.027100,0.3848,0.4644,0.097600,0.004600,0.060400,0.039900,0.2059,0.018000,0.000400,0.001600,0.062500,0.016100,0.027400,0.005700,0.066600,0.7578,0.024000,0.1395,0.044800,0.088300,0.002300,0.018400,0.001300,0.005900,0.001500,0.010000,0.032300,0.049300,0.005400,0.000100,0.019900,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1729,0.043225,4,0.029100,0.055700,16.5848,11788.3984,2465.9297,2439.4961,0,14258.3711,0,0,0,0,0,16.6667,0.4068,27.4804,522,384,0,0.1047,0,0,0,1,0
,0.040300,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.003800,1,0.011500,0.081800,0.009100,0.8506,0.031400,0.088900,0.000600,0.004400,0.027900,0.3552,0.4311,0.1048,0.004200,0.070300,0.044100,0.2710,0.019400,0.000400,0.057200,0.064500,0.015000,0.029200,0.005800,0.065800,0.6279,0.023000,0.1406,0.045700,0.066100,0.002600,0.018600,0.001200,0.005900,0.001600,0.018500,0.041500,0.064300,0.005200,0.000100,0.099500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1700,0.042500,4,0.034700,0.050900,16.8763,11783.0391,2465.9297,2439.4961,0,14254.3281,0,0,0,0,0,16.6667,0.4167,27.3646,0,0,0,0,0,0.1576,0,0,0
,0.041500,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2710,0.003600,1,0.014200,0.082900,0.023800,1.0244,0.029300,0.1940,0.000900,0.003800,0.026100,0.3736,0.4621,0.1003,0.003900,0.058900,0.043300,0.3672,0.020000,0.000400,0.001700,0.061600,0.016600,0.028900,0.005500,0.067400,0.8091,0.024300,0.1406,0.047100,0.071600,0.002200,0.019800,0.001400,0.006200,0.001500,0.019200,0.041500,0.040000,0.004400,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1334,0.033350,4,0.010000,0.045300,16.9576,11777.7812,2465.9297,2439.4961,0,14248.9688,0,0,0,0,0,16.6667,0.3900,27.2594,0,0,0,0,0.1775,0,0,0,0
,0.050900,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2810,0.003600,1,0.011900,0.085700,0.012100,0.8567,0.032300,0.096700,0.001100,0.005500,0.033500,0.3404,0.4493,0.1014,0.003700,0.063500,0.040400,0.2879,0.020300,0.000600,0.002400,0.065000,0.015600,0.028400,0.006300,0.069400,0.6310,0.025400,0.1486,0.044000,0.074500,0.002700,0.017400,0.001300,0.006400,0.001800,0.009400,0.032600,0.065800,0.005300,0.000100,0.001400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1893,0.047325,4,0.044600,0.049600,16.3005,11773.2734,2465.9297,2439.4961,0,14243.7109,0,0,0,0,0,16.6667,0.4486,27.6565,544,386,0,0.1016,0,0.1703,0,0,0
,0.034200,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2303,0,0,0.011500,0.076900,0.010600,0.8432,0.032800,0.1119,0.000900,0.004000,0.025200,0.4600,0.6794,0.1216,0.005000,0.059200,0.041100,0.2688,0.021000,0.000400,0.002000,0.068300,0.019000,0.029900,0.005300,0.066400,0.6323,0.024100,0.1403,0.040300,0.068400,0.002200,0.019100,0.001300,0.007000,0.001400,0.019000,0.041300,0.041900,0.004900,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1808,0.045200,4,0.043100,0.047900,16.8003,11771.4297,2465.9297,2439.4961,0,14239.2031,0,0,0,0,0,16.6667,0.3676,27.4327,0,0,0,0,0.021500,0,0,0,0
,0.038900,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1978,0.003700,1,0.013400,0.098700,0.010800,0.8504,0.028800,0.1362,0.000700,0.004800,0.025300,0.3695,0.4881,0.1158,0.004300,0.065500,0.049500,0.2396,0.018100,0.000500,0.002300,0.067300,0.014600,0.029900,0.006100,0.066000,0.6365,0.024200,0.1393,0.046300,0.1149,0.002700,0.018800,0.001500,0.006200,0.001400,0.019400,0.041300,0.045700,0.004600,0,0.059400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1802,0.045050,4,0.036600,0.052400,16.7845,11769.6211,2465.9297,2439.4961,0,14237.3594,0,0,0,0,0,16.6667,0.4900,27.2912,0,0,0,0,0,0.2615,0,0,0
,0.023600,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2240,0,0,0.012000,0.077000,0.010700,0.8462,0.032700,0.046400,0.000900,0.003300,0.027000,0.4161,0.4709,0.1321,0.003900,0.061400,0.043400,0.2107,0.017300,0.000400,0.001600,0.065000,0.016300,0.030200,0.005500,0.065100,0.6295,0.022100,0.1378,0.048800,0.083000,0.002900,0.020000,0.001400,0.006900,0.012100,0.009300,0.032000,0.048900,0.005000,0.000100,0.089700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822,0.045550,4,0.041000,0.054400,16.2893,11763.7773,2465.9297,2439.4961,0,14235.5508,0,0,0,0,0,16.6667,0.4194,27.7654,522,384,0,0.1014,0,0,0,0,0
,0.036200,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2309,0.006000,1,0.011600,0.083800,0.009500,0.8447,0.030400,0.045400,0.000800,0.003500,0.025600,0.3800,0.4628,0.1214,0.004600,0.058400,0.040500,0.2083,0.024700,0.000600,0.048500,0.065900,0.016500,0.031500,0.005600,0.065400,0.6230,0.023400,0.1405,0.046300,0.077100,0.002400,0.020900,0.001500,0.007400,0.001800,0.019400,0.043700,0.050600,0.005800,0.000100,0.1055,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2339,0.058475,4,0.042800,0.073900,16.6858,11755.7891,2465.9922,2439.4961,0,14229.7695,0,0,0,0,0,16.6667,0.4149,26.3357,0,0,0,0,0,0,0,0,0
,0.039600,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2834,0.004500,1,0.011500,0.077400,0.009700,1.0225,0.037900,0.1970,0.000900,0.004000,0.025700,0.4083,0.4852,0.097400,0.004200,0.051800,0.079500,0.2046,0.018000,0.000400,0.001600,0.062800,0.016800,0.030100,0.005200,0.066900,0.7975,0.025100,0.1482,0.042400,0.066900,0.002600,0.018200,0.001300,0.006300,0.001400,0.018300,0.042500,0.040800,0.004800,0.000100,0.033500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047,0.051175,4,0.048200,0.055700,17.0820,11752.0586,2465.9922,2439.4961,0,14221.7812,0,0,0,0,0,16.6667,0.4317,27.7047,0,0,0,0,0.1771,0,0,0,0
,0.046900,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004,0.002100,1,0.011800,0.086900,0.011800,0.8594,0.033500,0.1118,0.001000,0.005300,0.030800,0.4130,0.4739,0.1190,0.003700,0.076200,0.053900,0.1967,0.022700,0.000400,0.002000,0.063600,0.016500,0.029100,0.005500,0.065500,0.6430,0.024000,0.1396,0.045200,0.075800,0.002200,0.019100,0.001400,0.006900,0.001900,0.009600,0.032700,0.052300,0.004900,0.000100,0.063500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2292,0.057300,4,0.044600,0.062800,16.5399,11748.9961,2465.9922,2439.4961,0,14218.0508,0,0,0,0,0,16.6667,0.4870,27.4016,542,384,0,0.1221,0,0.2417,0,0,0
,0.046200,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2156,0.003700,1,0.012100,0.089400,0.012600,0.8936,0.032900,0.1789,0.001100,0.004900,0.028200,0.4578,0.5509,0.1134,0.004200,0.069500,0.051200,0.1814,0.023700,0.000700,0.009100,0.064600,0.014600,0.029800,0.005800,0.066300,0.6528,0.023900,0.1407,0.055400,0.1142,0.009300,0.018500,0.001300,0.006000,0.001600,0.019100,0.059100,0.049100,0.005300,0.000100,0.048500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2042,0.051050,4,0.035800,0.068800,16.7180,11746.3242,2465.9922,2439.4961,0,14214.9883,0,0,0,0,0,16.6667,0.4703,27.2374,0,0,0,0,0.022400,0,0,0,0
,0.050000,0.009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2492,0.004200,1,0.012400,0.091800,0.011700,0.8641,0.032800,0.056600,0.001100,0.004700,0.027600,0.4394,0.5427,0.1260,0.004100,0.076300,0.045200,0.2273,0.022200,0.000600,0.002100,0.070100,0.015400,0.030000,0.005700,0.065700,0.6354,0.023100,0.1408,0.048900,0.090600,0.003000,0.020300,0.001200,0.006800,0.001700,0.020200,0.045500,0.060100,0.005700,0,0.080100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0.051200,4,0.041000,0.068700,16.5226,11742.5742,2465.9922,2439.4961,0,14212.3164,0,0,0,0,0,16.6667,0.4532,27.5837,0,0,0,0,0,0,0,0,0
,0.039100,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2676,0.003400,1,0.013800,0.093200,0.013900,0.8775,0.032000,0.1248,0.001200,0.005400,0.029300,0.4081,0.4912,0.1122,0.003900,0.072200,0.046900,0.3208,0.017300,0.000800,0.002000,0.064600,0.011500,0.025300,0.005100,0.067600,0.6360,0.025300,0.1401,0.046700,0.087000,0.003100,0.020400,0.001300,0.005600,0.001500,0.010300,0.033300,0.048500,0.005800,0.000100,0.071400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2058,0.051450,4,0.031700,0.077400,16.7232,11736.3086,2465.9922,2439.4961,0,14208.5664,0,0,0,0,0,16.6667,0.4852,27.0428,522,385,0,0.1025,0,0.019200,0,0,0
,0.028100,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2859,0.003100,1,0.012100,0.088000,0.012400,0.8500,0.034500,0.1413,0.000900,0.004400,0.025000,0.3585,0.4618,0.1190,0.004400,0.060200,0.039200,0.2708,0.019200,0.000500,0.063200,0.066800,0.013900,0.027800,0.005000,0.073000,0.6387,0.023300,0.1414,0.046800,0.082600,0.002500,0.020500,0.001700,0.006700,0.001500,0.019400,0.042700,0.065500,0.005600,0.000100,0.080600,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2395,0.059875,4,0.042100,0.085600,16.8168,11730.8750,2465.9922,2439.4961,0,14202.3008,0,0,0,0,0,16.6667,0.4693,26.7521,0,0,0,0,0,0.2366,0,0,0
,0.041300,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348,0,0,0.011500,0.084300,0.012000,1.0250,0.030700,0.2252,0.001000,0.004200,0.025100,0.4354,0.4765,0.1520,0.004200,0.061800,0.043600,0.2349,0.023800,0.000500,0.002100,0.063100,0.014800,0.028200,0.005300,0.065100,0.8060,0.024400,0.1403,0.046200,0.086800,0.002400,0.018900,0.001300,0.006500,0.002100,0.019300,0.043900,0.063300,0.005600,0.000100,0.034100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2014,0.050350,4,0.041100,0.067700,16.8385,11726.9570,2465.9922,2439.4961,0,14196.8672,0,0,0,0,0,16.6667,0.4884,26.9758,0,0,0,0,0.1788,0,0,0,0
