EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,1.8333,0.081600,0.016900,0.1160,0.016000,0.094000,0.003300,0.007700,0.003700,0.034400,0.001400,0.006400,0.036000,1.0221,0.3981,1.4542,0.019900,0.006200,0.4812,0,0.3298,0.024800,0.000900,0.002300,0.2265,0.3562,0.002000,0.001000,0.003400,0.020300,0.063300,0.8592,0.001900,0.024900,0.001700,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.2167,0,38,0,0,0.6370,0.8537,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.067200,0.017800,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1042,1119.6523,5488.8711,6247.5547,0,6608.5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1430,0.074100,0.014600,0.1451,0.017000,0.086100,0.002100,0.005800,0.003300,0.022600,0.001400,0.005300,0.028500,0.3713,0.2577,0.9249,0.015300,0.003300,0.1246,0,0.4198,0.021700,0.000700,0.002200,5.5492,5.6852,0.001500,0.002300,0.004400,0.021600,0.058600,0.5527,0.002200,0.028000,0.001900,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1387,0,12,0,0,0.4082,0.5469,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.6826,0.017600,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0708,1118.5352,5488.8711,6247.5547,0,6607.4062,0,0,0,468,367,0,0.1055,5.3652,1,0,0,0,0,0,0,0,0
,3.3712,0.073400,0.013100,0.1062,0.016000,0.035900,0.002300,0.007600,0.003200,0.025000,0.001200,0.004800,0.032100,1.8357,0.2611,0.9095,0.015100,0.005800,0.7998,0.5601,0.4037,0.037200,0.001000,0.003200,0.2565,0.3976,0.001500,0.000800,0.003300,0.020200,0.048500,1.4069,0.001300,0.023000,0.001400,0,0,0,0,60,0,0,18,0,0,0,0,2,2,0,0,48,4,96,0,6,17,19,2,4,3218,0,18,9,0,0,34,0,0,0,0,0,0,0,0.1801,0,7,20.5361,0,1.6508,1.8309,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001500,0.056800,0.014800,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5751,1117.9609,5488.8711,6247.5547,0,6606.8320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1631,0.072100,0.013400,0.1112,0.015500,0.080700,0.002300,0.006200,0.004300,0.024900,0.001800,0.005500,0.035400,0.4560,0.3914,1.3116,0.019500,0.004200,0.1349,0,0.4767,0.028400,0.000900,0.002900,0.2606,0.4098,0.002900,0.001000,0.004100,0.023100,0.063100,0.1354,0.002000,0.023100,0.001200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1302,0,0,0,0,0,0.1302,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.071600,0.014000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8519,1115.8594,5488.8711,6247.5547,0,6604.7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8991,0.064600,0.011800,0.080500,0.012800,0.073500,0.002000,0.006200,0.003400,0.023500,0.001000,0.004300,0.031500,0.8702,0.2334,1.2423,0.013100,0.003700,0.2531,0.8550,0.2676,0.021200,0.000800,0.002300,0.2310,0.3290,0.001700,0.000700,0.002200,0.016900,0.044400,0.1062,0.001200,0.021200,0.001600,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,3,6,2,0,9,0,9,0,0,2,7,0,0,0,0,0,0,0,0.1017,0,0,0,0,0,0.1017,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001300,0.058300,0.014000,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8211,1115.3242,5488.8711,6247.5547,0,6604.1953,0,0,0,494,342,0,0.070100,0,0,0,9,0,0,0,0,0,0
,0.1327,0.075700,0.011100,0.097100,0.014100,0.062100,0.001800,0.006600,0.003600,0.022900,0.000900,0.004000,0.029100,0.5014,0.2421,1.2611,0.026100,0.003900,0.1331,0,0.3837,0.020400,0.000800,0.1146,0.2400,0.3440,0.001600,0.000700,0.002500,0.016600,0.065600,0.9138,0.005800,0.025000,0.002100,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1987,0,41,0,0,0.7100,0.9087,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001600,0.069300,0.014300,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8702,1114.9922,5488.8711,6247.5547,0,6603.8633,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,2.7406,0.085300,0.023200,0.1245,0.016300,0.088400,0.002100,0.005400,0.004000,0.023000,0.001100,0.005100,0.030300,0.7467,0.2419,0.8971,0.014500,0.003700,0.3669,0.8668,0.2879,0.022200,0.000500,0.002300,1.9307,1.7879,0.002000,0.001100,0.004100,0.024400,0.055100,1.0687,0.001600,0.020600,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,50,2,100,0,6,6,6,0,4,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.2529,0,40,0,0,0.8093,1.0622,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002000,0.065700,0.016200,0.000100,0.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2812,1112.5664,5488.9336,6247.5547,0,6601.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1309,0.062600,0.015100,0.1245,0.013400,0.074000,0.002100,0.005400,0.003500,0.021900,0.001200,0.004300,0.029800,0.6188,0.2507,0.9163,0.016800,0.003200,0.1026,0,0.4212,0.023800,0.000600,0.002900,5.2078,5.3297,0.001700,0.001200,0.003600,0.019300,0.1322,0.3483,0.001300,0.026300,0.001500,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1044,0,16.5000,0,0,0.2397,0.3441,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.068100,0.015300,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5298,1111.3906,5488.9336,6247.5547,0,6600.3242,0,0,0,468,369,0,0.1206,5.0424,1,0,0,0,0,0,0,0,0
,3.3282,0.070800,0.014200,0.090400,0.014600,0.079900,0.002400,0.006100,0.004100,0.024700,0.001200,0.004200,0.028500,1.3028,0.2271,0.9172,0.012800,0.003900,0.6239,0.8731,0.3335,0.042400,0.000700,0.002500,0.1582,0.2722,0.001800,0.001000,0.002000,0.015700,0.046900,0.8875,0.001500,0.020700,0.001300,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,2,50,2,100,0,8,15,15,2,2,2818,0,18,9,0,3,30,0,0,0,0,0,0,0,0.1320,0,3.5000,17.0771,0,1.1086,1.2406,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.049500,0.011300,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3746,1109.0820,5488.9336,6247.5547,0,6598.0156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1458,0.068600,0.014100,0.086700,0.013600,0.088500,0.002400,0.007800,0.003900,0.026300,0.001400,0.004100,0.031900,0.3594,0.2502,1.0448,0.015600,0.003500,0.092400,0,0.3495,0.018300,0.000800,0.002100,0.1751,0.2838,0.001100,0.000700,0.002200,0.014200,0.054500,0.1066,0.001800,0.025300,0.001600,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,50,2,98,0,8,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1026,0,0,0,0,0,0.1026,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002100,0.082200,0.013600,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6689,1107.0195,5488.9336,6247.5547,0,6595.9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.4877,0.061500,0.013100,0.086900,0.012900,0.081500,0.002000,0.006200,0.003300,0.023200,0.004500,0.005200,0.036900,0.7214,0.2735,0.9145,0.015600,0.003200,0.1922,1.2372,0.3326,0.027700,0.000800,0.002600,0.2332,0.3574,0.001200,0.001000,0.002600,0.017400,0.1400,0.9414,0.001100,0.020300,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,2,4,0,5,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1847,0,44,2.9160,0,0.8865,1.0712,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001300,0.050700,0.014200,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0426,1104.6562,5488.9336,6247.5547,0,6593.5898,0,0,0,484,342,0,0.093900,0,0,0,0,0,0,0,0,0,0
,0.1698,0.079400,0.011000,0.097200,0.014400,0.070000,0.001700,0.005600,0.002700,0.020600,0.001100,0.004000,0.028600,0.8750,0.2844,1.0652,0.018300,0.005300,0.4485,0,0.3789,0.019300,0.000800,0.059800,0.2556,0.3634,0.002000,0.001200,0.002700,0.017400,0.056300,0.8375,0.001700,0.024000,0.001700,0,0,0,0,60,0,0,18,0,0,0,0,2,2,0,1,48,4,96,0,6,6,6,0,0,18,0,18,1,0,1,12,0,0,0,0,0,0,0,0.1960,0,36.5000,0,0,0.6364,0.8324,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001900,0.062700,0.017500,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7869,1102.5039,5488.9336,6247.5547,0,6591.4375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2266,0.072200,0.014500,0.092600,0.013600,0.090000,0.002300,0.006500,0.003600,0.026200,0.001500,0.008600,0.033300,0.6845,0.3566,1.1756,0.018400,0.004300,0.097300,1.5164,0.3068,0.019100,0.000700,0.001700,0.2057,0.2996,0.001200,0.000700,0.002000,0.015600,0.045600,0.4908,0.001300,0.020900,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1288,0,18,0,0,0.3577,0.4865,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.054100,0.014000,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5485,1099.1406,5488.9336,6247.5547,0,6588.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1383,0.080800,0.015900,0.1493,0.016000,0.077800,0.002100,0.005700,0.003400,0.023100,0.001300,0.004800,0.030600,0.9823,0.2965,1.4153,0.016400,0.006000,0.5251,0,0.4351,0.022700,0.000900,0.002800,7.2960,7.1775,0.001900,0.000900,0.004900,0.021700,0.078800,0.6084,0.001800,0.028300,0.001700,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,4,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1568,0,29,0,0,0.4464,0.6032,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002400,0.092700,0.016300,0.000300,0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7146,1097.2578,5488.9336,6247.5547,0,6586.1914,0,0,0,456,341,0,0.088700,5.4532,1,0,0,0,0,0,0,0,0
,2.1414,0.064900,0.008300,0.078900,0.012100,0.063600,0.001900,0.005400,0.003300,0.020300,0.001400,0.004600,0.028200,1.3131,0.2556,0.8715,0.011600,0.004300,0.6049,0,0.2921,0.017900,0.001100,0.001900,0.004700,0.1013,0.001400,0.000800,0.002000,0.013000,0.047100,0.8323,0.001400,0.020300,0.001400,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,15,15,2,4,2818,0,18,9,0,2,30,0,0,0,0,0,0,0,0.096407,0,4.5000,17.1572,0,1.0717,1.1681,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.058300,0.015300,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4600,1094.7461,5488.9336,6247.5547,0,6583.6797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1309,0.066500,0.011000,0.085800,0.012100,0.071200,0.002700,0.006000,0.004000,0.024100,0.001400,0.004500,0.029400,0.5942,0.2499,0.9023,0.016400,0.003100,0.1393,0,0.3405,0.021000,0.000500,0.002700,0.005000,0.6854,0.001900,0.000700,0.002100,0.016400,0.052100,0.094200,0.001900,0.021000,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.089701,0,0,0,0,0,0.089701,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.053800,0.013700,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2407,1093.3164,5488.9336,6247.5547,0,6582.2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1388,0.071900,0.014000,0.087200,0.013300,0.089200,0.002000,0.005800,0.003600,0.022500,0.001300,0.004900,0.028900,0.3624,0.2457,1.1341,0.017000,0.004000,0.1757,0,0.3617,0.022000,0.000900,0.002000,0.004900,0.1139,0.001300,0.000500,0.002300,0.014400,0.048400,1.0182,0.001500,0.021400,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,16,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1877,0,39,2.9082,0,0.9561,1.1438,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.052000,0.015000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6605,1116.3203,5488.9336,6247.5547,0,6605.2539,0,0,0,512,360,0,0.091100,0,0,0,0,0,0,0,0,0,0
,2.8132,0.080500,0.021500,0.093700,0.014100,0.075200,0.002000,0.006100,0.003400,0.023300,0.001400,0.005000,0.031400,0.7847,0.2487,1.1641,0.013800,0.004700,0.3699,0.5830,0.3451,0.016700,0.000600,0.054600,0.004700,0.1069,0.001700,0.000900,0.002000,0.015000,0.051900,0.5949,0.001700,0.021700,0.001500,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1404,0,38.5000,0,0,0.4500,0.5904,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.2256,0.015800,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6600,1111.4102,5488.9336,6247.5547,0,6600.3438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1129,0.068700,0.014500,0.082100,0.012800,0.069400,0.002000,0.006200,0.003700,0.024000,0.001000,0.004500,0.028800,0.5535,0.2184,0.8920,0.014600,0.003000,0.094400,0,0.2721,0.017700,0.000700,0.002200,0.004300,0.1049,0.001500,0.000900,0.001800,0.015300,0.042300,0.3840,0.001100,0.022200,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1028,0,17.5000,0,0,0.2765,0.3793,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.053000,0.013200,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6988,1121.5234,5488.9336,6247.5547,0,6610.4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7582,0.061300,0.011100,0.075000,0.011900,0.074300,0.003700,0.006300,0.003200,0.024200,0.001100,0.004700,0.029900,0.7632,0.2137,0.9179,0.013800,0.004200,0.3690,0.8051,0.3604,0.018000,0.000600,0.002100,0.004300,0.099200,0.001300,0.001200,0.002000,0.014500,0.042100,0.4289,0.001300,0.019200,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1191,0,27,0,0,0.3058,0.4249,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001400,0.068600,0.012000,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2052,1118.8672,5488.9336,6247.5547,0,6607.8008,0,0,0,454,341,0,0.072700,0,0,0,0,0,0,0,0,0,0
,0.1375,0.067600,0.013100,0.1212,0.014900,0.069300,0.002000,0.005500,0.003700,0.022000,0.001100,0.004600,0.031000,0.4377,0.2139,0.9082,0.015100,0.003100,0.1009,0.020000,0.3396,0.017500,0.000500,0.002100,4.3857,4.5019,0.002400,0.001100,0.005100,0.030400,0.055100,1.0083,0.004500,0.029400,0.001400,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2402,0,22.5000,0,0,0.7626,1.0028,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001800,0.054100,0.014100,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7516,1117.2305,5488.9336,6247.5547,0,6606.1641,0,0,1,0,0,0,0,4.3799,0,2,0,0,0,0,0,0,0
,1.9119,0.067200,0.014200,0.081800,0.013000,0.069500,0.001800,0.005800,0.002800,0.021000,0.001000,0.003800,0.029800,1.8622,0.2805,0.9034,0.012800,0.004600,0.3264,0,0.3206,0.018500,0.000500,0.002100,0.004200,0.1013,0.001400,0.001000,0.001600,0.014600,0.042200,0.5258,0.001200,0.018500,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,2,50,2,100,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1291,0,31.5000,0,0,0.3922,0.5213,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.053900,0.018100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7767,1115.3750,5488.9336,6247.5547,0,6604.3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1443,0.071300,0.013000,0.096100,0.014200,0.070400,0.002400,0.009300,0.004500,0.028900,0.001300,0.005300,0.030500,0.3895,0.3343,1.4207,0.018400,0.004300,0.1198,0,0.3081,0.017200,0.000500,0.001800,0.004700,0.1094,0.001600,0.000700,0.002000,0.013800,0.1258,0.4184,0.001600,0.025800,0.002200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1051,0,20.5000,0,0,0.3082,0.4133,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002300,0.049200,0.013200,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1139,1113.1680,5488.9336,6247.5547,0,6602.1016,0,0,0,472,360,0,0.067100,0,0,0,0,0,0,0,0,0,0
