EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,6.0548,0.074900,0.2063,0.012000,0.1228,0.017700,0.1425,0.002900,0.009000,2.2032,2.2299,0.001900,0.009900,0.045100,2.5796,0.3296,0.3659,0.015300,0.008300,2.8348,0.3378,0.020800,0.001000,0.003200,0.005200,0.2929,0.001800,0.000900,0.003500,0.024400,0.2170,0.5278,0.3168,0.002400,0.032900,0.001600,0.002100,0.1432,0.013700,0.000800,0.1244,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,50,2,98,0,8,2,3,0,0,27,0,27,1,0,3,5,0,0,0,0,0,0,0,0.1426,0,16,0,0,0.4475,0.5901,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3342,5581.3398,5505.9570,6215.8164,0,11087.2969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1791,0.073700,0.1649,0.012400,0.1152,0.017900,0.092000,0.003200,0.009300,2.2954,2.3238,0.002000,0.009500,0.045800,1.0382,0.3298,0.3379,0.018900,0.006300,0,0.3894,0.018200,0.001200,0.002900,0.005300,0.2862,0.002300,0.001000,0.003300,0.021800,0.060900,0.7574,0.1176,0.002200,0.022800,0.001200,0.001800,0.4545,0.013300,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,48,4,98,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.2005,0,27.5000,0,0,0.6920,0.8925,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1408,5576.9688,5505.9570,6215.8164,0,11082.9258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.5960,0.058500,0.1814,0.011700,0.081300,0.013200,0.082200,0.002200,0.007000,1.4129,1.4325,0.001700,0.006700,0.036800,1.2924,0.3622,0.3763,0.015400,0.008500,4.4985,0.4320,0.015300,0.000800,0.003800,0.004300,0.2365,0.001300,0.000800,0.002700,0.017100,0.040000,0.5121,0.3292,0.000900,0.018000,0.000900,0.001200,0.1017,0.010200,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1309,0,20.5000,0,0,0.4364,0.5673,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5078,5579.3555,5505.9570,6215.8164,0,11085.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2520,390,0,0.2931,0,0,0,0,0,0,0,0,0,0
,0.1676,0.072500,0.093400,0.012700,0.1268,0.017100,0.1134,0.002400,0.007600,2.2831,2.3048,0.002000,0.010200,0.047600,1.1179,0.3127,0.3658,0.019400,0.008200,0,0.3574,0.020400,0.001100,0.003400,0.006300,0.3510,0.002300,0.001100,0.003600,0.023800,0.063200,0.6774,0.1436,0.002000,0.028900,0.001900,0.002000,0.1410,0.015400,0.000300,0.088700,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0.1699,0,25,0,0,0.5763,0.7462,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7396,5580.7070,5505.9570,6215.8164,0,11086.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7412,0.073100,0.2179,0.012700,0.094100,0.013600,0.078400,0.002200,0.006800,2.0134,2.0348,0.001900,0.009600,0.049000,1.2973,0.3880,0.3388,0.020100,0.008500,3.6772,0.2540,0.014100,0.000600,0.069300,0.005400,0.2662,0.001400,0.001000,0.002600,0.017700,0.043000,0.6184,0.3181,0.001200,0.020100,0.000800,0.001200,0.1436,0.016700,0.000500,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,26,0,26,1,0,3,6,0,0,0,0,0,0,0,0.1542,0,24,0,0,0.5170,0.6712,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1729,5579.2852,5505.9570,6215.8164,0,11085.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2210,291,0,0.2600,0,0,0,0,0,0,0,0,0,0
,0.1611,0.078400,0.1258,0.016600,0.1611,0.021000,0.1422,0.003300,0.008100,2.1999,2.2263,0.002000,0.010100,0.043700,1.0527,0.3710,0.3692,0.018700,0.008000,0,0.3068,0.014200,0.000700,0.002300,8.5344,8.7783,0.002800,0.001300,0.006300,0.034900,0.066500,0.9028,0.1638,0.002600,0.031500,0.001500,0.002200,0.1407,0.014600,0.000300,0.1003,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.2379,0,32,0,0,0.7646,1.0025,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5062,5578.2070,5505.9570,6215.8164,0,11084.1641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,8.5286,0,0,0,0,0,0,0,0,0
,6.4392,0.093700,0.1828,0.014900,0.1137,0.018400,0.092200,0.002900,0.008200,2.1350,2.1628,0.002100,0.010300,0.046500,2.6270,0.3766,0.3067,0.019600,0.008600,3.1745,0.2927,0.019100,0.000700,0.002700,0.005900,0.2989,0.002200,0.001100,0.003000,0.023300,0.056600,0.5095,0.3159,0.001700,0.030300,0.001700,0.001800,0.1425,0.014100,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1492,0,18,0,0,0.4153,0.5645,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9554,5576.6172,5505.9570,6215.8164,0,11082.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1627,0.085700,0.1301,0.016800,0.1184,0.017500,0.096400,0.002800,0.008400,2.3042,2.3308,0.001900,0.010200,0.045200,0.8370,0.2430,0.3353,0.015800,0.004800,0,0.2753,0.015100,0.000600,0.002100,0.004400,0.2173,0.001300,0.000800,0.001700,0.016300,0.059200,0.7832,0.1461,0.002000,0.034500,0.001500,0.001900,0.2003,0.025700,0.000300,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1739,0,25.5000,0,0,0.7000,0.8739,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6979,5580.6289,5505.9570,6215.8164,0,11086.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.4695,0.081500,0.2850,0.016000,0.1033,0.016200,0.1334,0.003100,0.008500,2.4285,2.4551,0.002600,0.010700,0.045500,1.3272,0.4307,0.3388,0.021200,0.008500,1.2054,0.2395,0.011600,0.000600,0.001900,0.004100,0.2147,0.001600,0.000700,0.001800,0.015100,0.050300,0.6821,0.3674,0.001500,0.024400,0.001300,0.002100,0.1404,0.016600,0.000200,0.094500,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1530,0,20.5000,0,0,0.6156,0.7686,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3380,5577.0430,5505.9570,6215.8164,0,11083,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2130,463,0,0.1447,0,0,0,0,0,0,0,0,0,0
,0.1615,0.070700,0.078600,0.009800,0.085200,0.013100,0.067400,0.002000,0.006800,1.6737,1.6941,0.001400,0.008700,0.043600,1.0698,0.3040,0.3516,0.018500,0.005800,0,0.3578,0.017800,0.000600,0.002000,0.004500,0.2078,0.001200,0.000900,0.001900,0.014100,0.045300,0.6462,0.1173,0.002300,0.024300,0.001000,0.001000,0.1289,0.013700,0.000700,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1579,0,27,0,0,0.5553,0.7132,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5615,5578.9492,5505.9570,6215.8164,0,11084.9062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3387,0.078400,0.3216,0.015400,0.1277,0.019400,0.090800,0.003000,0.008800,2.2209,2.2476,0.002300,0.010600,0.051700,1.4459,0.4056,0.3724,0.024000,0.009000,1.2723,0.2948,0.019100,0.000700,0.075700,0.005900,0.2941,0.002100,0.001300,0.003200,0.021800,0.061400,1.3240,0.2814,0.005700,0.030100,0.001400,0.001600,0.1324,0.014400,0.000100,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,68,34,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2768,0,31.5000,0,0,1.2055,1.4823,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7412,5577.3008,5505.9570,6215.8164,0,11083.2578,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1741,287,0,0.2241,0,0,2,0,0,0,0,0,0,0
,0.1728,0.083000,0.1188,0.017000,0.1421,0.016700,0.1500,0.002600,0.008200,2.3114,2.3349,0.001700,0.010100,0.053900,1.0274,0.2862,0.3687,0.019200,0.006100,0,0.2760,0.017800,0.000500,0.001800,5.5697,5.7910,0.003100,0.001100,0.004800,0.026400,0.057100,0.5973,0.1576,0.001600,0.024800,0.001200,0.002200,0.1556,0.016400,0.000300,0.092100,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1558,0,19,0,0,0.5328,0.6886,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3675,5574.2852,5505.9570,6215.8164,0,11080.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,5.5635,0,0,0,0,0,0,0,0,0
,3.4528,0.078000,0.2265,0.012000,0.090800,0.014600,0.071700,0.002400,0.007300,1.3589,1.3792,0.001400,0.005500,0.033100,2.6888,0.3728,0.3604,0.019800,0.009600,0.002700,0.3581,0.016300,0.000800,0.003100,0.004900,0.2392,0.001800,0.000800,0.002200,0.015000,0.1194,0.8392,0.2797,0.001200,0.027100,0.001000,0.001900,0.1198,0.011800,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,3,3,0,2,28,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1856,0,31.5000,0,0,0.7402,0.9258,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2047,5567.6133,5505.9570,6215.8164,0,11073.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2192,0.092200,0.1152,0.016600,0.1707,0.021800,0.1283,0.003000,0.009000,2.5707,2.5979,0.002900,0.013100,0.054200,1.1313,0.4219,0.4036,0.023300,0.008000,0,0.3526,0.021000,0.001100,0.002700,0.008300,0.3370,0.003500,0.002400,0.004300,0.028500,0.086100,0.6830,0.1501,0.003000,0.036500,0.001700,0.002800,0.1369,0.014400,0.000300,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,50,2,98,0,8,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1949,0,20,0,0,0.5689,0.7638,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7665,5560.0586,5505.9570,6215.8164,0,11066.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2570,365,0,0.3001,0,0,0,0,0,0,0,0,0,0
,6.5501,0.097100,0.3229,0.011700,0.1699,0.023400,0.076200,0.002600,0.007600,2.4108,2.4353,0.002200,0.013500,0.045900,1.1436,0.5778,0.2837,0.015900,0.006400,4.6041,0.4168,0.021200,0.001500,0.004700,0.009200,1.8164,0.003200,0.001100,0.004800,0.033200,0.1768,1.2712,0.3133,0.002500,0.033000,0.001600,0.002700,0.1738,0.015800,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,16,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2993,0,37,0,0,1.1234,1.4227,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9451,5567.1719,5505.9570,6215.8164,0,11073.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1821,0.076700,0.1416,0.015000,0.1235,0.017500,0.1231,0.002800,0.008000,2.4288,2.4546,0.002100,0.012800,0.052000,1.2038,0.3831,0.3417,0.018600,0.008100,0,0.3588,0.021300,0.000700,0.002800,0.005200,0.2482,0.002100,0.001000,0.002800,0.022400,0.052000,0.7063,0.099700,0.001400,0.025900,0.001400,0.001700,0.1144,0.015000,0.000100,0.098200,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,1,1,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1703,0,20,0,0,0.6558,0.8261,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1075,5568.9219,5505.9570,6215.8164,0,11074.8789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6955,0.093300,0.2230,0.020500,0.1365,0.020600,0.1687,0.005100,0.013900,2.6045,2.6434,0.002900,0.011200,0.055100,1.0506,0.4458,0.2772,0.014700,0.004000,3.9643,0.3571,0.017100,0.000400,0.094700,0.004400,0.2524,0.001900,0.000700,0.002600,0.016800,0.061000,0.7640,0.2668,0.002000,0.028600,0.001500,0.001800,0.1906,0.015700,0.000300,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1706,0,23.5000,0,0,0.6661,0.8367,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0837,5568.9883,5505.9570,6215.8164,0,11074.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2492,390,0,0.1538,0,0,0,0,0,0,0,0,0,0
,0.1698,0.097000,0.1054,0.017700,0.1822,0.023000,0.1593,0.003400,0.010100,2.5672,2.5970,0.002300,0.012100,0.050900,0.9669,0.5081,0.3666,0.021400,0.008500,0,0.3568,0.012300,0.000500,0.004000,4.9293,5.1916,0.002400,0.001200,0.007000,0.035700,0.077000,0.6700,0.1550,0.002400,0.035300,0.003600,0.002700,0.1767,0.019200,0.000200,0.1154,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1854,0,24,0,0,0.5630,0.7484,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9181,5564.0664,5505.9570,6215.8164,0,11070.0234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,4.9229,0,0,0,0,0,0,0,0,0
,3.3566,0.063700,0.1994,0.012400,0.092500,0.012400,0.081200,0.002600,0.007500,1.6289,1.6510,0.001500,0.008000,0.042500,2.2325,0.2558,0.2332,0.011200,0.006000,0.4398,0.3243,0.012200,0.000600,0.002200,0.004100,0.2052,0.001800,0.000800,0.002000,0.013600,0.038700,0.5955,0.3268,0.001300,0.019400,0.001000,0.000800,0.1123,0.013700,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1415,0,22,0,0,0.5104,0.6519,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6269,5564.9023,5505.9570,6215.8164,0,11070.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1684,0.085300,0.1808,0.014800,0.1337,0.017900,0.081800,0.003300,0.009600,2.1687,2.1969,0.001900,0.009400,0.042200,1.5845,0.2635,0.2763,0.015100,0.004200,0,0.4578,0.025800,0.000800,0.003700,0.006100,0.3408,0.002600,0.001300,0.004200,0.025900,0.083400,1.1910,0.1374,0.002300,0.030900,0.001400,0.001500,0.1790,0.018800,0.000200,0,0.077700,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,9,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2472,0,31.5000,0,0,1.0895,1.3367,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5619,5559.9570,5505.9570,6215.8164,0,11065.9141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2048,364,0,0.1443,0,0,0,0,0,0,0,0,0,0
,5.5452,0.081900,0.3099,0.013700,0.1362,0.019500,0.084000,0.003700,0.009800,2.4309,2.4600,0.002400,0.012500,0.051300,1.8009,0.6067,0.4021,0.018300,0.007500,2.6025,0.4144,0.026100,0.000800,0.006900,0.006000,0.3261,0.002100,0.001400,0.003200,0.026000,0.066800,0.8099,0.3454,0.002200,0.037000,0.001600,0.002600,0.1527,0.016800,0.000500,0,0.1261,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1886,0,21.5000,0,0,0.7189,0.9075,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9054,5559.9023,5505.9570,6215.8164,0,11065.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
