EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/GarbageCollection,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush
,0.061900,0.1844,0.011400,0.1256,0.015900,0.1507,0.092700,0.002800,0.009100,0,0,0,0,0,531,115,0,0.1418,139.5840,139.6097,0.002000,0.011800,0.043300,3.2466,0.2442,0.1489,0.016600,0.003600,0.3317,6.9380,0.2877,0.032500,0.000500,0.072900,12.9554,14.3743,14.2697,0.002000,0.001000,0.005000,0.022300,0.050900,0.8071,0.004600,0,0.022800,0.001400,0.001700,0.1759,0,0.011100,0.000300,57,0,0,26,0,0,0,0,1,1,4,4,46,2,51,0,3,8,8,0,44,32,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1804,0,45,0.9785,0,0.8121,0.9925,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4742,4401.8086,5536.3711,6252.5000,0,9938.1797,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.2872,0,0,1.2344,0,0
,0.066500,0.2474,0.011900,0.1334,0.017400,0.1012,0.043200,0.002200,0.006800,0,0,0,0,0,1124,216,0,0.1570,160.8696,160.8881,0.002300,0.011300,0.037800,37.8783,0.3028,0.1740,0.014600,0.003500,0.3581,0,0.5895,0.039500,0.000800,0.066100,6.8264,7.3778,7.4664,0.003200,0.001100,0.004800,0.027900,0.062600,0.8700,0.002400,0,0.067600,0.001600,0.002200,0.1428,0,0.014500,0.000300,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,4,4,0,2,14,0,14,2,0,3,4,0,0,0,0,0,0,0,0.1840,0,45,0,0,0.8179,1.0019,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0836,4406.7383,5537.0234,6252.5000,0,9943.7617,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.7646,1142,0,0.1895,0,0
,0.066300,0.2091,0.013000,0.1486,0.016400,0.1661,0.1117,0.002800,0.007900,0,0,0,0,0,1033,1263,0,0.2642,186.6747,186.6978,0.001600,0.009800,0.044000,3.2536,0.3589,0.2191,0.019400,0.004700,0.4543,6.5353,0.4110,0.036900,0.001600,0.090000,15.2328,15.5489,16.8155,0.002200,0.001000,0.004200,0.020200,0.1640,0.7715,0.001900,0,0.024000,0.001400,0.001900,0.4757,0,0.009500,0.000200,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,9,9,0,10,29,0,29,2,0,3,9,0,0,0,0,0,0,0,0.1716,0,45,1.0205,0,0.7688,0.9404,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5625,4405.8125,5537.0859,6252.5000,0,9942.8984,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.0699,1,0,0.091700,0,0
,0.061800,0.1748,0.014200,0.1241,0.015300,0.1494,0.062900,0.002400,0.008700,0,0,0,0,0,632,978,0,0.1466,160.9631,160.9872,0.002200,0.010400,0.042000,27.4734,0.3030,0.1661,0.015900,0.002900,0.3550,0,0.5198,0.023100,0.000800,0.074100,19.7229,20.0235,20.2549,0.002400,0.000900,0.004100,0.020300,0.043500,0.8581,0.001500,0,0.020500,0.001400,0.001500,0.1168,0,0.014600,0.000100,55,0,0,13,0,0,0,0,1,1,4,4,44,4,49,0,3,10,10,1,3,715,0,15,2,0,4,10,0,0,0,0,0,0,0,0.1243,0,12,6.3369,0,1.0623,1.1866,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.1507,4403.7305,5537.2969,6252.5000,0,9941.0273,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.3446,963,0,0,0,0
,0.063600,0.091100,0.012300,0.1221,0.015300,0.1358,0.093800,0.002100,0.007500,0,0,0,0,0,3928,280,0,0.3942,53.7186,53.7400,0.002100,0.008700,0.040500,2.8340,0.2802,0.1785,0.017300,0.004700,0.2986,7.1473,0.2792,0.031400,0.001000,0.075700,12.6737,12.9042,14.0379,0.002000,0.000800,0.004300,0.022400,0.055000,0.1477,0.001900,0,0.021600,0.001400,0.001900,0.2054,0,0.015600,0.000200,57,0,0,26,0,0,0,0,1,1,4,4,46,2,47,0,3,6,6,1,0,21,0,21,2,0,4,6,0,0,0,0,0,0,0,0.1424,0,0,0,0,0,0.1424,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2420,4403.7227,5537.3594,6252.5000,0,9941.0820,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.0154,0,0,0,7,0
,0.070500,0.3345,0.013500,0.1400,0.016800,0.1037,0.070000,0.001900,0.007800,0,0,0,0,0,132,979,0,0.085600,66.3978,66.4189,0.002200,0.009700,0.043400,32.0338,0.3355,0.2468,0.021600,0.004800,0.3293,0,0.4326,0.026500,0.000600,0.053700,6.1119,6.3382,6.5683,0.001900,0.001000,0.004500,0.021400,0.065600,1.1982,0.006600,0,0.030400,0.001400,0.002400,0.1331,0,0.013600,0.000100,57,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,3,5,5,0,45,18,0,14,2,0,2,5,0,0,0,0,0,0,0,0.2302,0,46,0.9746,0,1.3423,1.5725,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0277,4399.6094,5537.6680,6252.5000,0,9937.2773,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.4066,1160,0,0,0,0
,0.066100,0.2055,0.011000,0.1243,0.014200,0.1057,0.036100,0.002400,0.006700,0,0,0,0,0,1195,458,0,0.1303,75.9224,75.9418,0.001900,0.010100,0.038800,2.7837,0.2584,0.1596,0.015100,0.003600,0.2895,6.9637,0.4723,0.025300,0.000600,0.063700,6.6659,6.9118,7.1201,0.001900,0.001100,0.004400,0.020300,0.067500,0.6209,0.001600,0,0.022800,0.001300,0.001800,0.1047,0,0.011600,0.000300,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,8,8,0,2,27,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1488,0,45,0,0,0.5755,0.7243,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8178,4399.3008,5537.6680,6252.5000,0,9936.9688,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.9118,0,0,0,0,0
,0.056600,0.1672,0.009600,0.1241,0.014100,0.1012,0.048500,0.002000,0.007600,0,0,0,0,0,524,115,0,0.068600,91.4769,91.4970,0.001700,0.009600,0.037300,3.3296,0.2957,0.1667,0.014900,0.003200,0.2481,3.3986,0.4575,0.016400,0.000300,0.066100,7.3211,7.5626,8.4278,0.002600,0.000700,0.004100,0.023200,0.1275,0.8556,0.001400,0,0.019800,0.001500,0.001800,0.3495,0,0.010100,0.000100,55,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,4,4,0,9,14,0,14,2,0,4,4,0,0,0,0,0,0,0,0.1998,0,42,1.0225,0,0.8560,1.0558,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1185,4398.6562,5537.6680,6252.5000,0,9936.3242,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.9125,0,0,0,0,0
,0.074500,0.1893,0.012700,0.1175,0.016700,0.097700,0.057800,0.001700,0.007100,0,0,0,0,0,750,133,0,0.098300,101.7212,101.7408,0.002400,0.013200,0.049900,3.4938,0.3337,0.2794,0.019400,0.005200,0.3950,4.4499,0.3152,0.024500,0.000700,0.060800,7.1456,7.4542,7.6805,0.001900,0.001000,0.004000,0.020700,0.049600,0.7738,0.004700,0,0.022400,0.001600,0.001800,0.1192,0,0.014300,0.000200,57,0,0,26,0,0,0,0,1,1,3,3,46,2,51,0,3,8,8,0,36,31,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1743,0,45,0.9629,0,0.7639,0.9382,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6618,4396.2070,5537.7305,6252.5000,0,9933.9375,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.3361,0,0,0,0,0
,0.061700,0.1371,0.012300,0.1275,0.016000,0.1048,0.043800,0.002400,0.007300,0,0,0,0,0,990,151,0,0.1151,116.9813,117.0011,0.002100,0.010100,0.043600,4.9759,0.2833,0.1502,0.016200,0.003400,0.2427,7.5075,0.3807,0.025100,0.000500,0.062900,5.9134,7.2138,7.2428,0.002300,0.000800,0.004500,0.021600,0.052300,0.6621,0.001900,0,0.021200,0.001300,0.001800,0.1246,0,0.016100,0.000300,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,3,3,0,3,14,0,14,2,0,3,3,0,0,0,0,0,0,0,0.1495,0,45,0,0,0.5633,0.7128,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7833,4391.3398,5537.7305,6252.5000,0,9929.0703,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,12.6879,0,0,0.1974,0,0
,0.079000,0.1737,0.012300,0.1615,0.018300,0.1377,0.098000,0.002700,0.008100,0,0,0,0,0,722,137,0,0.1508,121.7702,121.7948,0.001800,0.008500,0.038300,3.9383,0.3088,0.1632,0.015100,0.003500,0.3241,2.9504,0.3072,0.033500,0.000700,0.074700,6.6924,7.9457,7.9205,0.002800,0.001200,0.005300,0.027400,0.1469,0.7341,0.001700,0,0.023300,0.001300,0.016000,0.1192,0,0.012600,0.000200,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,7,7,0,11,27,0,27,2,0,3,7,0,0,0,0,0,0,0,0.1856,0,45,1.0166,0,0.7170,0.9026,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.5033,4395.4961,5537.7930,6252.5000,0,9933.2891,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.9508,0,0,1.1595,0,0
,0.058800,0.1813,0.013700,0.1194,0.014700,0.1077,0.055000,0.002200,0.007400,0,0,0,0,0,928,151,0,0.1019,131.6314,131.6521,0.001800,0.010200,0.036000,3.9241,0.2824,0.1592,0.015900,0.003400,0.2226,5.0702,0.4903,0.031300,0.001200,0.085000,12.4967,12.9057,12.9852,0.001900,0.000900,0.003700,0.019300,0.048300,0.5504,0.001900,0,0.020500,0.001300,0.001700,0.3419,0,0.014200,0.000200,55,0,0,13,0,0,0,0,1,1,2,2,44,4,49,0,3,3,3,0,2,15,0,15,2,0,2,3,0,0,0,0,0,0,0,0.1338,0,43,0,0,0.4599,0.5937,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.9148,4392.5469,5537.7930,6252.5000,0,9930.3398,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.0570,0,0,0.1633,0,0
,0.058200,0.2203,0.012200,0.1444,0.015600,0.1071,0.054400,0.002200,0.006400,0,0,0,0,0,1006,172,0,0.1924,152.3424,152.3603,0.001800,0.010200,0.042100,5.0366,0.3476,0.2222,0.020000,0.004700,0.4053,1.2276,0.2925,0.027500,0.000900,0.078800,7.3205,7.4435,8.6487,0.002800,0.001300,0.005200,0.019900,0.049100,0.7843,0.004700,0,0.020900,0.001800,0.001500,0.1517,0,0.013100,0.000100,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,3,8,8,0,44,31,0,27,2,0,4,8,0,0,0,0,0,0,0,0.1814,0,45,1.0254,0,0.7768,0.9582,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.7053,4395.6328,5537.7930,6252.5000,0,9933.4258,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.6541,1,0,0.091700,0,0
,0.067000,0.1742,0.009500,0.1246,0.015900,0.1505,0.055200,0.002500,0.040300,0,0,0,0,0,951,1127,0,0.1657,151.4953,151.5520,0.002000,0.010400,0.045000,28.4131,0.3812,0.3538,0.017500,0.004500,0.3141,0,0.3640,0.024800,0.000600,0.066500,12.8327,12.8389,13.0555,0.002000,0.000900,0.003900,0.020500,0.066300,1.0344,0.002000,0,0.025900,0.001300,0.001800,0.1575,0,0.020400,0.000300,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,6,6,0,4,315,0,15,2,0,3,6,0,0,0,0,0,0,0,0.1781,0,46,2.9150,0,1.0919,1.2700,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.7959,4394.8125,5538.1641,6252.5000,0,9932.9766,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.0385,980,0,0,0,0
,0.058100,0.1669,0.012800,0.1303,0.015400,0.1301,0.076000,0.002000,0.007100,0,0,0,0,0,2128,133,0,0.2275,135.7591,135.7786,0.001800,0.010300,0.038600,4.4458,0.2824,0.1635,0.014200,0.003400,0.3200,5.9494,0.3960,0.036800,0.000800,0.079400,12.7327,12.7398,14.0462,0.002900,0.000800,0.004600,0.024100,0.1290,0.7698,0.001600,0,0.021300,0.001300,0.001800,0.3919,0,0.013000,0.000400,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,8,8,0,11,28,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1935,0,45,1.0254,0,0.7464,0.9399,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.8522,4399.0977,5538.1641,6252.5000,0,9937.2617,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.5067,0,0,0.077700,0,0
,0.079700,0.1345,0.015300,0.1271,0.016400,0.1325,0.096700,0.002000,0.011000,0,0,0,0,0,1135,1303,0,0.2145,171.2850,171.3093,0.001800,0.010200,0.045800,34.3433,0.3150,0.1848,0.013700,0.003900,0.2132,0,0.6150,0.042900,0.001100,0.1178,12.4018,12.4089,12.7109,0.001700,0.006900,0.004900,0.023200,0.051400,0.5975,0.001900,0,0.022200,0.001300,0.001700,0.1294,0,0.015700,0.000100,55,0,0,13,0,0,0,0,1,1,3,3,44,4,49,0,3,3,3,0,3,15,0,15,2,0,3,3,0,0,0,0,0,0,0,0.1486,0,43,0,0,0.4981,0.6467,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.6656,4414,5538.6641,6252.5000,0,9952.6641,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.4827,1139,0,0,0,0
,0.070900,0.2572,0.011900,0.1625,0.019200,0.1146,0.044500,0.001800,0.006800,0,0,0,0,0,695,154,0,0.1240,173.4377,173.4562,0.002200,0.011600,0.037800,4.3019,0.3015,0.1761,0.016400,0.003100,0.3654,5.5219,0.4301,0.035200,0.000600,0.067000,12.1876,12.1939,13.4001,0.002200,0.001100,0.004600,0.021800,0.073600,0.8918,0.007200,0,0.036000,0.002100,0.002900,0.1696,0,0.013000,0.000200,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,3,9,9,0,47,32,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1912,0,46,0.9434,0,0.9083,1.0995,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2727,4410.7852,5538.6641,6252.5000,0,9949.4492,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.0908,0,0,0,0,0
,0.065900,0.1312,0.010900,0.1298,0.016800,0.1334,0.062400,0.004500,0.016600,0,0,0,0,0,802,406,0,0.1315,182.8813,182.9231,0.002400,0.015400,0.042400,36.7169,0.4457,0.2599,0.020800,0.004400,0.2356,0,0.4882,0.038300,0.000700,0.074400,12.4028,12.4092,12.6509,0.002000,0.000900,0.004700,0.022200,0.051500,0.6592,0.001900,0,0.023000,0.001400,0.002200,0.3450,0,0.012300,0.000400,57,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,3,3,0,2,15,0,15,2,0,4,3,0,0,0,0,0,0,0,0.1537,0,45,0,0,0.5526,0.7063,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.8428,4413.6250,5539.0391,6252.5000,0,9952.6641,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.8747,1146,0,0,0,0
,0.059600,0.1642,0.011600,0.1320,0.015900,0.1224,0.067500,0.002000,0.007100,0,0,0,0,0,647,994,0,0.098100,58.7001,58.7192,0.001600,0.009400,0.043300,4.2371,0.2537,0.1731,0.016000,0.003600,0.3010,5.4137,0.4538,0.033400,0.001000,0.090900,12.7789,12.7862,14.1084,0.002100,0.000800,0.004200,0.020000,0.1556,0.6167,0.001700,0,0.024300,0.001400,0.002000,0.1237,0,0.013000,0.000100,58,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,7,7,0,10,28,0,28,2,0,4,7,0,0,0,0,0,0,0,0.1447,0,45,0,0,0.5256,0.6703,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,58,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6496,4417.0703,5539.0391,6252.5000,0,9956.1094,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.8244,0,1,0,0,0
,0.055700,0.1097,0.013100,0.1132,0.015400,0.091800,0.044600,0.002100,0.007000,0,0,0,0,0,973,660,0,0.1532,59.0174,59.0368,0.002800,0.013300,0.040100,31.1208,0.2917,0.1594,0.015000,0.003800,0.2228,0,0.3654,0.021200,0.000500,0.062500,6.4571,6.4625,6.6748,0.001900,0.000800,0.004100,0.021800,0.061800,0.5046,0.001400,0,0.021900,0.001600,0.001600,0.1142,0,0.014100,0.000100,55,0,0,13,0,0,0,0,1,1,2,2,44,4,49,0,3,3,3,0,1,14,0,14,2,0,2,3,0,0,0,0,0,0,0,0.1247,0,40,0,0,0.4185,0.5432,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4372,4414.8672,5539.3516,6252.5664,0,9954.2188,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.3406,1155,0,0,0,0
,0.060600,0.2381,0.012500,0.1362,0.014200,0.1012,0.055400,0.002000,0.007800,0,0,0,0,0,587,776,0,0.1154,76.3307,76.3503,0.001800,0.010500,0.044800,2.5119,0.3864,0.2692,0.019700,0.005800,0.3372,8.0826,0.2504,0.022300,0.000600,0.063600,6.7104,6.7156,6.9302,0.001700,0.000700,0.004300,0.020300,0.052000,0.7661,0.005300,0,0.022100,0.001500,0.002000,0.1602,0,0.012400,0.000300,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,3,8,8,0,36,31,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1742,0,45,1.0166,0,0.8277,1.0019,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1835,4413.6992,5539.4141,6252.5664,0,9953.1133,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.8580,0,0,0,0,0
