EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1736,0.077800,0.1414,0.011800,0.1086,0.015600,0.1059,0.084300,0.001900,0.005800,1.3597,1.3769,0.001800,0.005800,0.040800,0.5759,0.2811,0.2458,0.011800,0.003400,0,0,0.2747,0.013300,0.000500,0.002200,0.004600,0.2231,0.001500,0.000700,0.001800,0.013700,0.066100,0.7441,0.1642,0.002300,0.024800,0.001700,0.002100,0.1524,0.013000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,9,7,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1587,0,29.5000,0,0,0.6990,0.8577,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7124,4061.5664,5521.1641,6244.0820,0,9582.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,2388,390,0,0.2007,0,0,0,0,0,0,0,0,0,0,0,0
,2.9756,0.070200,0.2852,0.013500,0.098900,0.016500,0.078700,0,0.002100,0.006900,1.6846,1.7059,0.001700,0.008600,0.041000,1.7525,0.2938,0.2580,0.014900,0.004900,0.1127,0.9791,0.3519,0.017200,0.001000,0.002200,0.004300,0.9104,0.001900,0.000800,0.002300,0.016500,0.055900,1.0665,0.2954,0.001600,0.023800,0.001600,0.001900,0.1516,0.014000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,18,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2108,0,35,0,0,1.0329,1.2437,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9055,4054.7695,5521.1641,6244.0820,0,9575.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1666,0.090700,0.1234,0.017500,0.1160,0.016200,0.093900,0,0.002900,0.008000,2.2964,2.3220,0.001900,0.011200,0.051900,0.5419,0.3622,0.5896,0.018100,0.005200,0,0,0.3238,0.018800,0.000800,0.002100,0.005300,0.2572,0.002400,0.000800,0.002800,0.015900,0.064900,0.6309,0.1587,0.002300,0.029400,0.001500,0.001900,0.1214,0.011300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1521,0,20,0,0,0.5688,0.7209,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4745,4068.1797,5521.1641,6244.0820,0,9589.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.7913,0.070600,0.2127,0.013000,0.096300,0.014000,0.077600,0,0.002300,0.007400,2.1639,2.1859,0.001500,0.007000,0.038600,1.0469,0.2960,0.4272,0.016100,0.006000,0,1.9977,0.3558,0.019000,0.000500,0.002900,0.004300,0.2387,0.001400,0.000700,0.002100,0.015700,0.052700,0.8236,0.2904,0.001800,0.024400,0.001300,0.001800,0.1125,0.017400,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1639,0,28.5000,0,0,0.7381,0.9020,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5384,4065.3750,5521.2266,6244.0820,0,9586.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2500,364,0,0.2471,0,0,0,0,0,0,0,0,0,0,0,0
,0.1662,0.069800,0.069000,0.016200,0.1257,0.017000,0.1349,0.1135,0.002700,0.008600,2.2422,2.2693,0.001800,0.010000,0.046100,0.9465,0.4004,0.5823,0.018600,0.006300,0,0,0.3201,0.021900,0.001000,0.002200,7.7208,7.9234,0.001600,0.001200,0.004600,0.024300,0.048300,0.4285,0.1064,0.001600,0.022100,0.001400,0.001600,0.1119,0.014700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1102,0,16.5000,0,0,0.3698,0.4800,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9125,4058.2188,5521.2266,6244.0820,0,9579.4453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6018,0.068400,0.2872,0.010100,0.090200,0.015700,0.061200,0,0.002100,0.006900,1.9248,1.9454,0.001400,0.009600,0.038600,2.0752,0.2764,0.4564,0.019200,0.006100,0,1.8941,0.3922,0.020900,0.000900,0.058700,0.004200,0.2148,0.001600,0.000700,0.001900,0.013700,0.051200,1.1261,0.3534,0.004900,0.021700,0.001300,0.001800,0.1091,0.013000,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,3,4,0,68,34,0,26,1,0,1,7,0,0,0,0,0,0,0,0.2121,0,32.5000,1.9043,0,1.2378,1.4499,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5468,4053.6445,5521.2266,6244.0820,0,9574.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,2416,291,0,0.1996,2,0,0,0,0,0,0,0,0,0,0,0
,0.1600,0.068100,0.087700,0.011300,0.095600,0.014900,0.1051,0.085700,0.002100,0.006100,1.4110,1.4300,0.001900,0.008500,0.035700,1.2233,0.2825,0.3833,0.015200,0.004100,0.094800,0,0.2852,0.025400,0.000500,0.002700,0.005100,0.1958,0.002100,0.000800,0.002300,0.017000,0.052800,0.5102,0.1185,0.001800,0.020700,0.001300,0.001800,0.1450,0.016000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,9,7,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1160,0,19,0,0,0.4637,0.5797,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2832,4048.7969,5521.2266,6244.0820,0,9570.0234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7395,0.082700,0.2733,0.016900,0.1087,0.016800,0.1052,0,0.003200,0.009000,1.7209,1.7490,0.001800,0.009500,0.036600,1.2816,0.2940,0.3735,0.017400,0.004800,0.094900,2.6590,0.3802,0.022700,0.001100,0.002400,0.005300,0.2696,0.002000,0.001000,0.002600,0.018100,0.1312,0.9724,0.2848,0.001800,0.025500,0.001300,0.001700,0.1059,0.012000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,4,28,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2077,0,34.5000,0,0,0.8867,1.0944,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0700,4037.4922,5521.2891,6244.0820,0,9558.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1816,0.070000,0.1167,0.012000,0.096300,0.015300,0.083200,0,0.002100,0.006300,1.8051,1.8245,0.001400,0.009200,0.036900,0.8992,0.3139,0.4940,0.018400,0.005300,0,0,0.3665,0.032700,0.000900,0.002500,0.004000,0.2151,0.001900,0.000700,0.002300,0.017100,0.057600,0.7145,0.1284,0.001600,0.022500,0.001300,0.001500,0.1154,0.013300,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1735,0,28,0,0,0.6354,0.8089,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4514,4030.7930,5521.2891,6244.0820,0,9552.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,2703,450,0,0.1722,0,0,0,0,0,0,0,0,0,0,0,0
,3.5935,0.071300,0.1819,0.011500,0.097600,0.015900,0.071200,0,0.002400,0.006700,1.5003,1.5199,0.001500,0.008300,0.036500,1.0697,0.3214,0.4628,0.015400,0.005500,0,1.7464,0.4202,0.027300,0.000800,0.002400,0.005400,0.2545,0.002700,0.001200,0.002700,0.017900,0.1290,0.5205,0.3276,0.002100,0.024100,0.001400,0.001600,0.3712,0.012600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,2,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1186,0,22,0,0,0.4689,0.5875,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2575,4030.1016,5521.2891,6244.0820,0,9551.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1295,0.081600,0.084400,0.012000,0.1220,0.017500,0.1630,0.072400,0.002400,0.007600,1.7710,1.7936,0.001300,0.007100,0.039000,0.4075,0.2733,0.4889,0.013900,0.004800,0,0,0.3343,0.025800,0.000600,0.002100,6.6530,6.8644,0.002600,0.001300,0.004600,0.022900,0.061000,0.4726,0.1504,0.002500,0.026900,0.001600,0.001600,0.1580,0.015800,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1238,0,21,0,0,0.4130,0.5368,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2956,4022.8555,5521.3516,6244.0820,0,9544.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2932,0.070100,0.2131,0.012300,0.1281,0.018400,0.065800,0,0.002500,0.007200,1.7451,1.7664,0.001700,0.007600,0.039800,2.5217,0.2996,0.4735,0.017200,0.005800,0,1.4638,0.4166,0.027400,0.000800,0.070900,0.004500,0.2114,0.002200,0.000900,0.002300,0.018300,0.057200,0.7829,0.2773,0.001900,0.024600,0.001300,0.001900,0.1175,0.012700,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,10,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1515,0,26,0,0,0.7163,0.8678,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9671,4015.3945,5521.3516,6244.0820,0,9536.7461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,1714,301,0,0.2410,0,0,0,0,0,0,0,0,0,0,0,0
,0.1513,0.068800,0.091200,0.011900,0.1126,0.012900,0.1095,0.083900,0.002200,0.006700,1.3527,1.3711,0.001300,0.004100,0.035700,0.4084,0.2895,0.4129,0.017500,0.004100,0,0,0.3265,0.031500,0.000300,0.002100,0.003200,0.1924,0.001400,0.000600,0.001900,0.012700,0.049600,0.5839,0.1096,0.001600,0.020700,0.001300,0.001500,0.1776,0.014800,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1468,0,26,0,0,0.5105,0.6573,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3921,4008.8086,5521.3516,6244.0820,0,9530.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5288,0.070100,0.2050,0.011700,0.099300,0.016200,0.069900,0,0.002000,0.006400,1.7651,1.7841,0.001500,0.007500,0.036700,1.5503,0.3192,0.3899,0.016400,0.006200,0,2.7948,0.3720,0.029600,0.000800,0.002500,0.005100,0.2145,0.002000,0.000800,0.002200,0.020600,0.052500,0.4456,0.2949,0.001800,0.021800,0.001300,0.002100,0.1566,0.020300,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1092,0,22,0,0,0.3948,0.5040,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1207,3997.9922,5521.4141,6244.0820,0,9519.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1524,0.068500,0.074700,0.013500,0.1088,0.013200,0.068600,0,0.002500,0.007100,1.3286,1.3492,0.001200,0.005200,0.046600,0.5140,0.3225,0.5204,0.018400,0.005500,0,0,0.3318,0.022100,0.000400,0.002300,0.004300,0.1851,0.002000,0.001000,0.002600,0.014600,0.046200,0.4762,0.1086,0.001300,0.019800,0.001400,0.001300,0.1030,0.013400,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1118,0,22.5000,0,0,0.4222,0.5340,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0776,3993.1328,5521.4141,6244.0820,0,9514.5469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8874,0.074600,0.1907,0.010900,0.095700,0.016000,0.072300,0,0.002100,0.006300,1.6341,1.6541,0.001600,0.007700,0.035600,0.9777,0.2607,0.3812,0.015900,0.004400,0,1.3128,0.3942,0.022400,0.000600,0.002400,0.004800,0.2281,0.002200,0.000800,0.002400,0.018400,0.060300,0.7077,0.2479,0.002000,0.026100,0.001700,0.002500,0.1405,0.015200,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1556,0,29,0,0,0.6377,0.7933,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0828,3985.0547,5521.4141,6244.0820,0,9506.4688,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2649,467,0,0.2258,0,0,0,0,0,0,0,0,0,0,0,0
,0.1458,0.072900,0.1386,0.012600,0.1301,0.016900,0.1021,0.056300,0.003500,0.007600,1.7806,1.8046,0.001400,0.008100,0.039500,0.8338,0.2706,0.4064,0.016000,0.004700,0,0,0.2964,0.027400,0.000900,0.002300,6.9594,8.2747,0.002100,0.000900,0.004800,0.024100,0.070900,0.8026,0.1599,0.002400,0.033900,0.001400,0.002000,0.1570,0.016000,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1745,0,34,0,0,0.7347,0.9092,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9811,3974.0977,5521.4766,6244.0820,0,9495.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.8965,0.075100,0.2341,0.012600,0.093700,0.015600,0.1048,0.070700,0.002500,0.007200,1.4083,1.4283,0.001100,0.006600,0.031500,1.8761,0.2619,0.4250,0.012100,0.005700,0,1.2483,0.3816,0.020500,0.000600,0.064300,0.004600,0.1965,0.002100,0.000800,0.002100,0.016800,0.048300,0.3722,0.2691,0.001400,0.019800,0.001600,0.001600,0.1338,0.013600,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.093792,0,19,0,0,0.3106,0.4044,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1159,3966.6523,5521.4766,6244.0820,0,9488.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,2165,291,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0
,0.1762,0.069900,0.093500,0.014700,0.1006,0.016200,0.071400,0,0.002100,0.006800,1.9792,2.0002,0.001500,0.009700,0.036000,0.4885,0.2660,0.4749,0.017700,0.005800,0,0,0.2778,0.021000,0.000600,0.002300,0.005000,0.2067,0.001900,0.000800,0.002000,0.016200,0.050500,0.6043,0.1176,0.002000,0.022400,0.001300,0.001500,0.1093,0.014000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1378,0,29.5000,0,0,0.5411,0.6789,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6902,3960.1406,5521.4766,6244.0820,0,9481.6172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.7749,0.077800,0.1201,0.014900,0.1091,0.017000,0.092200,0,0.002500,0.009600,2.0244,2.0498,0.001300,0.008100,0.039100,1.0291,0.2180,0.3604,0.015400,0.004600,0,2.9645,0.3654,0.031600,0.001000,0.003500,0.004600,0.3140,0.001800,0.000800,0.002600,0.020300,0.054300,0.5580,0.1189,0.001800,0.021400,0.001300,0.001600,0.1122,0.016200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1344,0,20.5000,0,0,0.5247,0.6591,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3314,3951.8867,5521.4766,6244.0820,0,9473.3633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1826,0.091300,0.2512,0.009600,0.1236,0.017200,0.073200,0,0.002300,0.007300,2.0276,2.0492,0.001500,0.008800,0.039600,1.2399,0.2933,0.5183,0.013800,0.006800,0,0,0.2873,0.026900,0.000600,0.002500,0.005500,0.2826,0.002400,0.001300,0.002900,0.021400,0.055700,0.9441,0.2634,0.006200,0.026800,0.001700,0.001600,0.1153,0.013200,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,4,0,68,34,0,26,1,0,2,7,0,0,0,0,0,0,0,0.2159,0,29,0.9121,0,0.9322,1.1481,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2905,3946.6602,5521.4766,6244.0820,0,9468.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
