EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.062000,0.013500,0.1050,0.013000,0.085600,0.002300,0.005900,0.003400,0.025800,0.001200,0.005000,0.029500,0.7637,0.2892,0.017300,0.9020,0.003900,0,0.2895,0.017800,0.000900,0.002500,4.1642,4.2652,0.002100,0.000900,0.003500,0.019500,0.1277,0.5738,0.3567,0.001100,0.022200,0.001300,0.001300,0.041600,0.011000,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,6,6,0,4,20,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1458,0,29,0,0,0.4229,0.5687,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3024,9977.1250,5452.6953,6211.1875,0,15429.8203,0,0,18,0.1409,0,4.1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074500,0.014400,0.095600,0.015400,0.091000,0.002000,0.005900,0.003300,0.023400,0.001100,0.004800,0.028400,1.5632,0.2692,0.014800,0.8950,0.004400,0.2263,0.4488,0.021000,0.001000,0.002200,0.004800,0.1067,0.001600,0.000800,0.002100,0.014900,0.049200,0.4506,0.3289,0.001400,0.020400,0.001200,0.001600,0.059100,0.011400,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1556,0,21.5000,0,0,0.2902,0.4458,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2805,9975.3359,5452.6953,6211.1875,0,15428.0312,0,0,18,2.8025,0,0,0,0,0,470,361,0,0.084200,0,0,0,0,0,0,0,0,0,0,0
,0.067800,0.013200,0.093600,0.013800,0.094700,0.001900,0.007200,0.003100,0.026000,0.001500,0.004500,0.034600,0.3494,0.2914,0.012100,0.9094,0.003400,0,0.3156,0.024900,0.000900,0.065000,0.004800,0.1119,0.001100,0.000800,0.002400,0.015200,0.1103,0.5227,0.095600,0.001400,0.022300,0.001400,0.001500,0.049600,0.012600,0.000300,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1311,0,31.5000,0,0,0.3868,0.5179,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9918,9970.8164,5452.6953,6211.1875,0,15423.5117,0,0,0,0.1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067700,0.013000,0.097300,0.016100,0.084700,0.003500,0.007800,0.004600,0.030400,0.003700,0.006500,0.035200,0.3775,0.2689,0.017000,0.9676,0.003600,1.4862,0.4084,0.018400,0.000800,0.002100,0.004400,0.1079,0.001400,0.000700,0.002400,0.015100,0.1316,0.3866,0.1006,0.001300,0.022800,0.001300,0.002900,0.048200,0.011800,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1111,0,22,0,0,0.2710,0.3821,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0670,9965.5859,5452.6953,6211.1875,0,15418.2812,0,0,0,2.8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069000,0.013200,0.088600,0.012900,0.092000,0.002000,0.005800,0.003400,0.023700,0.001300,0.004600,0.027900,1.0129,0.2791,0.015000,0.9686,0.003700,0,0.3377,0.019500,0.000500,0.002300,0.004200,0.1022,0.001000,0.000700,0.002100,0.013500,0.045300,0.3652,0.3339,0.001300,0.021600,0.001200,0.001800,0.050500,0.012300,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.095300,0,20.5000,0,0,0.2652,0.3605,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2553,9962.5625,5452.6953,6211.1875,0,15415.2578,0,0,18,0.1397,0,0,0,0,0,450,341,0,0.087700,0,0,0,0,0,0,0,0,0,0,0
,0.065200,0.013200,0.085700,0.012900,0.075400,0.001800,0.005800,0.003400,0.023600,0.001300,0.004700,0.029800,0.6936,0.2510,0.012700,0.8798,0.003100,0,0.3332,0.018500,0.000800,0.002100,0.004000,0.095700,0.001000,0.000600,0.002000,0.013300,0.046400,0.3963,0.2957,0.001200,0.019900,0.001200,0.001400,0.050800,0.012900,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1092,0,26,0,0,0.2827,0.3919,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2018,9957.3594,5452.6953,6211.1875,0,15410.0547,0,0,18,1.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077500,0.016900,0.1228,0.014200,0.099900,0.002400,0.006700,0.003600,0.027100,0.001600,0.005600,0.027700,0.5548,0.2322,0.012300,1.2019,0.003700,0,0.2642,0.027300,0.000900,0.002500,4.2038,4.3154,0.001200,0.000600,0.005500,0.020200,0.062000,0.5442,0.1119,0.001500,0.035400,0.001500,0.001400,0.052000,0.013500,0.000300,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1401,0,24,0,0,0.3981,0.5382,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9493,9954.8008,5452.6953,6211.1875,0,15407.4961,0,0,0,0.1335,0,4.1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071700,0.015900,0.095200,0.014500,0.037700,0.002100,0.007800,0.003100,0.026100,0.001400,0.005300,0.030800,1.3668,0.2580,0.013200,0.9674,0.004000,0.2299,0.3603,0.017700,0.000700,0.002600,0.004600,0.1042,0.001200,0.000700,0.001800,0.015500,0.047500,0.4718,0.3342,0.001300,0.021900,0.001200,0.001700,0.059200,0.012900,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,6,6,0,2,18,0,18,0,0,0,12,0,0,0,0,0,0,0,0.1228,0,28,0,0,0.3442,0.4670,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7816,9952.2109,5452.6953,6211.1875,0,15404.9062,0,0,18,2.8384,0,0,0,0,0,468,359,0,0.095800,0,0,0,0,0,0,0,0,0,0,0
,0.082500,0.014200,0.1063,0.014800,0.083800,0.002200,0.005500,0.003500,0.024500,0.001400,0.004700,0.027700,0.3767,0.2879,0.014300,1.0186,0.003400,0.025100,0.3037,0.018500,0.000700,0.067100,0.005500,0.1043,0.001000,0.000700,0.001800,0.014800,0.059100,0.2777,0.1095,0.001500,0.020800,0.001400,0.001400,0.048800,0.013200,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.079602,0,16,0,0,0.1943,0.2739,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7297,9948.5469,5452.6953,6211.1875,0,15401.2422,0,0,0,0.1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064300,0.013200,0.087500,0.012300,0.074300,0.002000,0.005200,0.003900,0.024200,0.001400,0.004700,0.028700,1.0525,0.2723,0.012900,0.9304,0.003600,0.9854,0.5227,0.024300,0.000800,0.002000,0.004600,0.1013,0.001400,0.000800,0.002100,0.015600,0.048300,0.5099,0.3418,0.003100,0.018900,0.001500,0.001600,0.055600,0.011800,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1333,0,31,0,0,0.3721,0.5054,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3969,9942.8945,5452.6953,6211.1875,0,15395.5898,0,0,18,2.9746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070600,0.012500,0.094900,0.014000,0.077500,0.001900,0.005500,0.003600,0.023700,0.001500,0.004700,0.037200,0.3564,0.2879,0.018000,1.0207,0.003400,0,0.2653,0.022600,0.000700,0.002300,0.005900,0.7392,0.001100,0.000700,0.002500,0.015700,0.055600,0.6878,0.1146,0.001400,0.032400,0.001300,0.001800,0.066800,0.011800,0.000300,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,20,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1461,0,34,0,0,0.5353,0.6814,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6331,9938.4297,5452.6953,6211.1875,0,15391.1250,0,0,0,0.1159,0,0,0,0,0,472,359,0,0.098000,0,0,0,0,0,0,0,0,0,0,0
,0.078600,0.014000,0.090300,0.013200,0.084500,0.002100,0.005400,0.003500,0.024100,0.001400,0.005000,0.030700,0.9827,0.2837,0.014100,0.9686,0.003200,0.8895,0.4219,0.019600,0.000900,0.002100,0.003900,0.091900,0.001300,0.000700,0.002000,0.012700,0.041400,0.4137,0.3485,0.001100,0.017400,0.000800,0.001600,0.049100,0.011300,0.000200,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1060,0,18.5000,0,0,0.3039,0.4099,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5406,9933.4883,5452.6953,6211.1875,0,15386.1836,0,0,18,2.9383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076600,0.016100,0.1184,0.015900,0.1298,0.002200,0.007000,0.003600,0.029400,0.001200,0.006400,0.040200,0.4028,0.2964,0.014300,0.9272,0.003200,0.011900,0.3679,0.020000,0.000700,0.002200,4.4501,4.6160,0.001700,0.000800,0.005300,0.021000,0.050300,0.5433,0.1165,0.001000,0.025900,0.001500,0.002800,0.2080,0.011400,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1830,0,26,0,0,0.3537,0.5367,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7195,9923.9219,5452.6953,6211.1875,0,15376.6172,0,0,0,0.1407,0,4.4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.081200,0.014700,0.1062,0.013600,0.078700,0.003400,0.005800,0.003500,0.029100,0.001400,0.004900,0.034300,1.6689,0.3050,0.016700,1.1022,0.003000,0,0.4059,0.025800,0.000600,0.002800,0.007200,0.1183,0.002500,0.000800,0.003800,0.018800,0.051000,0.4669,0.3198,0.001200,0.022400,0.001300,0.001600,0.072000,0.016400,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1332,0,27,0,0,0.3291,0.4623,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1855,9919.9102,5452.6953,6211.1875,0,15372.6055,0,0,18,1.9587,0,0,0,0,0,452,341,0,0.091300,0,0,0,0,0,0,0,0,0,0,0
,0.068900,0.012900,0.091400,0.013000,0.086300,0.002100,0.005600,0.003300,0.025200,0.002900,0.005400,0.032400,0.4724,0.2816,0.014400,0.9765,0.002700,0,0.2605,0.019500,0.000800,0.064000,0.004000,0.1027,0.001100,0.000800,0.002000,0.014300,0.058600,0.7321,0.1174,0.005800,0.022400,0.001200,0.001600,0.052300,0.014500,0.000200,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,74,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1551,0,27.5000,0,0,0.5727,0.7278,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1135,9912.8633,5452.6953,6211.1875,0,15365.5586,0,0,0,0.1697,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074300,0.012800,0.099600,0.014600,0.077000,0.001900,0.005000,0.003700,0.023400,0.001200,0.004500,0.031100,0.4045,0.3034,0.014100,0.9097,0.003100,0.5662,0.4635,0.020900,0.000900,0.002200,0.006600,0.1270,0.001300,0.001000,0.003500,0.020000,0.1152,0.5009,0.1072,0.001400,0.021800,0.001300,0.001300,0.048900,0.012200,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1306,0,27,0,0,0.3637,0.4943,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0534,9908.0938,5452.6953,6211.1875,0,15360.7891,0,0,0,1.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066500,0.012700,0.096200,0.014600,0.082000,0.002100,0.005300,0.003500,0.024400,0.001300,0.004600,0.027600,0.9858,0.2736,0.013600,0.9073,0.003200,0,0.2722,0.018700,0.000600,0.002500,0.006800,0.1148,0.001100,0.000600,0.002000,0.012500,0.1448,0.4150,0.3412,0.001300,0.023600,0.001200,0.001500,0.076200,0.013800,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,99,0,9,6,6,0,1,19,0,18,1,0,1,12,0,0,0,0,0,0,0,0.1124,0,24.5000,0,0,0.2966,0.4090,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1468,9904.5000,5452.6953,6211.1875,0,15357.1953,0,0,18,0.1436,0,0,0,0,0,448,343,0,0.1011,0,0,0,0,0,0,0,0,0,0,0
,0.067700,0.015500,0.088700,0.013500,0.082900,0.002300,0.006600,0.003800,0.026100,0.014100,0.004400,0.029600,0.6624,0.2309,0.012600,0.8607,0.002700,0,0.3665,0.018200,0.000500,0.002100,0.004800,0.092600,0.001200,0.000800,0.002200,0.012400,0.1067,0.3633,0.2848,0.001200,0.019700,0.001300,0.001500,0.049500,0.011600,0.000300,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,6,6,0,0,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.098296,0,22,0,0,0.2606,0.3589,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3281,9901.7227,5452.6953,6211.1875,0,15354.4180,0,0,18,1.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.058900,0.012300,0.1000,0.012300,0.091400,0.002200,0.006400,0.003600,0.025900,0.001500,0.004800,0.031200,0.3590,0.2636,0.013700,0.9192,0.003300,0.024200,0.2620,0.018700,0.000800,0.002500,3.7834,3.8845,0.001500,0.000700,0.002400,0.018400,0.1085,0.4819,0.098100,0.001000,0.018500,0.001500,0.001300,0.041000,0.011100,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1292,0,25,0,0,0.3477,0.4769,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3960,9897.4141,5452.7578,6211.1875,0,15350.1719,0,0,0,0.1591,0,3.7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065700,0.012700,0.083300,0.012700,0.070600,0.001900,0.005300,0.003200,0.022000,0.001300,0.004500,0.029200,1.5245,0.2380,0.015400,0.9170,0.003900,0.1861,0.4093,0.020300,0.000600,0.002200,0.004900,0.097600,0.001100,0.000700,0.002400,0.014000,0.043900,0.3382,0.3141,0.001300,0.020300,0.001200,0.001300,0.049600,0.012000,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,6,6,0,0,18,0,18,0,0,1,12,0,0,0,0,0,0,0,0.094712,0,21.5000,0,0,0.2394,0.3341,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2279,9893.4180,5452.7578,6211.1875,0,15346.1758,0,0,18,2.7035,0,0,0,0,0,470,359,0,0.092100,0,0,0,0,0,0,0,0,0,0,0
,0.065400,0.014500,0.089400,0.014400,0.090000,0.002300,0.006100,0.003600,0.024800,0.001300,0.005400,0.032500,0.3574,0.2646,0.013300,0.8589,0.002500,0.1377,0.2868,0.018500,0.000700,0.063000,0.004200,0.099200,0.000900,0.000800,0.001900,0.014200,0.046900,0.4413,0.1011,0.001300,0.020100,0.001500,0.001500,0.047100,0.012100,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1337,0,22.5000,0,0,0.3031,0.4368,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6024,9889.1992,5452.7578,6211.1875,0,15341.9570,0,0,0,0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065600,0.014100,0.085500,0.013500,0.076000,0.001900,0.005200,0.003300,0.022700,0.001400,0.004400,0.029500,0.3704,0.2396,0.015400,0.9526,0.003100,1.5504,0.4572,0.018700,0.001000,0.002500,0.004900,0.1005,0.001200,0.000800,0.002500,0.014900,0.052700,0.4220,0.1126,0.001400,0.021600,0.001200,0.001400,0.051800,0.012900,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1082,0,24.5000,0,0,0.3094,0.4176,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7018,9884.1523,5452.7578,6211.1875,0,15336.9102,0,0,0,2.9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069600,0.014500,0.090500,0.013600,0.038500,0.002500,0.008600,0.004000,0.028900,0.001700,0.006000,0.041800,0.9906,0.2433,0.013500,0.8647,0.003500,0,0.3047,0.020500,0.000600,0.002400,0.004100,0.098500,0.001300,0.000700,0.001900,0.012700,0.051700,0.5302,0.4084,0.001700,0.019800,0.001300,0.001300,0.054300,0.012000,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,6,6,0,4,18,0,18,0,0,0,12,0,0,0,0,0,0,0,0.1175,0,27,0,0,0.4087,0.5262,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7425,9879.9141,5452.7578,6211.1875,0,15332.6719,0,0,18,0.1278,0,0,0,0,0,452,341,0,0.084800,0,0,0,0,0,0,0,0,0,0,0
