EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgeConnectionBootstrap,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,1.2537,0.074200,0.015900,0.090300,0.013800,0.094800,0.002900,0.007500,0.003800,0.029800,0.001200,0.006000,0.034300,1.1691,0.2961,0.8796,0.018700,0.003600,0,0.3151,0.016500,0.000600,0.002300,0.004400,0.095900,0.001400,0.000600,0.001800,0.013400,0.1168,0.6550,0.4565,0.001400,0.018300,0.001300,0.001600,0.049800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,10,10,0,4,142,0,32,1,0,2,20,0,0,0,0,0,0,0,0.1271,0,25,0,0,0.5235,0.6506,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100,0.000400,0,15.3026,4410.3438,5464.1758,6226.9336,0,9874.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1192,0.068600,0.015500,0.084500,0.029500,0.077500,0.002000,0.006100,0.003500,0.022700,0.001300,0.004500,0.031100,0.3277,0.2052,0.8725,0.014100,0.002900,0.054600,0.2135,0.015800,0.000600,0.063400,0.004700,0.5043,0.001200,0.000600,0.001800,0.014800,0.1060,0.5535,0.099400,0.001700,0.019800,0.001200,0.001400,0.064100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,16,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1319,0,33.5000,0,0,0.4170,0.5489,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200,0.000100,0,15.2206,4411.2148,5464.1758,6226.9336,0,9875.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1243,0.063200,0.012200,0.085600,0.013200,0.086500,0.002000,0.005400,0.003600,0.021500,0.001200,0.004000,0.031900,0.4690,0.2453,1.0574,0.016600,0.004000,0,0.3717,0.018700,0.000800,0.002500,0.004600,0.1071,0.001400,0.000700,0.002500,0.015400,0.1074,0.4480,0.1068,0.001500,0.023100,0.001400,0.001600,0.049700,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,49,3,97,0,7,1,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1042,0,16,0,0,0.3389,0.4431,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012900,0.000100,0,16.6733,4414.1289,5464.1758,6226.9336,0,9878.3047,0,0,466,323,0,0.098500,0,0,0,0,0,0,0,0,0,0
,1.1855,0.062500,0.012500,0.086300,0.012800,0.075100,0.004000,0.005700,0.004500,0.024300,0.001100,0.004000,0.029700,0.3128,0.2400,0.8392,0.009900,0.002600,0,0.3973,0.024600,0.000400,0.002900,0.004700,0.1255,0.001900,0.000800,0.002100,0.018600,0.067200,0.4881,0.1117,0.001400,0.019100,0.001300,0.001700,0.052200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1336,0,29,0,0,0.3497,0.4833,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013200,0.000200,0,17.1586,4413.7422,5464.1758,6226.9336,0,9877.9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.2021,0.064700,0.012600,0.1161,0.018400,0.072100,0.002200,0.006500,0.003200,0.023200,0.001200,0.004400,0.029500,0.4849,0.2381,0.8968,0.014700,0.003100,0,0.3873,0.034600,0.001300,0.003500,0.008300,0.1532,0.001800,0.001300,0.004500,0.029600,0.055800,0.5237,0.1253,0.001700,0.025200,0.001400,0.001800,0.057900,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1669,0,24,0,0,0.3486,0.5155,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014600,0.000300,0,17.4618,4413.5508,5464.1758,6226.9336,0,9877.7266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1437,0.065600,0.013600,0.1208,0.014300,0.077000,0.002000,0.005700,0.003600,0.022300,0.001600,0.005100,0.031200,0.4149,0.2837,0.9767,0.013400,0.003900,0,0.3388,0.029200,0.001000,0.002600,2.5801,2.7202,0.002200,0.000800,0.004400,0.024300,0.058100,0.5853,0.1619,0.001400,0.029200,0.001600,0.001600,0.058700,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1747,0,23,0,0,0.4055,0.5802,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016900,0.000100,0,19.3900,4408.6680,5464.1758,6226.9336,0,9872.8438,0,0,426,323,0,0.082700,2.5737,0,0,0,0,0,0,0,0,0
,0.7687,0.073700,0.017100,0.090800,0.013400,0.077200,0.002300,0.007400,0.003400,0.026000,0.001300,0.005000,0.030400,1.4400,0.2596,0.9116,0.015200,0.006000,0,0.4236,0.020900,0.000500,0.002100,0.005700,0.1024,0.002000,0.000900,0.002000,0.015000,0.042200,0.6406,0.5352,0.001400,0.022400,0.001400,0.001500,0.055100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,10,10,0,4,116,0,32,0,0,1,20,0,0,0,0,0,0,0,0.1255,0,23.5000,0,0,0.5098,0.6353,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014700,0.000100,0,15.7082,4409.7930,5464.2383,6226.9336,0,9874.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1402,0.062500,0.010800,0.084300,0.012800,0.067900,0.002400,0.005900,0.003800,0.023100,0.001200,0.005300,0.029800,0.3304,0.2464,0.9443,0.014300,0.003200,0,0.2620,0.018400,0.000700,0.070800,0.004900,0.1092,0.001400,0.000600,0.002400,0.015000,0.047800,0.4207,0.1169,0.001400,0.021500,0.001400,0.001900,0.050800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1128,0,26,0,0,0.3037,0.4165,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014300,0.000200,0,14.6903,4412.9688,5464.2383,6226.9336,0,9877.2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.2429,0.068800,0.013100,0.079200,0.012100,0.067700,0.002200,0.005900,0.003800,0.025100,0.001300,0.005400,0.049100,0.3803,0.2953,0.9197,0.019600,0.003700,0,0.4108,0.018300,0.000600,0.002200,0.004700,0.1031,0.001200,0.000700,0.002400,0.014800,0.043800,0.3967,0.1006,0.001200,0.020300,0.001400,0.001300,0.052400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1046,0,21.5000,0,0,0.2874,0.3920,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015900,0.000100,0,16.9086,4411.9766,5464.2383,6226.9336,0,9876.2148,0,0,464,323,0,0.085900,0,0,0,0,0,0,0,0,0,0
,0.1003,0.060400,0.010300,0.078500,0.013100,0.068700,0.002300,0.006200,0.002800,0.022200,0.001100,0.004800,0.025100,0.4100,0.1961,0.8143,0.010500,0.002200,0,0.2626,0.018700,0.000300,0.002100,0.004800,0.1094,0.001500,0.000700,0.002000,0.013500,0.053900,0.5290,0.1227,0.001700,0.022300,0.001500,0.001600,0.058500,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1351,0,26,0,0,0.3887,0.5238,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013900,0.000200,0,16.2334,4406.2031,5464.2383,6226.9336,0,9870.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.7817,0.071400,0.015400,0.089400,0.014100,0.089800,0.002200,0.006500,0.003800,0.025000,0.001400,0.004900,0.033800,0.4028,0.2968,1.3819,0.021800,0.004900,0,0.3887,0.021500,0.000400,0.001800,0.004100,0.1000,0.001300,0.000700,0.002100,0.014400,0.048700,0.5243,0.1199,0.001600,0.020700,0.001600,0.001900,0.050800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1390,0,22.5000,0,0,0.3808,0.5198,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014500,0.000300,0,17.4603,4407.5742,5464.2383,6226.9336,0,9871.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1226,0.069900,0.012900,0.1053,0.014300,0.062000,0.002000,0.005700,0.003700,0.022000,0.001300,0.004800,0.029800,0.5058,0.2462,1.0077,0.015200,0.004300,0,0.3227,0.018900,0.000500,0.002600,1.9039,1.9978,0.001300,0.000600,0.004000,0.019000,0.050900,0.4770,0.1257,0.001300,0.024400,0.001200,0.001800,0.057300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1344,0,27,0,0,0.3379,0.4723,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014900,0.000100,0.025100,18.2472,4410.9805,5464.2383,6226.9336,0,9875.2188,0,0,426,323,0,0.081700,1.8986,0,0,0,0,0,0,0,0,0
,1.4431,0.072500,0.015000,0.094600,0.014600,0.080600,0.002300,0.006700,0.003600,0.026200,0.001600,0.006400,0.037900,1.2063,0.3289,1.0253,0.020400,0.004500,0,0.3014,0.016400,0.000700,0.002100,0.004700,0.097100,0.001200,0.000700,0.002000,0.014300,0.045000,0.5045,0.4565,0.001200,0.022000,0.001200,0.001500,0.050900,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,104,0,32,0,0,2,20,0,0,0,0,0,0,0,0.1161,0,21.5000,0,0,0.3838,0.4999,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013900,0.000100,0,15.9570,4411.7734,5464.2383,6226.9336,0,9876.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1282,0.070400,0.012300,0.090500,0.013600,0.073700,0.001800,0.006500,0.002900,0.020700,0.001200,0.004700,0.031000,0.4504,0.2592,1.0459,0.017800,0.003300,0,0.2845,0.019000,0.000700,0.060500,0.004700,0.1114,0.001100,0.000900,0.002100,0.015100,0.058500,0.5585,0.1551,0.005200,0.044400,0.001600,0.001900,0.2048,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1306,0,22.5000,0,0,0.4234,0.5540,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015900,0.000300,0,14.9289,4406.6641,5464.2383,6226.9336,0,9870.9023,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
,0.1355,0.069600,0.013000,0.090500,0.014600,0.074200,0.002700,0.006100,0.003400,0.022400,0.001300,0.004800,0.029800,0.4860,0.2472,0.9756,0.033200,0.004000,0,0.3884,0.021800,0.000900,0.002600,0.005300,0.1152,0.001600,0.000800,0.002600,0.016300,0.051400,0.5654,0.1314,0.001600,0.023700,0.002500,0.001700,0.056100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1201,0,25.5000,0,0,0.4401,0.5602,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014900,0.000100,0,15.9601,4408.5508,5464.2383,6226.9336,0,9872.7891,0,0,466,325,0,0.066300,0,0,0,0,0,0,0,0,0,0
,0.7612,0.065200,0.013900,0.093200,0.013800,0.085100,0.002700,0.006400,0.003900,0.024100,0.001300,0.005800,0.031800,0.3406,0.2724,0.9873,0.015900,0.003900,0,0.2550,0.019000,0.000800,0.002800,0.004200,0.1098,0.001300,0.000800,0.002400,0.015000,0.1386,0.4439,0.1128,0.001400,0.020300,0.001400,0.001700,0.048700,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1214,0,26.5000,0,0,0.3175,0.4389,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012900,0.000100,0,16.1938,4410.8828,5464.2383,6226.9336,0,9875.1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.1801,0.060300,0.011800,0.092300,0.013300,0.079200,0.002300,0.005600,0.003700,0.023200,0.001200,0.004800,0.030500,0.4766,0.2104,0.9123,0.016700,0.003200,0.084400,0.3757,0.018500,0.000700,0.002100,0.006000,0.5071,0.001400,0.000700,0.002000,0.016400,0.1532,0.6145,0.1363,0.001500,0.019900,0.001300,0.001300,0.074800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,49,3,99,0,8,1,1,0,16,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1372,0,36.5000,0,0,0.4727,0.6099,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800,0.000100,0,18.2306,4410.7500,5464.2383,6226.9336,0,9874.9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1144,0.065700,0.010400,0.095100,0.013800,0.079400,0.001600,0.005500,0.003000,0.019800,0.000900,0.003700,0.028600,0.3673,0.2105,0.8727,0.014600,0.003500,0.060200,0.4113,0.020500,0.000800,0.002500,1.7550,1.8646,0.001700,0.000700,0.003100,0.022200,0.049200,0.4301,0.1247,0.001400,0.022600,0.001600,0.001900,0.050800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1231,0,26,0,0,0.3023,0.4254,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013200,0.000300,0,18.2072,4410.5586,5464.2383,6226.9336,0,9874.7969,0,0,428,323,0,0.088400,1.7506,0,0,0,0,0,0,0,0,0
,1.3366,0.072200,0.011900,0.091200,0.014500,0.072700,0.001800,0.005600,0.003000,0.020400,0.001100,0.004100,0.027600,1.4451,0.2900,0.9725,0.015200,0.004800,0,0.4515,0.025300,0.000800,0.001900,0.005400,0.1378,0.002100,0.000800,0.002400,0.019200,0.2159,0.6711,0.5572,0.002000,0.028800,0.001500,0.001900,0.063200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,10,10,0,6,68,0,32,0,0,2,20,0,0,0,0,0,0,0,0.1367,0,29.5000,0,0,0.5301,0.6668,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018900,0.000300,0,17.4793,4405.8711,5464.2383,6226.9336,0,9870.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1151,0.065500,0.015000,0.080200,0.012400,0.069300,0.001900,0.005400,0.003000,0.020100,0.001200,0.003700,0.054800,0.3583,0.2511,0.8885,0.015600,0.003100,0.065000,0.3183,0.023600,0.000500,0.061100,0.003200,0.098800,0.001400,0.000800,0.002400,0.014400,0.047600,0.5540,0.1198,0.001500,0.022500,0.001400,0.001500,0.052200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1429,0,23.5000,0,0,0.4071,0.5500,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014300,0.000300,0,14.8561,4410.0586,5464.2383,6226.9336,0,9874.2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.7218,0.060600,0.012700,0.081300,0.012800,0.076400,0.002400,0.006300,0.003500,0.024200,0.001100,0.004600,0.028500,0.4655,0.2136,0.8969,0.015100,0.003900,0,0.4429,0.019000,0.000500,0.002200,0.004200,0.1033,0.001400,0.000900,0.001900,0.014500,0.046600,0.4285,0.1097,0.001400,0.019900,0.001300,0.001300,0.053300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1405,0,25,0,0,0.2836,0.4241,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.000200,0,16.8602,4405.7695,5464.2383,6226.9336,0,9870.0078,0,0,468,323,0,0.1133,0,0,0,0,0,0,0,0,0,0
,0.1228,0.067500,0.013100,0.087400,0.014600,0.076500,0.002400,0.005600,0.003200,0.022200,0.001200,0.004200,0.031000,0.3200,0.2284,0.8860,0.014300,0.003300,0,0.2662,0.020000,0.000600,0.002300,0.004900,0.1099,0.001600,0.000700,0.002000,0.017000,0.048900,0.4102,0.1240,0.001500,0.025100,0.001500,0.001900,0.054700,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1151,0,23.5000,0,0,0.2904,0.4055,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.000200,0,16.7695,4406.1562,5464.2383,6226.9336,0,9870.3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.7361,0.074100,0.015900,0.091100,0.014700,0.079100,0.002700,0.008200,0.004000,0.029600,0.001500,0.005700,0.037300,0.3759,0.2343,0.8797,0.016400,0.003200,0,0.3336,0.019000,0.000700,0.002500,0.004900,0.1054,0.001400,0.000700,0.002200,0.015800,0.045600,0.4643,0.1066,0.001400,0.020700,0.001400,0.001300,0.051800,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1203,0,25.5000,0,0,0.3388,0.4591,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800,0.000100,0,16.4616,4408.8984,5464.2383,6226.9336,0,9873.1367,0,0,410,296,0,0.086600,0,0,0,0,0,0,0,0,0,0
