EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.2091,0.069500,0.070500,0.011500,0.1380,0.015600,0.065600,0,0.003400,0.007300,2.2491,2.2731,0.002200,0.012500,0.058100,0.9925,0.4191,0.7015,0.036300,0.006800,0,0.3559,0.036100,0.000800,0.002500,6.4185,6.6763,0.002000,0.001000,0.004400,0.026100,0.1293,0.4754,0.1033,0.001700,0.021100,0.001500,0.001400,0.1209,0.015300,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1296,0,21,0,0,0.4023,0.5319,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3305,4888.4102,5523.2070,6230.3672,0,10411.6172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,6.4131,0,0,0,0,0,0,0,0,0
,5.4202,0.076900,0.2243,0.013600,0.1193,0.016600,0.1399,0.1111,0.004100,0.010100,1.7200,1.7483,0.002500,0.007600,0.035800,2.0880,0.3011,0.7745,0.014900,0.006200,2.3221,0.6555,0.037600,0.001600,0.003600,0.006300,0.2895,0.002900,0.002300,0.004500,0.020000,0.1881,0.5999,0.2987,0.001500,0.024500,0.001200,0.001300,0.1202,0.014000,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1476,0,24.5000,0,0,0.5614,0.7090,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4602,4883.6914,5523.2695,6230.3672,0,10406.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2482,390,0,0.1614,0,0,0,0,0,0,0,0,0,0,0
,0.2054,0.084600,0.1002,0.013600,0.1240,0.018400,0.084600,0,0.002700,0.008000,2.1093,2.1387,0.001700,0.009600,0.049200,1.0191,0.3469,0.6038,0.019700,0.005900,0,0.3280,0.039600,0.000700,0.003100,0.007600,0.2619,0.002600,0.001000,0.002400,0.021300,0.067300,0.6715,0.1261,0.001900,0.026000,0.001800,0.002300,0.1524,0.013800,0.000500,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,99,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1833,0,25,0,0,0.5659,0.7492,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3399,4881.8906,5523.2695,6230.3672,0,10405.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2320,0.085400,0.3206,0.016100,0.1296,0.021100,0.1412,0.083300,0.003000,0.009700,2.1511,2.1766,0.001900,0.009000,0.037600,1.1074,0.3179,0.6547,0.014800,0.006100,2.0443,0.5949,0.037900,0.000800,0.084600,0.006200,0.2806,0.002000,0.001000,0.003800,0.027700,0.075300,0.6110,0.3353,0.001700,0.027500,0.001600,0.002000,0.1291,0.015600,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1675,0,22.5000,0,0,0.4929,0.6604,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0440,4876.1797,5523.2695,6230.3672,0,10399.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1711,0.072500,0.072700,0.011200,0.085400,0.012000,0.034100,0,0.002000,0.009900,1.6322,1.6582,0.001100,0.005900,0.034400,0.3157,0.2368,0.4815,0.014100,0.003600,0,0.2360,0.018700,0.000400,0.001600,0.004800,0.2344,0.001800,0.000800,0.001900,0.015900,0.044500,0.6198,0,0.001800,0.018200,0.001100,0.000900,0.1894,0.018900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1556,0,24,0,0,0.5302,0.6858,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1527,4875.2266,5523.2734,6230.3672,0,10398.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2370,390,0,0.2964,0,0,0,0,0,0,0,0,0,0,0
,5.5781,0.063500,0.1273,0.014700,0.1321,0.033800,0.092300,0,0.002600,0.008500,2.1657,2.1899,0.002300,0.018400,0.050800,1.0941,0.5656,0.7124,0.014700,0.007900,3.9935,0.4556,0.033500,0.000800,0.026400,0.007100,1.2417,0.002400,0.001100,0.004100,0.023400,0.053800,0.8400,0.1477,0.001600,0.023400,0.001600,0.001800,0.1288,0.012800,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2052,0,34.5000,0,0,0.7411,0.9463,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5194,4869.0586,5523.3359,6230.3672,0,10392.3945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1824,0.079100,0.2090,0.017100,0.1639,0.018900,0.052500,0,0.003100,0.014500,2.0505,2.0853,0.002500,0.012300,0.049400,1.0748,0.3750,0.4929,0.015300,0.005200,0,0.3937,0.028400,0.000700,0.002300,8.4571,8.7469,0.002600,0.001300,0.005600,0.028700,0.084400,0.6495,0.3254,0.001800,0.027100,0.001600,0.003400,0.1451,0.015900,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,4,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1660,0,19,0,0,0.5666,0.7326,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7233,4866.7422,5523.3359,6230.3672,0,10390.0781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1797,265,0,0.1823,0,8.4514,0,0,0,0,0,0,0,0,0
,4.8351,0.078800,0.2483,0.014900,0.1370,0.016400,0.1197,0.099200,0.002400,0.008900,1.9397,1.9659,0.002200,0.009900,0.043600,3.1481,0.3655,0.7876,0.019200,0.008700,0.9474,0.5144,0.031200,0.001000,0.003000,0.005300,0.3018,0.002300,0.001400,0.003000,0.020300,0.060800,0.6918,0.3260,0.002200,0.029600,0.001400,0.001700,0.1507,0.018800,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1607,0,29,0,0,0.6430,0.8037,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7544,4868.3633,5523.3359,6230.3672,0,10391.6992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1836,0.1131,0.1006,0.021500,0.1393,0.019200,0.052500,0,0.003200,0.012100,2.4436,2.4778,0.002300,0.011600,0.049200,0.4862,0.2997,0.6094,0.018200,0.005700,0,0.3400,0.040700,0.000800,0.002400,0.008200,0.3246,0.001800,0.001200,0.005300,0.028500,0.057000,0.6971,0,0.001400,0.028300,0.002300,0.001600,0.1412,0.013700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1878,0,21,0,0,0.5984,0.7862,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3350,4864.6953,5523.3359,6230.3672,0,10388.0312,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.2206,0.087600,0.3206,0.017700,0.1618,0.021200,0.1599,0.098800,0.003000,0.012500,2.1902,2.2197,0.001300,0.008500,0.043900,2.1491,0.4455,0.8088,0.020500,0.010300,3.3311,0.6324,0.040500,0.000800,0.2187,0.006700,0.4194,0.002600,0.001000,0.004300,0.027100,0.096800,0.6939,0.5349,0.002700,0.038500,0.001600,0.002100,0.1677,0.017700,0.000400,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1840,0,23.5000,0,0,0.5688,0.7528,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4022,4878.4922,5523.4023,6230.3672,0,10401.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2717,390,0,0.4361,0,0,0,0,0,0,0,0,0,0,0
,0.1993,0.088400,0.1322,0.019100,0.1491,0.022900,0.093300,0,0.007400,0.012700,2.2727,2.3176,0.002500,0.019400,0.046400,0.5050,0.3638,0.6383,0.018800,0.007400,0,0.4416,0.032400,0.000900,0.003600,0.005000,0.2600,0.001300,0.000800,0.002700,0.018500,0.079600,0.6353,0.1710,0.001800,0.036900,0.001600,0.002400,0.1289,0.016600,0.000400,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1413,0,24,0,0,0.5871,0.7284,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3199,4925.7930,5523.4023,6230.3672,0,10449.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7141,0.1335,0.2331,0.068000,0.1854,0.046800,0.078500,0,0.002900,0.008500,2.5022,2.5291,0.002900,0.012900,0.057200,1.7071,0.3497,0.6295,0.017100,0.005700,3.6120,0.5123,0.028200,0.000800,0.003000,0.004900,0.3012,0.003100,0.000800,0.003000,0.026200,0.061000,0.8548,0.3207,0.001700,0.027300,0.001400,0.001600,0.2050,0.019500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1998,0,29.5000,0,0,0.7642,0.9640,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4189,4967.0586,5523.4023,6230.3672,0,10490.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2333,0.077300,0.1495,0.014200,0.1620,0.019400,0.076200,0,0.002700,0.007700,2.0372,2.0607,0.001400,0.009400,0.049500,0.6383,0.4205,0.6410,0.022600,0.006200,0,0.3176,0.030900,0.000900,0.002000,7.7957,8.0615,0.002600,0.001000,0.005700,0.034000,0.066800,0.9456,0.1148,0.005000,0.026400,0.001400,0.001900,0.1241,0.015000,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2255,0,23.5000,0,0,0.8446,1.0701,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9349,4969.6328,5523.4648,6230.3672,0,10493.0977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1697,364,0,0.2313,0,7.7878,0,0,2,0,0,0,0,0,0
,5.2247,0.092800,0.2701,0.023100,0.1198,0.019200,0.1611,0.084100,0.002900,0.010000,1.9880,2.0134,0.001700,0.008600,0.042000,2.6937,0.3368,0.5694,0.016200,0.006300,2.3943,0.5169,0.038200,0.000900,0.003500,0.006100,0.2452,0.001900,0.001400,0.003700,0.021400,0.061800,0.8523,0.2840,0.001900,0.022100,0.001500,0.001800,0.1197,0.015100,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,4,29,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1929,0,30,0,0,0.8014,0.9943,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7934,4967.1680,5523.4648,6230.3672,0,10490.6328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1993,0.068500,0.097700,0.013600,0.1096,0.019300,0.076600,0,0.003000,0.007800,2.0870,2.1122,0.001500,0.007500,0.040700,0.4114,0.3072,0.5979,0.017400,0.006000,0,0.3246,0.032400,0.000600,0.004000,0.006700,0.2543,0.001800,0.000900,0.002400,0.016900,0.064000,0.5696,0.1075,0.001700,0.022200,0.001500,0.001600,0.1226,0.015900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1338,0,21,0,0,0.5078,0.6416,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3032,4965.3242,5523.4648,6230.3672,0,10488.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9224,0.071100,0.1256,0.010300,0.1145,0.017400,0.095200,0.1025,0.002400,0.008000,1.8336,1.8566,0.001600,0.011800,0.060000,0.6353,0.5606,0.6359,0.028600,0.009800,3.3619,0.4993,0.030900,0.000700,0.1060,0.005100,0.2482,0.002000,0.001000,0.002800,0.021500,0.1398,0.7244,0.1338,0.001700,0.029100,0.001700,0.001500,0.1384,0.016200,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,4,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1738,0,25.5000,0,0,0.6182,0.7920,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6423,4961.9453,5523.5273,6230.3672,0,10485.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1755,0.095800,0.1748,0.012700,0.1225,0.018400,0.1464,0,0.003100,0.008300,2.0642,2.0928,0.001600,0.009300,0.083400,1.5634,0.4411,0.7514,0.016100,0.008100,0,0.3604,0.030400,0.000600,0.002700,0.006500,0.2491,0.003300,0.001300,0.002200,0.017600,0.055500,0.5850,0.2894,0.002000,0.023800,0.001600,0.001900,0.1196,0.018600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1663,0,25.5000,0,0,0.4788,0.6451,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3178,4962.5156,5523.5312,6230.3672,0,10486.0469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,3045,464,0,0.2666,0,0,0,0,0,0,0,0,0,0,0
,3.4460,0.083200,0.1995,0.010800,0.1154,0.018400,0.082500,0,0.002300,0.006700,2.2655,2.2859,0.001800,0.010000,0.040400,1.1906,0.5416,0.8308,0.028200,0.010100,0.8720,0.4394,0.034400,0.000700,0.002700,0.005500,0.2436,0.003400,0.001100,0.002500,0.024900,0.1333,0.6648,0.3249,0.001500,0.024800,0.001200,0.001700,0.1993,0.026000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2143,0,21,0,0,0.5253,0.7396,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8829,4960.5469,5523.5312,6230.3672,0,10484.0781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2035,0.095800,0.1075,0.019000,0.1586,0.020200,0.1212,0,0.003500,0.010900,2.4604,2.4968,0.001400,0.013100,0.044100,0.4011,0.3060,0.5550,0.015100,0.005000,0,0.2940,0.027800,0.000700,0.002700,6.9403,7.1848,0.002700,0.001000,0.004800,0.022200,0.1124,0.5785,0.1205,0.001500,0.024400,0.001500,0.003300,0.1065,0.012000,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,49,3,98,0,7,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1631,0,25,0,0,0.4964,0.6595,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5901,4955.6055,5523.5938,6230.3672,0,10479.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1755,291,0,0.1729,0,6.9353,0,0,0,0,0,0,0,0,0
,4.4657,0.070100,0.2550,0.011200,0.090700,0.013700,0.1188,0.085100,0.002100,0.007200,1.5433,1.5638,0.001800,0.008400,0.043000,2.5414,0.4338,0.9717,0.035600,0.008300,0.9367,0.4096,0.026600,0.000900,0.002200,0.004000,0.2292,0.001200,0.000700,0.001900,0.014700,0.047000,0.7255,0.2745,0.001400,0.023900,0.001300,0.001100,0.1098,0.013500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1643,0,23.5000,0,0,0.6865,0.8508,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4451,4954.2969,5523.5938,6230.3672,0,10477.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1846,0.068400,0.1302,0.011000,0.089500,0.012600,0.079100,0,0.002600,0.010300,1.6554,1.6838,0.001500,0.006500,0.037100,0.3402,0.2513,0.5565,0.011900,0.003500,0,0.2429,0.019500,0.000300,0.001700,0.003800,0.9151,0.001500,0.000600,0.002400,0.013900,0.040100,0.9216,0.089300,0.001200,0.020400,0.001100,0.001100,0.1276,0.013800,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,18,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1865,0,36.5000,0,0,0.8465,1.0330,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3153,4951.5664,5523.5938,6230.3672,0,10475.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
