EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.049200,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1963,0,0,0.012200,0.083100,0.017800,1.4000,0.027400,0.1027,0.011200,0.001200,0.003800,0.027900,0.3182,0.5465,0.1449,0.004400,0.059000,0.040200,0.2317,0.028300,0.001100,0.002300,0.066700,0.016600,0.030100,0.005700,0.1252,1.1002,0.044500,0.2381,0.046300,0.082400,0.002200,0.019300,0.001300,0.006400,0.001500,0.009700,0.033300,0.062800,0.005400,0.000100,0.021000,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,0.056550,4,0.048100,0.069200,15.6071,8563.2031,2462.0820,2438.1680,0,11025.2852,0,0,0,0,0,16.6667,0.5302,28.9839,0,0,572,384,0,0.1105,0,0,0,0
,0.057200,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2331,0.004200,1,0.012800,0.1010,0.012600,1.6245,0.031500,0.2019,0,0.001300,0.004500,0.032800,0.3698,0.5565,0.1518,0.004800,0.062300,0.042400,0.3387,0.022500,0.000700,0.002400,0.070300,0.017700,0.031100,0.006700,0.1258,1.3512,0.043800,0.2171,0.049000,0.080100,0.002600,0.020300,0.001500,0.006300,0.001700,0.048300,0.074500,0.051500,0.006000,0.000100,0.1527,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2033,0.050825,4,0.011300,0.080900,17.3605,8563.2031,2462.0820,2438.1680,0,11025.2852,0,0,0,0,0,16.6667,0.4753,29.3170,0,0,0,0,0,0,0,0,0,0
,0.054600,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2373,0,0,0.012500,0.086300,0.012500,1.3820,0.028700,0.1056,0.1624,0.001100,0.004700,0.028600,0.3549,0.4481,0.1403,0.004700,0.062600,0.042100,0.2782,0.027800,0.001000,0.002500,0.070400,0.016900,0.031600,0.006400,0.1240,1.1145,0.048700,0.2159,0.048200,0.1028,0.002400,0.021300,0.001400,0.006700,0.001700,0.019800,0.044200,0.054500,0.005900,0,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2364,0.059100,4,0.048300,0.075100,16.1241,8563.1367,2462.0820,2438.1680,0,11025.2852,0,0,0,0,0,16.6667,0.5217,28.6384,0,0.002200,0,0,0,0,0,0,0,0
,0.056100,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2326,0.002800,1,0.012800,0.097200,0.012800,1.6524,0.036300,0.2048,0.1941,0.001300,0.005100,0.027900,0.3904,0.5057,0.1403,0.004400,0.063200,0.043200,0.2730,0.024300,0.004900,0.002900,0.081000,0.021300,0.035200,0.006600,0.1223,1.2626,0.042100,0.3220,0.055300,0.089500,0.002800,0.026000,0.001400,0.006700,0.001600,0.009600,0.033100,0.051800,0.006100,0.000100,0.1532,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2153,0.053825,4,0.012100,0.083400,17.3180,8564.0039,2462.0820,2438.1680,0,11025.2188,0,0,0,0,0,16.6667,0.5334,28.7741,0,0,550,382,0,0.1237,0,0,0,0
,0.054500,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2740,0.004800,1,0.012900,0.089100,0.013000,1.4951,0.030800,0.058500,0,0.001200,0.004000,0.028900,0.3451,0.5433,0.1426,0.004800,0.064900,0.040500,0.3191,0.027300,0.001000,0.002100,0.079300,0.015200,0.028500,0.005200,0.1340,1.1371,0.044800,0.2995,0.051000,0.086500,0.002700,0.024500,0.001300,0.006000,0.001700,0.018900,0.042100,0.047800,0.005300,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0.059600,4,0.048000,0.077700,16.0429,8564.0039,2462.0859,2438.1680,0,11026.0898,0,0,0,0,0,16.6667,0.5266,29.0386,0,0,0,0,0,0,0,0,0,0
,0.049100,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2401,0.004100,1,0.011700,0.1011,0.010900,1.6649,0.033200,0.2870,0.3436,0.001300,0.004100,0.029700,0.3625,0.5293,0.1478,0.005500,0.061300,0.040100,0.2930,0.017200,0.000500,0.065900,0.086800,0.013900,0.031300,0.006300,0.1236,1.4083,0.041800,0.2083,0.043800,0.073000,0.002300,0.021100,0.001300,0.006400,0.001400,0.018300,0.041500,0.046200,0.004900,0.000100,0.1483,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2382,0.059550,4,0.048600,0.076500,17.5615,8564.0039,2462.0859,2438.1680,0,11026.0898,0,0,0,0,0,16.6667,0.4922,28.8396,0.007800,0,0,0,0,0,0,0,0,0
,0.051800,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2141,0,0,0.011300,0.089100,0.012700,1.5786,0.030300,0.1046,0.1544,0.001200,0.004500,0.028200,0.2978,0.4629,0.1608,0.003800,0.059900,0.040800,0.2471,0.025100,0.000800,0.002000,0.068400,0.014800,0.028300,0.005900,0.1349,1.2968,0.041900,0.2110,0.048600,0.092000,0.002800,0.019900,0.001600,0.006500,0.001600,0.011100,0.035200,0.053100,0.005500,0.000100,0.021700,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1391,0.034775,4,0.007900,0.066600,15.8675,8564.0078,2462.0859,2438.1680,0,11026.0898,0,0,0,0,0,16.6667,0.5278,29.4799,0,0,549,385,0,0.1093,0,0,0,0
,0.049800,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2480,0,0,0.014400,0.088200,0.013700,1.6404,0.034300,0.3265,0.2542,0.001400,0.007100,0.033800,0.4026,0.5403,0.1351,0.003700,0.062900,0.040500,0.2948,0.018900,0.000700,0.002100,0.063100,0.014500,0.028500,0.005300,0.1235,1.3668,0.043200,0.2257,0.044900,0.084400,0.002200,0.019400,0.001300,0.006700,0.001600,0.019000,0.043400,0.048700,0.005900,0.000100,0.2877,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2707,0.067675,4,0.064300,0.069800,17.5138,8563.3477,2462.0859,2438.1680,0,11026.0938,0,0,0,0,0,16.6667,0.4756,27.9105,0,0,0,0,0,0,0,0,0,0
,0.045800,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2279,0,0,0.012700,0.082300,0.012700,1.3648,0.031000,0.1107,0.3588,0.000900,0.005100,0.027900,0.3560,0.4708,0.1373,0.004900,0.058700,0.040300,0.2014,0.020600,0.000700,0.009500,0.062500,0.013700,0.029800,0.006000,0.1220,1.0721,0.040000,0.2528,0.044100,0.077200,0.002000,0.018900,0.001400,0.006000,0.001600,0.017100,0.037900,0.046200,0.005000,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079,0.051975,4,0.042600,0.065400,15.7372,8563.2227,2462.0859,2438.1680,0,11025.4336,0,0,0,0,0,16.6667,0.5125,29.3978,0,0,0,0,0,0,0,0,0,0
,0.049300,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602,0,0,0.018200,0.084100,0.012900,1.5866,0.029600,0.2767,0,0.001400,0.005000,0.027700,0.4095,0.5336,0.1707,0.005200,0.071800,0.052300,0.2345,0.018700,0.000700,0.002200,0.073200,0.018200,0.034500,0.006300,0.1274,1.3310,0.044100,0.2072,0.052000,0.087000,0.008400,0.019400,0.001300,0.006500,0.001500,0.010100,0.033300,0.048100,0.005300,0.000200,0.1534,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2499,0.062475,4,0.048000,0.079800,17.1056,8563.1016,2462.0859,2438.1680,0,11025.3086,0,0,0,0,0,16.6667,0.5050,28.5167,0,0,555,381,0,0.1126,0,0,0,0
,0.055100,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2716,0,0,0.012600,0.1048,0.012800,1.3631,0.037700,0.1213,0.1860,0.001100,0.004500,0.033500,0.3792,0.4633,0.1121,0.004100,0.062600,0.046300,0.3131,0.021900,0.000700,0.002100,0.066600,0.015800,0.031500,0.005900,0.1229,1.1018,0.040700,0.2132,0.044200,0.071300,0.002400,0.036600,0.001400,0.006800,0.001500,0.018300,0.040900,0.042900,0.004700,0,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2526,0.063150,4,0.049100,0.084700,16.2652,8563.0391,2462.0898,2438.1680,0,11025.1914,0,0,0,0,0,16.6667,0.5510,28.5913,0,0.029300,0,0,0,0,0,0,0,0
,0.047400,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2511,0,0,0.012600,0.087100,0.012400,1.5573,0.029300,0.2666,0.1564,0.001000,0.004300,0.030300,0.3546,0.6753,0.1464,0.005000,0.061800,0.039800,0.2936,0.019300,0.000800,0.081900,0.069000,0.016800,0.031200,0.006000,0.1251,1.2962,0.044600,0.2118,0.048800,0.1069,0.002300,0.021000,0.001300,0.006500,0.001500,0.020000,0.043500,0.048000,0.005100,0.000100,0.1495,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2172,0.054300,4,0.044500,0.070500,17.3747,8563.0430,2462.0898,2438.1680,0,11025.1289,0,0,0,0,0,16.6667,0.4183,29.2680,0,0,0,0,0,0,0,0,0,0
,0.041300,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2141,0,0,0.012600,0.086300,0.013100,1.4130,0.036500,0.1061,0,0.001200,0.004900,0.032300,0.3035,0.5553,0.1552,0.005100,0.063600,0.043900,0.2696,0.019800,0.000800,0.002400,0.070700,0.016200,0.033500,0.006200,0.1253,1.1497,0.046000,0.2160,0.051300,0.1419,0.002300,0.022500,0.001500,0.007300,0.001700,0.008900,0.031800,0.045900,0.005000,0.000100,0.024300,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2443,0.061075,4,0.049400,0.076900,15.8713,8563.0391,2462.0898,2438.1680,0,11025.1328,0,0,0,0,0,16.6667,0.5427,29.2191,0,0,538,382,0,0.1119,0,0,0,0
,0.059400,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2525,0,0,0.012100,0.084700,0.012500,1.5602,0.039100,0.1026,0,0.001000,0.004700,0.032900,0.5634,0.6350,0.2387,0.004900,0.060800,0.072100,0.1883,0.021300,0.000900,0.002400,0.070000,0.018000,0.040200,0.006400,0.1249,1.2739,0.045200,0.2136,0.046500,0.075200,0.002200,0.022000,0.001300,0.006100,0.001600,0.018700,0.041700,0.047200,0.005200,0.000100,0,0,0,63,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2680,0.067000,4,0.052700,0.072300,17.1400,8563.0391,2462.0938,2438.1680,0,11025.1328,0,0,0,0,0,16.6667,0.5014,28.7871,0,0.051600,0,0,0,0,1,0,0,0
,0.049700,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2103,0,0,0.012100,0.089200,0.012000,1.6802,0.031900,0.2188,0.1700,0.001000,0.005000,0.027900,0.3462,0.4537,0.1428,0.004500,0.061100,0.042200,0.2442,0.032500,0.000800,0.002500,0.074900,0.018900,0.034200,0.006200,0.1244,1.3074,0.045600,0.3026,0.068900,0.092200,0.002800,0.025000,0.001300,0.006800,0.001700,0.018000,0.042000,0.050500,0.005500,0.000200,0.1530,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2460,0.061500,4,0.055600,0.073300,16.7656,8562.9727,2462.0938,2438.1680,0,11025.1328,0,0,0,0,0,16.6667,0.5085,29.4084,0,0,0,0,0,0,0,0,0,0
,0.055400,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2499,0,0,0.012900,0.084900,0.012900,1.4169,0.030800,0.1037,0.1655,0.001200,0.004600,0.032200,0.4624,0.5418,0.1130,0.004800,0.064400,0.044500,0.2947,0.024100,0.000700,0.002200,0.072400,0.019800,0.035000,0.006400,0.1247,1.1459,0.043200,0.2300,0.046200,0.070600,0.002500,0.019400,0.001200,0.005900,0.001400,0.009300,0.032600,0.059300,0.005000,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2415,0.060375,4,0.048600,0.074000,16.2853,8563.3398,2462.0938,2438.1680,0,11025.0664,0,0,0,0,0,16.6667,0.5130,29.0047,0,0,527,383,0,0.1043,0,0,0,0
,0.045300,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2028,0,0,0.013300,0.093700,0.012600,1.6330,0.035500,0.1810,0,0.001200,0.004600,0.027800,0.3620,0.5615,0.1116,0.004500,0.064900,0.043200,0.2325,0.027100,0.000800,0.002400,0.066000,0.016300,0.030300,0.005900,0.1271,1.2798,0.043600,0.2941,0.050700,0.077800,0.002700,0.024100,0.001300,0.006100,0.001500,0.018800,0.042400,0.048500,0.005300,0,0.1532,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0.064900,4,0.044900,0.079800,16.8530,8561.8906,2462.0938,2438.1680,0,11025.4336,0,0,0,0,0,16.6667,0.4386,28.0441,0,0,0,0,0,0,0,0,0,0
,0.058400,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2792,0,0,0.013900,0.1211,0.013800,1.5345,0.031500,0.2055,0,0.001300,0.004700,0.030100,0.4344,0.5165,0.1136,0.004400,0.067300,0.043700,0.3291,0.021300,0.001000,0.092300,0.068400,0.018100,0.037500,0.006900,0.1235,1.2677,0.042600,0.2117,0.045800,0.082000,0.002400,0.030300,0.001400,0.006800,0.002800,0.019400,0.043600,0.048400,0.005400,0,0.1641,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2571,0.064275,4,0.048800,0.088900,16.8690,8561.5547,2462.1562,2438.1680,0,11024.0469,0,0,0,0,0,16.6667,0.4828,27.8803,0,0.028800,0,0,0,0,0,0,0,0
,0.1291,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2250,0,0,0.011900,0.093300,0.012400,1.3519,0.029000,0.1137,0.1572,0.001200,0.004900,0.030000,0.3597,0.4797,0.1374,0.004500,0.056400,0.043900,0.2299,0.021500,0.000800,0.002200,0.071600,0.015000,0.028800,0.005900,0.1354,1.1109,0.042700,0.2075,0.045400,0.090400,0.002300,0.024600,0.001600,0.007000,0.001800,0.010100,0.033600,0.049700,0.005300,0,0.021800,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2091,0.052275,4,0.044600,0.064600,16.0456,8561.5547,2462.1562,2438.1680,0,11023.7109,0,0,0,0,0,16.6667,0.5106,29.7117,0,0,547,378,0,0.1291,0,0,0,0
,0.039200,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2064,0.006100,1,0.011000,0.079100,0.011600,1.5635,0.024800,0.1856,0.1622,0.000900,0.004200,0.027200,0.3782,0.5570,0.1393,0.004100,0.055400,0.037000,0.2568,0.017600,0.000400,0.001900,0.069300,0.014000,0.031200,0.005500,0.1285,1.2943,0.045300,0.2278,0.044800,0.082400,0.001900,0.020000,0.001500,0.006100,0.001300,0.018800,0.040400,0.1420,0.005600,0.000100,0.1514,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2230,0.055750,4,0.043700,0.067400,17.2421,8561.2227,2462.1602,2438.1680,0,11023.7148,0,0,0,0,0,16.6667,0.4801,29.1551,0,0,0,0,0,0,0,0,0,0
