EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1474,0.073700,0.1665,0.011300,0.093100,0.016200,0.069700,0.002600,0.009100,0.004200,0.042000,0.001400,0.005300,0.033400,0.9110,0.2446,0.016500,1.2883,0.005900,0.3187,0.027300,0.000600,0.002300,0.005100,0.1105,0.001300,0.000800,0.002100,0.015000,0.050700,0.4727,0.4312,0.001600,0.019900,0.001300,0.001500,0.098400,0.015200,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1131,0,23,0,0,0.4120,0.5251,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5421,4502.6250,5484.5273,6220.4102,0,9987.1523,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5267,0.058200,0.084900,0.008100,0.076800,0.011900,0.062300,0.002200,0.007000,0.003800,0.023200,0.001200,0.003900,0.031000,0.3879,0.2927,0.012000,0.8622,0.004900,0.4266,0.027700,0.000500,0.002000,0.004200,0.1042,0.001300,0.000700,0.002200,0.017500,0.040500,0.5965,0.080000,0.000900,0.016300,0.001100,0.000900,0.091400,0.012900,0.000300,2.1422,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1468,0,23.5000,0,0,0.5170,0.6638,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8283,4504.6172,5484.5273,6220.4102,0,9989.1445,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2196,364,0,0.1924,0,0,0,0,0,0,0,0,0
,0.1470,0.072600,0.2080,0.013200,0.1154,0.017100,0.081900,0.002700,0.008200,0.003800,0.027900,0.001000,0.004800,0.034000,1.2171,0.3870,0.022000,0.9979,0.005800,0.2539,0.026900,0.000500,0.001800,6.5809,6.6962,0.001900,0.000700,0.004100,0.021700,0.052800,0.4701,0.4730,0.001800,0.022000,0.001400,0.001600,0.092500,0.014900,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1233,0,23,0,0,0.4030,0.5263,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6571,4504.5000,5484.5273,6220.4102,0,9989.0273,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,6.5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1369,0.062300,0.2465,0.011200,0.081900,0.012800,0.076000,0.002300,0.007500,0.003200,0.023000,0.001300,0.004700,0.030300,1.9452,0.2616,0.011700,0.8487,0.005400,0.4134,0.025400,0.000500,0.002300,0.004300,0.1055,0.001400,0.000800,0.002400,0.015900,0.044400,0.4783,0.6415,0.001300,0.020000,0.001200,0.001200,0.083600,0.013900,0.000200,1.5566,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1108,0,23.5000,0,0,0.4222,0.5330,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9457,4504.4961,5484.5273,6220.4102,0,9989.0234,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1422,0.066600,0.1417,0.009000,0.080100,0.011900,0.068400,0.002100,0.006700,0.003100,0.022500,0.000900,0.004100,0.030300,0.6377,0.2873,0.014400,0.8361,0.003700,0.1985,0.019600,0.000500,0.065300,0.003800,0.7704,0.001400,0.000600,0.001200,0.012200,0.038600,0.8246,0.092300,0.001000,0.016100,0.000800,0.001000,0.088700,0.012700,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1659,0,35,0,0,0.7513,0.9172,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7897,4504.4531,5484.5273,6220.4102,0,9988.9805,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2466,390,0,0.3689,0,0,0,0,0,0,0,0,0
,5.3285,0.067200,0.071500,0.012900,0.095200,0.015800,0.078800,0.002400,0.008000,0.003700,0.025100,0.001200,0.004100,0.033900,0.3995,0.2138,0.016900,0.9133,0.004200,0.4112,0.024600,0.000600,0.002400,0.004500,0.1142,0.001300,0.000800,0.002400,0.016700,0.046900,0.4392,0.089100,0.001600,0.019500,0.001200,0.001500,0.084800,0.013900,0.000200,4.0741,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1078,0,20.5000,0,0,0.3856,0.4934,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7545,4503.2578,5484.5273,6220.4102,0,9987.7852,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1368,0.062800,0.1659,0.007900,0.078300,0.013900,0.061300,0.002800,0.007900,0.003300,0.024500,0.000800,0.003800,0.029700,1.1218,0.2553,0.014400,0.8704,0.003700,0.2556,0.026200,0.000500,0.002000,0.004900,0.1069,0.001500,0.001000,0.001800,0.015500,0.042000,0.4295,0.4371,0.001400,0.018000,0.001200,0.001400,0.086800,0.014000,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1105,0,22,0,0,0.3653,0.4758,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9191,4503.2734,5484.5273,6220.4102,0,9987.8008,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3401,0.070900,0.4073,0.010400,0.098000,0.016000,0.067100,0.002700,0.009500,0.004100,0.030200,0.001700,0.006100,0.041600,1.4075,0.3955,0.021400,1.3078,0.006800,0.4466,0.030100,0.000700,0.002100,0.005300,0.1283,0.002200,0.000900,0.002600,0.017300,0.056900,1.2319,0.7369,0.006200,0.024800,0.001500,0.001800,0.1061,0.015500,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,70,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.2673,0,27.5000,1.8623,0,1.2559,1.5232,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1848,4503.2266,5484.5273,6220.4102,0,9987.7539,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2370,364,0,0.2713,0,2,0,0,0,0,0,0,0
,0.1530,0.066200,0.077200,0.009300,0.1089,0.015300,0.062800,0.002200,0.006500,0.003400,0.023200,0.000900,0.003800,0.029100,0.3955,0.2789,0.019800,1.0459,0.004200,0.3069,0.028700,0.000600,0.001800,5.9806,6.1097,0.002200,0.000900,0.004400,0.022900,0.050400,0.5190,0.1072,0.001700,0.023000,0.001400,0.001700,0.093500,0.014800,0.000100,0.076600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1299,0,22.5000,0,0,0.4488,0.5787,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0315,4503.0312,5484.5273,6220.4102,0,9987.5586,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,5.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0014,0.085700,0.1770,0.009400,0.097700,0.016200,0.077100,0.002600,0.009200,0.003700,0.026600,0.001000,0.004300,0.032100,2.3625,0.2273,0.016300,0.8805,0.006100,0.5098,0.029100,0.000500,0.002800,0.005000,0.1239,0.001100,0.000900,0.002700,0.016900,0.1115,0.5310,0.4856,0.001600,0.021100,0.001300,0.001600,0.089700,0.012700,0.000100,1.6670,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,9,9,0,3,27,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1296,0,23.5000,0,0,0.4644,0.5940,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5742,4502.9883,5484.5273,6220.4102,0,9987.5156,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1520,0.067700,0.093800,0.012100,0.085600,0.013300,0.067800,0.002000,0.007500,0.003600,0.024800,0.001100,0.004100,0.036300,0.3350,0.2053,0.012600,0.8573,0.003700,0.2535,0.024900,0.000600,0.067900,0.004400,0.1035,0.001400,0.000900,0.001800,0.014100,0.093700,0.5114,0.087100,0.001200,0.020200,0.001400,0.001300,0.083000,0.013600,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1161,0,27,0,0,0.4431,0.5592,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4276,4538.9805,5484.5273,6220.4102,0,10023.5078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2860,391,0,0.3461,0,0,0,0,0,0,0,0,0
,5.1694,0.074300,0.2344,0.014600,0.099600,0.017700,0.1010,0.002600,0.008300,0.003600,0.026200,0.001400,0.004300,0.034400,1.2729,0.2879,0.021800,0.9654,0.005500,0.4848,0.028300,0.000900,0.002500,0.004600,0.1241,0.001500,0.000800,0.002200,0.017300,0.1249,0.6181,0.4381,0.001600,0.021700,0.001400,0.001900,0.094300,0.016900,0.000300,2.7534,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,9,9,0,4,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1350,0,28,0,0,0.5622,0.6972,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7066,4543.0625,5484.5273,6220.4102,0,10027.5898,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1406,0.064700,0.070700,0.013900,0.087600,0.014000,0.090500,0.002600,0.007600,0.003500,0.026500,0.001200,0.004700,0.037900,0.3621,0.2274,0.013100,0.8853,0.003800,0.2621,0.026500,0.000700,0.002200,0.004100,0.1048,0.001100,0.000900,0.001800,0.014100,0.1014,0.4802,0.088400,0.001400,0.019300,0.001300,0.001300,0.086100,0.013300,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1152,0,24,0,0,0.4169,0.5321,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8152,4543.0742,5484.5273,6220.4102,0,10027.6016,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3686,0.064700,0.1967,0.009200,0.081300,0.013700,0.076800,0.002400,0.008000,0.002900,0.023500,0.000900,0.003800,0.031000,0.8914,0.2283,0.011900,0.8557,0.004200,0.3825,0.024300,0.000600,0.002200,0.005200,0.1075,0.001200,0.000900,0.002000,0.015700,0.046400,0.4403,0.5403,0.001600,0.019500,0.001300,0.001300,0.085900,0.013200,0.000200,0.9908,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,48,4,97,0,6,10,10,0,2,26,0,26,0,0,3,20,0,0,0,0,0,0,0,0.1068,0,22,0,0,0.3864,0.4932,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6678,4543.0977,5484.5273,6220.4102,0,10027.6250,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2328,364,0,0.1448,0,0,0,0,0,0,0,0,0
,0.1403,0.078700,0.076500,0.015500,0.1287,0.036900,0.096100,0.002700,0.009100,0.003800,0.029400,0.001500,0.005300,0.040000,0.7803,0.2953,0.016100,0.9066,0.005600,0.3605,0.034000,0.001400,0.002900,5.9897,6.1247,0.001900,0.000900,0.005400,0.023000,0.053800,0.5389,0.097800,0.001700,0.023100,0.001600,0.002000,0.1037,0.012400,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1375,0,28.5000,0,0,0.4633,0.6008,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7546,4532.5977,5484.5273,6220.4102,0,10017.1250,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,5.9841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.6786,0.064100,0.1686,0.010900,0.088100,0.013700,0.1065,0.002400,0.007700,0.003400,0.025700,0.001100,0.005600,0.031700,2.1032,0.2070,0.015900,0.8790,0.005300,0.5231,0.031100,0.000400,0.002400,0.004200,0.1190,0.001600,0.001100,0.002400,0.017500,0.047200,0.4989,0.4493,0.001400,0.019300,0.001200,0.001300,0.084900,0.012500,0.000100,0.2737,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1449,0,23.5000,0,0,0.4142,0.5591,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4722,4532.5352,5484.5273,6220.4102,0,10017.0625,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1523,0.069200,0.1312,0.011100,0.083500,0.014300,0.061400,0.002500,0.007900,0.003400,0.025100,0.001200,0.004600,0.038300,0.4169,0.2826,0.018400,0.9272,0.004600,0.3294,0.026500,0.000500,0.069200,0.004400,0.1061,0.001300,0.000900,0.002100,0.015300,0.046600,0.4470,0.093200,0.001600,0.019500,0.001200,0.001300,0.084800,0.012900,0.000200,0.006700,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1060,0,23,0,0,0.4298,0.5358,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1276,4532.4570,5484.5273,6220.4102,0,10016.9844,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2552,390,0,0.2959,0,0,0,0,0,0,0,0,0
,3.3264,0.067500,0.081900,0.014300,0.088200,0.014500,0.079500,0.002700,0.008300,0.003500,0.026300,0.001200,0.004200,0.033700,0.7737,0.2718,0.017300,0.9532,0.004100,0.3622,0.025600,0.000500,0.001900,0.004100,0.1120,0.001200,0.000800,0.002100,0.017300,0.047800,0.5294,0.094400,0.001400,0.021000,0.001300,0.001400,0.090200,0.013600,0.000100,1.9207,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1214,0,24,0,0,0.4709,0.5923,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0376,4532.2852,5484.5273,6220.4102,0,10016.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1489,0.063600,0.1602,0.009700,0.1402,0.013100,0.067400,0.002300,0.007600,0.003200,0.023800,0.001200,0.004300,0.031600,0.8628,0.2910,0.016900,0.9026,0.004700,0.2754,0.026100,0.000500,0.002500,0.003900,0.1027,0.001300,0.000900,0.002100,0.014400,0.045400,0.4995,0.4421,0.001300,0.018700,0.001500,0.001300,0.083500,0.014200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1122,0,24,0,0,0.4386,0.5508,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1459,4532.1484,5484.5273,6220.4102,0,10016.6758,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3302,0.065700,0.1119,0.010400,0.092600,0.016100,0.071600,0.002300,0.008400,0.004000,0.026800,0.001100,0.004400,0.035000,0.4073,0.2374,0.013700,0.9772,0.005000,0.4396,0.026800,0.000600,0.002000,0.004800,1.0273,0.001100,0.000900,0.002500,0.018700,0.048100,0.7060,0.1126,0.001600,0.020300,0.001200,0.001600,0.098400,0.012600,0.000100,3.9505,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1483,0,37.5000,0,0,0.6511,0.7994,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0416,4532.1523,5484.5273,6220.4102,0,10016.6797,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2200,364,0,0.1896,0,0,0,0,0,0,0,0,0
,0.1539,0.073300,0.1474,0.008700,0.1142,0.015900,0.2351,0.002500,0.007800,0.003500,0.026100,0.001200,0.006600,0.035400,1.2047,0.2622,0.015200,0.8614,0.004500,0.2718,0.030300,0.000500,0.001900,6.0889,6.2062,0.001900,0.001000,0.004300,0.022200,0.052000,0.3705,0.4391,0.001600,0.023400,0.001500,0.002000,0.089800,0.016800,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.099506,0,14,0,0,0.3113,0.4108,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6932,4532.1523,5484.5273,6220.4102,0,10016.6797,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,6.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.4194,0.068700,0.2288,0.011500,0.094200,0.015100,0.067300,0.002400,0.028100,0.003900,0.048900,0.001700,0.007200,0.033300,2.0034,0.2263,0.021800,1.0976,0.006800,0.3518,0.024600,0.000700,0.001700,0.004900,0.1004,0.001500,0.000900,0.002000,0.013600,0.052300,0.5314,0.4165,0.001600,0.022400,0.001300,0.001500,0.083200,0.015100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1242,0,29,0,0,0.4684,0.5926,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2911,4532.1484,5484.5273,6220.4102,0,10016.6758,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
