EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiBuildingShieldComponent,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1511,0.062300,0.011200,0.088500,0.013300,0.065200,0.002300,0.006200,0.003200,0.023900,0.001100,0.004700,0.035600,0.9243,0.2400,0.8644,0.015500,0.004300,0.4183,0.2686,0.018100,0.000800,0.002400,0.003800,0.094600,0.001200,0.001000,0.002000,0.012200,0.048500,0.6793,0.004000,0.020800,0.001200,0.001700,0.2967,0.012800,0.000200,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,10,10,0,70,34,0,26,1,0,1,20,0,0,0,0,0,0,0,0.1443,0,26,0,0,0.5305,0.6748,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8365,8040.9648,5453.5156,6221.8359,0,13494.4805,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4019,0.059700,0.012200,0.080700,0.012000,0.080800,0.002200,0.006500,0.003800,0.024600,0.001400,0.005200,0.032600,1.1393,0.2780,1.2545,0.013800,0.003900,0.3981,0.2963,0.016400,0.000600,0.001800,0.004400,0.093900,0.001400,0.000700,0.001700,0.014100,0.040300,0.4667,0.002000,0.024000,0.001400,0.001500,0.051200,0.011300,0.000100,1.9374,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1163,0,28,0,0,0.3462,0.4625,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1502,8030.7148,5453.5156,6221.8359,0,13484.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1562,0.060000,0.012500,0.089600,0.012200,0.072100,0.001700,0.005500,0.002900,0.021900,0.001500,0.004200,0.028200,0.4050,0.2214,0.8500,0.015800,0.003700,0.1019,0.2798,0.016500,0.000800,0.002300,5.6958,5.7955,0.001700,0.000600,0.003300,0.019000,0.1174,0.4805,0.001200,0.020400,0.001300,0.001300,0.042800,0.010800,0.000200,0.048000,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,6,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1268,0,26,0,0,0.3494,0.4762,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3613,8021.0273,5453.5156,6221.8359,0,13474.5430,0,0,0,5.6916,0,0,498,376,0,0.089600,0,0,0,0,0,0,0,0,0,0,0
,4.4607,0.058000,0.012900,0.079100,0.011900,0.067500,0.001900,0.006100,0.003300,0.024400,0.001500,0.004500,0.030900,2.1598,0.2672,0.8676,0.014400,0.003800,0.3957,0.3333,0.018400,0.000400,0.060200,0.004700,0.1032,0.001000,0.000700,0.002200,0.014600,0.040300,0.4035,0.001100,0.019700,0.001300,0.001100,0.041700,0.011000,0.000100,1.3553,0,0,0,0,60,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,8,9,9,0,0,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1119,0,26.5000,0,0,0.2881,0.4000,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2057,8015.3633,5453.5156,6221.8359,0,13468.8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2923,0.060100,0.012300,0.080000,0.012600,0.078400,0.002100,0.005400,0.003100,0.023200,0.001200,0.004200,0.042900,0.3476,0.2546,0.8435,0.014200,0.003300,0.096600,0.2877,0.018400,0.000800,0.002400,0.004100,0.095900,0.001200,0.000800,0.002000,0.013900,0.1225,0.3716,0.001400,0.019200,0.001300,0.001300,0.046500,0.011000,0.000100,0.1409,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.099100,0,20.5000,0,0,0.2679,0.3670,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7132,8008.1367,5453.5156,6221.8359,0,13461.6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5246,0.056900,0.012200,0.078800,0.011300,0.083800,0.002300,0.006100,0.003700,0.024400,0.001700,0.005200,0.040300,1.1767,0.2252,0.8474,0.015700,0.003600,0.4299,0.4085,0.019000,0.000500,0.002300,0.004500,0.098900,0.001200,0.000700,0.002000,0.015100,0.041100,0.4691,0.001300,0.019600,0.001300,0.001100,0.042400,0.010800,0.000100,2.5297,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,98,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1216,0,30.5000,0,0,0.3431,0.4647,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4376,7998.8477,5453.5156,6221.8359,0,13452.3633,0,0,0,0,0,0,466,349,0,0.071500,0,0,0,0,0,0,0,0,0,0,0
,0.1360,0.064000,0.013600,0.080900,0.012100,0.080600,0.002100,0.005600,0.003100,0.023600,0.001300,0.004900,0.030700,0.3113,0.2333,0.8691,0.013000,0.002700,0.1052,0.2548,0.017500,0.000700,0.002400,0.004000,0.096100,0.001100,0.000700,0.002200,0.013400,0.045900,0.3411,0.001400,0.021200,0.001400,0.001500,0.050600,0.012700,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.093512,0,19.5000,0,0,0.2434,0.3369,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9517,7993.1641,5453.5156,6221.8359,0,13446.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4666,0.055000,0.011800,0.078800,0.010700,0.077700,0.001800,0.006500,0.002900,0.023500,0.001100,0.004300,0.029200,0.8274,0.2491,0.8795,0.036300,0.004200,0.4323,0.3470,0.017700,0.000600,0.002100,0.004500,0.097400,0.001600,0.000800,0.002300,0.015200,0.041600,0.4439,0.001200,0.020400,0.001300,0.001300,0.042100,0.010600,0.000100,2.4100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1165,0,27,0,0,0.3230,0.4395,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8093,7983.0039,5453.5156,6221.8359,0,13436.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6090,0.063500,0.010800,0.1067,0.013800,0.1069,0.002300,0.006600,0.003200,0.025900,0.001400,0.006800,0.030300,0.6937,0.2474,0.8713,0.013700,0.003300,0.1063,0.3286,0.019400,0.000600,0.001900,5.8100,6.7704,0.001500,0.000800,0.005000,0.021000,0.048800,0.6393,0.001400,0.022800,0.001500,0.001600,0.059700,0.011500,0.000200,3.3947,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1520,0,35.5000,0,0,0.4827,0.6347,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0457,7970.6797,5453.5156,6221.8359,0,13424.1953,0,0,0,5.8043,0,0,498,375,0,0.088200,0,0,0,0,0,0,0,0,0,0,0
,0.1477,0.056800,0.013800,0.076500,0.010200,0.066200,0.001700,0.005800,0.003300,0.023000,0.001500,0.004900,0.040200,1.7984,0.2328,0.8246,0.011900,0.003300,0.3980,0.3289,0.017100,0.000500,0.044400,0.004300,0.086900,0.001100,0.000800,0.001600,0.011700,0.039100,0.3697,0.001200,0.019100,0.001300,0.001100,0.041900,0.011200,0.000100,0,0,0,0,0,60,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,2,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1000,0,20,0,0,0.2656,0.3656,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8630,7967.0039,5453.5156,6221.8359,0,13420.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7304,0.058300,0.011700,0.077500,0.010800,0.073600,0.002100,0.005900,0.003500,0.024600,0.001600,0.004600,0.033600,0.3656,0.2436,0.9154,0.015200,0.003700,0.090600,0.2508,0.017800,0.000500,0.002000,0.004600,0.097100,0.001100,0.000700,0.002300,0.015100,0.042000,0.4646,0.001000,0.020400,0.001500,0.001400,0.042800,0.011300,0.000200,3.4319,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1211,0,27.5000,0,0,0.3388,0.4599,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0890,7957.2305,5453.5781,6221.8359,0,13410.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1426,0.058400,0.012500,0.079300,0.011600,0.067800,0.002800,0.006400,0.003100,0.025500,0.001400,0.004300,0.027900,1.1000,0.2441,0.8816,0.014500,0.003800,0.4021,0.2848,0.018100,0.000500,0.001900,0.004100,0.095200,0.001300,0.000800,0.001600,0.012400,0.054100,0.3694,0.001200,0.018800,0.001400,0.001300,0.052800,0.011200,0.000200,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1037,0,23.5000,0,0,0.2616,0.3653,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6454,7949.0508,5453.5781,6221.8359,0,13402.6289,0,0,0,0,0,0,464,349,0,0.087900,0,0,0,0,0,0,0,0,0,0,0
,4.5758,0.062200,0.013700,0.084100,0.012200,0.066100,0.001900,0.005500,0.003100,0.022200,0.001200,0.004400,0.034800,0.3522,0.2679,0.8326,0.014000,0.003000,0.097900,0.2693,0.018300,0.000600,0.002400,0.004200,0.098800,0.001300,0.000700,0.002400,0.016200,0.044500,0.4875,0.001200,0.021000,0.001500,0.001200,0.044900,0.011600,0.000100,3.3643,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1242,0,28.5000,0,0,0.3590,0.4832,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3957,7939.6602,5453.5781,6221.8359,0,13393.2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1556,0.055000,0.008100,0.083700,0.009800,0.049800,0.001700,0.005400,0.002500,0.020700,0.001300,0.003900,0.025700,1.1659,0.3434,0.8604,0.013700,0.003500,0.4257,0.3843,0.017800,0.000400,0.001700,5.8402,5.9395,0.001600,0.001000,0.004200,0.020200,0.042500,0.3653,0.001200,0.021700,0.001600,0.001600,0.046900,0.010400,0.000100,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1119,0,20.5000,0,0,0.2492,0.3611,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2671,7930.0352,5453.5781,6221.8359,0,13383.6133,0,0,0,5.8359,0,0,487,366,0,0.089800,0,0,0,0,0,0,0,0,0,0,0
,4.5897,0.072200,0.014900,0.092300,0.013800,0.096000,0.002300,0.006500,0.003300,0.027900,0.001600,0.004900,0.032300,1.8386,0.2491,0.8514,0.014500,0.003600,0.4201,0.2772,0.021800,0.000700,0.017200,0.004700,0.096600,0.001300,0.000800,0.002300,0.015400,0.043500,0.4096,0.001300,0.020900,0.001300,0.001400,0.064900,0.010300,0.000200,1.4947,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1074,0,23,0,0,0.2979,0.4053,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7818,7923.5508,5453.5781,6221.8359,0,13377.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1170,0.077600,0.010700,0.078400,0.012000,0.065100,0.001900,0.006500,0.003300,0.022900,0.001100,0.004300,0.030800,0.7201,0.2313,0.8468,0.013500,0.003000,0.1064,0.3295,0.017500,0.000500,0.060000,0.004500,0.097000,0.001500,0.000900,0.001600,0.013900,0.060900,0.6375,0.003900,0.017700,0.001500,0.001500,0.052500,0.013500,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1430,0,25,0,0,0.4909,0.6339,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7292,7917.9258,5453.5781,6221.8359,0,13371.5039,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4962,0.058100,0.009700,0.077500,0.012600,0.064300,0.002000,0.005700,0.003200,0.023000,0.001100,0.004100,0.027300,0.8139,0.2449,0.8289,0.014300,0.003100,0.4066,0.3002,0.020000,0.000600,0.002400,0.004600,0.098500,0.001200,0.000700,0.002300,0.013900,0.1010,0.5309,0.001200,0.020500,0.001000,0.001500,0.047800,0.012100,0.000100,2.4927,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,9,9,0,5,27,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1664,0,27,0,0,0.3605,0.5269,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2481,7908.7969,5453.5781,6221.8359,0,13362.3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1243,0.057000,0.009800,0.074800,0.010600,0.060400,0.002000,0.005800,0.003000,0.021500,0.001200,0.003700,0.026900,0.6540,0.2190,0.8359,0.013500,0.002600,0.097600,0.3085,0.016700,0.000500,0.002200,0.004300,0.094100,0.001200,0.000900,0.002100,0.015100,0.1001,0.4454,0.001200,0.019200,0.001400,0.001300,0.065000,0.012600,0.000200,0.034100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1172,0,25.5000,0,0,0.3235,0.4407,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9915,7902.5586,5453.5781,6221.8359,0,13356.1367,0,0,0,0,0,0,501,385,0,0.087400,0,0,0,0,0,0,0,0,0,0,0
,4.7177,0.057300,0.010300,0.074000,0.012100,0.073900,0.002100,0.005400,0.003000,0.021800,0.000900,0.004100,0.028200,0.8137,0.2062,0.8248,0.013900,0.003500,0.4379,0.3238,0.017600,0.000500,0.002200,0.004500,0.094200,0.001500,0.000800,0.001400,0.013400,0.043700,0.3626,0.001000,0.019700,0.001500,0.001500,0.048000,0.012200,0.000200,2.7372,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,3,27,0,26,0,0,2,18,0,0,0,0,0,0,0,0.097699,0,19.5000,0,0,0.2604,0.3581,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6796,7893.0195,5453.5781,6221.8359,0,13346.5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1450,0.053800,0.009500,0.087100,0.012000,0.059200,0.001700,0.005700,0.003500,0.022000,0.000900,0.004100,0.027800,0.3100,0.2492,0.8606,0.013600,0.003000,0.082900,0.2667,0.014900,0.000600,0.001600,5.8156,5.9104,0.002000,0.000800,0.003500,0.018900,0.1137,0.4452,0.001000,0.021200,0.001400,0.001400,0.041900,0.011100,0.000200,0.037900,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1307,0,27.5000,0,0,0.3099,0.4406,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9412,7883.8359,5453.5781,6221.8359,0,13337.4141,0,0,0,5.8114,0,0,441,256,0,0.077400,0,0,0,0,0,0,0,0,0,0,0
,3.7219,0.058200,0.009700,0.076400,0.011800,0.064600,0.001900,0.005600,0.003400,0.023000,0.000900,0.004000,0.028300,2.2277,0.2162,0.8341,0.014900,0.003500,0.4250,0.2594,0.022000,0.000600,0.002500,0.004900,0.1011,0.001300,0.000800,0.002400,0.014500,0.1181,0.4912,0.001400,0.019900,0.001300,0.001400,0.042500,0.010900,0.000100,0.6679,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,49,3,98,0,7,10,10,0,2,26,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1257,0,28,0,0,0.3605,0.4862,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8909,7876.0781,5453.5781,6221.8359,0,13329.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1076,0.063400,0.012000,0.080300,0.012000,0.084100,0.001700,0.005200,0.002900,0.021200,0.001100,0.004000,0.029500,0.3035,0.2287,0.8403,0.013500,0.002700,0.096300,0.3932,0.015200,0.000500,0.061200,0.003800,0.091100,0.000900,0.000700,0.001700,0.013200,0.044100,0.3567,0.001500,0.018700,0.002100,0.001600,0.049600,0.011800,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.090707,0,19,0,0,0.2578,0.3485,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5679,7870.4570,5453.5781,6221.8359,0,13324.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4723,0.056600,0.009400,0.076300,0.011600,0.069400,0.002100,0.005400,0.003000,0.021800,0.000900,0.003800,0.025400,0.3225,0.2380,0.8677,0.015600,0.002900,0.089600,0.2705,0.017700,0.000700,0.002500,0.004800,0.1009,0.001000,0.000800,0.002300,0.015400,0.045100,0.4654,0.001600,0.020600,0.001400,0.001600,0.061100,0.011600,0.000100,3.2724,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1220,0,28.5000,0,0,0.3386,0.4606,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8379,7860.8711,5453.5781,6221.8359,0,13314.4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
