EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1581,0.065500,0.092200,0.013000,0.092100,0.015100,0.072100,0.002400,0.007300,0.003600,0.023600,0.001200,0.004100,0.033400,0.4010,0.2898,1.3011,0.019500,0.005300,0.2788,0.024600,0.000600,0.069900,0.004700,0.1110,0.001900,0.000800,0.002100,0.015300,0.1400,0.4746,0.1189,0.001300,0.019200,0.001300,0.001800,0.1079,0.014100,0.000100,0.1101,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1120,0,25.5000,0,0,0.4091,0.5211,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2955,4696.1680,5471.9805,6198.2383,0,10168.1484,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6024,0.071500,0.2236,0.013500,0.1066,0.016900,0.1194,0.002200,0.007700,0.003700,0.024400,0.001300,0.004600,0.034900,0.8984,0.2750,0.9508,0.017500,0.005500,0.4719,0.031300,0.000800,0.002500,0.005700,1.1032,0.001700,0.000900,0.002600,0.022300,0.1380,0.9413,0.2690,0.002100,0.022500,0.001500,0.001600,0.3512,0.013200,0.000200,2.4610,0.072300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,3,3,0,18,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.2020,0,37.5000,0,0,0.8599,1.0619,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8766,4695.9453,5471.9805,6198.2383,0,10167.9258,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2090,364,0,0.2937,0,0,0,0,0,0,0,0
,0.1685,0.073000,0.1042,0.013400,0.1282,0.017500,0.081800,0.002300,0.007000,0.003500,0.024300,0.001100,0.004000,0.033900,0.7221,0.2601,0.8510,0.015700,0.003800,0.3560,0.024900,0.000500,0.002000,6.2487,6.3740,0.002000,0.001100,0.004900,0.023400,0.076300,0.4517,0.1533,0.003000,0.030300,0.001600,0.002500,0.1319,0.012700,0.000200,0.059900,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1378,0,9.5000,0,0,0.3897,0.5275,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6889,4695.8711,5471.9805,6198.2383,0,10167.8516,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.2439,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1444,0.072900,0.1718,0.013100,0.094000,0.016000,0.083200,0.002100,0.007200,0.003700,0.023300,0.001200,0.004600,0.033800,1.9159,0.2692,0.8720,0.016000,0.005900,0.4046,0.026700,0.000700,0.002400,0.005000,0.2001,0.002000,0.000700,0.002600,0.017700,0.053100,0.6088,0.2648,0.001400,0.022700,0.001300,0.001800,0.1200,0.013400,0.000200,2.0619,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1407,0,32.5000,0,0,0.5380,0.6787,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0180,4696.5547,5471.9805,6198.2383,0,10168.5352,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1558,0.082300,0.1257,0.014900,0.096300,0.017200,0.078900,0.002000,0.007400,0.003200,0.023800,0.001200,0.004600,0.035200,0.6903,0.2767,0.8922,0.015600,0.004500,0.3737,0.026600,0.000500,0.002200,0.004200,0.1107,0.001600,0.000700,0.002000,0.015200,0.052000,0.4691,0.097400,0.001400,0.024800,0.001500,0.002100,0.1466,0.013000,0.000200,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1095,0,20.5000,0,0,0.4206,0.5301,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4553,4694.8477,5471.9805,6198.2383,0,10166.8281,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2544,390,0,0.1563,0,0,0,0,0,0,0,0
,5.0799,0.071100,0.083900,0.013500,0.096200,0.016600,0.1073,0.002100,0.007100,0.003700,0.023400,0.001200,0.004200,0.036800,0.4414,0.2717,0.9934,0.015700,0.005500,0.3946,0.027200,0.000900,0.002600,0.005000,0.1339,0.001800,0.000800,0.002800,0.018300,0.053100,0.5415,0.1081,0.001800,0.022000,0.001100,0.001700,0.1146,0.014100,0.000200,3.6256,0.071600,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1259,0,24.5000,0,0,0.4814,0.6073,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6723,4694.7227,5471.9805,6198.2383,0,10166.7031,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1638,0.069500,0.1616,0.011300,0.086000,0.014400,0.099600,0.002300,0.007300,0.003300,0.022500,0.001000,0.003600,0.031600,1.2024,0.2596,0.8316,0.012100,0.004100,0.2954,0.026900,0.000700,0.043500,0.004100,0.1039,0.001700,0.001000,0.001800,0.014200,0.049300,0.4637,0.2169,0.001300,0.017900,0.001400,0.001500,0.1019,0.013900,0.000200,0,0.067600,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1287,0,24,0,0,0.3755,0.5042,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3370,4694.6523,5471.9805,6198.2383,0,10166.6328,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1476,0.075800,0.1411,0.015200,0.095900,0.015500,0.076200,0.002300,0.007300,0.003300,0.024000,0.001500,0.004400,0.033100,0.8951,0.2662,0.8674,0.016600,0.004800,0.4037,0.025700,0.000700,0.002500,0.004900,0.1167,0.002500,0.000900,0.002200,0.035800,0.051300,0.4008,0.2331,0.001600,0.020700,0.001300,0.001700,0.1273,0.013400,0.000100,3.2390,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1027,0,19.5000,0,0,0.3441,0.4468,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5723,4694.5898,5471.9805,6198.2383,0,10166.5703,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2034,364,0,0.1838,0,0,0,0,0,0,0,0
,5.0371,0.067700,0.088700,0.013400,0.1124,0.014900,0.073700,0.002100,0.006700,0.003700,0.023400,0.001300,0.003900,0.036000,0.8113,0.2730,0.8666,0.014200,0.004300,0.3050,0.033800,0.001000,0.002900,6.3295,6.4735,0.001800,0.001000,0.004000,0.020400,0.049200,0.5591,0.1133,0.001300,0.020900,0.001300,0.001400,0.1125,0.014100,0.000200,3.7458,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1359,0,26,0,0,0.4940,0.6299,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7049,4694.5195,5471.9805,6198.2383,0,10166.5000,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.3229,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1605,0.068100,0.1445,0.013700,0.084400,0.014400,0.033700,0.002500,0.009400,0.003500,0.027900,0.001200,0.004200,0.037600,1.8220,0.2848,0.8757,0.015100,0.005500,0.4114,0.024200,0.000600,0.002400,0.004200,0.098500,0.001600,0.000800,0.001900,0.013000,0.048200,0.4092,0.2000,0.001500,0.019100,0.001400,0.001300,0.1104,0.012000,0.000100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,4,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.097703,0,20.5000,0,0,0.3622,0.4599,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2693,4694.4570,5471.9805,6198.2383,0,10166.4375,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3003,0.063200,0.066600,0.012000,0.081700,0.013300,0.071100,0.002200,0.006800,0.003400,0.022800,0.001300,0.003900,0.036600,0.3391,0.2460,0.8600,0.013200,0.003700,0.2807,0.027500,0.000400,0.002000,0.004200,0.1007,0.001500,0.000900,0.002200,0.015100,0.048600,0.4311,0.096100,0.001500,0.019400,0.001200,0.001600,0.1033,0.012200,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1065,0,23,0,0,0.3747,0.4812,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4705,4694.3906,5471.9805,6198.2383,0,10166.3711,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2192,390,0,0.2066,0,0,0,0,0,0,0,0
,5.2064,0.076800,0.098800,0.014500,0.094300,0.016600,0.098900,0.001900,0.006300,0.002900,0.020200,0.001100,0.003700,0.029400,0.8007,0.2376,0.8602,0.013000,0.003300,0.4225,0.027500,0.000600,0.002500,0.004300,0.1242,0.001900,0.000800,0.002200,0.017800,0.073300,0.6264,0.1608,0.002600,0.024800,0.001500,0.001900,0.1266,0.012600,0.000200,3.9207,0.081100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1438,0,25,0,0,0.5569,0.7007,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6471,4694.7617,5471.9805,6198.2383,0,10166.7422,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2484,0.067600,0.2960,0.012900,0.089300,0.015700,0.1055,0.002200,0.007100,0.003200,0.022800,0.001200,0.004400,0.038700,1.2195,0.2640,0.8579,0.033200,0.005700,0.3343,0.034100,0.000800,0.065400,0.004700,0.1086,0.001700,0.000900,0.002200,0.016300,0.052300,0.7384,0.2925,0.004800,0.020100,0.001300,0.001500,0.1001,0.013500,0.000200,3.0295,0.070400,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,70,35,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1532,0,26,0,0,0.6834,0.8366,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2383,4694.5508,5471.9805,6198.2383,0,10166.5312,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2123,265,0,0.1777,2,0,0,0,0,0,0,0
,0.1617,0.084700,0.2307,0.016700,0.1442,0.020000,0.1167,0.003000,0.009600,0.003600,0.030300,0.001500,0.006400,0.042900,1.2324,0.2826,0.9099,0.016000,0.005300,0.3730,0.025800,0.000700,0.002400,6.5940,6.7216,0.001700,0.000900,0.004000,0.021300,0.070100,0.8829,0.3106,0.002600,0.030200,0.001500,0.002300,0.1695,0.019000,0.000400,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2060,0,27.5000,0,0,0.7873,0.9933,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6086,4695.0195,5471.9805,6198.2383,0,10167,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,6.5888,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2158,0.065800,0.1998,0.009900,0.088200,0.012500,0.1106,0.002000,0.006400,0.003200,0.023900,0.001300,0.006700,0.033100,1.8785,0.2737,0.9013,0.015300,0.004700,0.2696,0.030100,0.000800,0.002100,0.004200,0.1043,0.001500,0.000500,0.001800,0.014100,0.1309,0.8173,0.2739,0.001700,0.019900,0.001300,0.001400,0.1006,0.012500,0.000100,1.2298,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,2,28,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1759,0,25,0,0,0.7378,0.9137,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7380,4695.2227,5471.9805,6198.2383,0,10167.2031,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1377,0.1968,0.076800,0.013400,0.093300,0.015300,0.085300,0.002400,0.006800,0.003900,0.024500,0.001200,0.004400,0.035800,0.7137,0.2628,0.8732,0.016000,0.004700,0.4411,0.027500,0.000500,0.002600,0.004600,0.1102,0.002300,0.001000,0.002300,0.015700,0.1084,0.4564,0.1114,0.001500,0.019200,0.001100,0.001500,0.1162,0.012100,0.000200,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1201,0,27.5000,0,0,0.3950,0.5151,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8522,4695.2227,5471.9805,6198.2383,0,10167.2031,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2705,0.078400,0.2206,0.014800,0.1252,0.019900,0.1005,0.002900,0.008800,0.003700,0.028600,0.001500,0.005600,0.041700,0.5114,0.3784,0.9939,0.020400,0.004000,0.3124,0.036400,0.000900,0.003100,0.005600,1.2476,0.001900,0.001100,0.003800,0.021400,0.1305,1.0860,0.098600,0.002100,0.027300,0.001800,0.002200,0.1416,0.011100,0.000200,3.6248,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,20,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2276,0,36,0,0,1.0551,1.2827,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0019,4695.0273,5471.9805,6198.2383,0,10167.0078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2711,490,0,0.2249,0,0,0,0,0,0,0,0
,0.1429,0.074900,0.1434,0.013700,0.090900,0.016800,0.1064,0.002200,0.006800,0.003500,0.022800,0.001400,0.005000,0.038000,1.2031,0.2529,0.8507,0.013100,0.004800,0.4293,0.027000,0.000700,0.017000,0.005200,0.1121,0.002000,0.000800,0.002300,0.014000,0.051100,0.4167,0.2246,0.001500,0.020400,0.001500,0.001900,0.1055,0.013600,0.000200,0,0.070800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1043,0,19,0,0,0.3618,0.4661,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6033,4694.9844,5471.9805,6198.2383,0,10166.9648,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.9610,0.073300,0.1646,0.013000,0.095500,0.018500,0.1176,0.002200,0.006900,0.003500,0.023000,0.001200,0.004700,0.037600,0.8732,0.2653,0.8793,0.013800,0.005200,0.2804,0.030100,0.000900,0.077600,0.005700,0.1189,0.001600,0.000900,0.002200,0.017100,0.065300,0.4650,0.2315,0.001500,0.021400,0.001400,0.002500,0.1281,0.017800,0.000200,4.0562,0.076600,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,0,27,0,27,1,0,2,5,0,0,0,0,0,0,0,0.1122,0,26,0,0,0.3949,0.5071,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4409,4694.8828,5471.9805,6198.2383,0,10166.8633,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2037,287,0,0.2687,0,0,0,0,0,0,0,0
,0.1863,0.070700,0.098600,0.012300,0.1198,0.016500,0.075200,0.002300,0.007300,0.003400,0.023000,0.001100,0.004200,0.031300,0.7012,0.2716,0.8504,0.015800,0.004000,0.3854,0.026500,0.000600,0.002500,7.7275,7.8610,0.002700,0.001900,0.008700,0.031700,0.056300,0.6973,0.1032,0.001600,0.026200,0.001400,0.001600,0.1612,0.015800,0.000200,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1911,0,24.5000,0,0,0.5817,0.7728,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5281,4694.7383,5471.9805,6198.2383,0,10166.7188,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.7218,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1396,0.066400,0.1702,0.010800,0.090300,0.014800,0.095300,0.002100,0.006900,0.003400,0.024200,0.001500,0.006900,0.032500,2.4042,0.3071,0.8583,0.016200,0.006000,0.3161,0.027400,0.000700,0.001800,0.005100,0.1121,0.002200,0.000700,0.002000,0.014600,0.053200,0.5550,0.2461,0.001500,0.022500,0.001400,0.001600,0.1066,0.031400,0.000200,1.6688,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1273,0,26.5000,0,0,0.4937,0.6210,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1419,4694.5938,5471.9805,6198.2383,0,10166.5742,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
