EVENTS,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.2063,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045900,0.012100,0.078400,0.010800,0.9596,0.036100,0.1074,0,0.1962,0.000900,0.004000,0.024400,0.3031,0.4642,0.1351,0.004000,0.057400,0.035600,0.1905,0.019400,0.000500,0.002000,0.061200,0.015400,0.028400,0.004900,0.066900,0.7285,0.026200,0.1493,0.043500,0.072000,0.002200,0.019000,0.001200,0.007000,0.001400,0.016700,0.038800,0.046400,0.004500,0.000100,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2007,0.050175,4,0.037700,0.065700,16.6848,11569.5625,2471.5508,2439.8359,0,14044.5469,0,0,0,0,0,16.6667,0.4968,27.4229,0,0,0,0,0,0,0,0,1,0,0
,0.2074,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042900,0.023200,0.081600,0.011000,0.8858,0.028200,0.078000,0,0.015500,0.000800,0.003200,0.026800,0.3749,0.5009,0.1089,0.004000,0.064000,0.039000,0.2150,0.021100,0.000600,0.002000,0.063700,0.017000,0.028500,0.005200,0.065900,0.6639,0.023500,0.1383,0.043300,0.088000,0.002300,0.019800,0.001400,0.005900,0.001400,0.009900,0.031700,0.046500,0.004800,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1963,0.049075,4,0.039400,0.064800,16.5487,11564.1680,2471.5312,2439.7930,0,14041.0938,0,0,0,0,0,16.6667,0.4170,27.1734,0,0,0,0,514,385,0,0.1324,0,0,0
,0.2610,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040700,0.012100,0.080900,0.011300,0.8728,0.027400,0.026700,0,0,0.001000,0.004200,0.026900,0.3014,0.4984,0.1426,0.004500,0.060800,0.039400,0.2400,0.021700,0.000500,0.001800,0.058700,0.014700,0.029400,0.005800,0.065100,0.6622,0.024200,0.1394,0.042600,0,0.002100,0.019400,0.001300,0.006100,0.001400,0.017700,0.039400,0.055500,0.004800,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2044,0.051100,4,0.035200,0.075200,16.4531,11561.2852,2471.5312,2439.7930,0,14035.6992,0,0,0,0,0,16.6667,0.4206,27.4980,0.005600,1,0,0,0,0,0,0,0,0,0
,0.2313,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044800,0.011300,0.078500,0.011200,1.0668,0.030800,0.3013,0.1761,0,0.001200,0.009300,0.028800,0.3514,0.4935,0.1437,0.004500,0.058700,0.039500,0.1981,0.019500,0.000500,0.063500,0.060700,0.017000,0.030000,0.005500,0.067100,0.8503,0.024100,0.1420,0.051200,0.085600,0.008500,0.020000,0.001300,0.007000,0.001300,0.018600,0.040100,0.1230,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728,0.043200,4,0.011100,0.063800,17.5838,11555.9141,2471.5312,2439.7930,0,14032.8164,0,0,0,0,0,16.6667,0.4458,26.9935,0.005200,1,0,0,531,361,0,0.1171,0,0,0
,0.2046,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037800,0.012700,0.091900,0.012000,0.8914,0.030600,0.1152,0,0.2188,0.000800,0.004500,0.025200,0.2959,0.4612,0.1557,0.004200,0.061300,0.041500,0.1761,0.021200,0.000500,0.002200,0.069300,0.015900,0.030100,0.005800,0.065200,0.6672,0.023200,0.1425,0.047400,0.084800,0.002700,0.022200,0.001400,0.007100,0.001700,0.009800,0.035400,0.052100,0.005600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2084,0.052100,4,0.041400,0.068100,16.1259,11554.2188,2471.5352,2439.7930,0,14027.4492,0,0,0,0,0,16.6667,0.4815,27.2719,0,0,0,0,0,0,0,0,0,0,0
,0.2277,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036000,0.013000,0.087000,0.012800,0.9167,0.032100,0.1103,0.020800,0,0.001000,0.004200,0.027000,0.3519,0.6169,0.1524,0.004800,0.056700,0.036300,0.2210,0.021600,0.000400,0.002100,0.066200,0.017700,0.027200,0.005200,0.066100,0.6928,0.023800,0.1521,0.041400,0.071300,0.002200,0.018600,0.001400,0.006100,0.001700,0.019100,0.044300,0.047600,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1805,0.045125,4,0.010000,0.070500,16.6976,11549.4414,2471.5352,2439.7930,0,14025.7539,0,0,0,0,0,16.6667,0.3994,26.3205,0,0,0,0,0,0,0,0,0,0,0
,0.3124,0.005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043500,0.013100,0.088000,0.010300,0.8723,0.026000,0.081700,0,0,0.001200,0.003600,0.026400,0.2847,0.4971,0.1333,0.004000,0.057800,0.037000,0.3141,0.021500,0.000500,0.002500,0.065500,0.015400,0.029000,0.005300,0.065400,0.6612,0.024200,0.1385,0.043800,0.082900,0.002700,0.018600,0.001300,0.006600,0.001600,0.017600,0.040000,0.056600,0.005600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870,0.046750,4,0.034900,0.071200,16.4905,11546.7734,2471.5352,2439.7930,0,14020.9766,0,0,0,0,0,16.6667,0.4189,26.8734,0.012000,1,0,0,517,404,0,0.1073,0,0,0
,0.3177,0.007800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044500,0.012400,0.085200,0.012600,0.8839,0.028000,0.051200,0,0,0.001100,0.003700,0.025500,0.3256,0.4933,0.1335,0.003800,0.059900,0.038400,0.2922,0.018400,0.000300,0.001900,0.066300,0.015200,0.029500,0.005000,0.070500,0.6660,0.025800,0.1406,0.044700,0.078000,0.002500,0.022000,0.001300,0.006800,0.001500,0.010000,0.033700,0.055700,0.005100,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2313,0.057825,4,0.040500,0.071700,16.6764,11541.6914,2471.5352,2439.7930,0,14018.3086,0,0,0,0,0,16.6667,0.4320,27.0887,0.004700,1,0,0,0,0,0,0,0,0,0
,0.1933,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046900,0.012100,0.080100,0.010400,0.9368,0.027400,0.024300,0,0,0.001100,0.003700,0.025900,0.3182,0.4526,0.1010,0.004200,0.053500,0.033600,0.2882,0.021900,0.000400,0.001600,0.063900,0.017300,0.029800,0.005200,0.075100,0.7151,0.030800,0.1430,0.044400,0,0.002200,0.022700,0.001400,0.007600,0.001400,0.018400,0.041100,0.039100,0.004100,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1732,0.043300,4,0.026400,0.056300,16.4614,11537.8008,2471.5391,2439.7930,0,14013.2305,0,0,0,0,0,16.6667,0.4052,26.8962,0,0,0,0,0,0,0,0,0,0,0
,0.2503,0.007300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037500,0.013000,0.089600,0.011400,1.0231,0.028000,0.2420,0.1685,0.2222,0.000900,0.004200,0.023600,0.3556,0.4665,0.1351,0.004100,0.059600,0.040100,0.2898,0.021500,0.000500,0.1009,0.060900,0.013600,0.027500,0.005600,0.065200,0.8134,0.022700,0.1398,0.041200,0.072200,0.002300,0.017600,0.001400,0.006300,0.001300,0.020100,0.043800,0.047800,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1945,0.048625,4,0.031800,0.071200,17.6762,11534.9414,2471.5391,2439.7930,0,14009.3398,0,0,0,0,0,16.6667,0.4654,27.5666,0.003900,1,0,0,491,271,0,0.099000,0,0,0
,0.2164,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038500,0.011800,0.078800,0.011100,0.9202,0.030000,0.065700,0,0,0.000900,0.003600,0.024900,0.3350,0.4728,0.1048,0.004200,0.061200,0.037400,0.2588,0.022200,0.000400,0.001900,0.065500,0.015600,0.029000,0.005100,0.065600,0.6877,0.024400,0.1460,0.047100,0.077500,0.002400,0.022600,0.001500,0.006700,0.001600,0.008800,0.031700,0.073700,0.004400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2054,0.051350,4,0.044600,0.066700,15.8437,11531.2617,2471.5430,2439.7930,0,14006.4844,0,0,0,0,0,16.6667,0.4532,27.2794,0.003700,2,0,0.037400,0,0,0,0,0,0,0
,0.2565,0.007600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037100,0.011500,0.079000,0.010400,0.9106,0.025300,0.079400,0.019900,0,0.001000,0.002900,0.024700,0.3293,0.4821,0.1401,0.004200,0.059700,0.033600,0.2287,0.018900,0.000400,0.002100,0.066600,0.016500,0.029900,0.005100,0.066900,0.6995,0.024500,0.1389,0.045300,0.078700,0.002500,0.019300,0.001300,0.006200,0.001500,0.019100,0.040900,0.045300,0.004800,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2028,0.050700,4,0.028400,0.077400,16.6232,11526.8320,2471.5430,2439.7930,0,14002.8047,0,0,0,0,0,16.6667,0.4132,27.4263,0,0,0,0,0,0,0,0,0,0,0
,0.2160,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055400,0.014000,0.088400,0.012500,0.9134,0.033000,0.1163,0,0.2280,0.001000,0.005900,0.026900,0.3125,0.5726,0.1290,0.004200,0.058200,0.039300,0.2000,0.022200,0.000500,0.002100,0.068200,0.015900,0.028800,0.005800,0.068900,0.6621,0.028300,0.1660,0.047700,0.094600,0.002600,0.021200,0.001400,0.008000,0.001600,0.028000,0.051100,0.045300,0.004600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2174,0.054350,4,0.041100,0.068600,17.0324,11523.2031,2471.6055,2439.7930,0,13998.4375,0,0,0,0,0,16.6667,0.4571,27.9546,0,0,0,0,526,386,0,0.1041,0,0,0
,0.2626,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042400,0.011700,0.081400,0.011100,0.8977,0.030300,0.098100,0,0,0.000900,0.004000,0.024600,0.3447,0.4880,0.1340,0.004100,0.056200,0.037300,0.2856,0.020400,0.000600,0.002000,0.067500,0.017300,0.030700,0.005200,0.065700,0.6770,0.025100,0.1396,0.045300,0.082000,0.002900,0.021200,0.002000,0.006400,0.001500,0.009400,0.031400,0.045200,0.005100,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0.028850,4,0.006500,0.055200,16.3821,11519.1914,2471.6055,2439.7930,0,13994.8086,0,0,0,0,0,16.6667,0.4452,27.4260,0.003600,1,0,0,0,0,0,0,0,0,0
,0.1998,0.013500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041400,0.025800,0.087100,0.011900,0.8875,0.025800,0.027000,0,0,0.001000,0.003800,0.028400,0.2961,0.4984,0.1352,0.003700,0.061000,0.040500,0.1855,0.023800,0.000500,0.001800,0.060500,0.016800,0.029100,0.005100,0.068500,0.6680,0.025600,0.1407,0.045400,0,0.002200,0.020200,0.001300,0.007100,0.001200,0.019600,0.043100,0.040800,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1896,0.047400,4,0.031000,0.065700,16.4151,11516,2471.6055,2439.7930,0,13990.7969,0,0,0,0,0,16.6667,0.4082,27.5493,0,1,0,0,0,0,0,0,0,0,0
,0.2789,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044800,0.013900,0.080700,0.012400,1.0994,0.028800,0.2234,0.1887,0,0.001100,0.004700,0.028000,0.3594,0.5026,0.1538,0.004900,0.063900,0.035500,0.2464,0.017400,0.000400,0.056400,0.057600,0.013400,0.027500,0.004600,0.078100,0.8927,0.022500,0.1431,0.042300,0.072200,0.002300,0.018300,0.001500,0.006300,0.001300,0.017500,0.040200,0.059000,0.004100,0,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2394,0.059850,4,0.047500,0.073200,17.5143,11511.4961,2471.6055,2439.7930,0,13987.6055,0,0,0,0,0,16.6667,0.4741,27.3470,0.005700,1,0,0,524,383,0,0.1285,1,0,0
,0.2559,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042700,0.012500,0.078900,0.011700,0.8900,0.028700,0.1088,0,0.2276,0.000900,0.004400,0.027800,0.2801,0.4614,0.1341,0.004100,0.057500,0.043600,0.2251,0.020200,0.000400,0.002100,0.064700,0.014700,0.028500,0.005600,0.066000,0.6624,0.024000,0.1397,0.045200,0.088100,0.002500,0.025500,0.001300,0.007300,0.001500,0.009600,0.032300,0.055400,0.005700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2153,0.053825,4,0.041900,0.063400,16.1858,11512.9531,2471.6094,2439.7930,0,13983.1055,0,0,0,0,0,16.6667,0.4503,27.7160,0,0,0,0,0,0,0,0,0,0,0
,0.2120,0.005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042100,0.010800,0.073300,0.010200,0.8996,0.030200,0.1721,0.019000,0,0.000700,0.003600,0.024800,0.4355,0.4743,0.1173,0.004500,0.060400,0.051200,0.2194,0.017600,0.000400,0.001800,0.057100,0.014600,0.025600,0.004900,0.066000,0.6787,0.030100,0.1422,0.051100,0.078600,0.008600,0.019600,0.001400,0.005500,0.001400,0.017600,0.038800,0.058800,0.004800,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2532,0.063300,4,0.061800,0.065100,16.7167,11638.6836,2471.6094,2439.7930,0,13984.5625,0,0,0,0,0,16.6667,0.4430,27.5116,0,0,0,0.084600,0,0,0,0,0,0,0
,0.2564,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049500,0.012200,0.079900,0.011500,0.9663,0.032100,0.053500,0,0,0.001200,0.004200,0.028400,0.3354,0.5013,0.1309,0.004200,0.057700,0.042300,0.2179,0.024200,0.000300,0.001700,0.064700,0.016600,0.033000,0.006000,0.065700,0.7367,0.024600,0.1406,0.043900,0.070900,0.002300,0.020100,0.001300,0.006100,0.001200,0.016700,0.037900,0.046200,0.005100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1702,0.042550,4,0.009000,0.060800,16.4628,11777.3945,2471.6094,2439.7930,0,14110.2930,0,0,0,0,0,16.6667,0.4751,26.8091,0.006500,1,0,0,565,494,0,0.1343,0,0,0
,0.2130,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025100,0.010700,0.083400,0.010400,1.2745,0.028900,0.1104,0,0,0.000900,0.004000,0.025300,0.3800,0.4538,0.1286,0.003500,0.053200,0.036200,0.2124,0.027400,0.000600,0.001900,0.071100,0.016000,0.033200,0.005400,0.092900,1.0173,0.033700,0.1761,0.052800,0.096000,0.002900,0.025700,0.001700,0.007000,0.001600,0.011000,0.062100,0.055100,0.005500,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1836,0.045900,4,0.040800,0.057000,17.1246,11912.5547,2471.6094,2439.7930,0,14249.0039,0,0,0,0,0,16.6667,0.4158,27.9822,0.003500,1,0,0,0,0,0,0,0,0,0
