EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1658,0.065500,0.040800,0.013700,0.094100,0.015600,0.075200,0.002600,0.007000,1.8992,1.9208,0.001700,0.007800,0.038500,0.9759,0.2748,0.1595,0.013900,0.005300,0.2693,0.034500,0.001000,0.002700,0.004200,0.1952,0.001500,0.000800,0.001800,0.014100,0.1008,0.2795,0.079000,0.001300,0.019200,0.001300,0.001700,0.083000,0.011000,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.077706,0,19,0,0,0.2302,0.3079,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1881,7666.1172,5565.2852,6279.2500,0,13231.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9141,0.065400,0.094000,0.012700,0.1082,0.016200,0.1124,0.002300,0.007500,1.8700,1.8921,0.001800,0.007500,0.037400,0.7548,0.2645,0.1571,0.014300,0.003200,0.4237,0.032800,0.000700,0.001700,0.004700,1.3831,0.002000,0.001000,0.002600,0.017400,0.1240,0.7043,0.1142,0.001600,0.023900,0.001900,0.001600,0.1159,0.015200,0.000300,0.074000,3.9690,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,45,3,48,0,4,1,1,0,9,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0.1494,0,37,0,0,0.6355,0.7849,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0459,7665.8203,5565.2852,6279.2500,0,13231.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1526,0.064200,0.095400,0.007600,0.089500,0.013800,0.053500,0.003000,0.008000,2.1496,2.1740,0.001400,0.005600,0.041000,1.3689,0.3341,0.2160,0.017900,0.004200,0.2787,0.026300,0.000400,0.002500,0.004200,0.1952,0.001400,0.000800,0.002000,0.015800,0.045000,0.3225,0.2030,0.001700,0.019400,0.001300,0.001400,0.1008,0.013700,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,48,0,3,3,3,0,2,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.080299,0,18,0,0,0.2620,0.3423,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2530,7665.4961,5565.2852,6279.2500,0,13230.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,1588,352,0,0.1555,0,0,0,0,0,0,0,0,0,0,0
,4.9261,0.077700,0.051900,0.016600,0.094300,0.015100,0.099900,0.002300,0.009000,1.8257,1.8518,0.001700,0.009200,0.038000,0.9607,0.3071,0.1712,0.016700,0.003000,0.4197,0.028100,0.000600,0.001900,0.003900,0.2032,0.001300,0.000800,0.001800,0.013200,0.038700,0.3538,0.1017,0.001100,0.019000,0.001000,0.001400,0.1219,0.015500,0.000100,0,3.8655,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.099793,0,25,0,0,0.2948,0.3946,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3200,7664.2344,5565.2852,6279.2500,0,13229.5195,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1513,0.067100,0.082100,0.013800,0.1210,0.015700,0.065000,0.002300,0.006500,1.8411,1.8618,0.001500,0.006600,0.034500,1.3520,0.2588,0.1560,0.014100,0.003200,0.3125,0.029300,0.000800,0.002000,7.0793,7.3013,0.001600,0.000800,0.003500,0.020300,0.046300,0.3604,0.1824,0.001600,0.020500,0.001200,0.002000,0.1107,0.016900,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1007,0,25,0,0,0.2809,0.3816,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6190,7664.2109,5565.2852,6279.2500,0,13229.4961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,7.0745,0,1122,266,0,0.2369,0,0,0,0,0,0,0,0,0,0,0
,4.0573,0.065900,0.1409,0.009000,0.1008,0.015900,0.1042,0.002600,0.006900,1.8576,1.8801,0.001400,0.007400,0.036100,2.0013,0.2712,0.1620,0.013900,0.003100,0.4830,0.032400,0.000900,0.063900,0.005000,0.2610,0.001900,0.000900,0.002400,0.016900,0.053500,0.4286,0.2204,0.002000,0.044400,0.002000,0.001900,0.1246,0.013800,0.000200,0,1.7968,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.1116,0,23,0,0,0.3856,0.4972,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9448,7664.1484,5565.2852,6279.2500,0,13229.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1629,0.062000,0.046900,0.011400,0.085900,0.013600,0.061900,0.002100,0.006900,1.9175,1.9398,0.001500,0.006000,0.036000,1.1449,0.2425,0.1564,0.016900,0.002900,0.2546,0.027600,0.000800,0.002100,0.005000,0.1920,0.001400,0.000600,0.001700,0.012700,0.042800,0.3733,0.071200,0.001400,0.018500,0.001500,0.001200,0.095100,0.014100,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.092719,0,25,0,0,0.3174,0.4101,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2989,7663.9102,5565.2852,6279.2500,0,13229.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7386,0.066900,0.085700,0.014300,0.097400,0.016400,0.1106,0.001900,0.006500,1.9161,1.9363,0.001700,0.008500,0.038000,1.4559,0.2950,0.1520,0.014300,0.003000,0.4652,0.027900,0.000500,0.002500,0.004300,0.2079,0.001600,0.000800,0.001800,0.014800,0.047800,0.3098,0.2096,0.001800,0.021300,0.001300,0.001600,0.1315,0.018700,0.000300,0.071700,3.9657,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.086505,0,25,0,0,0.2420,0.3285,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0159,7662.4219,5565.2852,6279.2500,0,13227.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1668,0.070900,0.039500,0.014000,0.1005,0.016600,0.075800,0.002800,0.008500,2.0371,2.0645,0.001800,0.009400,0.038500,0.9602,0.2777,0.1898,0.014300,0.003300,0.3452,0.027200,0.000700,0.002700,0.004800,0.1941,0.001700,0.000900,0.001800,0.013300,0.048000,0.2840,0.086200,0.001900,0.019600,0.001500,0.001600,0.085100,0.011400,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.072394,0,19,0,0,0.2404,0.3128,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5670,7662.3594,5565.2852,6279.2500,0,13227.6445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,1566,462,0,0.1918,0,0,0,0,0,0,0,0,0,0,0
,4.9298,0.066000,0.088500,0.012000,0.1038,0.015800,0.062500,0.002200,0.007000,2.0293,2.0519,0.001700,0.008200,0.035700,1.3947,0.2573,0.1564,0.015400,0.002600,0.6001,0.028600,0.000700,0.002400,0.005400,0.2526,0.001800,0.001100,0.002500,0.016900,0.044500,0.3788,0.1920,0.001600,0.019600,0.001400,0.001800,0.098300,0.012500,0.000300,0,3.1921,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,2,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.097599,0,27,0,0,0.3099,0.4075,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0732,7661.7148,5565.2852,6279.2500,0,13227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1868,0.060600,0.055100,0.011000,0.1115,0.014200,0.058200,0.002400,0.007100,1.8609,1.8833,0.001400,0.007600,0.036600,1.1412,0.2706,0.1615,0.017100,0.002700,0.2574,0.027100,0.000500,0.002300,6.0121,6.2071,0.001700,0.000900,0.004200,0.020400,0.043500,0.3938,0.092000,0.001200,0.019600,0.001400,0.001500,0.1036,0.013000,0.000300,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1023,0,26,0,0,0.3360,0.4383,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9316,7661.5938,5565.2852,6279.2500,0,13226.8789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.0069,0,1226,253,0,0.1372,0,0,0,0,0,0,0,0,0,0,0
,4.1665,0.065700,0.087600,0.014200,0.096000,0.015500,0.067900,0.002200,0.006900,1.8413,1.8628,0.001400,0.007900,0.037600,2.2290,0.2744,0.1510,0.014000,0.003200,0.3779,0.025400,0.000700,0.059000,0.004400,0.2029,0.001500,0.000800,0.002300,0.015200,0.044800,0.3380,0.2029,0.001500,0.019800,0.001300,0.001500,0.3769,0.012900,0.000200,0,1.6176,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.089999,0,26,0,0,0.2668,0.3568,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0217,7661.5352,5565.2852,6279.2500,0,13226.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1755,0.072600,0.057800,0.013500,0.095700,0.015700,0.073000,0.002200,0.006300,1.8566,1.8771,0.001400,0.007100,0.036600,1.1449,0.2693,0.1598,0.013600,0.003200,0.3502,0.029300,0.000800,0.002500,0.004900,0.2453,0.001700,0.000700,0.002100,0.015300,0.046300,0.4155,0.092700,0.001500,0.020500,0.001200,0.001500,0.098400,0.011100,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1151,0,31,0,0,0.3477,0.4628,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0006,7660.9844,5565.2852,6279.2500,0,13226.2695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.0565,0.067000,0.078700,0.014500,0.090100,0.014000,0.1227,0.002300,0.007200,1.7548,1.7777,0.001900,0.007500,0.038200,1.2838,0.2822,0.1597,0.014200,0.003000,0.4042,0.024800,0.000600,0.002100,0.004800,0.2101,0.001700,0.000700,0.001800,0.013900,0.040000,0.3114,0.1943,0.001300,0.020500,0.000800,0.001400,0.090600,0.010200,0.000200,0.073400,2.3622,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.078592,0,19,0,0,0.2499,0.3285,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7089,7660.9336,5565.2852,6279.2500,0,13226.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1483,0.082400,0.097900,0.014600,0.098700,0.017900,0.064000,0.002300,0.006700,1.9608,1.9808,0.001400,0.007200,0.037200,0.9128,0.2564,0.1468,0.014900,0.003100,0.2655,0.026800,0.000400,0.002400,0.004600,0.1985,0.001300,0.000900,0.001800,0.014000,0.058600,0.7361,0.1015,0.006800,0.026300,0.001500,0.001900,0.1297,0.015200,0.000200,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,35,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1672,0,27,0,0,0.6538,0.8210,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6356,7659.9688,5565.2852,6279.2500,0,13225.2539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,1418,462,0,0.1639,2,0,0,0,0,0,0,0,0,0,0
,4.0082,0.062300,0.094200,0.012700,0.095000,0.021100,0.076100,0.002800,0.006800,1.8328,1.8557,0.001700,0.008500,0.038700,1.6841,0.2875,0.1592,0.017000,0.003600,0.3424,0.025600,0.000600,0.001900,0.004400,0.2005,0.001600,0.000700,0.001500,0.014800,0.1471,0.3664,0.1868,0.001400,0.021400,0.001100,0.001300,0.093500,0.014400,0.000100,0,2.0888,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,3,3,0,0,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.095598,0,26,0,0,0.2906,0.3862,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6793,7660.4023,5565.2852,6279.2500,0,13225.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1324,0.066700,0.072800,0.013500,0.1134,0.016000,0.082500,0.002300,0.006600,1.9279,1.9493,0.001900,0.008100,0.032800,1.0653,0.2602,0.1572,0.014600,0.003400,0.3697,0.031000,0.000800,0.002500,5.8989,6.9956,0.002200,0.001000,0.003400,0.020500,0.047400,0.5056,0.094800,0.001700,0.020400,0.001200,0.001800,0.1070,0.013300,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1171,0,35,0,0,0.4499,0.5670,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2215,7660.1992,5565.2852,6279.2500,0,13225.4844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,5.8932,0,1167,254,0,0.1335,0,0,0,0,0,0,0,0,0,0,0
,5.2663,0.062300,0.1390,0.013400,0.086800,0.014300,0.064200,0.002400,0.006800,1.8466,1.8682,0.001300,0.006700,0.036000,2.4630,0.2544,0.1590,0.014500,0.002900,0.4067,0.025200,0.000600,0.053700,0.004300,0.2029,0.001400,0.001000,0.001900,0.012600,0.041300,0.3706,0.1797,0.001500,0.021600,0.001300,0.001500,0.1049,0.013300,0.000100,0,2.6540,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.083286,0,19,0,0,0.3085,0.3918,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7345,7660.1602,5565.2852,6279.2500,0,13225.4453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1133,0.067700,0.054600,0.013600,0.092300,0.014500,0.074300,0.002500,0.007300,1.8792,1.9014,0.001300,0.007100,0.036500,0.9209,0.2606,0.1544,0.013300,0.002900,0.3489,0.028900,0.000600,0.002100,0.004000,0.1952,0.001100,0.001000,0.001700,0.013900,0.045200,0.3921,0.085900,0.001600,0.019000,0.001300,0.001700,0.097900,0.013700,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.096496,0,27,0,0,0.3399,0.4364,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6966,7660.1602,5565.2852,6279.2500,0,13225.4453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2205,0.1250,0.085500,0.012400,0.094600,0.014300,0.099000,0.002200,0.007600,1.7599,1.7819,0.001400,0.007000,0.037500,1.4812,0.2667,0.1545,0.014600,0.002900,0.4741,0.026200,0.001000,0.002900,0.004500,0.2051,0.001400,0.000800,0.002700,0.016300,0.046600,0.3787,0.2086,0.001800,0.021600,0.001300,0.001500,0.1124,0.012400,0.000200,0.070200,3.5632,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.096597,0,25,0,0,0.3061,0.4027,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9825,7660.0352,5565.2852,6279.2500,0,13225.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0,0,0,1492,360,0,0.1133,0,0,0,0,0,0,0,0,0,0,0
,0.1703,0.064000,0.040600,0.013700,0.088600,0.014000,0.070500,0.002100,0.006500,1.7315,1.7526,0.001400,0.006300,0.033700,0.8968,0.2344,0.1441,0.014700,0.002900,0.2372,0.023800,0.000500,0.001800,0.004200,0.1966,0.001100,0.000700,0.002000,0.012900,0.040700,0.2840,0.073800,0.001400,0.017800,0.001400,0.001200,0.099600,0.014300,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.080109,0,23,0,0,0.2339,0.3140,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2156,7660.0352,5565.2852,6279.2500,0,13225.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
