EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.065700,0.4299,0.013300,0.1237,0.015800,0.2220,0.1589,0.003000,0.008300,0,0,0,0,0,1268,1240,0,0.2294,79.4571,79.4824,0.001900,0.008800,0.044500,2.2822,0.2842,1.0131,0.017800,0.006400,64,0,0,0,10.6509,0.4954,0.3294,0.030100,0.000600,0.070100,5.4405,5.4454,5.6699,0.002000,0.001000,0.004000,0.020300,0.047800,1.2258,0.004300,0.022000,0.001200,0.001400,0.1134,0.014500,0.000100,52,0,0,0,0,2,2,2,3,50,2,102,0,6,7,7,0,72,63,0,55,2,0,5,14,0,0,0,0,0,0,0,0.2479,0,44,1.8457,0,1.2876,1.5355,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9326,4128.7891,5564.5781,6290.8594,0,9693.3672,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,7.4331,0,0,0,0
,0.059800,0.3296,0.012800,0.1339,0.016900,0.1540,0.068500,0.002400,0.006900,0,0,0,0,0,2137,212,0,0.2312,91.1455,91.1651,0.001900,0.010000,0.039900,2.4545,0.2510,0.7885,0.017000,0.005500,62,0,0,0,6.1156,0.3332,0.4870,0.029400,0.000900,0.1043,8.7292,8.7352,10.0983,0.003300,0.001200,0.005300,0.027100,0.069300,1.4282,0.002200,0.027100,0.001600,0.001700,0.4915,0.013500,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,3,3,0,24,30,0,28,2,0,7,6,0,0,0,0,0,0,0,0.3049,0,43,0,0,1.3013,1.6062,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.1067,4128.7500,5564.6094,6290.8594,0,9693.3594,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,3.2401,0,0,0,0
,0.068000,0.3635,0.013700,0.1193,0.015600,0.1536,0.1267,0.002500,0.035500,0,0,0,0,0,1049,111,0,0.1468,105.0671,105.1174,0.001600,0.011900,0.042400,1.9424,0.2527,1.0209,0.016700,0.005900,64,0,0,0,6.9809,0.3854,0.4263,0.032000,0.000700,0.072300,6.0649,6.0696,6.2891,0.002000,0.001000,0.004600,0.023300,0.1168,0.9561,0.001200,0.022700,0.001400,0.001500,0.1458,0.016600,0.000100,52,0,0,0,0,2,2,3,3,50,2,100,0,10,6,7,0,16,56,0,54,2,0,6,13,0,0,0,0,0,0,0,0.2042,0,47,0,0,0.9218,1.1260,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2726,4128.0625,5564.6094,6290.8594,0,9692.6719,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,4.1847,0,0,0,0
,0.065200,0.2738,0.014000,0.1285,0.015900,0.1227,0.075200,0.002200,0.008400,0,0,0,0,0,1656,177,0,0.1421,126.1385,126.1593,0.001800,0.010500,0.040600,2.7695,0.2865,1.1514,0.018900,0.007000,62,0,0,0,10.0160,0.2787,0.7063,0.032600,0.000800,0.090900,6.1457,6.1510,6.3884,0.002200,0.001000,0.004500,0.022800,0.052400,0.8795,0.001300,0.023200,0.001400,0.001600,0.1272,0.015900,0.000200,26,0,0,0,0,2,2,2,3,50,2,100,0,8,3,3,0,14,28,0,28,2,0,5,6,0,0,0,0,0,0,0,0.1865,0,45,0,0,0.8028,0.9893,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2946,4127.3672,5564.6094,6290.8594,0,9691.9766,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.2816,0,0,0,0
,0.059700,0.4016,0.013000,0.1256,0.015500,0.1330,0.096000,0.002200,0.006900,0,0,0,0,0,1328,150,0,0.1522,123.5595,123.5790,0.001700,0.011400,0.041800,2.2124,0.4719,0.8498,0.017700,0.008500,64,0,0,0,9.7366,0.4757,0.3631,0.037500,0.000700,0.068600,12.6225,12.6293,13.7508,0.001700,0.000900,0.004800,0.023100,0.1306,1.0605,0.004700,0.022700,0.001400,0.001900,0.1251,0.014200,0.000100,52,0,0,0,0,2,2,2,3,50,2,100,0,8,7,7,0,54,59,0,55,2,0,5,14,0,0,0,0,0,0,0,0.2282,0,45,0,0,1.0175,1.2457,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7926,4124.0352,5564.6094,6290.8594,0,9688.6445,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.4427,0,0,0,0
,0.068500,0.3168,0.012500,0.1322,0.016200,0.1237,0.074900,0.001700,0.007100,0,0,0,0,0,1780,177,0,0.1405,122.2103,122.2292,0.001700,0.010800,0.039100,29.9541,0.2946,0.9073,0.015400,0.008200,62,0,0,1107,10.4275,0.3039,0.4888,0.039100,0.000800,0.097300,8.2013,8.2069,8.4341,0.003500,0.001100,0.005400,0.028500,0.071100,1.2382,0.002200,0.028800,0.001600,0.002000,0.5036,0.018200,0.000200,26,0,0,0,0,2,2,3,3,50,2,100,0,8,3,3,0,4,29,0,29,2,0,6,6,0,0,0,0,0,0,0,0.2731,0,44,0,0,1.1279,1.4010,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.7339,4122.2227,5564.7461,6290.8594,0,9686.9688,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0,0
,0.084100,0.3961,0.017900,0.1535,0.021200,0.2037,0.1655,0.003400,0.012100,0,0,0,0,0,1258,1257,0,0.1478,126.4473,126.4772,0.002100,0.012300,0.042200,2.4000,0.3668,0.9837,0.016100,0.010500,64,0,0,0,6.0075,0.5151,0.2439,0.028400,0.000700,0.067400,11.1473,11.1541,12.1467,0.004300,0.001200,0.007400,0.031700,0.061000,1.2689,0.006100,0.025400,0.001300,0.001800,0.1446,0.015400,0.000100,52,0,0,0,0,2,2,3,3,50,2,100,0,8,6,7,0,56,62,0,56,2,0,6,13,0,0,0,0,0,0,0,0.2888,0,45,0.9707,0,1.2484,1.5372,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.8206,4126.0508,5564.7461,6290.8594,0,9690.7969,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.6118,0,0,0,0
,0.064600,0.3045,0.013600,0.1270,0.015700,0.1314,0.087300,0.002200,0.007200,0,0,0,0,0,1855,447,0,0.2371,144.6518,144.6713,0.002300,0.011700,0.047000,29.3920,0.3566,0.7042,0.016500,0.007800,64,0,0,1102,7.1118,0.3039,0.4372,0.028200,0.000500,0.096400,11.9365,11.9424,12.1796,0.002400,0.001200,0.005200,0.024000,0.057200,0.9258,0.001900,0.026800,0.001400,0.002000,0.1214,0.014300,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,13,29,0,29,2,0,7,8,0,0,0,0,0,0,0,0.1977,0,46,0,0,0.8431,1.0408,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4430,4123.4062,5564.7461,6290.8594,0,9688.1523,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0,0
,0.058500,0.3503,0.011500,0.1210,0.014400,0.1393,0.076700,0.002100,0.007900,0,0,0,0,0,1959,1052,0,0.2303,142.0955,142.1154,0.002100,0.010700,0.042600,1.9969,0.3077,0.2641,0.015000,0.005700,62,0,0,0,9.2904,0.4315,0.3079,0.025200,0.000600,0.1016,6.6748,6.6804,7.8135,0.001700,0.001000,0.005100,0.023800,0.1607,1.0145,0.001400,0.020800,0.001400,0.001900,0.4065,0.011200,0.000200,52,0,0,0,0,2,2,3,4,50,2,100,0,10,8,8,0,18,55,0,55,2,0,6,16,0,0,0,0,0,0,0,0.2113,0,45,0,0,0.9396,1.1509,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.1121,4136.3398,5564.7461,6290.8594,0,9701.0859,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,7.0114,0,0,0,0
,0.063700,0.3226,0.010000,0.1173,0.016100,0.1286,0.099200,0.002900,0.009700,0,0,0,0,0,1339,1257,0,0.1837,156.2638,156.2880,0.002200,0.011000,0.040500,30.2324,0.2444,0.2436,0.014800,0.006300,64,0,0,1103,9.6229,0.3469,0.3942,0.028700,0.000600,0.064700,11.9303,11.9376,12.2160,0.002200,0.000700,0.004800,0.023100,0.055200,1.1715,0.005500,0.024800,0.001200,0.001600,0.1233,0.018100,0.000600,26,0,0,0,0,2,2,3,4,50,2,104,0,6,4,4,0,70,38,0,30,2,0,7,8,0,0,0,0,0,0,0,0.2336,0,45,2.0332,0,1.2623,1.4959,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.5562,4135.2461,5564.7461,6290.8594,0,9699.9922,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0,0
,0.058800,0.4376,0.011700,0.1251,0.014600,0.1436,0.092600,0.002300,0.007100,0,0,0,0,0,1213,116,0,0.1701,168.1535,168.1730,0.002400,0.010500,0.051500,3.0845,0.4139,0.3663,0.019800,0.008600,65,0,0,0,5.9182,0.5753,0.2985,0.022000,0.000900,0.089600,12.4858,12.4929,13.6789,0.002000,0.000800,0.004800,0.026600,0.070200,1.1714,0.001700,0.022300,0.001400,0.001700,0.1448,0.013800,0.000100,52,0,0,0,0,2,2,3,4,50,2,100,0,10,6,7,0,30,62,0,56,2,0,7,13,0,0,0,0,0,0,0,0.2238,0,46,1.0156,0,1.1972,1.4210,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.5185,4130.4922,5564.7461,6290.8594,0,9695.2383,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.0229,0.1264,0,1,0
,0.063600,0.2783,0.011300,0.1307,0.016500,0.1627,0.1336,0.002400,0.008200,0,0,0,0,0,2025,1384,0,0.2707,167.2158,167.2393,0.001600,0.010800,0.049100,34.2502,0.3297,0.2477,0.016100,0.006400,64,0,0,1173,9.0773,0.2795,0.3991,0.017800,0.000800,0.086000,14.8948,14.9015,15.1382,0.002000,0.000700,0.005400,0.024000,0.1424,1.1549,0.001700,0.024300,0.001600,0.001700,0.4356,0.016800,0.000200,26,0,0,0,0,2,2,3,3,50,2,100,0,10,4,4,0,6,32,0,30,2,0,6,8,0,0,0,0,0,0,0,0.2458,0,46,0,0,1.0388,1.2846,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.0112,4129.1758,5565.0859,6290.8594,0,9694.2617,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.099100,0,0,0
,0.065400,0.4440,0.012900,0.1509,0.018500,0.1956,0.1295,0.002200,0.009100,0,0,0,0,0,2735,259,0,0.2025,50.5819,50.6066,0.001700,0.011000,0.041600,2.2222,0.2850,0.7367,0.016600,0.005500,62,0,0,0,9.6304,0.5104,0.3392,0.028100,0.000700,0.1424,12.3268,12.3354,13.6758,0.002700,0.001400,0.006700,0.028400,0.077900,1.2087,0.003200,0.038500,0.001900,0.002700,0.1655,0.014100,0.000200,52,0,0,0,0,2,2,4,5,50,2,100,0,8,8,8,0,20,56,0,56,2,0,9,16,0,0,0,0,0,0,0,0.2397,0,44,0,0,1.1201,1.3598,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1573,4129.1953,5565.0898,6290.8594,0,9694.2852,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.7072,0,0,0,0
,0.077200,0.3049,0.012000,0.1392,0.016800,0.1833,0.1281,0.002400,0.007900,0,0,0,0,0,383,1237,0,0.1096,61.8692,61.8916,0.001700,0.010500,0.039600,32.7992,0.2685,0.4553,0.015200,0.006300,64,0,0,1167,6.7054,0.3727,0.4554,0.025600,0.000600,0.079700,6.2866,6.2913,6.5490,0.002200,0.000700,0.004700,0.022900,0.1781,1.2157,0.007800,0.033400,0.001400,0.002300,0.1641,0.015800,0.000200,26,0,0,0,0,2,2,2,3,50,2,100,0,8,4,5,0,44,38,0,28,2,0,5,9,0,0,0,0,0,0,0,0.2475,0,44,1.0195,0,1.1918,1.4393,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.7451,4132.5781,5565.2461,6290.9258,0,9697.8242,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0
,0.069700,0.4221,0.012400,0.1374,0.016400,0.1238,0.091300,0.002400,0.007300,0,0,0,0,0,1786,173,0,0.1746,80.9312,80.9514,0.001400,0.009500,0.038900,1.9562,0.2709,0.5641,0.018800,0.005900,62,0,0,0,7.8448,0.4880,0.3027,0.033200,0.000700,0.084400,6.6592,6.6652,6.8968,0.002400,0.001000,0.005600,0.023500,0.070600,0.8275,0.002300,0.031000,0.001600,0.002200,0.1643,0.018200,0.000100,52,0,0,0,0,2,2,2,2,50,2,100,0,8,8,8,0,4,54,0,54,2,0,4,16,0,0,0,0,0,0,0,0.1870,0,43,0,0,0.7357,0.9227,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0327,4132.1016,5565.2461,6290.9258,0,9697.3477,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.1462,0,0,0,0
,0.064900,0.3176,0.014900,0.1237,0.016100,0.1500,0.064200,0.003600,0.008600,0,0,0,0,0,893,111,0,0.1012,93.9549,93.9815,0.001700,0.008800,0.035700,2.4930,0.2696,0.5202,0.012100,0.004300,64,0,0,0,7.3402,0.3652,0.4049,0.024300,0.000600,0.079000,7.0982,7.1034,8.1756,0.002100,0.000800,0.005200,0.021900,0.051700,1.2065,0.004600,0.021900,0.001400,0.001600,0.1493,0.010500,0.000100,26,0,0,0,0,2,2,1,2,50,2,100,0,8,4,4,0,63,33,0,27,2,0,3,8,0,0,0,0,0,0,0,0.2461,0,44,1.0088,0,1.2249,1.4710,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4039,4131.7891,5565.2461,6290.9258,0,9697.0352,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,4.5054,0,0,0,0
,0.059600,0.4854,0.011600,0.1247,0.015300,0.1747,0.1491,0.002600,0.008800,0,0,0,0,0,1568,147,0,0.1302,103.6093,103.6340,0.002300,0.011700,0.041000,2.1149,0.3037,0.3058,0.016800,0.006900,62,0,0,0,7.6157,0.4361,0.3760,0.031300,0.000600,0.077500,5.8389,5.8458,6.0922,0.002000,0.000800,0.004400,0.024000,0.064100,1.0602,0.002000,0.027200,0.001300,0.001900,0.3345,0.015200,0.000200,52,0,0,0,0,2,2,3,4,50,2,100,0,10,7,7,0,2,55,0,55,2,0,6,14,0,0,0,0,0,0,0,0.2281,0,45,0,0,1.0954,1.3235,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.4015,4129.1172,5565.2461,6290.9258,0,9694.3633,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.1633,0,0,0,0
,0.060200,0.3015,0.011400,0.1383,0.022000,0.1470,0.069700,0.001800,0.005900,0,0,0,0,0,1518,176,0,0.1560,112.1353,112.1529,0.002100,0.011100,0.043000,2.8808,0.3361,0.2533,0.015200,0.005100,64,0,0,0,10.3411,0.3630,0.4515,0.034300,0.000800,0.1221,6.2328,6.2391,6.5176,0.002700,0.001000,0.006200,0.027900,0.2264,1.0750,0.002800,0.028800,0.001400,0.001700,0.1237,0.014200,0.000300,26,0,0,0,0,2,2,3,3,50,2,100,0,10,3,3,0,2,28,0,28,2,0,6,6,0,0,0,0,0,0,0,0.2654,0,45,0,0,0.9329,1.1983,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.2789,4127.9414,5565.2461,6290.9258,0,9693.1875,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.5762,0,0,0,0,0
,0.060300,0.2983,0.010000,0.1193,0.015000,0.1151,0.1040,0.002500,0.008600,0,0,0,0,0,1848,208,0,0.2048,111.8127,111.8347,0.001900,0.009600,0.041300,1.8949,0.3097,0.2626,0.015300,0.005800,62,0,0,0,8.5499,0.3990,0.4396,0.020800,0.000500,0.079300,13.3362,13.3445,14.5881,0.002100,0.000900,0.005200,0.022200,0.064100,0.8559,0.001800,0.020800,0.001500,0.001700,0.1350,0.015000,0.000100,52,0,0,0,0,2,2,2,2,48,4,100,0,6,7,7,0,18,55,0,55,2,0,4,14,0,0,0,0,0,0,0,0.1844,0,43,0,0,0.7815,0.9659,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.4884,4128.6133,5565.2461,6290.9258,0,9693.8594,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.4906,0,0,0,0,0
,0.066600,0.4081,0.015900,0.1267,0.015700,0.1525,0.091900,0.002100,0.006900,0,0,0,0,0,994,119,0,0.1068,132.4769,132.4970,0.001900,0.011100,0.042700,31.6099,0.2971,0.2636,0.017000,0.005900,64,0,0,1082,5.9015,0.4200,0.4024,0.022300,0.000900,0.068900,6.1949,6.2010,6.3857,0.001700,0.001100,0.005000,0.024500,0.055200,1.3107,0.005000,0.023800,0.001300,0.002000,0.1117,0.014700,0.000200,26,0,0,0,0,2,2,3,3,50,2,100,0,6,4,4,0,70,37,0,29,2,0,6,8,0,0,0,0,0,0,0,0.2764,0,45,0,0,1.2845,1.5609,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7634,4126.5742,5565.2578,6290.9258,0,9691.8320,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0.036700,0,0,0,0
,0.061500,0.3421,0.012200,0.1266,0.016600,0.1108,0.073400,0.002300,0.006500,0,0,0,0,0,2193,1298,0,0.3507,136.9249,136.9434,0.001700,0.010000,0.044400,2.0038,0.2593,0.2489,0.014300,0.005600,62,0,0,0,10.3012,0.4674,0.3526,0.020800,0.000600,0.091700,12.6160,12.6235,13.7560,0.003100,0.001200,0.005700,0.024700,0.061800,1.0262,0.001900,0.024000,0.001400,0.001700,0.4908,0.014000,0.000100,52,0,0,0,0,2,2,2,3,50,2,100,0,10,8,8,0,20,57,0,55,2,0,5,16,0,0,0,0,0,0,0,0.2147,0,45,0,0,0.9432,1.1579,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.9799,4112.2891,5565.2578,6290.9258,0,9677.5469,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.1114,0,0,0,0,0
,0.071000,0.3254,0.011600,0.1298,0.016700,0.1446,0.074200,0.002200,0.007300,0,0,0,0,0,1356,1220,0,0.1801,156.9410,156.9612,0.001900,0.012000,0.053200,32.1520,0.3511,0.2773,0.017400,0.007500,64,0,0,1070,9.2320,0.3058,0.4165,0.022400,0.000700,0.092800,13.5278,13.5346,13.7633,0.001800,0.001000,0.005200,0.024800,0.1372,0.9728,0.001900,0.026100,0.001500,0.002200,0.1860,0.016100,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,9,37,0,29,2,0,7,8,0,0,0,0,0,0,0,0.1973,0,46,0,0,0.9517,1.1490,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.8366,4099.7344,5565.6836,6290.9258,0,9665.4180,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0
