EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.2131,0.069500,0.051000,0.015500,0.1038,0.015700,0.084400,0.002800,0.009700,1.9432,1.9714,0.001800,0.009200,0.041600,3.1596,0.3533,0.022500,0.2478,0.005500,0.085100,0,0.5353,0.026000,0.000500,0.002500,0.2250,0.4299,0.001700,0.000800,0.002200,0.015300,0.042300,0.3257,0.001500,0.019900,0.001300,0.001600,0.095400,0.014100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.084803,0,22,0,0,0.2805,0.3653,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9133,11304.0195,5539.1562,6253.5039,0,16843.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,2899,351,0,0.3669,0,0,0,0,0,0,0,0,0,0
,4.8936,0.078900,0.085700,0.013400,0.1329,0.020000,0.1317,0.001900,0.008400,1.6222,1.6445,0.002100,0.009600,0.040900,2.9107,0.3143,0.015400,0.1618,0.002800,0.2716,1.8212,0.4152,0.039900,0.001200,0.002700,0.3993,0.8117,0.002500,0.001000,0.004900,0.026000,0.049700,0.3946,0.001600,0.023900,0.001600,0.001900,0.1184,0.014900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,14,0,14,0,0,2,4,0,0,0,0,0,0,0,0.1178,0,24,0,0,0.2966,0.4144,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3024,11303.8867,5539.1562,6253.5039,0,16843.0430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1476,0.068100,0.077700,0.012900,0.1486,0.016600,0.069500,0.002800,0.006900,1.9032,1.9257,0.001700,0.007500,0.037000,1.5086,0.2682,0.013200,0.1572,0.003300,0.082100,0,0.3725,0.025000,0.000700,0.069500,9.5121,9.5200,0.001800,0.000800,0.004800,0.019700,0.048000,0.5682,0.001700,0.023400,0.001300,0.001700,0.6910,0.012300,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1805,0,29,0,0,0.4258,0.6063,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9460,11303.7578,5539.2188,6253.5039,0,16842.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.2280,7.9220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4735,0.062900,0.1637,0.010800,0.1258,0.014100,0.025400,0.002400,0.008400,1.9494,1.9720,0.002000,0.008200,0.037500,2.7191,0.2868,0.015000,0.1808,0.002700,0.2784,2.3866,0.2968,0.048200,0.002300,0.005200,0.1554,0.4085,0.001900,0.000800,0.002100,0.017900,0.054500,0.6743,0.001700,0.023600,0.001300,0.001800,0.1355,0.014900,0.000400,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,7,7,0,2,313,0,13,0,0,0,7,0,0,0,0,0,0,0,0.1116,0,18,2.1562,0,0.7713,0.8829,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2503,11303.5703,5539.2188,6253.5039,0,16842.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1395,361,0,0.2210,0,0,0,0,0,0,0,0,0,0
,0.1625,0.083600,0.1147,0.018000,0.1150,0.019600,0.095700,0.002600,0.008400,1.8645,1.8882,0.001900,0.007000,0.033400,1.8816,0.2635,0.016800,0.2019,0.004700,0.1986,0,0.3688,0.024900,0.000700,0.002300,0.1857,0.4366,0.001700,0.000800,0.002900,0.015900,0.052900,0.8267,0.001900,0.025400,0.001600,0.001900,0.1218,0.018400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,1,400,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1188,0,28,2.9082,0,0.9698,1.0886,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2360,11303.8203,5539.2188,6253.5039,0,16843.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8469,0.067900,0.062800,0.013000,0.094400,0.015500,0.071600,0.002800,0.008800,1.8802,1.9043,0.001900,0.006500,0.035100,1.3970,0.2530,0.014800,0.1696,0.003000,0.091900,3.3823,0.3890,0.028500,0.001100,0.002800,0.1848,0.3881,0.001500,0.000700,0.002400,0.015700,0.047000,0.4553,0.004700,0.019400,0.001200,0.001800,0.1213,0.012400,0.000300,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1066,0,20,0,0,0.4006,0.5072,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7635,11303.3125,5539.2812,6253.5039,0,16842.5938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1971,0.071400,0.1004,0.016300,0.099000,0.015900,0.037900,0.002600,0.009900,1.8716,1.8978,0.001700,0.009100,0.045400,1.6682,0.3583,0.022000,0.1953,0.004800,0.1996,0,0.3328,0.023400,0.000800,0.002300,0.2082,0.4072,0.001700,0.000700,0.002000,0.013800,0.043100,0.4018,0.001700,0.019400,0.001300,0.002000,0.1011,0.014500,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,46,2,49,0,4,4,4,0,1,13,0,13,0,0,0,4,0,0,0,0,0,0,0,0.097305,0,28,0,0,0.3445,0.4418,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4752,11303,5539.2812,6253.5039,0,16842.2812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3139,0.073600,0.052200,0.014400,0.1045,0.017200,0.1167,0.002200,0.007000,1.9266,1.9479,0.001800,0.008200,0.033800,2.4616,0.2610,0.013500,0.1568,0.002600,0.094100,0.9073,0.3952,0.032200,0.001000,0.002900,0.2481,0.4816,0.002000,0.001000,0.002600,0.017600,0.1148,0.4133,0.001600,0.019900,0.001300,0.001600,0.1117,0.013000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0.1177,0,28,0,0,0.3334,0.4511,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0037,11302.7070,5539.2812,6253.5039,0,16841.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.060400,0,0,0,0,4961,454,0,0.3577,0,0,0,0,0,0,0,0,0,0
,0.1720,0.063900,0.091900,0.011500,0.1176,0.015500,0.031100,0.002600,0.009900,1.9377,1.9629,0.002000,0.006600,0.037600,2.5113,0.3326,0.015100,0.1713,0.003600,0.2081,0,0.3998,0.022000,0.000600,0.047400,7.2903,7.4911,0.002200,0.000900,0.003900,0.018600,0.1048,0.3458,0.001400,0.022100,0.001300,0.001900,0.1000,0.013600,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,0,0,45,3,49,0,4,4,4,0,1,13,0,13,1,0,0,4,0,0,0,0,0,0,0,0.1149,0,22,0,0,0.2538,0.3687,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8979,11302.3008,5539.3438,6253.5039,0,16841.6445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8930,0.075500,0.077600,0.015600,0.1260,0.014800,0.085600,0.002000,0.007500,1.4970,1.5188,0.002500,0.011300,0.038100,2.7275,0.3182,0.014900,0.1653,0.003300,0.1914,2.0460,0.3193,0.032600,0.000800,0.002400,1.7200,1.6837,0.001700,0.000900,0.003500,0.017800,0.043400,0.3237,0.001400,0.019500,0.001200,0.001600,0.1304,0.013700,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,48,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.087600,0,24,0,0,0.2540,0.3416,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7653,11301.7969,5539.3438,6253.5039,0,16841.1406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.2886,0,0,0,1105,262,0,0.1325,0,0,0,0,0,0,0,0,0,0
,0.1351,0.064100,0.057000,0.012900,0.1131,0.016100,0.078600,0.002200,0.007100,1.9094,1.9290,0.001600,0.005900,0.036200,1.9304,0.2917,0.016800,0.1745,0.003100,0.1023,0,0.3820,0.029400,0.000800,0.002500,0.1297,0.4191,0.002100,0.001300,0.003300,0.020500,0.047200,0.4787,0.001600,0.024000,0.001200,0.001700,0.1147,0.012000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1480,0,25,0,0,0.3762,0.5242,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0544,11301.6719,5539.3438,6253.5039,0,16841.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.8577,0.072300,0.086500,0.013600,0.1177,0.016100,0.082500,0.002400,0.008200,1.9511,1.9745,0.001900,0.006800,0.035400,2.4875,0.2696,0.014000,0.1627,0.002700,0.2451,4.2620,0.3976,0.029900,0.000900,0.002300,0.2159,0.4368,0.001900,0.000900,0.003300,0.018600,0.043500,0.3598,0.001600,0.020600,0.001200,0.001700,0.1017,0.011400,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,5,5,0,0,13,0,13,0,0,1,5,0,0,0,0,0,0,0,0.097889,0,26,0,0,0.2812,0.3791,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5506,11318.4102,5523.4453,6237.5039,0,16841.8555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1508,0.063900,0.065600,0.013400,0.097300,0.015000,0.069300,0.002000,0.006600,1.8591,1.8796,0.001600,0.007600,0.036400,2.0088,0.2600,0.022000,0.2283,0.006800,0.080600,0,0.3548,0.024600,0.000600,0.002000,0.1737,1.3109,0.001500,0.000700,0.002400,0.015400,0.042500,0.4516,0.001400,0.019400,0.001600,0.001400,0.1130,0.012600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1008,0,34,0,0,0.4044,0.5052,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0359,11314.1602,5523.4453,6237.5039,0,16837.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1306,355,0,0.1499,0,0,0,0,0,0,0,0,0,0
,6.0899,0.071700,0.1306,0.011500,0.1163,0.020600,0.1057,0.002100,0.007900,1.4926,1.5145,0.002000,0.006900,0.035100,2.7683,0.2996,0.015200,0.1736,0.003900,0.2240,3.3171,0.4373,0.042000,0.000900,0.003200,0.2931,0.6077,0.002500,0.001000,0.003900,0.020300,0.046400,0.2973,0.001700,0.059000,0.001700,0.002000,0.1168,0.013700,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,14,0,14,0,0,2,4,0,0,0,0,0,0,0,0.096291,0,16,0,0,0.2144,0.3107,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5484,11315.6992,5523.5078,6237.5039,0,16839.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1445,0.076600,0.068700,0.015900,0.1822,0.018000,0.075400,0.002300,0.008400,2.1433,2.1673,0.001600,0.008100,0.034100,1.2337,0.2060,0.012600,0.1400,0.002700,0.1126,0,0.5183,0.029300,0.000700,0.082300,7.9571,8.2042,0.002400,0.001000,0.004700,0.020200,0.049700,0.4390,0.001500,0.023600,0.001500,0.001900,0.7364,0.015200,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1264,0,27,0,0,0.3403,0.4667,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9564,11318.8672,5523.5078,6237.5039,0,16842.3750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.7356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7661,0.070400,0.1257,0.011200,0.1273,0.018400,0.065400,0.003100,0.007500,1.9810,2.0041,0.002100,0.009000,0.040900,4.1216,0.3085,0.013800,0.1718,0.003900,0.3230,1.3915,0.3373,0.031900,0.000600,0.002000,0.2475,0.4649,0.002000,0.001000,0.003000,0.019300,0.046700,0.6246,0.001200,0.022700,0.001400,0.001800,0.1164,0.016200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,7,7,0,1,313,0,13,0,0,1,7,0,0,0,0,0,0,0,0.095099,0,21,2.8320,0,0.7398,0.8349,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2959,11318.6523,5523.5078,6237.5039,0,16842.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1437,358,0,0.1535,0,0,0,0,0,0,0,0,0,0
,0.1549,0.099800,0.052700,0.015100,0.1074,0.017800,0.075100,0.003100,0.007900,1.9819,2.0065,0.001700,0.006200,0.035800,1.1650,0.2643,0.015600,0.1617,0.002900,0.097100,0,0.3468,0.025600,0.000500,0.002600,0.2238,0.4426,0.001600,0.001000,0.001900,0.015800,0.045100,0.3780,0.001600,0.021400,0.001600,0.001700,0.1208,0.015100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.091299,0,25,0,0,0.3274,0.4187,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3418,11322.4648,5523.5703,6237.5039,0,16846.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6975,0.066800,0.050100,0.013700,0.1084,0.015600,0.075900,0.002200,0.007500,1.8136,1.8361,0.001400,0.007600,0.035100,1.1688,0.2654,0.013400,0.1458,0.002700,0.092200,3.3554,0.2730,0.026500,0.000600,0.002000,0.2214,0.4854,0.001700,0.000800,0.002200,0.017900,0.043500,0.3238,0.001500,0.019400,0.001300,0.001400,0.098300,0.014000,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.083499,0,26,0,0,0.2792,0.3627,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9902,11318.2773,5523.5703,6237.5039,0,16841.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1678,0.076500,0.097100,0.011600,0.1149,0.016800,0.026800,0.002000,0.008000,1.3964,1.4170,0.001400,0.005000,0.030600,1.7515,0.2745,0.014800,0.1615,0.003700,0.2641,0,0.3919,0.027900,0.000500,0.002600,2.0085,1.9574,0.002000,0.000900,0.003700,0.019300,0.057400,0.5542,0.002300,0.025300,0.001300,0.002200,0.3350,0.013800,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,1,13,0,13,0,0,0,4,0,0,0,0,0,0,0,0.1222,0,23,0,0,0.4630,0.5852,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5006,11322.2461,5523.5703,6237.5039,0,16845.8164,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.2888,0,1,0,2770,358,0,0.2512,0,0,0,0,0,0,0,0,0,0
,5.0923,0.064800,0.052400,0.015000,0.096600,0.013900,0.1283,0.003400,0.009700,1.9853,2.0116,0.001700,0.008800,0.034100,1.1773,0.3110,0.016200,0.1695,0.003600,0.090200,3.7046,0.3360,0.033200,0.000800,0.003100,0.1111,0.3590,0.001500,0.001400,0.002200,0.014800,0.037500,0.4121,0.001100,0.018200,0.000900,0.001000,0.092600,0.012400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1139,0,29,0,0,0.3392,0.4531,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9261,11325.2305,5523.5703,6237.5039,0,16848.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.086000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1633,0.066000,0.1242,0.014200,0.1453,0.016000,0.072400,0.002800,0.007200,1.7676,1.7908,0.002300,0.007400,0.038100,2.3680,0.2804,0.013500,0.1720,0.003000,0.2648,0,0.3802,0.027500,0.000900,0.051500,7.6797,7.8958,0.002100,0.001100,0.003700,0.018400,0.043200,0.5985,0.004300,0.019000,0.001300,0.001800,0.6297,0.013200,0.000200,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,5,5,0,35,17,0,13,1,0,1,5,0,0,0,0,0,0,0,0.1388,0,26,0.9102,0,0.5862,0.7250,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7103,11327.6562,5523.6328,6237.5039,0,16851.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.5153,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
