EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager
,0.081500,0.052000,0.006800,0.053300,0.007300,0.042500,0.001400,0.004700,0.4245,0.4388,0.000900,0.003800,0.018700,0.2707,0.1370,0.1065,0.012900,0.003200,0.1466,0.006200,0.000500,0.001400,0.003600,0.1233,0.001300,0.000900,0.001600,0.011300,0.078000,0.3844,0.050100,0.000500,0.012400,0.000900,0.000900,0.073600,0.008300,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1236,0,31,0,0,0.2577,0.3813,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3511,8349.3320,5568.0977,6336.9727,0,13917.4297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.3910,0.041100,0.009600,0.054800,0.007500,0.052800,0.001500,0.004400,0.3367,0.3500,0.000600,0.003600,0.020000,0.3121,0.1038,0.074100,0.007700,0.001700,0.063200,0.004600,0.000400,0.001000,0.002500,0.081000,0.000500,0.000600,0.001100,0.008900,0.023800,0.1889,0.043400,0.000500,0.010500,0.000700,0.000700,0.058600,0.007300,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.056490,0,18.5000,0,0,0.1300,0.1865,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9233,8349.2500,5568.0977,6336.9727,0,13917.3477,0,0,1,0,0,582,480,0,0.049700,0.088100,0,0,0,0,0
,0.062700,0.032600,0.007800,0.049300,0.006800,0.049600,0.001100,0.003800,0.3248,0.3365,0.000900,0.003600,0.017200,0.3291,0.1230,0.086100,0.007600,0.001500,0.1173,0.006800,0.000400,0.001500,0.8058,0.8835,0.000700,0.000400,0.001400,0.007400,0.059400,0.2584,0.040000,0.000500,0.009200,0.000800,0.000600,0.049900,0.006200,0.000100,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,12,0,12,1,0,2,2,0,0,0,0,0,0,0,0.072900,0,32,0,0,0.1832,0.2561,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8700,8349.5508,5568.0977,6336.9727,0,13917.6484,0,0,1,0.8032,0,0,0,0,0,0,0,0,0,0,0
,0.3724,0.028100,0.005400,0.034800,0.005000,0.025600,0.000600,0.002600,0.3330,0.3408,0.000400,0.002500,0.013800,0.2725,0.099500,0.069200,0.006900,0.000900,0.1009,0.004700,0.000200,0.001000,0.001700,0.057200,0.000900,0.000300,0.001000,0.006600,0.056100,0.1989,0.041000,0.000600,0.007800,0.000500,0.000600,0.043300,0.005200,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.055999,0,21.5000,0,0,0.1404,0.1964,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7507,8349.5508,5568.0977,6336.9727,0,13917.6484,0,0,1,0,0,0,0,0,0,0.094600,0,0,0,0,0
,0.068300,0.026900,0.005100,0.032200,0.004800,0.012800,0.000900,0.002700,0.3996,0.4082,0.000500,0.001900,0.012000,0.2963,0.093300,0.064100,0.007500,0.001500,0.099500,0.004000,0.000300,0.000900,0.001300,0.059000,0.000400,0.000400,0.000700,0.005700,0.020800,0.1973,0.055400,0.000700,0.008700,0.000600,0.000600,0.091400,0.005500,0.000200,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,48,4,98,0,6,1,1,0,0,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.053599,0,26.5000,0,0,0.1418,0.1954,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8278,8350.0938,5568.0977,6336.9727,0,13918.1914,0,0,0,0,0,432,337,0,0.036000,0,0,0,0,0,0
,0.9058,0.029900,0.006700,0.034600,0.004200,0.018000,0.001000,0.003600,0.6489,0.6613,0.000700,0.002800,0.018900,0.9374,0.1576,0.1096,0.012300,0.002600,0.1133,0.006400,0.000400,0.024200,0.001100,0.068000,0.000300,0.000200,0.000500,0.004100,0.014000,0.1313,0.036200,0.000500,0.006300,0.000400,0.000400,0.027400,0.003900,0,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,0,0,48,4,98,0,6,1,1,0,2,12,0,12,1,0,0,2,0,0,0,0,0,0,0,0.035495,0,22,0,0,0.094507,0.1300,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9320,8350.0742,5568.0977,6336.9727,0,13918.1719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.4008,0.021000,0.004200,0.041600,0.003200,0.009700,0.000600,0.002400,0.2822,0.2892,0.000300,0.001500,0.008900,0.1543,0.085900,0.051500,0.005800,0.001000,0.082900,0.003400,0.000200,0.000700,0.001500,0.064500,0.000500,0.000100,0.000700,0.005200,0.014200,0.1585,0,0.000500,0.006600,0.000400,0.000500,0.028700,0.004900,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,48,4,98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042487,0,27.5000,0,0,0.1146,0.1571,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6546,8351.2695,5568.0977,6336.9727,0,13919.3672,0,0,0,0,0,0,0,0,0,0.1474,0,0,0,0,0
,0.027100,0.019600,0.003600,0.023700,0.003000,0.009100,0.000600,0.001900,0.2731,0.2793,0.000300,0.001300,0.009900,0.1482,0.082500,0.053000,0.005600,0.001000,0.050700,0.003000,0.000100,0.000600,0.001000,0.045300,0.000400,0.000200,0.000500,0.004600,0.022500,0.1253,0,0.000500,0.006300,0.000500,0.000500,0.028000,0.004500,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,48,4,98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035118,0,21,0,0,0.088882,0.1240,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0862,8351.2578,5568.0977,6336.9727,0,13919.3555,0,0,0,0,0,424,347,0,0.049600,0,0,0,0,0,0
,0.4050,0.018800,0.003000,0.025900,0.003000,0.008000,0.000500,0.001700,0.2686,0.2744,0.000300,0.001300,0.008600,0.3652,0.085000,0.058500,0.004900,0.001100,0.073300,0.003100,0.000200,0.000600,0.7627,0.8034,0.000400,0.000200,0.000700,0.005300,0.016300,0.2569,0.049200,0.002300,0.006200,0.000500,0.000500,0.028600,0.004300,0,0,0,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,6,1,1,0,68,20,0,12,1,0,0,2,0,0,0,0,0,0,0,0.059590,0,24.5000,0,0,0.1961,0.2557,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0978,8351.2578,5568.0977,6336.9727,0,13919.3555,0,0,1,0.7615,0,0,0,0,0,0.028000,2,0,0,0,0
,0.046000,0.022700,0.004400,0.027600,0.003700,0.011900,0.000900,0.002300,0.2879,0.2962,0.000300,0.001800,0.008900,0.2288,0.088800,0.054300,0.005400,0.001100,0.055200,0.003500,0.000100,0.000600,0.001000,0.043200,0.000300,0.000100,0.000500,0.004500,0.015800,0.1505,0.042400,0.000500,0.006500,0.000500,0.000600,0.031500,0.004700,0,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,8,1,1,0,1,13,0,12,0,0,0,2,0,0,0,0,0,0,0,0.041507,0,25,0,0,0.1076,0.1491,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7807,8349.9883,5568.0977,6336.9727,0,13918.0859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.5867,0.027800,0.004400,0.034400,0.005200,0.012900,0.000800,0.002600,0.4313,0.4402,0.000400,0.002000,0.014100,0.6536,0.1123,0.065600,0.007900,0.001900,0.1010,0.004600,0.000200,0.000800,0.001700,0.060500,0.000600,0.000200,0.000900,0.006200,0.024800,0.2442,0.060000,0.000700,0.009700,0.000700,0.000700,0.046000,0.006600,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,1,13,0,12,0,0,0,2,0,0,0,0,0,0,0,0.075087,0,25,0,0,0.1669,0.2420,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3234,8349.9883,5568.0977,6336.9727,0,13918.0859,0,0,0,0,0,426,348,0,0.063800,0,0,0,0,0,0
,0.077800,0.053500,0.011800,0.072000,0.011000,0.030400,0.002200,0.005900,0.7843,0.8032,0.001300,0.004700,0.029300,0.5608,0.2166,0.1355,0.012600,0.002500,0.1729,0.010600,0.000700,0.064100,0.003400,0.1281,0.001300,0.000600,0.001800,0.014100,0.040700,0.3402,0.1032,0.001200,0.017100,0.001000,0.001300,0.076000,0.010700,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.095595,0,26,0,0,0.2398,0.3354,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5711,8350.6602,5568.0977,6336.9727,0,13918.7578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1.3040,0.055300,0.011100,0.075000,0.009700,0.029900,0.002000,0.005600,1.1152,1.1361,0.001200,0.004900,0.034100,0.7991,0.3492,0.1516,0.017600,0.003800,0.2253,0.009200,0.000500,0.001800,0.002900,0.2198,0.001100,0.001500,0.001800,0.014400,0.041400,0.4560,0.1066,0.001300,0.017100,0.001200,0.001300,0.092500,0.011200,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,2,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.1213,0,30,0,0,0.3307,0.4520,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2463,8350.6602,5568.0977,6336.9727,0,13918.7578,0,0,0,0,0,373,250,0,0.082200,0.1934,0,0,0,0,0
,0.1039,0.044200,0.010800,0.080900,0.007700,0.029100,0.001900,0.006400,1.2522,1.2737,0.001200,0.004600,0.034400,0.6980,0.3547,0.1701,0.016400,0.003900,0.1817,0.009800,0.000500,0.001600,0.002900,0.7800,0.001200,0.000600,0.001600,0.015000,0.029800,0.6188,0.066600,0.000500,0.007200,0.000600,0.000700,0.039700,0.005000,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1502,0,36,0,0,0.4638,0.6140,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8387,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4109,0.020300,0.003300,0.027500,0.003600,0.009000,0.000500,0.001900,0.2569,0.2625,0.000300,0.001100,0.009300,0.2428,0.084300,0.058400,0.005300,0.001300,0.071200,0.003300,0.000200,0.000700,0.7646,0.8112,0.000500,0.000200,0.000700,0.005400,0.019300,0.1530,0.044100,0.000500,0.007500,0.000500,0.000600,0.036500,0.005100,0.000100,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.040486,0,21,0,0,0.1108,0.1513,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2001,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,1,0.7634,0,0,0,0,0,0.035700,0,0,0,0,0
,0.049300,0.037600,0.009700,0.045800,0.006100,0.026800,0.001800,0.005500,1.2108,1.2297,0.001200,0.004500,0.028800,0.4454,0.1111,0.088100,0.005400,0.001100,0.059200,0.003300,0.000200,0.000600,0.001000,0.050500,0.000400,0.000100,0.000600,0.004300,0.019200,0.1757,0.041200,0.000500,0.007100,0.000500,0.000500,0.035200,0.005600,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.046503,0,29.5000,0,0,0.1275,0.1740,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5962,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,0,0,0,424,347,0,0.038400,0,0,0,0,0,0
,0.4147,0.042800,0.011100,0.040800,0.006500,0.031400,0.002000,0.006200,0.5622,0.5832,0.000400,0.001100,0.008300,0.1300,0.066700,0.048900,0.005100,0.001000,0.067900,0.003300,0.000100,0.000700,0.001000,0.044600,0.000300,0.000200,0.000500,0.004400,0.017600,0.1058,0,0.000400,0.006700,0.000400,0.000500,0.039600,0.005900,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031397,0,16.5000,0,0,0.072904,0.1043,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9613,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,0,0,0,0,0,0,0,0.1541,0,0,0,0,0
,0.023500,0.046300,0.003300,0.042000,0.007400,0.008400,0.000500,0.001800,0.2472,0.2532,0.000300,0.001300,0.008400,0.2832,0.069100,0.051600,0.005500,0.001100,0.048200,0.003300,0.000100,0.022200,0.001000,0.057700,0.000300,0.000200,0.000500,0.004400,0.061100,0.3434,0.1691,0.002400,0.028000,0.001900,0.002000,0.1540,0.011800,0.000200,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,12,0,12,3,0,0,2,0,0,0,0,0,0,0,0.079013,0,28,0,0,0.2605,0.3395,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5383,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.3318,0.017200,0.003000,0.022100,0.003100,0.007600,0.000500,0.001600,0.2453,0.2509,0.000300,0.001200,0.008000,0.1303,0.068200,0.048400,0.005300,0.001100,0.063300,0.002800,0.000200,0.000600,0.001000,0.068200,0.000400,0.000100,0.000500,0.004100,0.022500,0.1540,0,0.000500,0.005700,0.000400,0.000500,0.031700,0.005100,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040114,0,25.5000,0,0,0.1125,0.1526,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3668,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,0,0,0,459,339,0,0.050500,0.1393,0,0,0,0,0
,0.021600,0.046800,0.003000,0.072200,0.009800,0.014200,0.000500,0.002100,0.2530,0.2599,0.000400,0.001500,0.010300,0.3763,0.081000,0.047500,0.005100,0.001100,0.2389,0.013400,0.000700,0.002500,0.004300,0.1942,0.001500,0.000700,0.002300,0.019500,0.072500,0.6947,0.1608,0.002300,0.031300,0.001900,0.002100,0.1232,0.017400,0.000200,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,2,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.1812,0,28,0,0,0.5067,0.6879,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4125,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3446,0.064100,0.013700,0.090900,0.010700,0.036200,0.002400,0.008000,1.6648,1.6931,0.001600,0.006400,0.044300,1.0298,0.3734,0.2483,0.024800,0.005700,0.2810,0.013200,0.000700,0.002500,3.4350,3.6099,0.001300,0.000600,0.002200,0.017000,0.041800,0.4118,0,0.001200,0.017300,0.001300,0.001400,0.080600,0.012500,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176,0,25,0,0,0.2901,0.4077,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3667,8350.8086,5568.0977,6336.9727,0,13918.9062,0,0,1,3.4305,0,0,0,0,0,1.2333,0,0,0,0,0
,0.027000,0.017000,0.003200,0.025700,0.003200,0.008200,0.000400,0.001500,0.2505,0.2557,0.000300,0.001200,0.007900,0.3303,0.076000,0.047100,0.007800,0.001200,0.050000,0.002800,0.000200,0.000500,0.000900,0.045100,0.000600,0.000200,0.000500,0.004000,0.027400,0.1196,0.041800,0.000500,0.007000,0.000500,0.000500,0.027600,0.005600,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,12,0,12,0,0,0,2,0,0,0,0,0,0,0,0.034284,0,24.5000,0,0,0.084117,0.1184,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6348,8350.8789,5568.0977,6336.9727,0,13918.9766,0,0,0,0,0,308,322,0,0.066500,0,0,0,0,0,0
,0.3612,0.016800,0.003000,0.023100,0.003200,0.007900,0.000700,0.001700,0.2507,0.2562,0.000300,0.001200,0.008900,0.3018,0.088800,0.051000,0.013400,0.000900,0.079100,0.004200,0.000100,0.000800,0.001000,0.043600,0.000400,0.000100,0.000600,0.004700,0.015500,0.1614,0,0.000500,0.006500,0.000400,0.000500,0.032300,0.004900,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,50,2,102,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044812,0,27.5000,0,0,0.1151,0.1599,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9998,8350.8789,5568.0977,6336.9727,0,13918.9766,0,0,0,0,0,0,0,0,0,0.1302,0,0,0,0,0
,0.082400,0.050500,0.007300,0.074300,0.009600,0.023200,0.001600,0.005000,0.8163,0.8348,0.001100,0.004100,0.042600,0.7800,0.2243,0.1451,0.017300,0.003200,0.1610,0.009100,0.000500,0.042900,0.003200,0.1380,0.001200,0.000500,0.001900,0.014200,0.051300,0.4149,0.1411,0.001700,0.021900,0.001500,0.001600,0.086400,0.012400,0.000200,0,0,0,0,0,0,0,65,0,0,12,0,0,0,0,2,2,0,0,50,2,102,0,10,1,1,0,0,12,0,12,4,0,0,2,0,0,0,0,0,0,0,0.1148,0,26,0,0,0.2954,0.4102,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0672,8350.9453,5568.0977,6336.9727,0,13919.0430,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
