EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1483,0.064500,0.1162,0.008700,0.094800,0.015400,0.093900,0.079000,0.001900,0.006500,1.4277,1.4460,0.001200,0.007000,0.034300,0.4120,0.2353,0.4927,0.014400,0.004200,0.1075,0,0.3293,0.024200,0.000600,0.002300,0.004900,1.1784,0.001600,0.001000,0.002400,0.019100,0.071800,0.7394,0.001700,0.021000,0.001200,0.001800,0.1082,0.015400,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,18,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1591,0,34.5000,0,0,0.6756,0.8347,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2634,5722.2539,5531.4219,6242.8945,0,11253.6758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1010,0.072900,0.1571,0.012100,0.1207,0.017600,0.1027,0.084400,0.002100,0.007800,1.5313,1.5512,0.001400,0.007600,0.037400,0.8866,0.2796,0.4496,0.015300,0.004100,0.092400,4.2645,0.4482,0.034300,0.001100,0.1205,0.007100,0.3554,0.003900,0.001300,0.004100,0.024700,0.046700,0.5052,0.001300,0.021700,0.001300,0.001700,0.3478,0.014200,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1372,0,17.5000,0,0,0.4652,0.6024,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9279,5722.1055,5531.4219,6242.8945,0,11253.5273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1319,0.068600,0.2018,0.016600,0.1053,0.017700,0.079800,0,0.002200,0.007900,2.1896,2.2123,0.001000,0.007100,0.039600,1.2706,0.2088,0.7122,0.014000,0.007800,0.2983,0,0.5564,0.040000,0.001700,0.003200,0.005700,0.2502,0.002000,0.000800,0.003000,0.015800,0.051200,0.5628,0.002000,0.022200,0.001300,0.001900,0.1094,0.014900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1438,0,27.5000,0,0,0.4789,0.6227,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5213,5726.3867,5531.4219,6242.8945,0,11257.8086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2451,364,0,0.1544,0,0,0,0,0,0,0,0,0,0,0
,4.8829,0.071400,0.1053,0.011400,0.088700,0.016800,0.072300,0,0.002000,0.006000,1.3891,1.4061,0.001500,0.007600,0.033800,0.9300,0.3077,0.5177,0.016000,0.003700,0.099800,3.8022,0.3126,0.028200,0.000600,0.001900,0.004700,0.2160,0.001700,0.000800,0.002400,0.018600,0.048100,0.6456,0.001800,0.022200,0.001400,0.002000,0.1584,0.014300,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1452,0,25.5000,0,0,0.5874,0.7326,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3286,5722.9258,5531.4219,6242.8945,0,11254.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1562,0.077200,0.1579,0.013800,0.1231,0.016000,0.078600,0,0.002400,0.008200,1.4227,1.4464,0.001600,0.008000,0.037300,0.9168,0.2666,0.5000,0.016600,0.005300,0.2905,0,0.3597,0.024500,0.000700,0.002800,5.9218,6.1272,0.001700,0.000900,0.004700,0.022200,0.049900,0.4794,0.001800,0.023400,0.001400,0.002100,0.1142,0.026400,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1186,0,26,0,0,0.4194,0.5380,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8015,5721.5508,5531.4219,6242.8945,0,11252.9727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,5.9164,0,0,0,0,0,0,0,0,0
,4.3440,0.069200,0.1521,0.011600,0.1017,0.015500,0.1210,0,0.002500,0.007200,1.7523,1.7744,0.001400,0.008300,0.040100,2.2751,0.2919,0.6301,0.021500,0.006600,0.2601,1.5772,0.3690,0.029800,0.001000,0.002900,0.004700,0.1998,0.001700,0.000600,0.002200,0.016300,0.048900,0.4636,0.001400,0.040500,0.001200,0.001500,0.1049,0.012300,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,2,2,0,2,26,0,26,0,0,2,4,0,0,0,0,0,0,0,0.1117,0,20,0,0,0.4062,0.5179,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4575,5724.4258,5531.4219,6242.8945,0,11255.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2366,385,0,0.3560,0,0,0,0,0,0,0,0,0,0,0
,0.1308,0.074000,0.071100,0.015400,0.093700,0.015100,0.1289,0.1289,0.002100,0.007400,2.0446,2.0665,0.001400,0.009500,0.037300,0.4214,0.3249,0.5060,0.015500,0.004300,0.1121,0,0.4860,0.023400,0.000500,0.002200,0.004300,0.1911,0.001300,0.000700,0.002000,0.015200,0.044200,0.4509,0.001500,0.022400,0.001300,0.001600,0.1072,0.040400,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0.1073,0,24.5000,0,0,0.3980,0.5053,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8763,5721.4492,5531.4219,6242.8945,0,11252.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1366,0.081800,0.2383,0.011600,0.1023,0.015100,0.069400,0,0.002400,0.007900,1.3997,1.4223,0.001200,0.006700,0.032300,0.4978,0.2177,0.4630,0.012200,0.003400,0.095500,4.3013,0.3643,0.025400,0.000500,0.064500,0.004300,0.1919,0.001500,0.000900,0.002300,0.015800,0.055500,0.8340,0.006200,0.021600,0.001300,0.001400,0.098100,0.013400,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1708,0,32,0,0,0.8024,0.9732,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6426,5721.1797,5531.4219,6242.8945,0,11252.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.1775,0.067000,0.1501,0.011700,0.1237,0.015100,0.072200,0,0.002500,0.008200,2.2153,2.2382,0.001800,0.010000,0.048000,1.3377,0.3672,0.7565,0.019000,0.006200,0.2362,0,0.3416,0.023600,0.000800,0.001900,0.005100,0.1875,0.001600,0.000800,0.001600,0.014300,0.042600,0.4788,0.001300,0.021500,0.001200,0.001200,0.1013,0.014600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,8,2,3,0,1,27,0,26,0,0,1,5,0,0,0,0,0,0,0,0.1291,0,23,0,0,0.3986,0.5277,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0344,5720.9805,5531.4219,6242.8945,0,11252.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2446,365,0,0.2624,0,0,0,0,0,0,0,0,0,0,0
,4.7967,0.082400,0.1429,0.016300,0.1357,0.021000,0.093400,0,0.002700,0.008300,1.9688,1.9946,0.001700,0.008800,0.037400,0.4503,0.3208,0.5721,0.016500,0.004300,0.1468,3.7849,0.3625,0.030300,0.000800,0.002800,0.005400,0.2462,0.002700,0.001400,0.003500,0.043900,0.1676,0.8790,0.003100,0.029700,0.001600,0.002200,0.1282,0.013000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2233,0,28,0,0,0.7699,0.9932,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9062,5720.8906,5531.4219,6242.8945,0,11252.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1830,0.082100,0.1728,0.013800,0.1567,0.020000,0.091200,0,0.002800,0.007900,1.7679,1.7911,0.002000,0.010700,0.039300,1.3108,0.2960,0.5288,0.015900,0.005600,0.2670,0,0.3886,0.023900,0.000700,0.002300,6.1660,6.3843,0.002600,0.001200,0.006300,0.031300,0.063000,0.6895,0.001900,0.026400,0.001600,0.002400,0.1260,0.016500,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,2,3,0,0,26,0,26,0,0,2,5,0,0,0,0,0,0,0,0.1772,0,24,0,0,0.5749,0.7521,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5922,5720.6836,5531.4219,6242.8945,0,11252.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,6.1601,0,0,0,0,0,0,0,0,0
,4.9189,0.078900,0.1586,0.013600,0.1153,0.020200,0.048300,0,0.002500,0.011400,1.8400,1.8684,0.001400,0.008200,0.041000,1.9067,0.2904,0.5904,0.015600,0.005800,0.2411,2.2202,0.3583,0.029600,0.000900,0.003100,0.005200,0.2338,0.001700,0.000700,0.002900,0.016600,0.1230,0.5649,0.001500,0.1364,0.001600,0.002200,0.1189,0.014800,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,50,2,98,0,8,3,3,0,2,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1324,0,24.5000,0,0,0.4942,0.6266,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9013,5720.9492,5531.4219,6242.8945,0,11252.3711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2370,390,0,0.1634,0,0,0,0,0,0,0,0,0,0,0
,0.2271,0.082100,0.082500,0.017800,0.1086,0.017200,0.1732,0.072000,0.002400,0.007800,2.3128,2.3357,0.001800,0.007900,0.042300,0.5078,0.2591,0.8187,0.027700,0.006900,0.093900,0,0.3718,0.023200,0.000600,0.001900,0.005400,0.2062,0.002000,0.000900,0.002300,0.018500,0.048500,0.5912,0.001400,0.020800,0.001400,0.001800,0.1405,0.012600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1439,0,27,0,0,0.5089,0.6528,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8670,5723.8281,5531.4219,6242.8945,0,11255.2500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6846,0.067100,0.2691,0.014400,0.1055,0.015600,0.1325,0.074500,0.002200,0.007900,1.8134,1.8364,0.001800,0.010800,0.039500,1.4071,0.3566,0.6086,0.015600,0.011400,0.3201,2.7228,0.3601,0.045600,0.001400,0.087700,0.005600,0.2522,0.001700,0.000700,0.003100,0.018900,0.051000,0.8436,0.001300,0.025300,0.001200,0.001600,0.1344,0.014100,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1942,0,26.5000,0,0,0.7134,0.9076,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3907,5720.9570,5531.4219,6242.8945,0,11252.3789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1437,0.085200,0.088000,0.015700,0.096200,0.015000,0.080400,0,0.002400,0.007900,1.8856,1.9089,0.001500,0.006600,0.035800,0.4121,0.2657,0.5125,0.015000,0.003800,0.1145,0.039200,0.4336,0.021900,0.000500,0.002200,0.004400,0.1897,0.001200,0.000800,0.002200,0.015900,0.054300,0.5414,0.002000,0.019500,0.001400,0.001700,0.1743,0.014600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1253,0,23,0,0,0.4807,0.6060,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4254,5724.0781,5531.4219,6242.8945,0,11255.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2440,390,0,0.2095,0,0,0,0,0,0,0,0,0,0,0
,5.0319,0.073600,0.2172,0.014600,0.1080,0.018200,0.069100,0,0.002200,0.007600,1.9203,1.9412,0.002100,0.008800,0.042900,1.4052,0.3833,0.5650,0.016700,0.005900,0.2919,3.0756,0.3259,0.030800,0.000700,0.018800,0.005800,1.1125,0.001800,0.000800,0.002900,0.020600,0.096000,0.7768,0.001900,0.021000,0.001400,0.001500,0.1053,0.014400,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,18,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1543,0,34.5000,0,0,0.7175,0.8718,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2120,5719.7617,5531.4219,6242.8945,0,11251.1836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1660,0.1028,0.064000,0.031500,0.1243,0.015400,0.087400,0,0.002800,0.009500,1.9563,1.9820,0.001300,0.008500,0.039500,0.4400,0.2872,0.5185,0.016400,0.004200,0.077400,0,0.4600,0.024200,0.000600,0.001900,6.0186,6.2190,0.002100,0.000900,0.004700,0.021300,0.044200,0.4102,0.001700,0.022900,0.001200,0.001700,0.1085,0.013900,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1155,0,19.5000,0,0,0.3439,0.4594,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0334,5719.7109,5531.4219,6242.8945,0,11251.1328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,6.0131,0,0,0,0,0,0,0,0,0
,5.0329,0.073400,0.1736,0.010300,0.093800,0.015700,0.068500,0,0.001600,0.006200,1.8245,1.8418,0.001500,0.009000,0.036400,2.6359,0.3265,0.5303,0.016400,0.005700,0.3022,1.9932,0.3535,0.029800,0.001000,0.002200,0.004800,0.2113,0.002100,0.000700,0.002400,0.018100,0.053000,0.5885,0.001800,0.023100,0.001500,0.001800,0.1276,0.014000,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1318,0,26.5000,0,0,0.5224,0.6542,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5069,5721.6133,5531.4219,6242.8945,0,11253.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2216,360,0,0.1491,0,0,0,0,0,0,0,0,0,0,0
,0.2318,0.1063,0.077600,0.025200,0.1360,0.024200,0.2949,0.3082,0.004100,0.011100,2.9719,3.0047,0.001600,0.009800,0.044500,0.4477,0.2850,0.4642,0.015500,0.004800,0.1024,0.1032,0.3639,0.022400,0.000700,0.002300,0.004200,0.2020,0.001300,0.000700,0.002000,0.018300,0.050200,0.4817,0.001500,0.019400,0.001500,0.001600,0.1829,0.025300,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0.1191,0,25.5000,0,0,0.4198,0.5389,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0562,5723.9023,5531.4219,6242.8945,0,11255.3242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3125,0.074800,0.2171,0.013300,0.1134,0.016200,0.079200,0,0.002100,0.008400,1.6033,1.6280,0.001300,0.007500,0.034800,1.2328,0.2696,0.4538,0.032700,0.004500,0.2479,3.6415,0.3132,0.029100,0.000700,0.073100,0.004800,0.2861,0.002200,0.000600,0.002600,0.019100,0.045600,0.5439,0.001500,0.020000,0.001300,0.001400,0.098100,0.014300,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1290,0,29.5000,0,0,0.4733,0.6023,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5677,5719.5430,5531.4219,6242.8945,0,11250.9648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1673,0.071200,0.059300,0.011600,0.1040,0.018500,0.065100,0,0.002200,0.007300,1.8206,1.8416,0.001500,0.008400,0.038500,0.4267,0.2971,0.5233,0.015900,0.005100,0.1085,0,0.4031,0.028000,0.000900,0.003600,0.007200,0.2382,0.001900,0.001500,0.003200,0.020500,0.054900,0.4394,0.001400,0.024300,0.001500,0.001600,0.1120,0.015800,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1185,0,19,0,0,0.3682,0.4867,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6848,5719.6172,5531.4219,6242.8945,0,11251.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2510,390,0,0.3143,0,0,0,0,0,0,0,0,0,0,0
