EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush
,0.059800,0.1673,0.012500,0.1186,0.012800,0.1189,0.078600,0.002100,0.007700,0,0,0,0,0,864,139,0,0.1049,118.1806,118.2014,0.002100,0.011900,0.039100,1.3921,0.2999,0.7941,0.021400,0.004900,0.3048,0.3382,0.024300,0.000600,0.071700,5.7137,57,0,0,0,26,0,0,0,0,8.0713,5.9985,6.9550,0.003700,0.000900,0.003700,0.022700,0.036800,0.8084,0.001000,0.020700,0.001100,0.001300,0.4104,0.014600,0.000200,1,1,4,4,46,2,49,0,5,8,8,0,10,28,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1815,0,45,1.0215,0,0.7678,0.9493,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4516,1123.9141,5561.7852,6307.5742,0,6685.6992,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,5.8519,0,0,0,0,0,0,0,0,0,0
,0.071400,0.1520,0.013100,0.1431,0.016800,0.1094,0.045200,0.002500,0.007100,0,0,0,0,0,1590,1215,0,0.2515,157.8072,157.8283,0.002500,0.012000,0.039000,33.1769,0.4106,0.7001,0.017000,0.003900,0.2767,0.5601,0.029500,0.000700,0.091200,16.8478,55,0,0,1034,13,0,0,0,0,11.9873,18.7758,18.8608,0.003100,0.001100,0.005100,0.029200,0.2076,0.8367,0.002300,0.028300,0.001700,0.002200,0.1453,0.017700,0.000300,1,1,4,4,46,2,49,0,5,4,4,0,2,14,0,14,2,0,4,4,0,0,0,0,0,0,0,0.1922,0,45,0,0,0.7034,0.8956,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.3295,1225.2930,5562.0977,6307.5742,0,6787.3906,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2340,0,0,0,0,0,0,0,0,0
,0.074100,0.2058,0.011700,0.1371,0.016700,0.1124,0.070100,0.002000,0.006400,0,0,0,0,0,363,146,0,0.1087,142.9510,142.9693,0.002100,0.012200,0.048200,1.3494,0.3986,1.5151,0.017800,0.006800,0.3805,0.3510,0.021000,0.000500,0.063300,17.2647,57,0,0,0,26,0,0,0,0,9.2553,18.7817,18.3369,0.004300,0.001000,0.004200,0.021800,0.053300,1.0272,0.005500,0.022800,0.001400,0.001700,0.1564,0.012600,0.000200,1,1,4,4,46,2,51,0,3,8,8,0,44,32,0,28,2,0,4,8,0,0,0,0,0,0,0,0.2551,0,45,0.9434,0,1.0113,1.2664,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5320,1245.5273,5562.1602,6307.5742,0,6807.6875,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,6.2437,1.3681,0,0,0,0,0,0,0,0,0
,0.070800,0.2125,0.012900,0.1359,0.017700,0.1400,0.071700,0.002700,0.010900,0,0,0,0,0,814,1191,0,0.2904,141.5309,141.5572,0.001800,0.010700,0.039400,32.8136,0.2912,0.7778,0.020500,0.004900,0.2307,0.3971,0.021800,0.000500,0.063400,13.1916,57,0,0,1144,13,0,0,0,0,10.8109,13.7894,13.8690,0.002200,0.001000,0.004100,0.021800,0.052100,0.6539,0.001500,0.028300,0.001300,0.001900,0.3573,0.014400,0.000200,1,1,4,4,46,2,49,0,5,4,4,0,2,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.1399,0,46,0,0,0.5589,0.6988,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.2872,1235.8867,5562.4727,6307.5742,0,6798.3594,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.1567,0,0,0,0,0,0,0,0,0
,0.062700,0.1640,0.013000,0.1524,0.014900,0.1138,0.066700,0.002600,0.008100,0,0,0,0,0,675,215,0,0.1014,153.0495,153.0708,0.001600,0.009300,0.045800,1.7691,0.2863,0.7754,0.016800,0.004100,0.3823,0.2672,0.023400,0.000700,0.058500,7.1584,55,0,0,1,26,0,0,0,0,10.9209,7.4758,8.5595,0.002500,0.000900,0.004400,0.021500,0.1377,0.7341,0.001600,0.024700,0.001400,0.001500,0.1566,0.012400,0.000300,1,1,4,4,46,2,49,0,5,9,9,0,13,30,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1874,0,45,1.0078,0,0.7224,0.9098,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5772,1213.6562,5562.4727,6307.5742,0,6776.1289,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,8.2144,0.1722,0,0,0,0,0,0,0,0,0
,0.061900,0.2282,0.010700,0.1321,0.017500,0.092700,0.068500,0.001900,0.006400,0,0,0,0,0,972,155,0,0.1771,155.7088,155.7275,0.002000,0.010200,0.037300,25.3716,0.3076,1.1108,0.017900,0.003800,0.3655,0.5856,0.033100,0.001100,0.059900,11.0777,57,0,0,971,13,0,0,0,0,9.1648,11.2905,11.5420,0.002000,0.001000,0.005500,0.022400,0.057400,1.1370,0.005500,0.025900,0.001200,0.001400,0.1078,0.012700,0.000200,1,1,3,3,46,2,51,0,3,10,10,1,38,719,0,15,2,0,3,10,0,0,0,0,0,0,0,0.1738,0,13,6.5752,0,1.3389,1.5127,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4067,1159.7617,5562.7227,6307.5742,0,6722.4844,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066700,0.1267,0.011800,0.1674,0.014400,0.1030,0.051600,0.002200,0.006100,0,0,0,0,0,4157,1160,0,0.3515,173.9853,174.0045,0.002400,0.013700,0.042200,1.8568,0.4775,2.0852,0.023300,0.008200,0.4054,0.5257,0.041800,0.001200,0.1162,14.6741,57,0,0,0,26,0,0,0,0,9.0804,14.9607,16.3751,0.002400,0.001100,0.004300,0.023000,0.055600,0.1178,0.002200,0.024200,0.001700,0.002100,0.4061,0.017300,0.000400,1,1,3,3,46,2,49,0,5,6,6,1,0,20,0,20,2,0,3,6,0,0,0,0,0,0,0,0.1123,0,0,0,0,0,0.1123,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.3433,1137.7148,5562.7852,6307.5742,0,6700.5000,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.9412,0,0,0,0,8,0,0,0,0,0
,0.066100,0.1595,0.014300,0.1336,0.015500,0.1271,0.063200,0.002000,0.006800,0,0,0,0,0,132,952,0,0.099500,69.0523,69.0728,0.002500,0.013000,0.053200,43.4022,0.4670,1.0857,0.029600,0.005200,0.3207,0.4859,0.028200,0.001000,0.1434,13.4591,57,0,0,1131,13,0,0,0,0,11.2681,13.7477,13.9832,0.002100,0.000900,0.004200,0.020800,0.1409,0.6826,0.001700,0.021200,0.001300,0.001700,0.1151,0.014600,0.000300,1,1,5,5,46,2,49,0,5,5,5,0,16,16,0,15,2,0,5,5,0,0,0,0,0,0,0,0.1497,0,46,1.0088,0,0.7220,0.8717,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.9163,1100.3789,5563.1602,6307.5742,0,6663.5391,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065600,0.4250,0.017100,0.1358,0.017300,0.1343,0.061800,0.003000,0.010200,0,0,0,0,0,777,425,0,0.093900,88.1858,88.2130,0.002100,0.012000,0.051000,5.4789,0.4267,1.1310,0.029900,0.005300,0.5401,0.4567,0.036100,0.000600,0.071100,6.1683,55,0,0,0,26,0,0,0,0,9.6488,6.4603,7.4338,0.002200,0.001300,0.004600,0.026000,0.047100,0.6453,0.001700,0.024300,0.001400,0.001600,0.1883,0.015300,0.000300,1,1,3,3,44,4,49,0,3,9,9,0,11,27,0,27,2,0,3,9,0,0,0,0,0,0,0,0.1426,0,44,1.0059,0,0.6822,0.8248,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.4397,1077.1211,5563.1602,6307.5742,0,6640.2812,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.4876,0,0,0,0,0,0,0,0,0,0
,0.062400,0.1599,0.014700,0.1153,0.014400,0.1107,0.046500,0.002300,0.006900,0,0,0,0,0,981,567,0,0.1651,90.2235,90.2431,0.002100,0.011100,0.046700,33.7757,0.3144,0.6506,0.016000,0.004000,0.3036,0.4697,0.063000,0.001000,0.072200,12.2543,57,0,0,1044,13,0,0,0,0,9.6378,12.5569,12.7693,0.002100,0.000600,0.003700,0.018600,0.048500,1.0019,0.005100,0.024700,0.001400,0.001500,0.1219,0.014800,0.000300,1,1,3,3,46,2,49,0,3,5,5,0,37,18,0,14,2,0,3,5,0,0,0,0,0,0,0,0.2085,0,43,1.0215,0,0.9757,1.1842,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.7530,1051.2422,5563.5352,6307.5742,0,6614.7773,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.1827,0.014800,0.1227,0.015200,0.2303,0.055000,0.002500,0.007300,0,0,0,0,0,863,770,0,0.3233,108.4312,108.4512,0.002300,0.012100,0.038200,6.0876,0.5347,1.0976,0.025800,0.007100,0.3971,0.5236,0.030400,0.000600,0.072200,7.6963,55,0,0,0,26,0,0,0,0,6.6321,7.9683,8.2163,0.002200,0.001600,0.003900,0.020400,0.045600,0.6600,0.001600,0.022200,0.001300,0.001600,0.3483,0.014500,0.000400,1,1,3,3,46,2,49,0,5,8,8,0,3,27,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1460,0,45,0,0,0.5653,0.7113,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5511,1066.2812,5563.5352,6307.5742,0,6629.8164,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065800,0.1495,0.012900,0.1242,0.016300,0.1306,0.059200,0.002100,0.007100,0,0,0,0,0,861,482,0,0.2870,121.5603,121.5807,0.001900,0.010100,0.040600,36.0623,0.3496,0.7426,0.020700,0.004000,0.2625,0.5103,0.038600,0.001300,0.079900,6.2072,57,0,0,1026,13,0,0,0,0,8.0287,7.4911,8.4029,0.002400,0.001000,0.004800,0.020800,0.1407,0.6647,0.001500,0.024900,0.001300,0.001700,0.1227,0.013100,0.000200,1,1,3,3,46,2,49,0,5,5,5,0,11,15,0,15,2,0,3,5,0,0,0,0,0,0,0,0.1474,0,45,1.0107,0,0.6829,0.8303,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.1072,1041.9961,5564.0352,6307.5742,0,6606.0312,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.1776,0,0,0,0,0,0,0,0,0
,0.062600,0.1917,0.013900,0.1287,0.016900,0.1052,0.063900,0.002300,0.008300,0,0,0,0,0,733,827,0,0.3235,123.9829,124.0040,0.001700,0.010000,0.039500,6.5693,0.2619,0.7354,0.012300,0.003700,0.4553,0.4876,0.032200,0.000700,0.075000,14.0180,55,0,0,0,26,0,0,0,0,6.2513,15.6883,14.3608,0.003200,0.001200,0.007000,0.026600,0.060100,0.8551,0.002800,0.029300,0.001700,0.001900,0.1435,0.017100,0.000300,1,1,3,3,44,4,49,0,3,8,8,0,3,27,0,27,2,0,3,8,0,0,0,0,0,0,0,0.2034,0,43,0,0,0.7194,0.9228,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.5748,1045.0039,5564.0352,6307.5742,0,6609.0391,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,1.5722,0,0,0,0,0,0,0,0,0
,0.069800,0.3276,0.014400,0.1291,0.016600,0.1555,0.079100,0.002700,0.008500,0,0,0,0,0,1043,1196,0,0.1802,126.4399,126.4643,0.002000,0.010800,0.090900,35.9628,0.4492,0.9849,0.019400,0.004400,0.3921,0.4907,0.033800,0.000800,0.067400,6.6279,57,0,0,1024,13,0,0,0,0,10.0648,7.0075,7.9941,0.002000,0.001200,0.003700,0.020400,0.051500,1.1080,0.005600,0.025800,0.001300,0.001700,0.1594,0.013400,0.000200,1,1,3,3,46,2,49,0,3,5,5,0,45,19,0,15,2,0,3,5,0,0,0,0,0,0,0,0.2155,0,45,0.9141,0,1.1463,1.3618,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5686,1066.5664,5564.4102,6307.5742,0,6630.9766,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.1626,0,0,0,0,0,0,0,0,0
,0.071000,0.1687,0.012200,0.1670,0.015300,0.095100,0.071900,0.002300,0.006300,0,0,0,0,0,745,120,0,0.1483,139.2354,139.2541,0.001700,0.009700,0.037100,6.7431,0.2733,0.7066,0.015800,0.004200,0.4082,0.4527,0.039300,0.001300,0.099500,13.3355,57,0,0,1,26,0,0,0,0,8.7875,13.4455,13.6229,0.002400,0.000900,0.004800,0.021600,0.062400,0.5790,0.001900,0.024800,0.001400,0.001700,0.3491,0.015200,0.000200,1,1,3,3,46,2,49,0,5,8,8,0,3,28,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1379,0,45,0,0,0.4865,0.6244,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.9748,1061.7891,5564.4102,6307.5742,0,6626.1992,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,1.3403,0.080100,0,0,0,0,0,0,0,0,0
,0.065900,0.1787,0.013300,0.1261,0.017400,0.1034,0.037700,0.002300,0.007500,0,0,0,0,0,1063,1108,0,0.1660,136.9906,137.0119,0.002300,0.010800,0.040700,27.5990,0.3299,0.7674,0.015900,0.004200,0.3268,0.4820,0.042200,0.000700,0.082200,13.1480,55,0,0,934,13,0,0,0,0,11.0692,13.1563,14.3499,0.002300,0.001000,0.003800,0.020200,0.1486,0.9816,0.002700,0.028100,0.001500,0.001700,0.1503,0.011100,0.000300,1,1,3,3,46,2,49,0,5,7,7,0,12,314,0,14,2,0,3,7,0,0,0,0,0,0,0,0.1486,0,46,2.9697,0,1.0887,1.2373,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.2123,1060.8555,5564.7227,6307.5742,0,6625.5781,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071400,0.1797,0.014800,0.1434,0.019800,0.1143,0.071400,0.002700,0.009100,0,0,0,0,0,2422,158,0,0.2513,162.3204,162.3437,0.002000,0.011300,0.048600,3.9714,0.2866,1.8100,0.018300,0.005100,0.3878,0.3564,0.026500,0.000500,0.063800,11.8261,57,0,0,0,26,0,0,0,0,9.7414,11.8313,12.0595,0.002400,0.001100,0.005500,0.028500,0.071100,0.8973,0.007700,0.032500,0.001700,0.002200,0.1415,0.015400,0.000300,1,1,4,4,46,2,51,0,3,9,9,0,40,33,0,28,2,0,4,9,0,0,0,0,0,0,0,0.1957,0,45,0.9834,0,0.8969,1.0926,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.4119,1041.5742,5564.7344,6307.5742,0,6606.3086,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,3.9495,0,0,0,0,0,0,0,0,0,0
,0.066900,0.2060,0.013100,0.1333,0.017300,0.1231,0.054100,0.002300,0.007200,0,0,0,0,0,864,1242,0,0.1614,159.3564,159.3768,0.002300,0.012000,0.043800,41.6432,0.3010,0.2140,0.013600,0.003100,0.3022,0.5516,0.042600,0.001100,0.077100,12.7602,57,0,0,1104,13,0,0,0,0,8.0448,12.7671,13.7947,0.002900,0.000900,0.004100,0.020900,0.057500,0.7215,0.002400,0.031000,0.001800,0.001900,0.3808,0.014100,0.000300,1,1,4,4,46,2,49,0,5,5,5,0,15,16,0,15,2,0,4,5,0,0,0,0,0,0,0,0.1485,0,45,0.9961,0,0.7475,0.8960,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.4694,1039.7344,5564.9844,6307.5742,0,6604.7188,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.058000,0.1861,0.012700,0.1296,0.016000,0.1115,0.069000,0.002100,0.006900,0,0,0,0,0,627,128,0,0.1660,222.3581,222.3781,0.002600,0.011900,0.052100,14.2393,0.4451,0.2398,0.021200,0.005400,0.4699,0.3581,0.029400,0.000800,0.073100,14.2466,57,0,0,0,26,0,0,0,0,7.4417,14.2535,14.5060,0.002300,0.002900,0.006200,0.023800,0.1547,0.8615,0.001700,0.031100,0.001500,0.001900,0.1023,0.013300,0.000100,1,1,4,4,46,2,49,0,5,9,9,0,3,28,0,28,2,0,4,9,0,0,0,0,0,0,0,0.2023,0,45,0,0,0.7172,0.9195,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8622,977.5039,5565.0469,6307.5742,0,6542.5508,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061400,0.1917,0.009600,0.1348,0.013100,0.1127,0.098900,0.001500,0.005600,0,0,0,0,0,949,1199,0,0.1923,130.1781,130.1950,0.002100,0.011900,0.049300,51.6046,0.4325,0.2035,0.019100,0.004500,0.3080,0.4902,0.040500,0.000800,0.1079,15.0340,57,0,0,1110,13,0,0,0,0,9.4237,15.0423,16.4273,0.002600,0.000900,0.004500,0.022200,0.065900,0.9403,0.005400,0.026700,0.001000,0.001700,0.1341,0.013900,0.000100,1,1,4,4,46,2,51,0,3,5,5,0,45,20,0,16,2,0,4,5,0,0,0,0,0,0,0,0.2136,0,45,0.9473,0,0.8855,1.0991,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.9411,1013.8164,5565.4180,6307.5742,0,6579.2344,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.083500,0.2051,0.011900,0.1494,0.015900,0.1131,0.064200,0.002200,0.007900,0,0,0,0,0,1238,239,0,0.1383,84.1172,84.1583,0.002200,0.011000,0.046400,10.6178,0.3124,0.2313,0.017200,0.005100,0.4039,0.4961,0.041500,0.000700,0.095800,16.6100,57,0,0,0,26,0,0,0,0,11.4207,16.6176,16.9000,0.002400,0.001200,0.005100,0.024500,0.082100,0.8758,0.002800,0.030300,0.001700,0.001900,0.4864,0.014300,0.000300,1,1,3,3,46,2,49,0,5,8,8,0,3,28,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1992,0,46,0,0,0.7441,0.9433,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1673,998.1328,5565.4805,6307.5742,0,6563.6133,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0.4350,0,0,0,0,0,0,0,0,0,0,0
