EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/PathFollowingComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.1898,0.053100,0.011700,0.071500,0.010400,0.026600,0.001700,0.005200,0.002500,0.020200,0.001300,0.004500,0.020300,0.7071,0.2378,0.2436,0.013500,0.2100,0.011500,0.000600,0.002200,0.1595,0.2592,0.000900,0.000500,0.000100,0.005600,0.031700,0.000100,0.001600,0.012600,0.001100,0.001300,0.053400,0.010800,0.000100,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6833,15873.3867,5467.2188,6235.7695,0,21340.6055,0,0,1,0.086800,0,0,0,0,0,0,0,0,0,0,0,0
,6.6373,0.063900,0.011700,0.091700,0.013800,0.031900,0.001900,0.006000,0.002900,0.023000,0.001000,0.004800,0.023500,0.5991,0.2781,0.2502,0.013400,0.3263,0.011700,0.000700,0.002300,0.1463,0.2470,0.001100,0.000700,0,0.006700,0.053000,0.000100,0.001900,0.021000,0.001100,0.001700,0.068400,0.011400,0.000100,5.6699,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0944,15883.6406,5467.2188,6235.7695,0,21350.8594,0,0,0,0.074900,0,0,428,302,0,0.080100,0,0,1,0,0,0
,0.1753,0.063600,0.012400,0.1337,0.012900,0.029600,0.002400,0.007300,0.003500,0.025100,0.001400,0.005100,0.024600,0.3001,0.2298,0.3943,0.015000,0.2469,0.016000,0.000900,0.003100,11.1405,11.2096,0.001200,0.000800,0.000300,0.008400,0.039900,0.000200,0.002400,0.020100,0.001300,0.001700,0.6384,0.013100,0.000200,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8313,15884.0352,5467.2188,6235.7695,0,21351.2539,0,0,0,0.039100,10.9186,1,0,0,0,0,0,0,1,0,0,0
,7.1217,0.062400,0.012100,0.088000,0.012500,0.027200,0.001500,0.005700,0.002300,0.019600,0.001200,0.003600,0.022500,2.9120,0.2541,0.3740,0.014400,0.3970,0.014700,0.000700,0.014600,0.2529,1.7481,0.001300,0.000600,0.000100,0.008100,0.048800,0.000100,0.002400,0.017600,0.001100,0.001500,0.057500,0.015000,0.000100,4.0345,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7657,15884.0078,5467.2188,6235.7695,0,21351.2266,0,0,1,0,0,0,372,214,0,0.082500,2,2,1,1,0,0
,0.1913,0.062600,0.013400,0.079100,0.012700,0.033300,0.001800,0.007000,0.003000,0.023300,0.001500,0.004500,0.023600,0.3091,0.2931,0.3713,0.013500,0.2747,0.015000,0.000600,0.002600,0.2405,0.3279,0.001400,0.000600,0.000100,0.006100,0.035300,0.000100,0.002100,0.015800,0.001100,0.001500,0.049200,0.011700,0.000100,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7186,15884.0117,5467.2188,6235.7695,0,21351.2305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,6.4452,0.059300,0.011600,0.076700,0.011900,0.034100,0.002000,0.006800,0.003300,0.025300,0.001200,0.004600,0.024000,0.3182,0.2387,0.3757,0.014500,0.3104,0.015100,0.000700,0.002300,0.2515,0.3401,0.001200,0.000800,0.000100,0.006800,0.036100,0.000200,0.002000,0.017000,0.001000,0.001600,0.053200,0.013800,0.000200,5.6979,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6496,15883.1641,5467.2188,6235.7695,0,21350.3828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,0.1982,0.057800,0.012400,0.073600,0.011100,0.044100,0.001700,0.007300,0.002300,0.022900,0.001000,0.004000,0.021000,0.3584,0.2502,0.3806,0.028700,0.2719,0.016300,0.000600,0.002100,0.2519,0.3375,0.001000,0.000600,0.000100,0.032000,0.031900,0.000100,0.001600,0.015100,0.001000,0.001700,0.060400,0.014500,0.000200,0.1374,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4711,15882,5467.2227,6235.7695,0,21349.2227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,6.5053,0.068300,0.014400,0.1203,0.014200,0.033600,0.002300,0.007600,0.003700,0.029000,0.001700,0.005300,0.025800,0.3573,0.2622,0.4008,0.015600,0.3810,0.015600,0.000800,0.002300,1.3937,1.4215,0.002200,0.001000,0.000200,0.009100,0.039100,0.000200,0.002300,0.020600,0.001100,0.001500,0.052900,0.013400,0.000100,5.6757,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1912,15878.2031,5467.2227,6235.7695,0,21345.4258,0,0,0,0.075400,0,0,464,400,0,0.1220,0,0,1,0,0,0
,0.1797,0.069000,0.014300,0.1447,0.013300,0.031200,0.002100,0.008400,0.003200,0.027300,0.001300,0.005800,0.027700,0.3122,0.2588,0.4106,0.013600,0.2424,0.014900,0.000500,0.002900,11.0392,11.1476,0.001900,0.001700,0.000300,0.008500,0.038800,0.000200,0.002400,0.019400,0.001200,0.001600,0.6230,0.014000,0.000100,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1421,15877.7383,5467.2227,6235.7695,0,21344.9609,0,0,0,0,10.8375,1,0,0,0,0,0,0,1,0,0,0
,7.0870,0.060200,0.011800,0.080000,0.012800,0.029200,0.001600,0.006200,0.002900,0.021900,0.001400,0.004100,0.022000,2.4537,0.2454,0.3520,0.013100,0.3148,0.015100,0.001000,0.009900,0.1917,0.2803,0.001100,0.000800,0.000100,0.006600,0.037700,0.000200,0.001800,0.017100,0.001100,0.001500,0.061700,0.011000,0.000200,4.2216,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1611,15878.3555,5467.2227,6235.7695,0,21345.5781,0,0,1,0,0,0,355,214,0,0.071600,0,0,1,0,0,0
,0.1778,0.062200,0.012600,0.077900,0.011800,0.030100,0.001700,0.006900,0.003200,0.023800,0.001300,0.005000,0.024100,0.3299,0.2477,0.3967,0.012700,0.2929,0.014800,0.000700,0.002300,0.2279,0.3172,0.001300,0.000900,0.000100,0.005900,0.035200,0.000100,0.001700,0.015600,0.001200,0.001200,0.4126,0.015400,0.000100,0.049900,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1959,15878.0039,5467.2227,6235.7695,0,21345.2266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,6.6578,0.070200,0.012800,0.089800,0.014200,0.032300,0.001800,0.007600,0.002900,0.024900,0.001300,0.004900,0.022800,0.3129,0.2444,0.3675,0.012200,0.3247,0.015800,0.000800,0.002600,0.2451,0.3410,0.001300,0.000700,0.000100,0.007500,0.040100,0.000300,0.002100,0.018800,0.001200,0.001900,0.054500,0.015800,0.000200,5.8947,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5498,15876.7383,5467.2227,6235.7695,0,21343.9609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,0.1853,0.061700,0.012200,0.080400,0.012400,0.029000,0.001800,0.006700,0.002800,0.023000,0.001300,0.004400,0.022300,0.3218,0.2548,0.3585,0.014100,0.2989,0.015300,0.000600,0.002200,0.2394,0.3293,0.001100,0.000800,0.000100,0.010900,0.038500,0.000200,0.001500,0.017700,0.001100,0.002000,0.053900,0.014300,0.000100,0.033700,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2488,15876.4883,5467.2227,6235.7695,0,21343.7109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,6.5586,0.062400,0.012000,0.083400,0.011700,0.028200,0.002000,0.006800,0.003000,0.023400,0.001300,0.003800,0.022400,0.3107,0.2476,0.3666,0.012900,0.3417,0.014900,0.000700,0.002300,0.2808,0.3731,0.001600,0.000700,0.000100,0.007100,0.038000,0.000200,0.001800,0.018900,0.001200,0.002000,0.050500,0.012900,0.000200,5.7772,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9349,15875.2148,5467.2227,6235.7695,0,21342.4375,0,0,0,0,0,0,469,397,0,0.091700,0,0,1,0,0,0
,0.1515,0.065200,0.013300,0.1648,0.012700,0.035200,0.002000,0.007900,0.003300,0.027200,0.001400,0.004800,0.025900,0.7271,0.2628,0.5148,0.013300,0.2847,0.015800,0.000800,0.008800,12.6040,12.6506,0.001700,0.000700,0.000200,0.007700,0.060500,0.000200,0.001800,0.016800,0.001300,0.001600,0.6830,0.012800,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7948,15871.8945,5467.2227,6235.7695,0,21339.1172,0,0,1,0.1457,10.9856,1,0,0,0,0,0,0,1,0,0,0
,7.1762,0.048300,0.013200,0.065200,0.012100,0.030100,0.001800,0.007000,0.003000,0.022700,0.001400,0.003400,0.021700,2.7208,0.3161,0.3944,0.014300,0.5792,0.016500,0.000800,0.002400,0.085600,0.1672,0.001100,0.000600,0.000100,0.005000,0.031900,0,0.002100,0.012800,0.000900,0.001200,0.043700,0.009600,0.000100,3.8225,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7226,15871.5977,5467.2227,6235.7695,0,21338.8203,0,0,0,0.076200,0,0,370,215,0,0.069400,0,0,2,0,0,0
,0.1469,0.067300,0.013400,0.084800,0.013100,0.030600,0.002300,0.007900,0.003400,0.026300,0.001300,0.005200,0.024500,0.3051,0.2474,0.4915,0.012800,0.2606,0.020000,0.000800,0.002900,0.1724,0.2635,0.001200,0.000700,0.000100,0.006600,0.036500,0.000100,0.001700,0.016200,0.001200,0.001400,0.051400,0.012600,0.000200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6434,15872.2500,5467.2227,6235.7695,0,21339.4727,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.5833,0.068900,0.013300,0.093700,0.014600,0.029200,0.002300,0.007300,0.003400,0.026500,0.001400,0.004900,0.024600,0.3065,0.2594,0.4548,0.014800,0.3504,0.023000,0.000900,0.002700,0.2194,0.3219,0.001400,0.000900,0.000100,0.007200,0.039600,0.000200,0.002000,0.019400,0.001300,0.001600,0.055900,0.012800,0.000100,5.7502,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9505,15872.6602,5467.2227,6235.7695,0,21339.8828,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1626,0.062400,0.012200,0.1129,0.010900,0.030200,0.001900,0.006500,0.002800,0.023100,0.001100,0.004500,0.022300,0.3116,0.2323,0.4265,0.013100,0.2307,0.018000,0.000900,0.002500,0.2134,1.6396,0.001300,0.000800,0.000100,0.006800,0.037900,0.000100,0.001800,0.016800,0.001200,0.001500,0.048400,0.012600,0.000200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1628,15872.0391,5467.2227,6235.7695,0,21339.2617,0,0,1,0,0,0,427,304,0,0.093700,2,2,2,0,0,0
,6.5191,0.061300,0.011700,0.082300,0.012300,0.029800,0.001900,0.006600,0.002900,0.024300,0.001200,0.004200,0.022400,0.3042,0.2609,0.4659,0.014000,0.3731,0.018000,0.000900,0.002400,0.2145,0.3116,0.001100,0.000800,0.000100,0.006500,0.039700,0.000200,0.002100,0.018800,0.001200,0.001600,0.056600,0.014800,0.000100,5.6439,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1757,15871.3008,5467.2227,6235.7695,0,21338.5234,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1899,0.068400,0.014400,0.1101,0.013000,0.041000,0.001800,0.006500,0.003200,0.023700,0.001300,0.004100,0.022400,0.2936,0.2714,0.4679,0.012800,0.2390,0.018700,0.000700,0.002500,9.3977,9.4650,0.001700,0.000800,0.000100,0.008200,0.037900,0.000200,0.002200,0.018700,0.001100,0.001600,0.072500,0.011700,0.000100,0.087900,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8404,15869.8555,5467.2227,6235.7695,0,21337.0781,0,0,0,0.033800,9.1377,0,0,0,0,0,0,0,2,0,0,0
,6.6317,0.063200,0.012300,0.079800,0.012300,0.037200,0.001900,0.008500,0.002800,0.025000,0.001200,0.004800,0.022900,2.4617,0.2782,0.4528,0.013700,0.3444,0.017600,0.000700,0.020000,0.2361,0.3279,0.001200,0.000700,0.000100,0.006300,0.049500,0.000100,0.001900,0.013800,0.001200,0.002000,0.048100,0.013400,0.000100,3.6518,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7339,15869.4805,5467.2227,6235.7695,0,21336.7031,0,0,1,0,0,0,374,307,0,0.082800,0,0,1,0,0,0
,0.1778,0.060600,0.011300,0.076600,0.011700,0.026600,0.001600,0.006300,0.002800,0.021500,0.001000,0.004100,0.019200,0.2925,0.2257,0.3498,0.012400,0.3188,0.017900,0.000600,0.002200,0.2569,0.3424,0.001400,0.000700,0,0.006600,0.037000,0.000200,0.001900,0.015900,0.001200,0.001700,0.054200,0.013700,0.000100,0.075600,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9191,15868.9688,5467.2227,6235.7695,0,21336.1914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,6.4455,0.065800,0.014400,0.088000,0.013500,0.034400,0.002000,0.008900,0.003200,0.028000,0.001400,0.005400,0.026000,0.3513,0.2581,0.4190,0.013000,0.3146,0.020000,0.000800,0.002600,0.2533,0.3485,0.001100,0.000700,0.000100,0.007300,0.039100,0.000200,0.002000,0.019200,0.001300,0.001400,0.048800,0.013100,0.000200,5.5439,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8833,15864.3594,5467.2227,6235.7695,0,21331.5820,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,0.1630,0.062800,0.013100,0.083000,0.011500,0.031300,0.001900,0.007000,0.002900,0.024200,0.001100,0.004700,0.023900,0.2909,0.2425,0.3566,0.013000,0.2259,0.015700,0.000700,0.002500,1.2969,1.3178,0.001000,0.000800,0.000100,0.007300,0.036700,0.000200,0.001700,0.017000,0.001200,0.002200,0.065800,0.010500,0.000100,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3764,15862.7695,5467.2227,6235.7695,0,21329.9922,0,0,0,0.070500,0,0,369,297,0,0.080600,0,0,1,0,0,0
,6.6514,0.066800,0.013000,0.091700,0.013500,0.030000,0.002200,0.007800,0.003600,0.026900,0.001300,0.004700,0.025600,0.3166,0.3023,0.4626,0.014700,0.4045,0.015200,0.000700,0.002600,0.3806,0.4033,0.001300,0.000900,0,0.007700,0.039800,0.000200,0.001900,0.018600,0.001200,0.001500,0.091800,0.018200,0.000200,5.6753,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4442,15860.5430,5467.2227,6235.7695,0,21327.7656,0,0,0,0.074000,0,0,0,0,0,0,0,0,1,0,0,0
