EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.9805,0.078800,0.085000,0.016100,0.1057,0.017000,0.075500,0.002700,0.008500,1.9932,2.0178,0.001700,0.008500,0.034500,1.8846,0.3572,0.1886,0.017500,0.003700,0.1945,2.6399,0.3140,0.025700,0.000400,0.002300,0.004500,0.2194,0.001400,0.000900,0.002800,0.016100,0.047200,0.3719,0.001500,0.021600,0.001300,0.001600,0.3903,0.015400,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.095010,0,23,0,0,0.3005,0.3955,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9716,11015.3672,5523.1211,6238.4805,0,16538.4883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1560,364,0,0.2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1588,0.099200,0.044400,0.026100,0.1294,0.023700,0.1702,0.002400,0.011100,1.8565,1.8849,0.002100,0.008500,0.036500,0.4530,0.2906,0.1543,0.014900,0.003200,0.075300,0,0.2915,0.021000,0.000600,0.002200,0.004400,0.2146,0.001200,0.000800,0.002000,0.014000,0.047100,0.2644,0.001500,0.020400,0.001200,0.001600,0.098300,0.013900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.082597,0,21,0,0,0.2135,0.2961,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9348,11013.9492,5523.1211,6238.4805,0,16537.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.1013,0,0,0,0,0,0,0,0,0,0,0
,4.3887,0.073800,0.062500,0.014700,0.1087,0.017400,0.067500,0.002200,0.007400,1.9555,1.9765,0.002500,0.010800,0.039400,0.7912,0.3601,0.1832,0.018000,0.004000,0.091700,3.5387,0.3302,0.016800,0.000500,0.068600,0.004800,0.2006,0.001400,0.000700,0.002100,0.015700,0.052400,0.4524,0.002000,0.022500,0.001500,0.001700,0.1214,0.013800,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.093017,0,24,0,0,0.3851,0.4781,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7278,11011.7148,5523.1211,6238.4805,0,16534.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1527,0.079900,0.080200,0.018900,0.1163,0.018100,0.090900,0.002700,0.011100,1.9187,1.9468,0.002200,0.009900,0.043300,1.0953,0.3824,0.1592,0.016100,0.004000,0.1868,0,0.3888,0.021900,0.001100,0.003700,0.004700,0.2464,0.001500,0.000600,0.002200,0.015500,0.045000,0.3195,0.001700,0.019300,0.001400,0.001600,0.1021,0.013100,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.086598,0,24,0,0,0.2508,0.3374,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7040,11011.3711,5523.1211,6238.4805,0,16534.4922,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1210,351,0,0.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1221,0.068100,0.057600,0.014100,0.1149,0.017700,0.071400,0.002200,0.007900,1.8393,1.8613,0.001900,0.009200,0.044200,0.5582,0.3785,0.2253,0.016600,0.005200,0.1883,4.2388,0.3233,0.026100,0.000700,0.003100,0.005800,0.2506,0.001500,0.001000,0.002900,0.020400,0.059500,0.3840,0.003000,0.032100,0.001400,0.001900,0.1127,0.015300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1061,0,25,0,0,0.3185,0.4246,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7294,11010.7422,5523.1211,6238.4805,0,16533.8633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1723,0.071100,0.1370,0.014400,0.1443,0.018800,0.070200,0.002300,0.007800,1.7627,1.7859,0.002200,0.008600,0.043000,1.2580,0.2815,0.1723,0.016000,0.003200,0.1757,0,0.4135,0.027000,0.000800,0.002600,6.5423,6.7610,0.002400,0.001000,0.005100,0.024700,0.050500,0.5943,0.005000,0.022000,0.001200,0.001900,0.1201,0.014100,0.000100,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,34,17,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1513,0,24,0,0,0.4967,0.6480,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6876,11009.7070,5523.1211,6238.4805,0,16532.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,6.5369,0,0,0,0,0,0,0,0,0,0,0,0
,4.8482,0.072300,0.1009,0.014500,0.1038,0.017800,0.1093,0.002200,0.008600,1.9039,1.9281,0.001700,0.007000,0.036100,2.4437,0.2686,0.1701,0.015000,0.002900,0.2212,2.0325,0.3623,0.020900,0.000700,0.002700,0.005400,0.2291,0.001400,0.001200,0.002600,0.019300,0.045100,0.3988,0.001600,0.020100,0.001200,0.001500,0.097900,0.014200,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,3,3,3,0,1,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1051,0,27,0,0,0.3192,0.4243,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6929,11008.7812,5523.1211,6238.4805,0,16531.9023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1488,365,0,0.1498,0,0,0.071600,0,0,0,0,0,0,0,0,0,0,0
,0.1798,0.073300,0.063300,0.015200,0.1075,0.017700,0.074000,0.002500,0.008600,1.9917,2.0158,0.002400,0.008400,0.040400,0.8546,0.2894,0.1616,0.016900,0.005200,0.1140,0,0.3708,0.022900,0.000700,0.002300,0.004300,0.2192,0.001700,0.000800,0.001800,0.014500,0.1559,0.4671,0.001900,0.019300,0.001200,0.001500,0.088700,0.011600,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1125,0,21,0,0,0.4004,0.5129,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8775,11009.4375,5523.1211,6238.4805,0,16532.5586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7249,0.076300,0.097700,0.016100,0.1172,0.020600,0.081800,0.002600,0.008600,1.9508,1.9753,0.001900,0.006700,0.036800,1.1221,0.2723,0.1564,0.014700,0.003000,0.1887,3.2563,0.3050,0.023900,0.000700,0.077300,0.004900,0.2115,0.001600,0.000700,0.002000,0.016300,0.065200,0.3831,0.002800,0.039800,0.002700,0.002100,0.1057,0.014400,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1004,0,30,0,0,0.3034,0.4038,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0915,11008.7891,5523.1211,6238.4805,0,16531.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1618,0.066900,0.039800,0.013700,0.095300,0.015200,0.067600,0.002200,0.007000,1.8394,1.8598,0.001800,0.007700,0.034000,0.8366,0.2773,0.1465,0.015200,0.002800,0.090900,0,0.2937,0.017900,0.000600,0.001800,0.004600,0.1839,0.001800,0.000900,0.001900,0.013000,0.044100,0.2740,0.001500,0.020100,0.001200,0.001400,0.098700,0.014000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.075798,0,21,0,0,0.2278,0.3036,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7846,11009.6016,5523.1211,6238.4805,0,16532.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1438,364,0,0.1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0213,0.068400,0.1365,0.017100,0.094000,0.014000,0.078900,0.002500,0.008400,1.8104,1.8347,0.002300,0.010400,0.037200,0.9371,0.2816,0.1564,0.013300,0.002600,0.1786,3.7325,0.3033,0.025200,0.000600,0.002400,0.006500,0.2495,0.001900,0.000800,0.002100,0.015200,0.035100,0.4910,0.000800,0.019100,0.000900,0.000800,0.1676,0.015100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1288,0,26,0,0,0.4315,0.5603,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6975,11008.3516,5523.1211,6238.4805,0,16531.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1770,0.064500,0.058700,0.012600,0.1174,0.016900,0.061000,0.002200,0.008300,1.8845,1.9068,0.001700,0.005500,0.036900,0.9124,0.2653,0.1731,0.013900,0.002800,0.098100,0,0.3580,0.021700,0.000700,0.002700,6.4786,6.7065,0.003600,0.001100,0.004600,0.021300,0.050300,0.4648,0.001900,0.023400,0.001300,0.001900,0.099500,0.012400,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1232,0,23,0,0,0.3879,0.5111,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6491,11008.1992,5523.1211,6238.4805,0,16531.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,972,252,0,0.1866,0,6.4732,0,0,0,0,0,0,0,0,0,0,0,0
,3.5345,0.070500,0.091500,0.012400,0.097000,0.014700,0.066600,0.001900,0.007200,1.6908,1.7110,0.001600,0.008400,0.043100,2.4686,0.4065,0.2250,0.016100,0.004800,0.2145,0.4410,0.2263,0.019800,0.000900,0.001900,0.003900,0.1947,0.001100,0.000800,0.001500,0.011400,0.044500,0.3952,0.002300,0.020500,0.001300,0.001700,0.1263,0.016200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1064,0,28,0,0,0.3154,0.4218,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1980,11007.3359,5523.1211,6238.4805,0,16530.4570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1722,0.082400,0.050500,0.016200,0.1230,0.018300,0.1337,0.003100,0.010100,1.9764,2.0033,0.001600,0.009500,0.034400,0.9477,0.2558,0.1574,0.015300,0.003100,0.1225,0,0.3456,0.022900,0.000700,0.002300,0.004500,0.2205,0.001300,0.000800,0.002100,0.014400,0.065300,0.3635,0.002200,0.029900,0.001600,0.002100,0.1388,0.014300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1047,0,20,0,0,0.2967,0.4014,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4911,11005.3906,5523.1211,6238.4805,0,16528.5117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.073500,0,0,0,0,0,0,0,0,0,0,0
,4.9426,0.065900,0.1209,0.008900,0.1181,0.014800,0.056000,0.002100,0.006400,1.3214,1.3409,0.001400,0.007700,0.029800,1.0866,0.2134,0.1466,0.014600,0.002500,0.1964,3.6198,0.4065,0.024400,0.000800,0.071200,0.005500,1.2044,0.001700,0.001000,0.002800,0.019300,0.045300,0.5442,0.001700,0.020200,0.001200,0.002000,0.1153,0.010900,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,10,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1186,0,39,0,0,0.4694,0.5880,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7590,11003.8086,5523.1211,6238.4805,0,16526.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1337,364,0,0.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1562,0.077200,0.044400,0.013300,0.1202,0.018900,0.069200,0.002100,0.007400,1.8029,1.8247,0.001900,0.009100,0.039100,1.0351,0.3779,0.2488,0.021100,0.005100,0.1187,0,0.5075,0.029100,0.002300,0.003700,0.005400,0.2964,0.001900,0.001000,0.002300,0.017200,0.057800,0.3434,0.002300,0.029200,0.001600,0.002500,0.1357,0.015300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1002,0,18,0,0,0.2746,0.3748,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0338,11001.1914,5523.1211,6238.4805,0,16524.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.1832,0.086100,0.085700,0.014400,0.1161,0.021500,0.068900,0.002000,0.007800,1.7925,1.8146,0.001400,0.006700,0.033700,0.9089,0.2785,0.1575,0.015700,0.003100,0.2043,2.9220,0.3908,0.023400,0.000800,0.002500,0.004800,0.2345,0.001800,0.000900,0.002800,0.017400,0.057300,0.3771,0.001800,0.034100,0.002400,0.002200,0.1193,0.016500,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.098709,0,27,0,0,0.3002,0.3989,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5375,11005.5820,5523.1211,6238.4805,0,16528.7031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1719,0.065000,0.057900,0.014300,0.1171,0.017300,0.073500,0.001900,0.008000,1.9213,1.9430,0.001700,0.006600,0.039700,0.5858,0.2931,0.1689,0.013800,0.002800,0.1488,0,0.4024,0.025600,0.000800,0.002700,6.9544,7.1674,0.001800,0.000800,0.004000,0.018100,0.049200,0.2662,0.001600,0.024200,0.001400,0.001900,0.1110,0.014500,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.086401,0,19,0,0,0.2250,0.3114,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0843,11004.4023,5523.1211,6238.4805,0,16527.5234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1388,351,0,0.1182,0,6.9496,0,0,0,0,0,0,0,0,0,0,0,0
,4.5863,0.073200,0.085700,0.012800,0.1260,0.017100,0.035100,0.002000,0.009900,2.2189,2.2453,0.004600,0.021800,0.042300,2.4009,0.3379,0.2101,0.019400,0.004200,0.1858,1.9122,0.3550,0.020400,0.000700,0.002300,0.005200,0.2003,0.002000,0.001900,0.002100,0.019400,0.049300,0.4106,0.001800,0.020200,0.001100,0.001400,0.1029,0.013100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,1,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.3223,0.4367,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5422,11002.7695,5523.1211,6238.4805,0,16525.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1331,0.074800,0.047100,0.015900,0.099600,0.016500,0.1159,0.002200,0.008400,2.0033,2.0264,0.001700,0.008100,0.035300,0.5543,0.2587,0.1683,0.015200,0.002600,0.1056,0,0.4025,0.025000,0.000800,0.002400,0.004700,0.2074,0.001300,0.001000,0.001900,0.014800,0.049000,0.3373,0.001800,0.019400,0.001300,0.002000,0.1036,0.014400,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.099998,0,25,0,0,0.2719,0.3719,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1670,11000.3438,5523.1211,6238.4805,0,16523.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.076300,0,0,0,0,0,0,0,0,0,0,0
,4.4839,0.066800,0.097000,0.014100,0.1036,0.018500,0.070300,0.002200,0.007600,1.9002,1.9215,0.001800,0.007100,0.044500,0.6825,0.3184,0.1742,0.015800,0.002900,0.1361,3.6796,0.2483,0.019200,0.000600,0.060500,0.004500,0.2068,0.001400,0.000800,0.002000,0.013900,0.073100,0.6982,0.007000,0.024500,0.001400,0.001700,0.1118,0.015200,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1456,0,25,0,0,0.6143,0.7599,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2957,11000.0117,5523.1211,6238.4805,0,16523.1328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
