EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.6524,0.090100,0.1010,0.014800,0.1129,0.017200,0.065300,0.002600,0.008100,2.0088,2.0329,0.001800,0.009000,0.049000,0.8905,0.3100,0.1740,0.018800,0.004600,0.3009,0.019400,0.000600,0.002300,0.004100,0.2163,0.001500,0.000700,0.002900,0.018300,0.1328,0.6978,0.1266,0.001800,0.024800,0.001600,0.002800,0.1951,0.018000,0.000200,0,3.5819,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,99,0,8,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1607,0,27,0,0,0.6165,0.7772,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0422,5527.1406,5505.9336,6219.5391,0,11033.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2176,364,0,0.2742,0,0,0,0,0,0,0,0,0,0
,0.1618,0.079700,0.2495,0.012900,0.1325,0.017700,0.1333,0.002400,0.008300,1.5131,1.5346,0.001300,0.006200,0.032200,1.7816,0.2816,0.1512,0.009900,0.003800,0.5247,0.021300,0.000700,0.080600,6.7561,7.0313,0.001800,0.000800,0.004800,0.021800,0.055800,0.5961,0.2718,0.002000,0.024800,0.001400,0.002000,0.1291,0.016600,0.000200,0.096000,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,3,3,0,0,27,0,27,1,0,1,6,0,0,0,0,0,0,0,0.1543,0,26,0,0,0.5640,0.7183,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2289,5525.4102,5505.9336,6219.5391,0,11031.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,6.7501,0,0,0,0,0,0,0,0
,5.9451,0.076700,0.2279,0.013000,0.1245,0.017200,0.1040,0.002400,0.007500,2.0017,2.0238,0.001700,0.009900,0.048900,2.4587,0.3281,0.1970,0.015100,0.007000,0.3324,0.034000,0.001300,0.003400,0.006500,0.3266,0.002600,0.001100,0.003900,0.024800,0.062500,0.8763,0.2985,0.001900,0.027600,0.001200,0.002100,0.1383,0.015700,0.000400,0,3.0937,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2176,0,24,0,0,0.7617,0.9793,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6539,5523.1992,5505.9336,6219.5391,0,11029.1328,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1700,0.086000,0.085600,0.019600,0.1126,0.016700,0.1015,0.003000,0.008400,1.9527,1.9784,0.002100,0.009900,0.041600,1.2624,0.3238,0.1674,0.014300,0.003900,0.4642,0.019200,0.000700,0.002700,0.004400,0.1902,0.001400,0.000800,0.002000,0.015900,0.051400,0.5199,0.1682,0.001500,0.018700,0.001500,0.001700,0.1341,0.017000,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1297,0,28.5000,0,0,0.4558,0.5855,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0631,5524.8555,5505.9336,6219.5391,0,11030.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2412,386,0,0.2167,0,0,0,0,0,0,0,0,0,0
,4.4713,0.071800,0.1887,0.015200,0.1069,0.015800,0.1163,0.002300,0.007800,1.9556,1.9777,0.001800,0.007600,0.043100,1.4802,0.3199,0.2092,0.017400,0.006400,0.3748,0.024200,0.000900,0.002700,0.004400,0.2500,0.001600,0.000800,0.002800,0.017800,0.049600,0.5689,0.2685,0.001400,0.025200,0.001400,0.001800,0.1067,0.021200,0.000200,0.073600,2.5015,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1340,0,24,0,0,0.5023,0.6363,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0908,5524.9023,5505.9336,6219.5391,0,11030.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1662,0.075300,0.078800,0.014200,0.098800,0.015500,0.095000,0.002200,0.009500,2.4587,2.4866,0.002000,0.010300,0.044200,1.1650,0.3528,0.1689,0.015700,0.003900,0.3175,0.022000,0.000700,0.001700,0.004200,0.1987,0.001500,0.000800,0.002500,0.015500,0.050000,0.5832,0,0.001300,0.022900,0.001200,0.001500,0.1032,0.014200,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0,30.5000,0,0,0.5095,0.6504,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3931,5525.1406,5505.9336,6219.5391,0,11031.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3746,0.081300,0.2740,0.015600,0.1083,0.016400,0.1166,0.001900,0.006900,2.0406,2.0600,0.001500,0.008900,0.039600,1.8780,0.3440,0.2198,0.018800,0.008300,0.3031,0.025000,0.000500,0.002700,0.004400,1.1112,0.003900,0.000600,0.002800,0.018600,0.061300,0.9027,0.3615,0.002500,0.024800,0.001300,0.002000,0.1219,0.015600,0.000200,0.085400,1.8967,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,16,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1951,0,33,0,0,0.8186,1.0137,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8531,5524.0273,5505.9336,6219.5391,0,11029.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2230,364,0,0.2100,0,0,0,0,0,0,0,0,0,0
,0.1580,0.1252,0.1573,0.011600,0.1547,0.019700,0.077800,0.002500,0.009100,2.0285,2.0578,0.002100,0.012500,0.053800,1.2472,0.3551,0.2043,0.015400,0.004800,0.3771,0.021500,0.000900,0.080700,7.1245,7.3368,0.002000,0.001100,0.004900,0.021800,0.050700,0.5348,0.1209,0.001900,0.022200,0.001200,0.002000,0.1123,0.015300,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1433,0,21,0,0,0.4945,0.6378,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7987,5527.2656,5505.9336,6219.5391,0,11033.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,7.1191,0,0,0,0,0,0,0,0
,4.3457,0.075900,0.1886,0.012600,0.097300,0.017500,0.059300,0.002200,0.008500,1.5310,1.5526,0.001400,0.005200,0.032800,2.2047,0.2914,0.1565,0.015100,0.005200,0.4292,0.036700,0.000700,0.003500,0.004800,0.2499,0.002000,0.001300,0.003700,0.021200,0.068700,0.6475,0.2853,0.002100,0.023300,0.001400,0.001700,0.1082,0.011700,0.000100,0,1.7587,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1541,0,24.5000,0,0,0.5716,0.7257,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7793,5525.9336,5505.9336,6219.5391,0,11031.8672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2637,0.072700,0.1031,0.014400,0.1126,0.017400,0.087300,0.002600,0.009600,2.0190,2.0438,0.002400,0.011000,0.044900,1.2767,0.3471,0.1877,0.014900,0.005300,0.4076,0.026300,0.001300,0.003400,0.006900,0.2581,0.002000,0.000900,0.003300,0.018300,0.058900,0.5993,0.1404,0.002200,0.023900,0.001400,0.001500,0.1059,0.012700,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1456,0,27.5000,0,0,0.5320,0.6776,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9640,5526.9922,5505.9336,6219.5391,0,11032.9258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2538,390,0,0.4507,0,0,0,0,0,0,0,0,0,0
,5.0818,0.075600,0.2446,0.013300,0.1110,0.015600,0.1609,0.002100,0.008400,1.8672,1.8905,0.001500,0.006900,0.038800,1.5476,0.3026,0.2027,0.018200,0.005000,0.3341,0.027400,0.001600,0.003200,0.004900,0.2663,0.001900,0.000900,0.003200,0.022800,0.057200,0.9019,0.2648,0.005300,0.022800,0.001200,0.001600,0.1239,0.010900,0.000200,0.079300,3.3421,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,68,35,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1857,0,28,0,0,0.8509,1.0366,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3144,5526.1562,5505.9336,6219.5391,0,11032.0898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1646,0.081100,0.093700,0.014000,0.1085,0.016900,0.077400,0.002600,0.007800,1.9138,1.9391,0.001900,0.008500,0.043800,1.1171,0.3218,0.1618,0.015300,0.005400,0.4544,0.022500,0.001900,0.002300,0.005200,0.2597,0.002300,0.001000,0.003000,0.020000,0.1113,0.5653,0.1521,0.001300,0.024500,0.001400,0.001600,0.1304,0.014400,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1477,0,21,0,0,0.4856,0.6333,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2656,5525.1016,5505.9336,6219.5391,0,11031.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4040,0.073300,0.2960,0.013000,0.1031,0.016200,0.1652,0.003100,0.009800,2.0661,2.0941,0.002000,0.008800,0.049500,1.8290,0.4335,0.2443,0.025200,0.009000,0.3603,0.024800,0.000600,0.002200,0.005100,0.2434,0.003000,0.001000,0.003100,0.021800,0.1112,0.7763,0.3561,0.001600,0.021900,0.001400,0.001400,0.1130,0.014500,0.000200,0.1135,2.8483,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,3,3,0,3,28,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1737,0,27.5000,0,0,0.7444,0.9181,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2021,5527.9297,5505.9336,6219.5391,0,11033.8633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2404,365,0,0.1583,0,0,0,0,0,0,0,0,0,0
,0.1739,0.1840,0.1259,0.087800,0.1399,0.018100,0.068900,0.002100,0.006200,1.8401,1.8591,0.001500,0.010900,0.040900,1.4894,0.3220,0.1902,0.020800,0.006300,0.4278,0.034100,0.001100,0.1165,6.6793,7.0205,0.002500,0.000900,0.006000,0.030400,0.058600,0.4929,0.1270,0.001600,0.025800,0.001400,0.001900,0.1380,0.019600,0.000300,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,99,0,8,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1389,0,21,0,0,0.4186,0.5575,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7851,5527.6484,5505.9336,6219.5391,0,11033.5820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,6.6718,0,0,0,0,0,0,0,0
,4.7063,0.078700,0.1758,0.015200,0.1134,0.017700,0.083400,0.002000,0.009000,2.1422,2.1679,0.001900,0.009200,0.043600,2.3880,0.3978,0.2035,0.015700,0.007600,0.2565,0.026500,0.001000,0.002900,0.005300,0.2797,0.001500,0.000700,0.002900,0.020200,0.1540,0.5424,0.3552,0.002400,0.035000,0.001600,0.002000,0.1272,0.011900,0.000200,0,1.7556,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1531,0,19,0,0,0.4395,0.5926,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7848,5526.9883,5505.9336,6219.5391,0,11032.9219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1513,0.088800,0.095500,0.017100,0.1191,0.017300,0.1595,0.002900,0.008900,2.0670,2.0922,0.001900,0.007800,0.039100,1.2313,0.2969,0.1782,0.017000,0.004100,0.3670,0.031600,0.000600,0.002900,0.005100,0.2241,0.001400,0.001000,0.002600,0.015700,0.1291,0.5328,0.1561,0.001500,0.025000,0.001600,0.001800,0.1196,0.016400,0.000300,0.092500,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1332,0,26,0,0,0.4680,0.6012,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6186,5527.1602,5505.9336,6219.5391,0,11033.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2270,390,0,0.1449,0,0,0,0,0,0,0,0,0,0
,5.1894,0.081500,0.2279,0.014000,0.1186,0.019800,0.035800,0.002900,0.011400,2.4273,2.4596,0.002900,0.013700,0.068600,2.1295,0.4368,0.2560,0.019800,0.010100,0.3029,0.021700,0.000800,0.002900,0.004600,0.2641,0.001500,0.001000,0.004700,0.019700,0.063600,0.5898,0.3391,0.002200,0.031600,0.001700,0.002000,0.1697,0.019400,0.000300,0,2.4953,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,0,48,4,97,0,6,3,3,0,4,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1341,0,20.5000,0,0,0.5317,0.6658,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1869,5530.6758,5505.9336,6219.5391,0,11036.6094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1661,0.1005,0.1022,0.020200,0.1209,0.018800,0.1272,0.003500,0.009300,2.2010,2.2293,0.001900,0.009800,0.043300,1.4290,0.3803,0.1993,0.019200,0.007800,0.4357,0.018800,0.000600,0.001800,0.007100,0.2185,0.002100,0.001100,0.002400,0.019300,0.064200,0.6889,0.1335,0.001400,0.024600,0.001500,0.001600,0.1420,0.016600,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1723,0,31,0,0,0.5926,0.7649,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5872,5530.5977,5505.9336,6219.5391,0,11036.5312,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.8206,0.084600,0.1681,0.015600,0.1122,0.020600,0.1313,0.002400,0.007200,1.8547,1.8767,0.002000,0.009400,0.038600,1.4936,0.2987,0.1893,0.017700,0.004600,0.4124,0.028600,0.001100,0.004000,0.004700,0.2413,0.001700,0.000900,0.002600,0.018500,0.066800,0.4608,0.3384,0.002200,0.032500,0.001900,0.002800,0.1700,0.016100,0.000200,0.072400,3.7903,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1243,0,21.5000,0,0,0.3897,0.5140,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4117,5527.5938,5505.9336,6219.5391,0,11033.5273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2162,364,0,0.1450,0,0,0,0,0,0,0,0,0,0
,0.1517,0.081000,0.2456,0.016000,0.1536,0.019900,0.095500,0.002900,0.009100,2.1386,2.1666,0.001800,0.008800,0.038700,1.1535,0.3773,0.1711,0.014500,0.003900,0.3260,0.021300,0.000700,0.076100,5.5643,5.7810,0.001900,0.000800,0.004700,0.024700,0.070300,0.9795,0.1438,0.002300,0.035600,0.002000,0.002400,0.4704,0.013600,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2329,0,30,0,0,0.9251,1.1580,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7441,5528.0234,5505.9336,6219.5391,0,11033.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,5.5593,0,0,0,0,0,0,0,0
,5.1549,0.074900,0.1837,0.013000,0.091700,0.014900,0.071300,0.002000,0.006100,1.6607,1.6795,0.001700,0.007300,0.038800,2.4568,0.3974,0.1927,0.016900,0.005400,0.2955,0.019500,0.000900,0.002600,0.004500,0.2227,0.001400,0.001000,0.002400,0.016700,0.049300,0.5211,0.2810,0.001800,0.021600,0.001200,0.001900,0.1345,0.015900,0.000100,0,2.0441,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1307,0,23,0,0,0.4544,0.5851,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8186,5527.7305,5505.9336,6219.5391,0,11033.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
