EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates
,0.1582,0.073300,0.085400,0.039700,0.1235,0.018100,0.043200,0.003100,0.010700,2.0015,2.0291,0.001100,0.007200,0.027200,1.6011,0.2823,0.3998,0.013000,0.003500,0.1941,0,0.3473,0.026800,0.000400,0.001900,5.9860,6.1791,0.001800,0.000800,0.003600,0.018500,0.055000,0.3395,0.001900,0.027100,0.001400,0.001700,0.3367,0.015100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.096802,0,21,0,0,0.2664,0.3632,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3227,11461.7578,5522.9570,6230.0977,0,16984.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.9807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5877,0.1780,0.1091,0.014500,0.1055,0.017800,0.075000,0.002600,0.008000,1.8462,1.8684,0.001400,0.008000,0.033700,2.9615,0.2923,0.3979,0.017200,0.003800,0.2160,1.1003,0.4155,0.028200,0.000800,0.002600,0.005000,0.2027,0.001600,0.000900,0.002600,0.015100,0.053700,0.4140,0.002100,0.026200,0.001600,0.001500,0.1240,0.015100,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.099298,0,25,0,0,0.3432,0.4425,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2582,11462.3242,5522.9570,6230.0977,0,16985.2812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1752,0.069800,0.054300,0.009300,0.093900,0.015300,0.1154,0.002500,0.007800,1.9833,2.0075,0.001300,0.007700,0.034300,0.9350,0.2891,0.5709,0.017900,0.005900,0.087300,0,0.2849,0.024400,0.000600,0.061000,0.004000,0.1951,0.001200,0.000800,0.001800,0.014000,0.043100,0.3454,0.001400,0.023800,0.001600,0.002000,0.1026,0.013900,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.086498,0,24,0,0,0.2820,0.3685,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1176,11457.9492,5522.9570,6230.0977,0,16980.9062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8826,0.072500,0.050000,0.014400,0.1007,0.015800,0.076800,0.002000,0.006500,1.6984,1.7178,0.001800,0.008000,0.034900,1.4404,0.3036,0.4025,0.017800,0.003000,0.076300,3.0439,0.5176,0.031700,0.000600,0.002600,0.004600,0.2172,0.001700,0.000800,0.002200,0.016700,0.047600,0.3426,0.001300,0.020800,0.001400,0.001600,0.1108,0.012700,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.090297,0,27,0,0,0.2904,0.3807,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0756,11457.8320,5522.9570,6230.0977,0,16980.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1605,467,0,0.1746,0,0,0,0,0,0,0,0,0,0
,0.1459,0.075300,0.091800,0.014500,0.1123,0.017700,0.085300,0.002400,0.008600,3.1164,3.1439,0.002900,0.013300,0.092500,2.1567,0.5487,0.5550,0.018400,0.005000,0.2289,0,0.4668,0.034600,0.000700,0.002100,0.005300,0.2043,0.001700,0.000900,0.002600,0.017800,0.048600,0.2845,0.001700,0.019700,0.001600,0.001900,0.1078,0.012300,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.086397,0,20,0,0,0.2143,0.3007,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1525,11461.6523,5522.9570,6230.0977,0,16984.6094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8812,0.072100,0.1365,0.015800,0.1108,0.018400,0.1226,0.001900,0.008400,1.9368,1.9607,0.001200,0.008700,0.035100,1.9124,0.2318,0.3353,0.015400,0.003000,0.2519,2.5738,0.4360,0.025900,0.000600,0.002600,0.004100,0.1970,0.001400,0.000600,0.002300,0.016000,0.044600,0.7535,0.004700,0.021900,0.001200,0.001700,0.1159,0.017200,0.000200,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,4,4,0,36,18,0,14,1,0,1,4,0,0,0,0,0,0,0,0.1316,0,31,1.0156,0,0.7720,0.9036,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2676,11457.1289,5522.9570,6230.0977,0,16980.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.075500,0,0,1025,261,0,0.1650,0,0,0,0,0,0,0,0,0,0
,0.1799,0.064700,0.047100,0.012800,0.1280,0.015500,0.077500,0.001700,0.007300,1.7935,1.8141,0.001700,0.009900,0.036900,1.4979,0.3425,0.3714,0.016100,0.003300,0.093700,0,0.3733,0.030700,0.000900,0.002200,7.8528,8.1006,0.002400,0.001000,0.004700,0.023700,0.043900,0.3375,0.001300,0.021000,0.001200,0.001500,0.1022,0.013700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1118,0,23,0,0,0.2613,0.3731,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2522,11461.0195,5522.9570,6230.0977,0,16983.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.8474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4904,0.071900,0.084600,0.017300,0.1004,0.017000,0.036000,0.002400,0.011500,2.0363,2.0642,0.001500,0.007400,0.035300,2.1465,0.2771,0.3920,0.016000,0.003600,0.1832,1.8818,0.5226,0.034000,0.001000,0.002800,0.005000,0.2265,0.001600,0.000700,0.002300,0.016200,0.1449,0.3706,0.001300,0.023100,0.001400,0.001400,0.099400,0.016200,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,46,2,49,0,5,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.097297,0,25,0,0,0.2928,0.3901,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2976,11460.9219,5522.9570,6230.0977,0,16983.8789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2300,0.071400,0.1178,0.011400,0.1032,0.015300,0.1243,0.002500,0.007900,1.7839,1.8070,0.001200,0.007400,0.032500,1.3538,0.3531,0.3556,0.016100,0.003900,0.1377,0,0.3015,0.035700,0.001000,0.083700,0.005100,0.2463,0.002400,0.001100,0.002300,0.017300,0.057900,0.4465,0.002300,0.027600,0.002500,0.001900,0.1184,0.010400,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1060,0,26,0,0,0.4136,0.5196,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2600,11460.4883,5522.9570,6230.0977,0,16983.4453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1770,356,0,0.1316,0,0,0,0,0,0,0,0,0,0
,5.5860,0.074000,0.1090,0.013600,0.1067,0.015800,0.1117,0.002800,0.009500,1.8455,1.8726,0.001600,0.007400,0.036800,1.9076,0.2856,0.3838,0.016000,0.003500,0.1903,3.4048,0.4319,0.027300,0.000700,0.002400,0.004900,1.1372,0.001300,0.000700,0.002800,0.016600,0.046100,0.5287,0.001500,0.021300,0.001300,0.001600,0.095900,0.012600,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,2,2,0,10,13,0,13,0,0,1,2,0,0,0,0,0,0,0,0.1254,0,34,0,0,0.4472,0.5726,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0702,11460.2383,5522.9570,6230.0977,0,16983.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1604,0.065300,0.040900,0.016600,0.090400,0.015100,0.080600,0.002400,0.009100,2.0914,2.1179,0.002100,0.010300,0.033200,1.2477,0.2911,0.5174,0.020000,0.007400,0.070600,3.2699,0.2504,0.026600,0.000700,0.001700,0.003800,0.2042,0.001200,0.000800,0.001500,0.011700,0.040900,0.3139,0.001300,0.021500,0.001100,0.001400,0.097500,0.013800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.086997,0,19,0,0,0.2566,0.3436,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6544,11460.2656,5522.9570,6230.0977,0,16983.2227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1968,0.091700,0.099500,0.010800,0.1296,0.018600,0.091400,0.001900,0.008900,1.8433,1.8663,0.001300,0.008600,0.038900,1.8986,0.3059,0.3698,0.017300,0.004700,0.2072,0,0.3983,0.024300,0.000700,0.002100,7.8358,8.0908,0.002200,0.001300,0.004600,0.020400,0.053000,0.5634,0.001900,0.029400,0.001700,0.002500,0.1192,0.014700,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1421,0,32,0,0,0.4585,0.6006,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4298,11463.8945,5522.9570,6230.0977,0,16986.8516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.083100,7.8302,0,1210,360,0,0.099100,0,0,0,0,0,0,0,0,0,0
,0.1457,0.078600,0.075800,0.015600,0.094600,0.014700,0.068900,0.002100,0.007800,1.9052,1.9267,0.001100,0.006900,0.032000,2.1195,0.2896,0.3639,0.016800,0.003100,0.1864,0,0.2461,0.024300,0.000700,0.002000,0.003900,0.1945,0.001400,0.000800,0.001400,0.013000,0.049700,0.3620,0.001700,0.022400,0.002000,0.001600,0.1146,0.016100,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1115,0,20,0,0,0.2664,0.3779,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8711,11462.6367,5522.9570,6230.0977,0,16985.5938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.8198,0.069100,0.074000,0.014100,0.1090,0.016400,0.067000,0.002100,0.007800,1.8739,1.8961,0.001900,0.008900,0.036700,1.4961,0.3403,0.3561,0.015600,0.003500,0.093800,2.0774,0.4713,0.026200,0.001000,0.002700,0.004900,0.2520,0.002500,0.001000,0.002600,0.017700,0.057900,0.6227,0.003800,0.026500,0.001400,0.001900,0.1146,0.012900,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1420,0,32,0,0,0.5404,0.6824,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2721,11460.9961,5522.9570,6230.0977,0,16983.9531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4056,0.092900,0.092500,0.013000,0.1150,0.017100,0.044000,0.002400,0.009900,1.9357,1.9615,0.001200,0.007900,0.034200,1.7142,0.3605,0.4584,0.019100,0.004700,0.2064,2.9594,0.3353,0.029500,0.000700,0.070600,0.004700,0.2128,0.001700,0.000900,0.002500,0.017400,0.046100,0.3723,0.001600,0.020500,0.001200,0.001600,0.1042,0.013800,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.093099,0,29,0,0,0.2987,0.3918,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5515,11459.9102,5522.9570,6230.0977,0,16982.8672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1461,364,0,0.1729,0,0,0,0,0,0,0,0,0,0
,0.1791,0.061900,0.048700,0.013400,0.098100,0.015100,0.076100,0.002300,0.007400,1.7602,1.7821,0.001700,0.008000,0.047600,1.5083,0.3194,0.3515,0.014100,0.003900,0.098800,0,0.4228,0.027400,0.000900,0.003100,0.005200,0.2216,0.001700,0.000800,0.002100,0.014800,0.049800,0.3484,0.001700,0.022000,0.001300,0.001600,0.090400,0.011200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.096116,0,22,0,0,0.2891,0.3852,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3784,11459.8125,5522.9570,6230.0977,0,16982.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9416,0.1071,0.082900,0.021200,0.1374,0.018800,0.038600,0.003200,0.014300,1.8919,1.9282,0.001400,0.007700,0.034400,1.2628,0.2632,0.3838,0.017800,0.003700,0.1781,3.2021,0.3822,0.045200,0.000600,0.019300,0.005600,0.2387,0.001300,0.000900,0.002700,0.020000,0.058400,0.3446,0.001800,0.026600,0.001800,0.001700,0.1210,0.018200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.092495,0,24,0,0,0.2714,0.3639,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4932,11462.7578,5522.9570,6230.0977,0,16985.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1742,0.071600,0.063400,0.015100,0.1376,0.018400,0.1090,0.002100,0.007700,1.9290,1.9511,0.001900,0.010300,0.040100,1.4933,0.3744,0.4627,0.019900,0.004300,0.098500,0,0.5520,0.030600,0.000300,0.002000,6.0307,6.3382,0.002400,0.000900,0.004300,0.025000,0.051700,0.4554,0.001700,0.024800,0.001800,0.001700,0.1148,0.016300,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1201,0,25,0,0,0.3860,0.5061,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8379,11459.3320,5522.9570,6230.0977,0,16982.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.070400,6.0238,0,1257,351,0,0.1193,0,0,0,0,0,0,0,0,0,0
,3.9406,0.064500,0.086600,0.008700,0.087600,0.013600,0.023800,0.002300,0.007300,1.6667,1.6874,0.001600,0.007800,0.032700,2.1592,0.3985,0.4176,0.021300,0.005300,0.1827,1.0660,0.3316,0.026400,0.000600,0.002300,0.004600,0.2032,0.001400,0.000800,0.002000,0.015200,0.044900,0.3471,0.001400,0.021100,0.001300,0.001600,0.1138,0.012900,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.088513,0,27,0,0,0.2801,0.3686,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2949,11459.2344,5522.9570,6230.0977,0,16982.1914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1565,0.071500,0.1507,0.015600,0.1095,0.017900,0.076600,0.002300,0.007200,1.9243,1.9463,0.001600,0.006900,0.035500,1.5245,0.3792,0.5528,0.019000,0.004800,0.098100,0,0.4234,0.029700,0.000900,0.077900,0.005600,0.2619,0.001600,0.001000,0.003000,0.019200,0.052600,0.5804,0.005300,0.023700,0.001300,0.002200,0.1103,0.015500,0.000300,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1510,0,27,0,0,0.5287,0.6797,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8570,11458.8867,5522.9570,6230.0977,0,16981.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.6486,0.061700,0.080000,0.008100,0.086800,0.013300,0.024500,0.001800,0.007500,1.8133,1.8340,0.001700,0.007100,0.032100,1.1652,0.2499,0.4157,0.016200,0.003100,0.1857,1.8885,0.3291,0.026000,0.000700,0.001900,0.003900,0.1874,0.001400,0.000600,0.001900,0.014500,0.044800,0.3037,0.001400,0.018500,0.001200,0.001700,0.099400,0.014100,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,46,2,49,0,4,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.079200,0,22,0,0,0.2413,0.3205,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8778,11458.6719,5522.9570,6230.0977,0,16981.6289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1434,353,0,0.1764,0,0,0,0,0,0,0,0,0,0
