EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.3376,0.085600,0.1749,0.017800,0.1302,0.020400,0.047800,0.003200,0.010800,1.9641,1.9916,0.001400,0.007200,0.041500,0.9358,0.2671,0.1622,0.013700,0.004100,0.2747,3.0266,0.3899,0.021700,0.001200,0.003000,0.008100,0.3339,0.002900,0.001300,0.004200,0.028700,0.057500,0.6026,0.001800,0.023200,0.001500,0.002000,0.1442,0.014300,0.000200,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1795,0,19,0,0,0.4937,0.6732,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3587,3193.4805,5518.0078,6228.0039,0,8711.4883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2550,390,0,0.3249,0,0,0,0,0,0,0
,0.1748,0.066400,0.1000,0.010800,0.097600,0.032200,0.098700,0.002700,0.006900,2.1463,2.1684,0.001500,0.008500,0.043200,0.3969,0.2952,0.1776,0.017300,0.004800,0.1118,0.1304,0.2669,0.015400,0.000800,0.002600,0.005900,0.2542,0.002000,0.001200,0.002500,0.019100,0.049300,0.6969,0.001400,0.024000,0.001500,0.001400,0.1218,0.014700,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1725,0,32,0,0,0.6051,0.7776,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0802,3252.9453,5518.0078,6228.0039,0,8770.9531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1111,0.082100,0.1829,0.015100,0.1209,0.017800,0.071900,0.002800,0.008500,1.9279,1.9533,0.001800,0.008100,0.047200,1.4363,0.2771,0.1687,0.015400,0.004400,0.2640,3.7660,0.4311,0.018900,0.000900,0.1000,0.008000,0.2933,0.001500,0.001300,0.003500,0.021800,0.053500,0.4991,0.001900,0.023800,0.001300,0.002000,0.1067,0.011800,0.000100,0,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1246,0,23,0,0,0.4207,0.5453,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6266,3352.3008,5518.0078,6228.0039,0,8870.3086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1484,0.098100,0.089700,0.014000,0.1493,0.019600,0.077700,0.002400,0.007200,1.8154,1.8383,0.001700,0.008300,0.040700,0.3570,0.3246,0.1573,0.014000,0.004100,0.1306,0,0.2780,0.015200,0.000800,0.002500,6.5502,7.0837,0.002800,0.001600,0.007700,0.040000,0.056800,0.6273,0.001900,0.029000,0.001700,0.002400,0.1305,0.015300,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1693,0,26.5000,0,0,0.5290,0.6983,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6833,3438.3359,5518.0078,6228.0039,0,8956.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.5431,0,2068,364,0,0.1890,0,0,0,0,0,0,0
,5.0737,0.069700,0.2005,0.011600,0.091600,0.015100,0.093200,0.001700,0.006100,1.3575,1.3740,0.001100,0.005200,0.1353,2.3676,0.2862,0.1793,0.014800,0.005200,0.2545,2.6245,0.2394,0.011500,0.000600,0.001700,0.004500,0.2740,0.001600,0.000800,0.002400,0.015900,0.050800,0.8276,0.001400,0.023000,0.001200,0.001600,0.1296,0.016700,0.000200,0.076700,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,1,6,0,0,0,0,0,0,0,0.1674,0,25,0,0,0.7362,0.9036,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4250,3504.8125,5518.0078,6228.0039,0,9022.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1850,0.091800,0.1833,0.016900,0.1330,0.021500,0.1030,0.003000,0.008800,1.9470,1.9749,0.001500,0.008200,0.043300,0.4846,0.2570,0.1536,0.014900,0.003600,0.1160,0.031900,0.2777,0.014100,0.000700,0.003000,0.008200,0.2354,0.002900,0.000900,0.003400,0.036700,0.070600,1.0007,0.007700,0.025700,0.001400,0.001900,0.1291,0.012600,0.000100,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2378,0,26.5000,0,0,0.9210,1.1588,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6335,3570.0078,5518.0078,6228.0039,0,9088.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,4.3009,0.068400,0.2112,0.014000,0.1030,0.016400,0.076700,0.002700,0.008100,1.8557,1.8793,0.002300,0.009000,0.044700,1.4784,0.4269,0.1753,0.017700,0.006200,0.4006,2.3561,0.3519,0.016400,0.000600,0.002200,0.004700,0.1934,0.002200,0.000700,0.002200,0.017700,0.058500,0.4974,0.002300,0.022700,0.001200,0.001700,0.1136,0.013400,0.000100,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1253,0,24,0,0,0.4303,0.5556,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1166,3632.5977,5518.0078,6228.0039,0,9150.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2634,387,0,0.2807,0,0,0,0,0,0,0
,0.1558,0.075500,0.088900,0.014600,0.1097,0.018600,0.1354,0.003200,0.010300,1.9418,1.9721,0.002000,0.009300,0.045100,0.3707,0.2784,0.1830,0.015800,0.003800,0.1106,0,0.2219,0.016000,0.000700,0.002100,0.004800,0.2162,0.001300,0.000800,0.002300,0.015300,0.1128,0.6022,0.001600,0.023900,0.001400,0.002000,0.1024,0.012600,0.000200,0.1074,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,2,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1325,0,27.5000,0,0,0.5401,0.6726,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4060,3629.2969,5518.0078,6228.0039,0,9147.3047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4183,0.074300,0.1547,0.013600,0.1107,0.015800,0.089600,0.002400,0.007200,1.4085,1.4280,0.001100,0.004700,0.033300,0.4580,0.2737,0.1636,0.014900,0.003500,0.1390,4.8615,0.3793,0.020500,0.000900,0.095200,0.005000,0.2634,0.002500,0.001000,0.003200,0.023500,0.055000,0.8371,0.001000,0.026400,0.001300,0.002300,0.1293,0.015100,0.000100,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2015,0,27,0,0,0.7292,0.9307,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5916,3627.7812,5518.0078,6228.0039,0,9145.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1782,0.073800,0.2016,0.013800,0.1389,0.018300,0.067800,0.002400,0.007300,1.8716,1.8960,0.001800,0.009200,0.049200,1.2785,0.3147,0.1708,0.015000,0.005000,0.2928,0,0.3130,0.017000,0.000600,0.002500,6.4437,6.6517,0.002200,0.001200,0.004800,0.023000,0.065400,0.6560,0.002100,0.033600,0.001800,0.001700,0.1318,0.014000,0.000100,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,8,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1549,0,19,0,0,0.5882,0.7431,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7591,3624.1289,5518.0078,6228.0039,0,9142.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.4386,0,2262,368,0,0.1912,0,0,0,0,0,0,0
,3.7215,0.085300,0.2257,0.034200,0.1411,0.017400,0.077600,0.002400,0.008600,1.4434,1.4652,0.001300,0.008500,0.038000,2.0083,0.2633,0.1523,0.014500,0.005100,0.2815,1.3484,0.3186,0.014600,0.000700,0.002500,0.003900,0.2602,0.001400,0.000900,0.002900,0.017100,0.2141,0.7281,0.002200,0.021500,0.001400,0.001700,0.1256,0.014500,0.000200,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1764,0,25,0,0,0.6236,0.8000,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4115,3621.8750,5518.0078,6228.0039,0,9139.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1821,0.072200,0.087800,0.015200,0.1162,0.017500,0.098100,0.001900,0.006800,1.7401,1.7608,0.001000,0.006300,0.039300,0.3714,0.2697,0.1548,0.014200,0.003500,0.1016,0.057200,0.3086,0.014200,0.001000,0.002500,0.004800,0.2574,0.002300,0.000900,0.002600,0.019400,0.054100,0.4809,0.001600,0.022900,0.001200,0.001500,0.1342,0.017300,0.000200,0.067300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1240,0,23,0,0,0.4284,0.5524,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0507,3622.5039,5518.0078,6228.0039,0,9140.5117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6734,0.072000,0.1112,0.013400,0.1101,0.017600,0.1155,0.002100,0.007300,1.7449,1.7659,0.002400,0.009500,0.041800,0.7919,0.3118,0.1742,0.015400,0.004400,0.1013,5.0233,0.3674,0.018600,0.001500,0.003300,0.005600,0.2341,0.001800,0.000800,0.002800,0.023500,0.057900,0.7676,0.001800,0.024200,0.001600,0.001700,0.1239,0.017200,0.000200,0.066700,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1892,0,26.5000,0,0,0.6693,0.8585,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9035,3615.8242,5518.0078,6228.0039,0,9133.8320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,1918,360,0,0.2596,0,0,0,0,0,0,0
,0.1806,0.085300,0.1751,0.015100,0.1068,0.017900,0.038900,0.002800,0.009500,1.7870,1.8116,0.001300,0.007100,0.041600,0.9915,0.2960,0.1727,0.016000,0.007000,0.3198,0,0.3708,0.016300,0.000900,0.002100,0.004300,0.2426,0.001400,0.000500,0.002200,0.015000,0.056400,0.6130,0.001800,0.027200,0.001500,0.001900,0.1370,0.026100,0.000300,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1453,0,22,0,0,0.5249,0.6702,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4223,3616.6172,5518.0078,6228.0039,0,9134.6250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4292,0.087300,0.1123,0.012300,0.1159,0.020100,0.075100,0.002100,0.005800,1.6882,1.7267,0.001600,0.008400,0.039100,0.4118,0.2859,0.1737,0.015200,0.004200,0.1418,5.7730,0.3270,0.016000,0.000800,0.084100,0.005100,0.2643,0.001800,0.000700,0.002700,0.020200,0.059400,0.5818,0.001800,0.035600,0.001400,0.004800,0.1863,0.021000,0.000300,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1542,0,25,0,0,0.4873,0.6415,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0984,3615.9141,5518.0078,6228.0039,0,9133.9219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2197,0.073300,0.2593,0.013900,0.1401,0.019000,0.041900,0.002100,0.008500,2.2392,2.2639,0.001800,0.012000,0.063700,1.8588,0.3889,0.1705,0.017400,0.009400,0.3748,0,0.2663,0.020800,0.000700,0.002200,6.0366,7.1417,0.001600,0.000700,0.004400,0.024200,0.056100,0.8264,0.002200,0.023500,0.001500,0.001700,0.1369,0.014100,0.000100,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,25,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1787,0,37.5000,0,0,0.7602,0.9389,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7190,3611.4648,5518.0078,6228.0039,0,9129.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.0313,0,2314,394,0,0.2191,0,0,0,0,0,0,0
,0.1558,0.095700,0.1800,0.018600,0.1273,0.020500,0.1328,0.002900,0.009600,1.9894,2.0164,0.001600,0.008300,0.041700,2.6168,0.2893,0.1665,0.014000,0.006400,0.3349,0,0.5244,0.031600,0.001200,0.003000,0.007700,0.3419,0.002100,0.001400,0.002900,0.024100,0.057500,0.4675,0.001800,0.036000,0.002300,0.002200,0.1475,0.018700,0.000200,0.075500,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1400,0,18,0,0,0.3798,0.5198,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2014,3611.5234,5518.0078,6228.0039,0,9129.5312,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4771,0.074100,0.1148,0.012800,0.095200,0.016600,0.063900,0.002300,0.006600,1.3268,1.3457,0.001000,0.004500,0.033600,0.6240,0.2643,0.1626,0.011700,0.004800,0.098500,3.7476,0.3797,0.021200,0.000800,0.002500,0.004700,0.2172,0.001500,0.000900,0.002600,0.019000,0.050300,0.5872,0.001700,0.023600,0.001200,0.002600,0.1177,0.014100,0.000100,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1608,0,28,0,0,0.5304,0.6912,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6561,3610.0469,5518.0078,6228.0039,0,9128.0547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1771,0.077600,0.097300,0.014000,0.1426,0.018400,0.097100,0.002500,0.009900,1.8400,1.8687,0.001800,0.009600,0.044200,1.3138,0.3361,0.1791,0.018200,0.004200,0.1331,0,0.4122,0.028300,0.001200,0.002700,0.005200,0.2689,0.002600,0.001100,0.003000,0.022900,0.068800,0.5893,0.002300,0.028500,0.001500,0.002200,0.1298,0.013300,0.000300,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1594,0,20,0,0,0.5073,0.6667,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5711,3603.7344,5518.0078,6228.0039,0,9121.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1074,0.083400,0.1910,0.018200,0.1029,0.017300,0.1092,0.002300,0.007500,1.9406,1.9641,0.001600,0.007100,0.041300,1.2162,0.2924,0.1716,0.015200,0.005000,0.2827,3.4051,0.3222,0.019500,0.000900,0.002000,0.004200,0.2269,0.001500,0.000800,0.002500,0.017800,0.050100,0.6606,0.002000,0.022900,0.001500,0.001700,0.1135,0.013900,0.000100,0.077000,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1478,0,29,0,0,0.5898,0.7376,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1432,3599.0430,5518.0078,6228.0039,0,9117.0508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2817,462,0,0.3547,0,0,0,0,0,0,0
,0.2089,0.076000,0.1760,0.012600,0.1161,0.015800,0.032800,0.002100,0.008100,1.9016,1.9253,0.002000,0.011800,0.051700,0.9550,0.4102,0.1919,0.018100,0.004300,0.1013,0,0.4797,0.028600,0.001000,0.1125,0.006400,0.2481,0.002300,0.000900,0.003200,0.019300,0.056300,0.8819,0.005600,0.024700,0.001300,0.002900,0.1486,0.011300,0.000300,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,0,50,2,100,0,6,1,1,0,68,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0.1848,0,25.5000,0,0,0.8018,0.9866,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5372,3605.5312,5518.0078,6228.0039,0,9123.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,5.4782,0.091600,0.1782,0.019900,0.1198,0.019400,0.1071,0.002700,0.009800,2.2174,2.2505,0.001500,0.010800,0.058100,1.7542,0.2914,0.1672,0.015600,0.004900,0.2790,3.7167,0.3799,0.023700,0.000800,0.002700,0.005200,0.2453,0.001500,0.000900,0.002200,0.020500,0.081800,0.5010,0.001800,0.029900,0.001300,0.002100,0.1115,0.013300,0.000100,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1372,0,25,0,0,0.4282,0.5654,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6538,3615.4570,5518.0078,6228.0039,0,9133.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2219,289,0,0.1521,0,0,0,0,0,0,0
