EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.073400,0.082500,0.013700,0.099400,0.016600,0.065300,0.002500,0.007200,1.8520,1.8747,0.001500,0.006700,0.037500,1.9021,0.2785,0.2529,0.014500,0.003800,0.4462,0.015800,0.000800,0.002200,0.005000,0.2009,0.001400,0.000700,0.002100,0.016000,0.056600,0.3621,0.2129,0.002500,0.026600,0.001400,0.002200,0.1513,0.015600,0.000300,2.6297,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.094287,0,23,0,0,0.2872,0.3815,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4785,7168.5977,5546.3477,6263.1484,0,12714.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.7717,0,0,0,1506,361,0,0.1671,0,0,0,0,0,0,0,0,0,0,0
,0.071700,0.060400,0.014500,0.1141,0.017400,0.081400,0.002900,0.010400,1.7553,1.7839,0.001300,0.007500,0.036700,0.3820,0.2472,0.2435,0.014500,0.003400,0.2201,0.013000,0.000500,0.001900,0.005000,0.2157,0.001900,0.001300,0.002400,0.017000,0.1241,0.4147,0.081400,0.001500,0.021000,0.001300,0.001600,0.093200,0.014600,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1182,0,25,0,0,0.3431,0.4613,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8710,7162.9141,5546.4102,6263.1484,0,12709.3242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065300,0.1077,0.011200,0.095900,0.015300,0.078900,0.002000,0.006400,1.7516,1.7716,0.001400,0.007900,0.038600,1.1084,0.3221,0.2355,0.014900,0.003400,0.3410,0.015700,0.000500,0.065300,0.004600,0.2015,0.001500,0.000800,0.002300,0.015700,0.044900,0.3703,0.2567,0.001700,0.021600,0.001300,0.002500,0.1229,0.013900,0.000100,4.0393,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.095602,0,29,0,0,0.2955,0.3911,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6124,7152.1641,5546.4102,6263.1484,0,12698.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,5.4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073100,0.050000,0.015400,0.1071,0.015500,0.1224,0.002400,0.008100,1.9155,1.9414,0.002000,0.010100,0.035300,0.5090,0.3093,0.2786,0.015400,0.003400,0.3420,0.020600,0.000900,0.002900,0.004700,0.2113,0.001500,0.001000,0.002100,0.014400,0.047400,0.4020,0.085100,0.001900,0.019100,0.001300,0.001800,0.3213,0.013100,0.000200,0,0.1097,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1051,0,28,0,0,0.3352,0.4403,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2049,7146.5977,5546.4102,6263.1484,0,12693.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1498,0,0,0,1241,351,0,0.1049,0,0,0,0,0,0,0,0,0,0,0
,0.073000,0.083500,0.013400,0.1175,0.015600,0.061000,0.002400,0.007500,1.3264,1.3467,0.001200,0.004500,0.029100,0.9658,0.2985,0.3384,0.016700,0.003800,0.5180,0.013600,0.000700,0.002200,0.003500,0.2203,0.001400,0.000800,0.001900,0.013400,0.049700,0.3680,0.2030,0.001400,0.019900,0.001200,0.001800,0.1073,0.014100,0.000300,3.0143,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1041,0,28,0,0,0.2873,0.3914,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7427,7138.0430,5546.4102,6263.1484,0,12684.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069200,0.040300,0.012100,0.1151,0.015900,0.065100,0.002300,0.006800,1.8324,1.8542,0.001600,0.006300,0.036500,0.3932,0.2699,0.2446,0.014400,0.003400,0.2339,0.015000,0.000700,0.002300,6.4881,6.7073,0.002000,0.000900,0.003900,0.020300,0.051500,0.2705,0.1046,0.001800,0.020600,0.001500,0.001800,0.1058,0.014400,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.087507,0,18,0,0,0.2117,0.2992,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8748,7129.2734,5546.4727,6263.1484,0,12675.7461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1470,0,6.4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072000,0.087400,0.014300,0.1211,0.016700,0.088300,0.002800,0.008300,1.7806,1.8046,0.001900,0.007100,0.034700,1.8533,0.2494,0.2557,0.014100,0.002600,0.2963,0.014000,0.000600,0.002100,0.005800,0.2575,0.001600,0.000900,0.003000,0.016800,0.045700,0.3957,0.2048,0.001500,0.019600,0.001100,0.001800,0.098600,0.013500,0.000100,2.5626,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1019,0,28,0,0,0.3183,0.4202,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3091,7121.0352,5546.4727,6263.1484,0,12667.5078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.6308,0,0,0,1218,346,0,0.1061,0,0,0,0,0,0,0,0,0,0,0
,0.075500,0.080100,0.011500,0.086900,0.014000,0.063000,0.002100,0.007000,1.3435,1.3630,0.001000,0.004400,0.029400,0.4117,0.4377,0.2444,0.015600,0.003500,0.2864,0.018500,0.000400,0.003200,0.004800,0.2183,0.001400,0.000800,0.001700,0.013200,0.044700,0.3177,0.091900,0.001800,0.016900,0.001300,0.001700,0.1008,0.012900,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.081498,0,20,0,0,0.2712,0.3527,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4074,7116.3086,5546.4727,6263.1484,0,12662.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065100,0.064800,0.011400,0.095200,0.014600,0.064000,0.002500,0.008400,2.0051,2.0290,0.002000,0.009300,0.044200,0.5837,0.3694,0.3597,0.021000,0.005500,0.3507,0.016800,0.000900,0.071300,0.004000,0.1969,0.001700,0.000800,0.002000,0.015600,0.048400,0.4284,0.089000,0.001700,0.019100,0.001500,0.001800,0.1152,0.012000,0.000100,2.0253,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1017,0,30,0,0,0.3559,0.4576,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5900,7107.9570,5546.4727,6263.1484,0,12654.4297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,3.1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071000,0.073800,0.011300,0.089900,0.014800,0.1436,0.001700,0.007000,1.7918,1.8121,0.001500,0.007600,0.033600,0.8884,0.2473,0.2389,0.015900,0.018000,0.2035,0.013600,0.000500,0.001800,0.004600,0.1713,0.001400,0.000700,0.001700,0.012000,0.039100,0.2492,0.1866,0.001300,0.016300,0.001300,0.001300,0.1135,0.014200,0.000300,0,0.068300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.076298,0,19,0,0,0.1857,0.2620,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1532,7101.9180,5546.5352,6263.1484,0,12648.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0.1574,0,0,0,1286,351,0,0.2038,0,0,0,0,0,0,0,0,0,0,0
,0.066300,0.080300,0.010300,0.1045,0.014900,0.057800,0.002000,0.006800,1.8124,1.8342,0.001900,0.009800,0.037500,0.5111,0.3190,0.2500,0.014600,0.002900,0.2974,0.012900,0.000500,0.001900,0.005800,1.0513,0.002800,0.001200,0.002700,0.017000,0.047900,0.6280,0.1042,0.001900,0.022500,0.001800,0.001300,0.1214,0.012500,0,3.7500,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1186,0,36,0,0,0.5786,0.6972,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0771,7092.9531,5546.5352,6263.1484,0,12639.4883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065200,0.081300,0.010300,0.1117,0.014500,0.030300,0.002200,0.008000,1.3253,1.3466,0.001100,0.005400,0.031300,0.9565,0.2755,0.2407,0.010900,0.002600,0.2831,0.013900,0.000400,0.002300,7.0633,7.2871,0.002200,0.001000,0.004300,0.020700,0.054500,0.3406,0.1568,0.001300,0.018200,0.001300,0.001800,0.1061,0.013300,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,2,2,0,0,13,0,13,0,0,0,2,0,0,0,0,0,0,0,0.095792,0,24,0,0,0.2645,0.3603,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8252,7083.4531,5546.5352,6263.1484,0,12629.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0.1692,0,7.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069900,0.077000,0.012400,0.093200,0.014700,0.069100,0.002100,0.007200,1.8261,1.8472,0.001600,0.005400,0.033100,1.8972,0.2528,0.2563,0.015000,0.002700,0.3433,0.017100,0.000600,0.020000,0.004100,0.2137,0.001600,0.000900,0.002100,0.015800,0.043900,0.3055,0.1739,0.001500,0.019100,0.001300,0.001700,0.1011,0.013300,0.000100,0.4327,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.086196,0,23,0,0,0.2376,0.3238,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6447,7077.4609,5546.5352,6263.1484,0,12623.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,2.7192,0,0,0,1456,364,0,0.1468,0,0,0,0,0,0,0,0,0,0,0
,0.067400,0.044900,0.008500,0.085700,0.014700,0.069000,0.001900,0.007200,1.4715,1.4905,0.000800,0.006300,0.039100,0.7552,0.2555,0.2464,0.011700,0.002300,0.2559,0.013000,0.000500,0.002300,0.004000,0.1869,0.001500,0.000800,0.001700,0.013900,0.042000,0.3026,0.083900,0.001300,0.017100,0.001200,0.001700,0.095800,0.014500,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.087198,0,25,0,0,0.2505,0.3377,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7103,7070.3086,5546.5977,6263.1484,0,12616.9062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065500,0.1220,0.013700,0.097000,0.016200,0.069000,0.002300,0.006500,1.8653,1.8856,0.001800,0.007500,0.037700,0.8689,0.2823,0.2722,0.015000,0.003100,0.3077,0.013800,0.000500,0.055000,0.004300,0.2002,0.001300,0.000900,0.002100,0.015400,0.044800,0.6274,0.2274,0.004800,0.019300,0.001200,0.001500,0.1021,0.013500,0.000100,4.3439,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,34,17,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1332,0,29,0,0,0.5450,0.6782,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5317,7060.9023,5546.5977,6263.1484,0,12607.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,5.5712,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.067400,0.062900,0.013300,0.094100,0.015000,0.066300,0.002300,0.007900,1.7672,1.7896,0.001700,0.006900,0.037900,0.5882,0.2706,0.2543,0.015900,0.003000,0.2470,0.016000,0.000600,0.002300,0.004300,0.2006,0.001100,0.000700,0.001700,0.013400,0.048600,0.4953,0.095900,0.001600,0.019500,0.001600,0.001600,0.1206,0.013100,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,1,1,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1195,0,29,0,0,0.4278,0.5473,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2030,7057.1953,5546.5977,6263.1484,0,12603.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1478,0,0,0,1508,361,0,0.1733,0,0,0,0,0,0,0,0,0,0,0
,0.070300,0.082300,0.011300,0.1005,0.032100,0.1137,0.002000,0.006800,1.4465,1.4660,0.001400,0.008000,0.036800,1.3741,0.2449,0.2440,0.016700,0.002700,0.4050,0.020200,0.000600,0.002800,0.004500,0.2076,0.001500,0.000800,0.001900,0.016000,0.047800,0.3228,0.2026,0.001600,0.020100,0.001200,0.001800,0.1072,0.014300,0.000100,2.9781,0.087100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.093099,0,25,0,0,0.2495,0.3426,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9519,7047.6211,5546.5977,6263.1484,0,12594.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.5952,0.092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.080800,0.052600,0.013400,0.1210,0.015300,0.067000,0.002100,0.007300,1.7827,1.8044,0.001500,0.007500,0.034000,0.4592,0.2862,0.4303,0.015300,0.003800,0.2806,0.021100,0.000900,0.002200,6.3394,6.5592,0.001800,0.000900,0.003900,0.019500,0.1299,0.3551,0.082300,0.001800,0.021300,0.001300,0.001700,0.1039,0.014100,0.000100,0.053400,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.099495,0,27,0,0,0.2943,0.3938,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9396,7037.6992,5546.6602,6263.1484,0,12584.3594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1738,0,6.3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.078800,0.1601,0.012500,0.098700,0.016500,0.064800,0.001700,0.007000,1.3460,1.3648,0.001200,0.005000,0.029600,1.9283,0.4017,0.3951,0.016800,0.003400,0.3942,0.022700,0.001300,0.002700,0.005200,0.2127,0.001800,0.000900,0.002300,0.015000,0.052100,0.2931,0.2036,0.002200,0.026400,0.001600,0.002300,0.1358,0.014800,0.000200,1.1258,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.080604,0,22,0,0,0.3094,0.3900,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6252,7031.9844,5546.6602,6263.1484,0,12578.6445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,3.5483,0,0,0,1386,351,0,0.2011,0,0,0,0,0,0,0,0,0,0,0
,0.061500,0.050300,0.012900,0.091100,0.013800,0.062400,0.002800,0.007500,1.9311,1.9535,0.001300,0.006400,0.034900,0.3859,0.2690,0.3675,0.014800,0.003100,0.2364,0.018800,0.000700,0.002300,0.003500,0.2042,0.001600,0.001300,0.002000,0.013000,0.041700,0.3800,0.076300,0.001400,0.020100,0.001400,0.001400,0.1039,0.013600,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.095706,0,26,0,0,0.3239,0.4196,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0476,7027.4219,5546.6602,6263.1484,0,12574.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063900,0.051600,0.013200,0.096000,0.014700,0.072100,0.002300,0.007700,1.8339,1.8564,0.001600,0.007400,0.036200,0.4860,0.2727,0.3774,0.016100,0.003000,0.4061,0.019900,0.000600,0.065400,0.004100,0.1935,0.001300,0.000700,0.002100,0.014600,0.044200,0.3071,0.099100,0.001400,0.018600,0.001300,0.001500,0.098300,0.014300,0.000100,3.2493,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.085596,0,22,0,0,0.2374,0.3230,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4949,7019.4648,5546.6602,6263.1484,0,12566.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,4.1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
