EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/PathFollowingComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,2.1257,0.077000,0.016500,0.1005,0.014700,0.034800,0.002600,0.014800,0.004300,0.037300,0.001700,0.004500,0.033000,0.3942,0.3779,0.4751,0.019700,1.1000,0.3761,0.019200,0.000800,0.002800,0.004900,0.1139,0.001100,0.000700,0.000100,0.008000,0.045300,0.000200,0.002400,0.019100,0.001600,0.001700,0.062100,0.018200,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0158,15574.6328,5445.4062,6208.8594,0,21020.0391,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1508,0.082400,0.016600,0.1046,0.015800,0.037500,0.002900,0.008400,0.004000,0.031200,0.001400,0.005200,0.031300,0.4760,0.3039,0.4428,0.021200,0,0.3154,0.021800,0.001000,0.003300,0.005900,0.1230,0.001700,0.000700,0.000200,0.008800,0.049600,0.000100,0.002200,0.019900,0.001700,0.002100,0.070700,0.019400,0.000200,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,49,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9198,15574.3672,5445.4062,6208.8594,0,21019.7734,0,0,0,0,0,0,0,0,0,1,2,2,0,0
,2.3870,0.080600,0.017100,0.1057,0.015900,0.038600,0.003000,0.008700,0.004100,0.032800,0.001400,0.005400,0.031400,0.4094,0.3140,0.4996,0.019800,1.3943,0.3731,0.019300,0.001000,0.003200,0.005600,0.1228,0.001500,0.000700,0.000100,0.008000,0.046200,0.000200,0.002300,0.019100,0.001600,0.002300,0.064000,0.018000,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2162,15574.5117,5445.4062,6208.8594,0,21019.9180,0,0,409,307,0,0.1069,0,0,0,1,0,0,0,0
,0.1668,0.068400,0.014400,0.1041,0.012700,0.033300,0.002200,0.007500,0.003500,0.027900,0.001200,0.004300,0.026900,0.3618,0.2850,0.5037,0.018500,0.032800,0.2797,0.018500,0.000800,0.002900,2.7410,2.8547,0.001700,0.000500,0.000200,0.007600,0.039700,0.000200,0.001900,0.017400,0.001500,0.001500,0.053700,0.014300,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3238,15574.6211,5445.4062,6208.8594,0,21020.0273,0,0,0,0,0,0,0,2.7359,0,1,0,0,0,0
,2.5118,0.099400,0.016800,0.089100,0.012600,0.034600,0.002600,0.008000,0.003300,0.028700,0.001300,0.004500,0.027900,0.9152,0.3164,0.5333,0.018200,1.0226,0.4018,0.017600,0.000900,0.011500,0.004800,0.1015,0.001100,0.000800,0.000100,0.007700,0.039600,0.000200,0.002000,0.018700,0.001400,0.001800,0.053400,0.013800,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9005,15574.7695,5445.4062,6208.8594,0,21020.1758,0,0,349,213,0,0.086700,0,0,0,1,0,0,0,0
,0.1044,0.062100,0.013000,0.080900,0.011500,0.029400,0.002500,0.006700,0.002800,0.024600,0.001200,0.003600,0.023300,0.3298,0.2409,0.4132,0.015900,0.061800,0.2677,0.016500,0.001000,0.002700,0.004500,0.5394,0.001000,0.000600,0.000100,0.007300,0.036900,0.000100,0.001800,0.016100,0.001500,0.001500,0.050200,0.014400,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8207,15574.8906,5445.4688,6208.8594,0,21020.3594,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,2.6634,0.093200,0.020700,0.1102,0.016300,0.046700,0.003300,0.010900,0.004100,0.036300,0.001500,0.005500,0.033400,0.5156,0.4059,0.6517,0.024200,1.4040,0.4330,0.021300,0.000900,0.003300,0.005900,0.1636,0.001500,0.000800,0.000100,0.009800,0.053100,0.000200,0.002900,0.022400,0.001900,0.002200,0.069900,0.018800,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2960,15575.0703,5445.4688,6208.8594,0,21020.5391,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1975,0.080200,0.017600,0.1018,0.013800,0.050500,0.003000,0.009600,0.004000,0.037100,0.001700,0.004900,0.029800,0.3959,0.3290,0.4812,0.019800,0,0.3407,0.019700,0.000700,0.003000,0.005200,0.1132,0.001400,0.000700,0.000200,0.008700,0.044300,0.000200,0.002200,0.019100,0.001600,0.001700,0.061300,0.016200,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5885,15575.1875,5445.4688,6208.8594,0,21020.6562,0,0,389,305,0,0.1166,0,0,0,1,0,0,0,0
,2.9175,0.086500,0.018700,0.1097,0.016400,0.041000,0.003100,0.009400,0.004000,0.034300,0.001600,0.005500,0.032500,0.4601,0.3177,0.6142,0.022900,1.7234,0.5256,0.021200,0.000900,0.003100,0.006400,0.1291,0.001500,0.001000,0.000200,0.009000,0.051600,0.000300,0.002700,0.023100,0.001900,0.002100,0.096600,0.018700,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2102,15575.5664,5445.4688,6208.8594,0,21021.0352,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1897,0.072700,0.018500,0.099200,0.013000,0.042900,0.003300,0.012300,0.003800,0.036000,0.001500,0.005100,0.032200,0.3947,0.3632,0.4750,0.018600,0.032400,0.2682,0.018200,0.000600,0.021500,2.7344,2.8400,0.001100,0.000600,0.000200,0.007100,0.037700,0.000100,0.001800,0.015800,0.001700,0.001600,0.048800,0.013200,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5834,15575.5664,5445.4688,6208.8594,0,21021.0352,0,0,0,0,0,0,0,2.7295,0,1,0,0,0,0
,1.9648,0.065100,0.015200,0.083100,0.011500,0.030400,0.002400,0.006900,0.003000,0.025000,0.001100,0.003500,0.024300,0.7279,0.2565,0.4557,0.017900,0.7593,0.3538,0.017500,0.000800,0.012600,0.004300,0.1023,0.001100,0.000800,0.000100,0.007700,0.040400,0.000100,0.001900,0.022100,0.001600,0.001400,0.051900,0.014000,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9599,15575.4180,5445.4688,6208.8594,0,21020.8867,0,0,427,305,0,0.1019,0,0,0,1,0,0,0,0
,1.7117,0.074500,0.016800,0.094400,0.013000,0.036900,0.002900,0.009400,0.003500,0.031000,0.001300,0.005100,0.029700,0.3788,0.2887,0.3872,0.015000,0.8959,0.3546,0.016600,0.000700,0.002600,0.005300,0.1051,0.001200,0.000800,0.000100,0.007200,0.041000,0.000200,0.002200,0.017700,0.001500,0.002600,0.1695,0.014900,0.000400,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2901,15564.1953,5445.4688,6208.8594,0,21009.6641,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1494,0.068900,0.013600,0.090700,0.013200,0.038900,0.002200,0.008400,0.003200,0.027900,0.001300,0.004300,0.023400,0.3590,0.2682,0.4662,0.016300,0.044300,0.3269,0.016300,0.000700,0.002500,0.004700,0.1030,0.000900,0.000700,0.000100,0.007300,0.039200,0.000200,0.002200,0.019300,0.001700,0.002100,0.054800,0.015600,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3518,15564.3203,5445.4688,6208.8594,0,21009.7891,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.1461,0.073000,0.014400,0.098000,0.013000,0.034100,0.002200,0.007500,0.003000,0.027000,0.001400,0.004300,0.027400,0.3709,0.3412,0.4595,0.030200,0,0.3240,0.020200,0.000700,0.002800,0.005400,0.1147,0.001300,0.000700,0.000100,0.008200,0.051600,0.000300,0.002100,0.019800,0.001600,0.001800,0.062400,0.016500,0.000300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5556,15564.5547,5445.4688,6208.8594,0,21010.0234,0,0,416,305,0,0.1134,0,0,0,1,0,0,0,0
,2.3710,0.082700,0.019200,0.1029,0.015200,0.042300,0.003200,0.010500,0.003600,0.035000,0.001700,0.005700,0.034600,0.4461,0.3496,0.5148,0.020300,1.2872,0.4297,0.018700,0.000900,0.002800,0.005100,0.1157,0.001200,0.000800,0.000200,0.008000,0.045300,0.000300,0.002300,0.020300,0.001900,0.001700,0.079600,0.013700,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4252,15564.6328,5445.4688,6208.8594,0,21010.1016,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,0.2099,0.076300,0.016700,0.1228,0.013600,0.038900,0.002700,0.014600,0.003900,0.038600,0.001600,0.005700,0.031400,0.4233,0.3574,0.5174,0.019700,0.035600,0.3349,0.019100,0.000900,0.003100,3.0477,3.1684,0.001600,0.000800,0.000200,0.008600,0.042300,0.000200,0.002000,0.018800,0.001300,0.001900,0.055400,0.013700,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8156,15564.8711,5445.4688,6208.8594,0,21010.3398,0,0,0,0,0,0,0,3.0413,0,1,0,0,0,0
,2.3660,0.070500,0.014500,0.1025,0.012500,0.036900,0.002900,0.008800,0.003500,0.029700,0.001400,0.004200,0.031300,1.0875,0.3137,0.6131,0.019800,0.6389,0.3939,0.019100,0.000600,0.015500,0.005500,0.1088,0.001400,0.000900,0.000100,0.007300,0.041500,0.000100,0.002000,0.017800,0.001500,0.001700,0.080700,0.015300,0.000200,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,49,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3475,15564.9648,5445.4688,6208.8594,0,21010.4336,0,0,399,305,0,0.1442,0,0,1,0,2,2,0,0
,0.2103,0.082000,0.018600,0.1071,0.015000,0.041700,0.002900,0.009500,0.004300,0.034700,0.001600,0.005700,0.031600,0.4297,0.4281,0.3491,0.021600,0,0.3420,0.019700,0.000800,0.003100,0.006000,0.1233,0.001500,0.000900,0.000100,0.009100,0.046700,0.000200,0.002200,0.020800,0.001700,0.001800,0.062800,0.019400,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6765,15564.9648,5445.4688,6208.8594,0,21010.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.1731,0.076600,0.016700,0.1040,0.015600,0.034700,0.002700,0.008700,0.003500,0.030600,0.001200,0.004900,0.028600,0.4338,0.2926,0.3315,0.017900,1.3297,0.4326,0.024000,0.001100,0.003300,0.006400,0.1404,0.001700,0.001000,0.000200,0.009800,0.047500,0.000200,0.002400,0.020600,0.001600,0.001800,0.095600,0.014300,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5338,15565.1875,5445.4688,6208.8594,0,21010.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2003,0.083800,0.018700,0.1193,0.016700,0.040800,0.003000,0.009300,0.004100,0.033000,0.001800,0.005600,0.032600,0.5077,0.3786,0.3280,0.018600,0,0.3621,0.020500,0.000800,0.003200,0.006100,0.1348,0.002200,0.001100,0.000200,0.010400,0.060900,0.000300,0.003200,0.023700,0.001700,0.002100,0.068000,0.019000,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1000,15565.3086,5445.4688,6208.8594,0,21010.7773,0,0,427,309,0,0.1225,0,0,0,0,0,0,0,0
,3.0888,0.1000,0.022200,0.1288,0.017800,0.053400,0.003500,0.012700,0.004200,0.041100,0.002100,0.006800,0.036200,0.5465,0.6466,0.5803,0.031700,1.5271,0.3988,0.018300,0.001000,0.003600,0.006700,0.7951,0.001700,0.000800,0.000100,0.010200,0.050800,0.000100,0.002600,0.024100,0.001900,0.002200,0.071800,0.021700,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6331,15565.3086,5445.4688,6208.8594,0,21010.7773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1622,0.076100,0.016800,0.1089,0.013100,0.035700,0.002400,0.009100,0.003500,0.030400,0.001500,0.004800,0.028200,0.4404,0.3400,0.3438,0.039900,0,0.3381,0.018000,0.001100,0.003300,3.1688,3.3084,0.002000,0.000800,0.000200,0.008400,0.041800,0.000100,0.002000,0.019700,0.001500,0.001700,0.060100,0.017600,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9350,15565.5430,5445.4688,6208.8594,0,21011.0117,0,0,0,0,0,0,0,3.1603,0,0,0,0,0,0
,2.0275,0.071000,0.014900,0.094900,0.013400,0.034100,0.002600,0.008500,0.003400,0.028400,0.001800,0.004500,0.027700,0.7073,0.3417,0.2996,0.015500,0.8563,0.3139,0.014600,0.000700,0.1422,0.004800,0.1096,0.001300,0.000800,0.000100,0.008300,0.043400,0.000100,0.002100,0.019400,0.001400,0.001600,0.056400,0.015600,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7040,15565.6680,5445.4688,6208.8594,0,21011.1367,0,0,386,298,0,0.096800,0,0,0,0,0,0,0,0
,2.5483,0.081900,0.017700,0.1052,0.015200,0.040500,0.002900,0.009000,0.003900,0.033300,0.001500,0.005400,0.031900,0.4694,0.4024,0.4064,0.022600,1.4947,0.3187,0.016100,0.000800,0.003400,0.005900,0.1326,0.001600,0.001000,0.000200,0.008700,0.049900,0.000200,0.002500,0.022900,0.001800,0.002000,0.065700,0.016800,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6052,15565.7656,5445.4688,6208.8594,0,21011.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2267,0.088300,0.020800,0.1095,0.016000,0.045000,0.003500,0.011300,0.004100,0.036900,0.001800,0.006000,0.032900,0.4289,0.3829,0.3585,0.019400,0,0.3785,0.016400,0.000700,0.003400,0.005900,0.1258,0.001600,0.000800,0.000200,0.009300,0.048700,0.000200,0.002500,0.021500,0.001800,0.001900,0.070200,0.019300,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8538,15566.7227,5445.4688,6208.8594,0,21012.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.4385,0.086100,0.017300,0.1101,0.015300,0.038700,0.002900,0.008700,0.004000,0.033400,0.001900,0.005300,0.031200,0.4769,0.3150,0.3235,0.018800,1.5725,0.5267,0.017600,0.000900,0.003300,0.005900,0.1336,0.001900,0.000800,0.000100,0.008600,0.050700,0.000200,0.002500,0.023800,0.001800,0.002000,0.068300,0.017700,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0935,15566.8516,5445.4688,6208.8594,0,21012.3203,0,0,331,293,0,0.1097,0,0,0,0,0,0,0,0
