EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.062700,0.4358,0.013000,0.1288,0.015800,0.1399,0.1079,0.002200,0.007900,0,0,0,0,0,1495,1010,0,0.3874,158.8520,158.8719,0.001700,0.011800,0.040400,3.7993,0.3110,1.4747,0.019900,0.006900,0.5252,1.2059,0.5477,0.036000,0.001400,0.091400,12.8236,12.8302,13.0928,0.001800,0.001000,0.005400,0.023700,0.073500,1.4349,64,0,0,0,52,0,0,0,0,9.7007,0.005100,0.025500,0.001300,0.001900,0.3280,0.012400,0.000300,2,2,3,4,50,2,104,0,6,8,8,0,77,64,0,56,2,0,7,16,0,0,0,0,0,0,0,0.2972,0,46,1.9189,0,1.4943,1.7915,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.4082,2830.0078,5574.2812,6305.4844,0,8404.2891,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,3.3123,0,0,0
,0.076800,0.3045,0.015000,0.1333,0.016400,0.1749,0.082200,0.002800,0.007300,0,0,0,0,0,2361,1377,0,0.3739,163.9818,164.0035,0.001800,0.010700,0.041400,31.5225,0.2861,1.1205,0.019800,0.007900,0.3910,0,0.3350,0.032700,0.001000,0.079700,12.5413,12.5481,13.8011,0.002500,0.001000,0.006000,0.025500,0.1248,1.3168,62,0,0,1157,26,0,0,0,0,9.9941,0.001500,0.022600,0.001400,0.001800,0.1489,0.014500,0.000100,2,2,4,4,50,2,100,0,10,4,4,0,28,32,0,30,1,0,8,8,0,0,0,0,0,0,0,0.2722,0,46,2.0312,0,1.3983,1.6705,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.3802,2818.5117,5574.2812,6305.4844,0,8392.7930,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,9.0246
,0.076700,0.4181,0.018000,0.1332,0.016100,0.1780,0.1456,0.002700,0.007800,0,0,0,0,0,1768,172,0,0.2203,74.0660,74.0901,0.001800,0.009500,0.038900,2.1592,0.2706,1.5909,0.014900,0.008500,0.4714,0,0.4687,0.028500,0.000600,0.078700,12.8378,12.8442,13.0687,0.001900,0.000900,0.005200,0.023400,0.056800,1.1659,64,0,0,0,52,0,0,0,0,6.4852,0.005500,0.023600,0.001200,0.001700,0.1186,0.017700,0.000100,2,2,3,3,50,2,102,0,8,7,8,0,44,60,0,56,2,0,6,15,0,0,0,0,0,0,0,0.2372,0,46,0,0,1.0614,1.2986,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7611,2816.8828,5574.2812,6305.4844,0,8391.1641,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.8202,0,0,0
,0.064800,0.2576,0.012300,0.1462,0.016300,0.1394,0.1059,0.002300,0.006600,0,0,0,0,0,1194,672,0,0.2047,74.0041,74.0239,0.001800,0.010700,0.041200,31.2706,0.3437,0.8128,0.019500,0.006700,0.3083,0,0.3575,0.045000,0.001100,0.092700,6.2183,6.2246,7.4335,0.003800,0.001100,0.006300,0.032000,0.051700,0.9486,64,0,0,1163,26,0,0,0,0,5.4053,0.001700,0.024600,0.001600,0.001900,0.1396,0.013000,0.000100,2,2,2,3,50,2,100,0,10,4,4,0,22,30,0,28,2,0,5,8,0,0,0,0,0,0,0,0.2172,0,42,2.0352,0,0.9902,1.2074,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0010,2812.0781,5574.7070,6305.5508,0,8386.7852,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.058000,0.3664,0.012200,0.1219,0.014500,0.1434,0.1435,0.003100,0.010500,0,0,0,0,0,1309,750,0,0.1502,85.3438,85.3700,0.001600,0.010200,0.040200,1.9270,0.2809,0.9605,0.015900,0.006400,0.4259,0,0.4580,0.030200,0.000900,0.088200,6.2867,6.2917,6.5126,0.001900,0.000900,0.004600,0.023800,0.1450,0.9940,62,0,0,0,52,0,0,0,0,9.7216,0.008500,0.025400,0.001400,0.001900,0.3674,0.014300,0.000200,2,2,2,2,50,2,100,0,10,7,7,0,6,56,0,56,2,0,4,14,0,0,0,0,0,0,0,0.2048,0,45,0,0,0.9091,1.1139,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.5879,2807.8477,5574.7383,6305.5508,0,8382.5859,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.7833,0,0,0
,0.057400,0.2426,0.012500,0.1189,0.014000,0.1233,0.093500,0.002300,0.007000,0,0,0,0,0,1556,172,0,0.1534,94.0098,94.0290,0.002000,0.011300,0.040600,2.5877,0.2845,0.9920,0.015900,0.006000,0.2835,0,0.3691,0.030400,0.000800,0.067800,4.9638,4.9688,5.1871,0.001700,0.000800,0.004800,0.023900,0.1434,0.8512,62,0,0,0,26,0,0,0,0,10.6193,0.002000,0.023300,0.001500,0.001400,0.1169,0.015500,0.000300,2,2,2,3,50,2,100,0,8,3,3,0,11,28,0,28,2,0,5,6,0,0,0,0,0,0,0,0.1877,0,44,0,0,0.7700,0.9577,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1633,2806.3906,5574.7656,6305.5508,0,8381.1562,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.1804,0,0,0
,0.070600,0.5189,0.017900,0.1307,0.016300,0.1888,0.098600,0.002600,0.008500,0,0,0,0,0,1306,150,0,0.2176,102.2406,102.2662,0.001900,0.011800,0.045900,2.6462,0.2966,1.5252,0.018100,0.010100,0.6146,0,0.6232,0.064400,0.000800,0.088000,13.0691,13.0756,14.2099,0.002300,0.000800,0.005500,0.022000,0.052900,1.2966,64,0,0,0,52,0,0,0,0,10.6914,0.004400,0.022700,0.001400,0.001500,0.1316,0.013500,0.000100,2,2,3,4,50,2,102,0,6,8,8,0,95,62,0,54,2,0,7,16,0,0,0,0,0,0,0,0.2711,0,46,1.9424,0,1.4308,1.7019,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6845,2805.4766,5574.7656,6305.5508,0,8380.2422,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.4332,0,0,0
,0.062000,0.2692,0.011600,0.1261,0.016000,0.1247,0.065900,0.001800,0.007100,0,0,0,0,0,2082,182,0,0.1563,113.4039,113.4229,0.001500,0.010600,0.041000,30.9860,0.2805,1.0463,0.016600,0.008600,0.3149,0,0.4699,0.032600,0.000700,0.077200,6.6880,6.6945,6.9139,0.002200,0.001000,0.006800,0.029400,0.055700,0.9133,62,0,0,1099,26,0,0,0,0,10.1434,0.001700,0.023600,0.001800,0.001700,0.1169,0.015100,0.000300,2,2,3,4,50,2,100,0,10,3,3,0,8,30,0,28,2,0,7,6,0,0,0,0,0,0,0,0.2046,0,45,0,0,0.8212,1.0258,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.6850,2828.2695,5574.7812,6305.5508,0,8403.0508,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.055100,0.4167,0.012700,0.1375,0.014400,0.1324,0.1098,0.002100,0.007100,0,0,0,0,0,1246,1244,0,0.1745,110.5118,110.5311,0.001600,0.010800,0.039700,1.8863,0.3114,1.2489,0.017600,0.005500,0.3985,0,0.4429,0.042500,0.001100,0.097300,11.9271,11.9351,13.3428,0.001800,0.001000,0.005700,0.024700,0.1415,1.2931,64,0,0,0,52,0,0,0,0,10.3134,0.001400,0.029100,0.001300,0.001600,0.3653,0.010800,0.000200,2,2,3,3,50,2,100,0,10,6,6,0,24,58,0,56,2,0,6,12,0,0,0,0,0,0,0,0.2523,0,45,0,0,1.2077,1.4600,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.5143,2824.0391,5574.7812,6305.5508,0,8398.8203,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.1499,0,0,0
,0.058600,0.2986,0.006900,0.1230,0.014300,0.1119,0.063300,0.001600,0.006200,0,0,0,0,0,2013,1326,0,0.3305,127.2618,127.2783,0.001800,0.010900,0.039100,31.5291,0.2838,0.9900,0.015900,0.006300,0.3668,0.1164,0.3691,0.033400,0.000600,0.081900,7.1638,7.1688,7.2784,0.002300,0.001300,0.005900,0.023500,0.063200,1.1354,64,0,0,1110,26,0,0,0,0,10.2016,0.005900,0.022100,0.001800,0.001800,0.1402,0.011700,0.000100,2,2,3,3,50,2,102,0,8,3,4,0,48,32,0,28,2,0,6,7,0,0,0,0,0,0,0,0.2327,0,46,0.9111,0,1.1727,1.4054,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.6695,2825.9609,5574.7812,6305.5508,0,8400.7422,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.065500,0.3292,0.011900,0.1197,0.015200,0.1342,0.1150,0.002200,0.007600,0,0,0,0,0,1760,177,0,0.2012,132.2831,132.3039,0.002000,0.013500,0.041900,2.0296,0.4102,0.8672,0.022400,0.007000,0.4761,0,0.4241,0.027500,0.000700,0.075800,14.3346,14.3413,15.4548,0.001900,0.000900,0.004900,0.022700,0.050900,0.9763,62,0,0,0,52,0,0,0,0,8.2975,0.001400,0.023600,0.001500,0.001700,0.1409,0.014200,0.000100,2,2,3,3,50,2,100,0,10,7,7,0,26,58,0,56,2,0,6,14,0,0,0,0,0,0,0,0.2052,0,46,0,0,0.8987,1.1039,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6185,2825.0312,5574.7812,6305.5508,0,8399.8125,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.1946,0,0,0
,0.063800,0.3375,0.013000,0.1284,0.017600,0.1259,0.067300,0.001900,0.007100,0,0,0,0,0,1442,1253,0,0.1766,147.5838,147.6032,0.002000,0.010600,0.048800,31.4733,0.2923,0.8472,0.018600,0.007400,0.3672,0,0.3954,0.037500,0.000900,0.095200,6.2427,6.2484,6.5211,0.002000,0.000800,0.004300,0.024400,0.1294,1.0041,64,0,0,1099,26,0,0,0,0,10.4461,0.001700,0.024100,0.001400,0.001700,0.4262,0.014100,0.000100,2,2,3,3,50,2,100,0,10,3,3,0,4,28,0,28,2,0,6,6,0,0,0,0,0,0,0,0.2136,0,45,0,0,0.9039,1.1175,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.3634,2831.5547,5575.2188,6305.5508,0,8406.7734,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.059500,0.4251,0.012600,0.1328,0.016200,0.1304,0.1034,0.002100,0.006900,0,0,0,0,0,935,116,0,0.1219,146.4257,146.4448,0.001700,0.011200,0.055600,2.4594,0.2874,0.8342,0.013700,0.007700,0.5681,0,0.3659,0.027500,0.001000,0.094500,12.2915,12.2985,13.4049,0.001800,0.000900,0.005900,0.026300,0.1234,1.2636,64,0,0,0,52,0,0,0,0,10.3685,0.005100,0.021800,0.001400,0.001700,0.1582,0.011500,0.000300,2,2,2,3,50,2,102,0,8,8,8,0,58,60,0,56,2,0,5,16,0,0,0,0,0,0,0,0.2768,0,46,0,0,1.1479,1.4247,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3062,2833.8008,5575.2188,6305.5508,0,8409.0195,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.9888,0,0,0
,0.065400,0.3421,0.014200,0.1106,0.015100,0.2067,0.1146,0.002700,0.008200,0,0,0,0,0,1925,769,0,0.3421,150.2832,150.3070,0.001600,0.009100,0.047100,32.2198,0.3214,1.2730,0.020700,0.007200,0.2872,0,0.3402,0.032600,0.001100,0.1020,10.5112,10.5183,10.7707,0.002700,0.000700,0.004200,0.020400,0.045800,1.2680,62,0,0,1106,26,0,0,0,0,6.0296,0.001500,0.022000,0.001700,0.001600,0.1119,0.015000,0.000200,2,2,4,4,50,2,100,0,8,4,4,0,13,30,0,30,2,0,8,8,0,0,0,0,0,0,0,0.2682,0,45,0,0,1.1902,1.4584,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3570,2821.0156,5575.2188,6305.5508,0,8396.2344,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.059400,0.3585,0.013000,0.1494,0.014900,0.1529,0.1229,0.001800,0.007400,0,0,0,0,0,1870,729,0,0.2750,160.0146,160.0342,0.001900,0.010500,0.048300,2.1051,0.3052,0.2527,0.016600,0.005500,0.4559,0,0.3990,0.027900,0.000800,0.086000,16.2541,16.2625,17.3795,0.002100,0.001000,0.005300,0.025100,0.072100,1.1124,64,0,0,0,52,0,0,0,0,9.3465,0.005300,0.022300,0.001500,0.001700,0.3630,0.014300,0.000200,2,2,4,4,50,2,100,0,8,8,8,0,54,62,0,56,2,0,8,16,0,0,0,0,0,0,0,0.2443,0,45,0,0,1.0123,1.2566,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.9256,2820.0117,5575.2188,6305.5508,0,8395.2305,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.0669,0,0,0
,0.059300,0.3663,0.014300,0.1220,0.015500,0.1402,0.079400,0.001900,0.006700,0,0,0,0,0,1289,401,0,0.1625,166.0326,166.0515,0.002000,0.010500,0.042000,35.7523,0.2941,0.2534,0.015900,0.005900,0.3204,0,0.2840,0.027600,0.000600,0.086800,14.1348,14.1414,14.3613,0.002000,0.000800,0.005200,0.022100,0.052500,1.1615,64,0,0,1172,26,0,0,0,0,10.4289,0.001500,0.023700,0.001500,0.001500,0.1412,0.014200,0.000200,2,2,4,4,50,2,100,0,10,4,4,0,10,36,0,30,2,0,8,8,0,0,0,0,0,0,0,0.4097,0,46,0,0,0.9298,1.3395,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.9563,2822.5312,5575.4297,6305.5508,0,8397.9609,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.064500,0.3241,0.012300,0.1397,0.015000,0.1332,0.1040,0.002300,0.007100,0,0,0,0,0,1340,1042,0,0.1879,72.7947,72.8140,0.002300,0.010500,0.043500,1.9779,0.2979,0.2497,0.015200,0.004800,0.4238,0,0.4369,0.023100,0.001400,0.1055,13.5898,13.5974,14.7321,0.001700,0.000900,0.005100,0.023400,0.1577,0.8642,64,0,0,0,52,0,0,0,0,9.7892,0.001700,0.025400,0.001500,0.002100,0.1737,0.016800,0.000300,2,2,4,4,50,2,100,0,10,8,8,0,18,56,0,56,2,0,8,16,0,0,0,0,0,0,0,0.1890,0,45,0,0,0.7878,0.9768,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1938,2821.6445,5575.4297,6305.5508,0,8397.0742,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.7217,0,0,0
,0.061400,0.2500,0.012800,0.1179,0.015000,0.1490,0.076200,0.002900,0.008900,0,0,0,0,0,1725,1220,0,0.2184,75.8715,75.8950,0.001900,0.009700,0.043200,32.9688,0.2518,0.2643,0.016300,0.007700,0.3513,0,0.3874,0.017500,0.000800,0.079000,5.0170,5.0221,5.2537,0.002400,0.000700,0.005600,0.024000,0.053100,1.0488,62,0,0,1167,26,0,0,0,0,11.3655,0.001700,0.024400,0.001400,0.001900,0.1187,0.016000,0.000100,2,2,3,3,48,4,100,0,6,4,4,0,0,28,0,28,2,0,6,8,0,0,0,0,0,0,0,0.3240,0,41,0,0,0.8296,1.1536,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.7680,2819.6758,5575.6562,6305.5508,0,8395.3320,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.065800,0.5125,0.012200,0.1437,0.019400,0.1229,0.097100,0.002600,0.007700,0,0,0,0,0,1111,270,0,0.1145,92.4359,92.4582,0.002200,0.011300,0.049400,2.5142,0.3499,0.3825,0.025700,0.010200,0.6068,0,0.3498,0.017800,0.000600,0.082500,6.2429,6.2481,6.4703,0.002600,0.001200,0.005600,0.029400,0.090600,1.5958,64,0,0,0,52,0,0,0,0,8.2585,0.007900,0.032800,0.001600,0.002300,0.5230,0.011700,0.000200,2,2,2,2,50,2,100,0,6,8,8,0,70,62,0,54,2,0,4,16,0,0,0,0,0,0,0,0.3516,0,45,0,0,1.4904,1.8420,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0775,2819.6250,5575.6562,6305.5508,0,8395.2812,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.2136,0,0,0
,0.069300,0.2600,0.012600,0.1332,0.016400,0.1261,0.065100,0.001900,0.006800,0,0,0,0,0,1814,173,0,0.1618,90.8097,90.8305,0.002000,0.010400,0.051400,2.7413,0.3435,0.2885,0.016500,0.008400,0.3291,0,0.3992,0.017800,0.000900,0.075600,6.2352,6.2409,7.3682,0.002000,0.000900,0.004700,0.023300,0.053200,0.8785,62,0,0,0,26,0,0,0,0,7.8899,0.001600,0.023800,0.001500,0.001900,0.1355,0.021600,0.000200,2,2,2,3,50,2,100,0,10,3,3,0,20,30,0,28,2,0,5,6,0,0,0,0,0,0,0,0.1899,0,44,0,0,0.8069,0.9968,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5032,2817.3789,5575.6562,6305.5508,0,8393.0352,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,4.9104,0,0,0
,0.064600,0.4450,0.014500,0.1291,0.016600,0.1752,0.1419,0.002200,0.007000,0,0,0,0,0,1936,207,0,0.2080,102.1579,102.1796,0.002100,0.009000,0.042000,2.1220,0.3923,0.2818,0.016200,0.004900,0.4012,0,0.4300,0.016800,0.001000,0.076700,6.7282,6.7339,6.9903,0.002500,0.000900,0.005100,0.024400,0.1286,0.9984,64,0,0,0,52,0,0,0,0,9.4621,0.002000,0.023900,0.001500,0.002000,0.1353,0.014700,0.000100,2,2,2,3,50,2,100,0,10,7,7,0,10,61,0,55,2,0,5,14,0,0,0,0,0,0,0,0.2119,0,45,0,0,1.0332,1.2451,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5492,2810.3672,5575.6562,6305.5508,0,8386.0234,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.9804,0,0,0
,0.060000,0.2326,0.012600,0.1199,0.014800,0.1254,0.073900,0.002300,0.008200,0,0,0,0,0,1050,116,0,0.1513,101.1548,101.1781,0.001800,0.011600,0.054400,2.5466,0.2817,0.2595,0.015500,0.005900,0.3078,0,0.2966,0.021600,0.000500,0.082000,15.1511,15.1584,15.3752,0.002000,0.001000,0.004400,0.021200,0.051000,0.8140,62,0,0,0,26,0,0,0,0,9.4841,0.001600,0.021200,0.001600,0.001700,0.1519,0.017300,0.000100,2,2,3,3,50,2,100,0,8,3,3,0,2,29,0,29,2,0,6,6,0,0,0,0,0,0,0,0.1847,0,44,0,0,0.7223,0.9070,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.3749,2808.6055,5575.6562,6305.5508,0,8384.2617,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.9796,0,0,0
