EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,5.3116,0.074000,0.1739,0.013700,0.1230,0.018300,0.071500,0.002500,0.006700,0.003700,0.023500,0.001300,0.004100,0.035400,1.4037,0.2594,0.014500,0.9098,0.004300,0.4323,3.0786,0.3996,0.037100,0.000900,0.002900,0.004700,0.1416,0.002000,0.000800,0.002600,0.021000,0.057600,0.5605,0.002600,0.025800,0.001600,0.002200,0.1142,0.016600,0.000300,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1412,0,22.5000,0,0,0.4847,0.6259,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7758,4593.8281,5475.5898,6207.5547,0,10069.4180,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2190,364,0,0.1901,0,0,0,0,0,0,0,0
,0.1592,0.068500,0.1828,0.013000,0.1206,0.015800,0.073100,0.002300,0.007200,0.003500,0.024100,0.001300,0.004400,0.034900,0.4804,0.2533,0.013500,0.9239,0.004200,0.096000,0,0.4725,0.026400,0.000600,0.002500,6.0143,6.1337,0.001600,0.000800,0.004800,0.022000,0.055400,0.9412,0.005300,0.022100,0.001300,0.001700,0.086100,0.012200,0.000100,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2078,0,33,0,0,0.8945,1.1023,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2637,4593.7539,5475.5898,6207.5547,0,10069.3438,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,6.0095,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1231,0.068800,0.1679,0.012900,0.091200,0.015800,0.033800,0.002300,0.009500,0.003900,0.027300,0.001100,0.004100,0.035900,2.2402,0.2392,0.014200,0.8809,0.005200,0.4163,1.9331,0.3239,0.031000,0.000800,0.002200,0.004100,0.1143,0.001300,0.000800,0.002000,0.017000,0.052300,0.4806,0.001800,0.021100,0.001200,0.018300,0.088000,0.014000,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,0,50,2,100,0,8,9,9,0,3,27,0,26,0,0,0,18,0,0,0,0,0,0,0,0.1086,0,22.5000,0,0,0.4316,0.5402,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7354,4593.6016,5475.5898,6207.5547,0,10069.1914,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1579,0.065200,0.092700,0.011500,0.078500,0.013800,0.078900,0.002400,0.007500,0.003400,0.023100,0.001200,0.003900,0.029500,0.3409,0.3489,0.017000,0.9714,0.004500,0.092700,0,0.3464,0.023700,0.000400,0.002200,0.003700,0.1041,0.001100,0.000900,0.002100,0.014300,0.096300,0.6953,0.001500,0.018800,0.001300,0.001500,0.082100,0.012400,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,2,50,2,100,0,10,1,1,0,1,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1593,0,24,0,0,0.5668,0.7261,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6940,4593.3984,5475.5898,6207.5547,0,10068.9883,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2960,391,0,0.1773,0,0,0,0,0,0,0,0
,5.0884,0.070000,0.1954,0.030800,0.096000,0.015600,0.067100,0.002500,0.007500,0.003400,0.024500,0.001300,0.004600,0.033500,1.3503,0.2484,0.017600,1.3861,0.005600,0.4891,2.2855,0.3088,0.030800,0.000600,0.073000,0.004400,0.1122,0.001400,0.000900,0.002200,0.017300,0.095300,0.5249,0.001400,0.023700,0.001200,0.002200,0.086000,0.014200,0.000100,0,0,0,0,60,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,9,9,9,0,1,27,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1172,0,26.5000,0,0,0.4551,0.5723,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9402,4592.9727,5475.5898,6207.5547,0,10068.5625,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1486,0.064100,0.1577,0.008900,0.084600,0.013300,0.069400,0.002200,0.006400,0.003100,0.021100,0.001000,0.003600,0.027800,0.3765,0.2240,0.016100,1.0429,0.004000,0.1100,0.045800,0.3505,0.027900,0.000500,0.002000,0.004600,0.1189,0.002000,0.001000,0.001700,0.016900,0.1225,0.7613,0.001400,0.019900,0.001200,0.001200,0.090300,0.013700,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1702,0,24,0,0,0.6883,0.8585,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1930,4593.2227,5475.5898,6207.5547,0,10068.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3925,0.067300,0.1050,0.010900,0.097300,0.015200,0.081800,0.002000,0.007500,0.003300,0.022700,0.001300,0.004000,0.030500,0.4105,0.2481,0.015700,0.9528,0.003700,0.097200,3.9492,0.3849,0.075800,0.000700,0.002300,0.005300,1.1830,0.001400,0.000700,0.002700,0.019000,0.1014,0.6911,0.001800,0.018800,0.001200,0.001500,0.1278,0.016100,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,16,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1348,0,34.5000,0,0,0.6428,0.7776,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1431,4593.1133,5475.5898,6207.5547,0,10068.7031,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2274,364,0,0.2023,0,0,0,0,0,0,0,0
,0.1693,0.071600,0.1697,0.011500,0.1166,0.015500,0.086500,0.002600,0.008900,0.003800,0.029800,0.001400,0.005000,0.039000,1.2320,0.3367,0.018600,1.1513,0.005000,0.4685,0,0.3719,0.030300,0.000900,0.002700,6.0014,6.1260,0.001700,0.000700,0.004000,0.022400,0.062400,0.4924,0.001500,0.024400,0.001500,0.002000,0.094700,0.013400,0.000100,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1335,0,25,0,0,0.4187,0.5522,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0615,4593.0312,5475.5898,6207.5547,0,10068.6211,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,5.9967,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5641,0.068400,0.1604,0.009200,0.086600,0.014800,0.053300,0.002100,0.007400,0.003100,0.022600,0.001200,0.003800,0.030600,1.9765,0.2301,0.012500,0.8346,0.003500,0.4192,2.3212,0.3462,0.033800,0.000500,0.002100,0.004200,0.1158,0.001600,0.000800,0.002500,0.018100,0.051000,0.4442,0.002200,0.021300,0.001300,0.001900,0.088200,0.013200,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1139,0,24.5000,0,0,0.3843,0.4982,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9392,4592.9766,5475.5898,6207.5547,0,10068.5664,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1588,0.063000,0.087300,0.010200,0.084100,0.014400,0.068300,0.002000,0.007200,0.003700,0.023900,0.001000,0.004100,0.031600,0.6793,0.2515,0.013800,0.8754,0.003700,0.098600,0,0.3251,0.023400,0.000500,0.002000,0.003800,0.1040,0.001100,0.000800,0.002100,0.013700,0.045700,0.5538,0.001500,0.020200,0.001200,0.001400,0.086600,0.012800,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1197,0,25.5000,0,0,0.5049,0.6246,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1473,4592.9609,5475.5898,6207.5547,0,10068.5508,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2784,390,0,0.3021,0,0,0,0,0,0,0,0
,5.3176,0.065000,0.076000,0.011100,0.088800,0.015100,0.072000,0.002500,0.007300,0.003500,0.024100,0.001300,0.004400,0.033400,0.4009,0.2297,0.015300,0.9011,0.004200,0.088800,4.0507,0.3224,0.030100,0.000600,0.071400,0.004100,0.1044,0.001300,0.000900,0.002100,0.016700,0.043200,0.3661,0.001200,0.020900,0.001300,0.001700,0.084000,0.014500,0.000200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1006,0,20,0,0,0.2985,0.3991,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7853,4592.7266,5475.5898,6207.5547,0,10068.3164,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1469,0.064400,0.3151,0.009600,0.086600,0.015200,0.070000,0.002000,0.007300,0.003100,0.022100,0.001100,0.003900,0.028700,1.1421,0.3077,0.016200,0.9915,0.005500,0.5409,0,0.4734,0.027800,0.000900,0.002400,0.004800,0.1113,0.001500,0.000900,0.001900,0.016300,0.045700,0.4800,0.001600,0.049700,0.001400,0.001500,0.090100,0.013000,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1251,0,25,0,0,0.4060,0.5311,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6162,4592.0586,5475.5898,6207.5547,0,10067.6484,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3770,0.072000,0.2138,0.009800,0.1057,0.015700,0.067500,0.002200,0.006800,0.003800,0.022200,0.000800,0.003800,0.030700,1.2611,0.2317,0.014600,0.9127,0.005700,0.4536,3.1300,0.3048,0.032700,0.000600,0.002500,0.004000,0.1183,0.001400,0.000800,0.002500,0.021600,0.048200,0.4870,0.001500,0.023100,0.001200,0.001800,0.091400,0.013300,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1275,0,25.5000,0,0,0.4196,0.5471,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6790,4592.5547,5475.5898,6207.5547,0,10068.1445,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2188,364,0,0.2912,0,0,0,0,0,0,0,0
,0.1395,0.072100,0.085100,0.010000,0.1161,0.016200,0.072900,0.002300,0.008000,0.003800,0.025000,0.000900,0.004500,0.030400,0.3623,0.2160,0.016900,0.9739,0.003900,0.096000,0.006200,0.5363,0.026800,0.000500,0.002200,6.0799,6.1964,0.001600,0.000800,0.004100,0.022500,0.047900,0.5023,0.001400,0.035000,0.001300,0.001700,0.096400,0.013600,0.000200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1246,0,25,0,0,0.4451,0.5697,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5768,4592.5234,5475.5898,6207.5547,0,10068.1133,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,6.0755,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1868,0.062400,0.1667,0.009400,0.080300,0.012900,0.071400,0.002600,0.007000,0.003300,0.022800,0.001000,0.004300,0.028600,1.7734,0.2068,0.010700,0.7978,0.003700,0.5372,2.1337,0.3469,0.026000,0.000500,0.002100,0.003300,0.097600,0.001200,0.000800,0.001700,0.013100,0.047600,0.5182,0.001500,0.020200,0.001200,0.001600,0.088400,0.013100,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1314,0,20.5000,0,0,0.4366,0.5680,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6476,4592.4609,5475.5898,6207.5547,0,10068.0508,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1633,0.070100,0.085300,0.012300,0.090500,0.015100,0.068100,0.002700,0.007500,0.003500,0.024700,0.001000,0.003600,0.031600,0.8660,0.2413,0.016600,1.3609,0.005200,0.096600,0,0.4567,0.038800,0.000800,0.002700,0.005700,0.1357,0.001500,0.000900,0.002900,0.021000,0.048500,0.5768,0.001600,0.021900,0.001200,0.001500,0.089600,0.014700,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1476,0,29,0,0,0.4961,0.6437,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3390,4592.2344,5475.5898,6207.5547,0,10067.8242,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2496,390,0,0.1705,0,0,0,0,0,0,0,0
,3.2677,0.068000,0.2947,0.012800,0.1012,0.015200,0.080600,0.002500,0.007400,0.003800,0.025300,0.001300,0.005200,0.038100,1.0345,0.2427,0.015300,0.8909,0.005500,0.4813,1.0003,0.3411,0.027600,0.000500,0.051300,0.004400,0.1099,0.001100,0.000900,0.002300,0.014800,0.1367,0.7957,0.005400,0.028600,0.001400,0.002800,0.098900,0.013200,0.000100,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,70,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1651,0,27.5000,1.9541,0,0.8572,1.0223,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3016,4592.0703,5475.5898,6207.5547,0,10067.6602,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1411,0.070400,0.092700,0.012700,0.095500,0.014500,0.085800,0.002500,0.009700,0.003600,0.029200,0.001300,0.005000,0.037400,0.6820,0.2060,0.014900,0.8606,0.003700,0.1233,0,0.3706,0.036700,0.000800,0.002800,0.005000,0.1413,0.001700,0.000900,0.002600,0.020300,0.052300,0.6123,0.001500,0.019300,0.001400,0.001500,0.090100,0.011300,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1447,0,26,0,0,0.5395,0.6842,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0680,4591.6328,5475.5898,6207.5547,0,10067.2227,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1962,0.065900,0.2908,0.011000,0.1971,0.014500,0.1705,0.002100,0.007000,0.002900,0.021400,0.001400,0.005000,0.030300,1.0482,0.2412,0.015500,0.8963,0.004500,0.5612,2.8012,0.4827,0.035000,0.001000,0.002900,0.005200,0.1132,0.001700,0.000800,0.002200,0.018400,0.1061,1.1246,0.001600,0.021700,0.000900,0.001100,0.081900,0.012600,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,10,10,0,2,28,0,26,1,0,2,20,0,0,0,0,0,0,0,0.4139,0,28,0,0,0.8781,1.2920,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6360,4591.6914,5475.5898,6207.5547,0,10067.2812,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2704,365,0,0.2140,0,0,0,0,0,0,0,0
,0.1748,0.069900,0.074400,0.013600,0.1114,0.015700,0.076200,0.002100,0.007300,0.003800,0.024400,0.001300,0.004400,0.035200,0.8970,0.2266,0.020600,1.2554,0.004900,0.1133,0,0.4603,0.034400,0.001000,0.002800,6.1191,6.2556,0.003000,0.000800,0.003900,0.022200,0.052800,0.4568,0.001500,0.024700,0.001300,0.001800,0.097000,0.014900,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1187,0,20.5000,0,0,0.3934,0.5121,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1855,4591.6719,5475.5898,6207.5547,0,10067.2617,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,6.1133,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2841,0.067700,0.2018,0.011400,0.086900,0.014000,0.085300,0.002400,0.007100,0.002900,0.023000,0.001100,0.003800,0.029700,2.5404,0.2494,0.017100,1.0519,0.005600,0.4422,0.2203,0.3288,0.029200,0.000500,0.002500,0.004300,0.1080,0.001300,0.000800,0.002000,0.016000,0.1200,0.4802,0.001500,0.022300,0.001200,0.001900,0.099500,0.010500,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,0,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1185,0,26,0,0,0.4146,0.5331,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4918,4591.5000,5475.5898,6207.5547,0,10067.0898,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1808,0.067200,0.1157,0.013000,0.092200,0.015900,0.073600,0.002200,0.006700,0.003600,0.022800,0.001200,0.004100,0.033000,0.7573,0.2191,0.014300,0.8801,0.004100,0.1129,0.026800,0.4703,0.028500,0.001200,0.018700,0.005400,1.0068,0.001300,0.000900,0.002600,0.018100,0.063300,0.7187,0.001600,0.020600,0.001300,0.001700,0.097900,0.011800,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,20,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1398,0,35,0,0,0.6746,0.8144,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1778,4591.4922,5475.5898,6207.5547,0,10067.0820,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2550,390,0,0.2165,0,0,0,0,0,0,0,0
