EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
GC,3.6251,0.070600,0.1033,0.010700,13.1119,0.015700,0.064900,0.001800,0.006500,1.2476,1.2654,0.001000,0.004700,0.025500,1.9098,0.3026,0.011400,0.2972,0.002100,1.1131,0.3585,0.016100,0.000800,0.003200,0.004400,0.2299,0.001500,0.000900,0.001900,0.015500,0.066400,0.3343,0.2652,0.002500,0.024900,0.001200,0.002200,0.1126,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.088390,0,23,0,0,0.2688,0.3572,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7771,9684.0039,5574.1016,6304.2305,0,15258.1055,32.8821,0.4375,32.0039,0.001953,0.4387,0,0,13,0,0,0,0,0,1,1466,351,0,0.1168,0,0.1265,21.9528,1,0,0,0,0,0,0
,4.2455,0.1670,0.1072,0.6311,0.1178,0.019100,0.077600,0.002600,0.006900,2.0221,2.0434,0.001800,0.009400,0.049000,1.0366,0.2502,0.014400,0.2654,0.003800,2.9719,0.3358,0.015200,0.000600,0.055600,0.004700,0.2171,0.001700,0.000900,0.002000,0.014500,0.054800,0.4580,0.2254,0.001900,0.030400,0.001700,0.001900,0.1387,0.016200,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.1159,0,39,0,0,0.3694,0.4853,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6074,9741.7656,5574.1094,6304.2305,0,15315.8750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0,0,0,675,152,1,0.085000,0,0,2.0235,0,0,0,0,0,0,0
,4.6498,0.078200,0.041200,0.015300,0.1175,0.019200,0.038800,0.002400,0.011700,1.9218,1.9500,0.001800,0.007400,0.043200,0.4970,0.2707,0.014200,0.2533,0.003200,3.9396,0.4226,0.024200,0.001400,0.002900,0.004700,0.2562,0.001700,0.001800,0.003300,0.023500,0.051900,0.2554,0,0.001700,0.024200,0.001500,0.002200,0.1155,0.012800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086404,0,16,0,0,0.2007,0.2871,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2389,9822.2109,5574.1445,6304.2305,0,15396.3555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0180,0,0,0,0,0,0,0
,0.1594,0.068800,0.089000,0.014700,0.1324,0.017100,0.1039,0.002200,0.007600,1.8465,1.8681,0.001600,0.007400,0.035800,0.7880,0.2768,0.016100,0.2666,0.003400,0,0.3521,0.024200,0.000900,0.002800,6.7293,6.9783,0.001700,0.001200,0.004200,0.020300,0.066500,0.3897,0.2259,0.001700,0.022700,0.001500,0.002000,0.1163,0.013900,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1064,0,27,0,0,0.3073,0.4137,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6398,9881.5742,5574.1680,6304.2305,0,15455.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0.071600,0,6.7234,0,0,0,0,0,0,0,2.0155,0,0,0,0,0,0,0
,3.0731,0.079800,0.071900,0.008800,0.1004,0.018600,0.027800,0.002300,0.009200,1.9005,1.9245,0.001400,0.008200,0.040100,2.1031,0.2903,0.016400,0.2476,0.003900,0.6597,0.3378,0.015300,0.000600,0.002700,0.004000,0.1968,0.001600,0.000800,0.002000,0.015000,0.041700,0.2230,0.1660,0.001700,0.024900,0.001400,0.002100,0.1332,0.015200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.068992,0,16,0,0,0.1646,0.2336,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5453,9881.9297,5574.2539,6304.2305,0,15456.1836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,1436,365,0,0.1492,0,0,2.0022,0,0,0,0,0,0,0
,0.1608,0.089200,0.055500,0.018600,0.1193,0.019200,0.084400,0.002900,0.009500,1.9224,1.9481,0.001600,0.007400,0.036400,0.4118,0.3179,0.017400,0.2540,0.003800,0,0.2494,0.014300,0.000500,0.002400,0.003800,0.2435,0.001700,0.000900,0.001800,0.014000,0.048800,0.4324,0.093700,0.001800,0.025900,0.001500,0.001900,0.1566,0.015100,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1028,0,30,0,0,0.3724,0.4752,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4032,9879.2500,5574.2656,6304.2305,0,15453.5156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0060,0,0,0,0,0,0,0
,3.1943,0.086500,0.054700,0.015700,0.1212,0.019100,0.037800,0.002500,0.010000,1.7826,1.8075,0.001500,0.007500,0.034600,0.5024,0.2849,0.017000,0.2859,0.003800,2.3200,0.3538,0.019000,0.000900,0.089300,0.005500,0.2746,0.001800,0.001100,0.002900,0.018800,0.050000,0.3109,0.092700,0.001500,0.027800,0.001500,0.002100,0.1522,0.018100,0.000400,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.095498,0,22,0,0,0.2309,0.3264,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6582,9881.7695,5574.2656,6304.2305,0,15456.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1540,0,0.070100,0,0,0,0,0
,0.1381,0.095000,0.1295,0.016600,0.1226,0.020400,0.084600,0.002400,0.007900,1.6455,1.6694,0.002700,0.010000,0.046200,1.4218,0.3099,0.019400,0.3982,0.005400,0,0.3442,0.025900,0.001000,0.003300,0.005700,0.2724,0.001300,0.000800,0.002100,0.014900,0.050700,0.4263,0.2052,0.001900,0.040500,0.002200,0.002500,0.2086,0.020400,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,3,16,0,13,0,0,2,3,0,0,0,0,0,0,0,0.092193,0,26,0,0,0.3620,0.4542,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7297,9876.3711,5574.2695,6304.2305,0,15450.6406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,1526,355,0,0.2428,0,0,2.0030,0,0.1118,0,0,0,0,0
,4.6543,0.089800,0.042700,0.010500,0.1123,0.021900,0.090700,0.002100,0.007100,1.7674,1.7894,0.001500,0.007100,0.035600,0.9130,0.4050,0.018900,0.2872,0.005500,3.2454,0.3961,0.020400,0.001000,0.003000,0.004600,0.2676,0.001300,0.000800,0.002200,0.016300,0.045700,0.2855,0.096300,0.001500,0.036300,0.002400,0.004800,0.1300,0.013900,0.000400,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.083797,0,22,0,0,0.2341,0.3179,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1667,9877.5625,5574.3359,6304.2305,0,15451.8984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.1108,0,0,0,0,0,0,0,0,2.0039,0,0,0,0,0,0,0
,0.1840,0.078000,0.1385,0.011000,0.1367,0.017700,0.1021,0.001600,0.006800,1.3545,1.3718,0.001000,0.006200,0.043200,1.0622,0.3040,0.011700,0.4282,0.003000,0,0.2379,0.017700,0.001000,0.002800,8.6595,8.8951,0.002300,0.000900,0.004200,0.022800,0.049100,0.8009,0.2722,0.005600,0.041700,0.001700,0.002800,0.1454,0.018200,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,4,4,0,38,18,0,14,1,0,2,4,0,0,0,0,0,0,0,0.1949,0,27,0.9072,0,0.7840,0.9789,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9869,9872.9453,5574.3672,6304.2305,0,15447.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2,1,0.075200,0,8.6545,0,0,0,0,0,0,0,1.4833,0,0,0,0,0,0,0
,4.5754,0.069200,0.083300,0.013600,0.094400,0.015000,0.074700,0.003200,0.008900,1.9209,1.9471,0.001500,0.008700,0.031100,1.7545,0.2277,0.010500,0.2354,0.002300,2.4986,0.4628,0.025100,0.000800,0.002600,0.004900,0.2452,0.001800,0.000700,0.001900,0.015300,0.042800,0.3641,0.2096,0.001200,0.025200,0.001400,0.001900,0.1141,0.013700,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1034,0,22,0,0,0.2824,0.3858,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4726,9871.4922,5574.3672,6304.2305,0,15445.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,1294,361,0,0.2201,0,0,1.5967,0,0,0,0,0,0,0
,0.1628,0.068700,0.057700,0.016200,0.1041,0.016700,0.073200,0.002400,0.007600,1.7588,1.7806,0.001500,0.007400,0.035500,0.6568,0.2925,0.015000,0.2575,0.002400,0,0.2759,0.042700,0.000700,0.003100,0.005000,0.2716,0.001800,0.001100,0.002400,0.013800,0.1430,0.4380,0.1138,0.001900,0.021400,0.001500,0.001700,0.1030,0.015300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1159,0,31,0,0,0.3647,0.4806,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0629,9871.1094,5574.4297,6304.2305,0,15445.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7940,0.084800,0.097700,0.021100,0.1116,0.018300,0.1019,0.002800,0.010500,1.8749,1.9055,0.001800,0.009700,0.042800,0.8294,0.3066,0.015300,0.2603,0.003700,3.4629,0.3916,0.019800,0.001000,0.087100,0.005200,0.2545,0.002100,0.001100,0.002800,0.019400,0.047900,0.4034,0.2036,0.001900,0.022300,0.001300,0.001300,0.1122,0.015500,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1230,0,21,0,0,0.3016,0.4246,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0116,9867.3672,5574.4297,6304.2305,0,15441.7969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1709,0.069100,0.066200,0.013500,0.1080,0.016700,0.063000,0.002100,0.007700,1.8593,1.8813,0.002000,0.007800,0.035700,0.6898,0.2981,0.016800,0.2852,0.004800,0,0.2556,0.020100,0.000700,0.003000,0.005400,1.1672,0.001500,0.001100,0.002400,0.015600,0.046600,0.4528,0.098800,0.001700,0.021400,0.001300,0.001600,0.1317,0.013900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1021,0,34,0,0,0.4046,0.5067,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7227,9865.3359,5574.4297,6304.2305,0,15439.7656,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,1278,355,0,0.1697,0,0,0,0,0,0,0,0,0,0
,4.6936,0.070000,0.073300,0.015300,0.1131,0.018300,0.1191,0.002200,0.008200,2.0019,2.0257,0.002600,0.010400,0.042500,0.8547,0.3340,0.016000,0.3105,0.003500,3.2573,0.3920,0.032900,0.000600,0.002800,0.004700,0.2323,0.001700,0.000800,0.002300,0.018100,0.053600,0.2655,0.2176,0.001700,0.023300,0.001300,0.002200,0.1396,0.016800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.084605,0,13,0,0,0.1918,0.2764,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0949,9860.2344,5574.4297,6304.2305,0,15434.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0.080400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1574,0.088800,0.054100,0.022800,0.1553,0.019700,0.099000,0.002800,0.009700,1.8524,1.8794,0.001300,0.007400,0.035800,0.3878,0.2285,0.013900,0.2427,0.003200,0,0.2058,0.013000,0.000600,0.002000,6.7194,6.9350,0.002800,0.001000,0.004800,0.025200,0.053300,0.3867,0.1105,0.001800,0.027000,0.001500,0.002300,0.1116,0.010800,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1255,0,29,0,0,0.3005,0.4260,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4967,9853.3359,5574.4922,6304.2305,0,15427.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,6.7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.8909,0.065300,0.086600,0.011900,0.1345,0.017600,0.075100,0.002000,0.007700,1.8810,1.9031,0.001600,0.007300,0.039600,1.9669,0.3271,0.015400,0.2695,0.003200,1.5667,0.3657,0.015900,0.000700,0.002500,0.004700,0.2033,0.001800,0.000700,0.002600,0.018100,0.049000,0.3580,0.2083,0.001500,0.021500,0.001200,0.001800,0.1111,0.011500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.095394,0,23,0,0,0.2824,0.3778,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9364,9848.7539,5574.4922,6304.2305,0,15423.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,1415,360,0,0.1111,0,0,0,0,0,0,0,0,0,0
,0.1558,0.082900,0.049100,0.011700,0.095800,0.015400,0.085700,0.003000,0.009600,2.1774,2.2074,0.001300,0.007900,0.038800,0.3895,0.2342,0.014900,0.2701,0.003000,0,0.2603,0.013200,0.000600,0.002100,0.004100,0.1920,0.001300,0.001000,0.001500,0.012500,0.040400,0.3578,0.094900,0.001200,0.020300,0.001400,0.001600,0.097500,0.013800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1262,0,27,0,0,0.2685,0.3947,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8242,9845.0938,5574.4922,6304.2305,0,15419.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.8239,0.091200,0.056600,0.014800,0.1054,0.017100,0.065500,0.002500,0.007600,1.8669,1.8887,0.001400,0.007700,0.036500,0.5501,0.2849,0.015400,0.2538,0.006700,2.9584,0.3666,0.017100,0.000800,0.079900,0.005600,0.2542,0.002000,0.000800,0.002400,0.018600,0.048800,0.3323,0.097700,0.001700,0.023400,0.001400,0.001900,0.096900,0.013100,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.093792,0,23,0,0,0.2551,0.3489,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0801,9841.9570,5574.4922,6304.2305,0,15416.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1640,0.070900,0.1174,0.011400,0.093800,0.016500,0.069400,0.002100,0.006300,1.3995,1.4179,0.000900,0.006500,0.031800,0.9203,0.3278,0.013200,0.2420,0.002500,0,0.2679,0.014500,0.000600,0.002100,0.004500,0.1976,0.001800,0.001000,0.001600,0.013400,0.047700,0.3799,0.2200,0.001900,0.019200,0.001400,0.001500,0.1039,0.016300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.091899,0,23,0,0,0.3096,0.4015,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6934,9840.2344,5574.5547,6304.2305,0,15414.7891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,1278,355,0,0.1512,0,0,0,0,0,0,0,0,0,0
,4.5862,0.081800,0.050200,0.013300,0.1155,0.018800,0.032800,0.002000,0.008900,1.3205,1.3434,0.001100,0.004900,0.029300,0.4903,0.2839,0.011300,0.3171,0.004100,3.7481,0.3731,0.020500,0.001300,0.003900,0.005900,0.3358,0.001700,0.000900,0.003300,0.023400,0.059600,0.3929,0,0.001600,0.025900,0.001700,0.002700,0.1233,0.013200,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1136,0,26,0,0,0.3200,0.4336,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0278,9835.6602,5574.5547,6304.2305,0,15410.2148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
